,treat,age,education*,black,married,nodegree,re75,propensity_score,propensity_logit,re78
7904,0.0,55,12,0.0,1.0,0.0,12437,0.0,0.0,7542
7905,0.0,33,12,0.0,1.0,0.0,10163,0.0019615384615384616,-6.2320627194817195,1102
7906,0.0,46,9,1.0,1.0,1.0,9508,0.017344144064790245,-4.037004031616452,15275
7907,0.0,28,12,1.0,1.0,0.0,12587,0.004992424242424243,-5.294828739040181,15952
7908,0.0,26,12,0.0,1.0,0.0,25243,0.0,0.0,25564
7909,0.0,19,10,0.0,0.0,1.0,8774,0.6904044579654668,0.8020108543260168,25564
7910,0.0,55,6,1.0,1.0,1.0,10833,0.03725190830884618,-3.2520886172683032,15488
7911,0.0,51,9,1.0,1.0,1.0,17407,0.013549771770882341,-4.287743167598514,17225
7912,0.0,38,12,0.0,1.0,0.0,21886,0.0,0.0,19681
7913,0.0,22,16,0.0,0.0,0.0,0,0.0070908122503431596,-4.941839310650805,0
7914,0.0,36,14,0.0,1.0,0.0,25243,0.0,0.0,25564
7915,0.0,54,8,0.0,1.0,1.0,0,0.010147269357180516,-4.580351534692948,6436
7916,0.0,47,8,0.0,1.0,1.0,9535,0.0005620849298646419,-7.483295355773765,7892
7917,0.0,20,13,0.0,0.0,0.0,2553,0.05495088398583854,-2.8447971329466117,15545
7918,0.0,23,11,0.0,1.0,1.0,0,0.12039721547188736,-1.9886740190536558,13264
7919,0.0,18,8,0.0,0.0,1.0,7268,0.6274906457222604,0.5214666140199892,4286
7920,0.0,24,12,0.0,0.0,0.0,8586,0.5322607008865635,0.12922232104261033,11014
7921,0.0,37,9,0.0,1.0,1.0,21872,0.0,0.0,18480
7922,0.0,42,10,0.0,1.0,1.0,25243,0.0,0.0,25564
7923,0.0,19,12,0.0,0.0,0.0,7809,0.41344311711454906,-0.34974970982129955,16503
7924,0.0,30,12,0.0,1.0,0.0,13128,0.0,0.0,13063
7925,0.0,26,13,0.0,0.0,0.0,1818,0.09408752693438295,-2.2647172066506474,13447
7926,0.0,41,12,0.0,1.0,0.0,14449,0.0,0.0,16803
7927,0.0,25,14,0.0,1.0,0.0,2239,0.008373246470399175,-4.774305100840027,1892
7928,0.0,29,12,0.0,1.0,0.0,19691,0.0,0.0,25564
7929,0.0,17,11,0.0,0.0,1.0,418,0.08637765884223832,-2.3586882284264754,6185
7930,0.0,48,11,0.0,0.0,1.0,25243,0.0032226438962681845,-5.734325322738456,0
7931,0.0,19,11,0.0,0.0,1.0,1033,0.45523789364131667,-0.17952907179050007,10811
7932,0.0,24,12,0.0,0.0,0.0,22654,0.0018231096325491338,-6.305386873039432,23486
7933,0.0,44,16,0.0,1.0,0.0,25243,0.0,0.0,25564
7934,0.0,39,12,0.0,1.0,0.0,24663,0.0,0.0,25564
7935,0.0,17,10,0.0,0.0,1.0,4239,0.17963780737693028,-1.5188032985646571,8217
7936,0.0,21,12,0.0,1.0,0.0,13674,0.0,0.0,6971
7937,0.0,22,15,0.0,1.0,0.0,13780,0.0,0.0,7162
7938,0.0,34,11,0.0,0.0,1.0,18798,0.04010424185348738,-3.175342582701533,17983
7939,0.0,55,13,1.0,1.0,0.0,13515,0.0,0.0,13946
7940,0.0,32,12,0.0,1.0,0.0,20064,0.0,0.0,22335
7941,0.0,32,16,0.0,1.0,0.0,23687,0.0,0.0,23083
7942,0.0,20,14,0.0,0.0,0.0,562,0.04602026795782284,-3.031560518755047,9853
7943,0.0,19,12,0.0,1.0,0.0,5268,0.041051710996300554,-3.1510046358232526,15823
7944,0.0,28,18,0.0,0.0,0.0,4176,0.008084159750682659,-4.809731704540167,16504
7945,0.0,38,12,0.0,1.0,0.0,25243,0.0,0.0,25564
7946,0.0,23,13,0.0,0.0,0.0,438,0.10518815768569159,-2.14086273968241,0
7947,0.0,29,12,0.0,1.0,0.0,0,0.006869439594136674,-4.973779606172458,0
7948,0.0,29,15,0.0,0.0,0.0,17247,0.0,0.0,25564
7949,0.0,28,12,0.0,1.0,0.0,519,0.006958328483025562,-4.960833343420199,10481
7950,0.0,26,13,0.0,0.0,0.0,10636,0.0018474301538101698,-6.2921105728851074,12766
7951,0.0,25,13,0.0,0.0,0.0,14421,0.0018474301538101698,-6.2921105728851074,14124
7952,0.0,32,15,0.0,0.0,0.0,968,0.010524127915402384,-4.543504863057057,7684
7953,0.0,23,13,0.0,0.0,0.0,6004,0.16363452437786002,-1.6314302582401317,5871
7954,0.0,33,16,0.0,0.0,0.0,25243,0.0,0.0,25564
7955,0.0,44,7,0.0,1.0,1.0,25243,0.0,0.0,25211
7956,0.0,19,12,0.0,0.0,0.0,2194,0.018373171440581874,-3.9783196977720654,376
7957,0.0,17,11,0.0,0.0,1.0,2988,0.1295835590764227,-1.9046458479593533,0
7958,0.0,22,11,0.0,1.0,1.0,10867,0.018077019056261343,-3.994871408303917,0
7959,0.0,17,11,0.0,0.0,1.0,1958,0.1114099350530596,-2.0764195027541894,3870
7960,0.0,43,6,1.0,1.0,1.0,0,0.8897111136887844,2.0877936562289827,12970
7961,0.0,44,9,1.0,0.0,1.0,14558,0.20153598175696844,-1.3767219699942945,17754
7962,0.0,55,12,0.0,0.0,0.0,13803,0.0007349406880952076,-7.214985547587279,9908
7963,0.0,34,14,0.0,1.0,0.0,25243,0.0,0.0,19254
7964,0.0,51,16,0.0,1.0,0.0,0,0.0,0.0,0
7965,0.0,48,13,0.0,1.0,0.0,0,0.001289855072463768,-6.651934726195725,0
7966,0.0,27,12,0.0,0.0,0.0,0,0.09666664751960022,-2.234823210162362,12174
7967,0.0,37,16,0.0,0.0,0.0,25243,0.0,0.0,0
7968,0.0,28,16,0.0,0.0,0.0,14881,0.0,0.0,19690
7969,0.0,27,14,1.0,1.0,0.0,20973,0.0,0.0,25564
7970,0.0,40,13,1.0,1.0,0.0,0,0.040115482930124895,-3.17505061473183,0
7971,0.0,52,8,1.0,1.0,1.0,666,0.1451282025870583,-1.7733340055897728,0
7972,0.0,29,16,0.0,0.0,0.0,8794,0.030144444444444446,-3.4711465062819027,1362
7973,0.0,28,18,0.0,0.0,0.0,0,0.001552998030902013,-6.466013797565819,0
7974,0.0,19,12,0.0,0.0,0.0,5698,0.1446664824035248,-1.7770605002127775,236
7975,0.0,36,13,0.0,1.0,0.0,21439,0.0,0.0,24123
7976,0.0,22,12,1.0,0.0,0.0,3831,0.9613991086694287,3.215114260672372,2522
7977,0.0,20,14,1.0,0.0,0.0,8631,0.7524327276375007,1.111629241537355,6549
7978,0.0,54,12,0.0,1.0,0.0,25243,0.0,0.0,17248
7979,0.0,55,15,0.0,1.0,0.0,25243,0.0,0.0,25564
7980,0.0,34,14,0.0,1.0,0.0,0,3.663003663003663e-05,-10.214605350465526,25564
7981,0.0,26,14,1.0,0.0,0.0,2282,0.8523707672868048,1.7533176588721215,18362
7982,0.0,30,13,0.0,1.0,0.0,25243,0.0,0.0,5890
7983,0.0,46,16,0.0,1.0,0.0,25243,0.0,0.0,25564
7984,0.0,19,13,0.0,0.0,0.0,2613,0.016260539666930682,-4.102619792491569,5986
7985,0.0,18,12,0.0,0.0,0.0,5168,0.023610077707948988,-3.7221883747680544,2568
7986,0.0,18,12,0.0,0.0,0.0,7624,0.41531063231138743,-0.3420539589704792,7812
7987,0.0,29,12,0.0,1.0,0.0,24976,0.0,0.0,25564
7988,0.0,22,12,0.0,1.0,0.0,10664,0.026708175923693168,-3.595714226285202,25564
7989,0.0,29,14,0.0,0.0,0.0,8767,0.05517882719593558,-2.840416360046497,18035
7990,0.0,42,16,0.0,1.0,0.0,16168,0.0,0.0,25564
7991,0.0,22,18,1.0,0.0,0.0,12850,0.013141880994822172,-4.318722126256716,7500
7992,0.0,30,14,0.0,1.0,0.0,25243,0.0,0.0,25564
7993,0.0,17,11,0.0,0.0,1.0,2592,0.13387093407929382,-1.8671577770337948,19174
7994,0.0,31,16,0.0,1.0,0.0,6445,0.0021300879805552704,-6.149459634844128,15216
7995,0.0,26,14,0.0,1.0,0.0,529,0.002768895815581231,-5.886533924489321,0
7996,0.0,55,13,0.0,1.0,0.0,12892,0.0,0.0,1587
7997,0.0,48,16,0.0,1.0,0.0,25243,0.0,0.0,25564
7998,0.0,19,13,0.0,0.0,0.0,1475,0.016130669537060556,-4.11077069390646,6117
7999,0.0,35,16,0.0,1.0,0.0,20923,0.0,0.0,14254
8000,0.0,26,14,0.0,1.0,0.0,0,0.0015688958155812313,-6.455813081411094,7236
8001,0.0,29,12,0.0,0.0,0.0,5372,0.14111696689220357,-1.806043647448926,0
8002,0.0,33,12,0.0,1.0,0.0,14419,0.0,0.0,8895
8003,0.0,31,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8004,0.0,29,12,0.0,1.0,0.0,0,0.006869439594136674,-4.973779606172458,0
8005,0.0,35,14,0.0,1.0,0.0,25073,0.0,0.0,25564
8006,0.0,52,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8007,0.0,28,12,0.0,1.0,0.0,0,0.006869439594136674,-4.973779606172458,0
8008,0.0,35,12,0.0,1.0,0.0,25152,0.0,0.0,25564
8009,0.0,49,12,0.0,1.0,0.0,0,0.0,0.0,0
8010,0.0,43,14,0.0,1.0,0.0,24437,0.0,0.0,23829
8011,0.0,24,14,0.0,0.0,0.0,3007,0.0223099516583291,-3.7801598541919486,19028
8012,0.0,20,13,1.0,0.0,0.0,420,0.9624948529633638,3.2450505407089567,8811
8013,0.0,42,12,0.0,1.0,0.0,24035,0.0,0.0,25564
8014,0.0,40,14,0.0,1.0,0.0,6020,0.0002437243441916339,-8.3192289541746,21766
8015,0.0,23,13,0.0,1.0,0.0,18750,0.0,0.0,25564
8016,0.0,29,12,0.0,1.0,0.0,7406,0.09827726234419071,-2.2165143950296198,17361
8017,0.0,32,14,0.0,1.0,0.0,25243,0.0,0.0,25564
8018,0.0,21,12,1.0,0.0,0.0,5791,0.9290174355052662,2.5716932302862925,15374
8019,0.0,32,12,0.0,1.0,0.0,7617,0.0034648692357025683,-5.661609499869503,5928
8020,0.0,33,14,0.0,1.0,0.0,25243,0.0,0.0,23059
8021,0.0,23,13,0.0,0.0,0.0,13013,0.0018474301538101698,-6.2921105728851074,16583
8022,0.0,23,16,0.0,0.0,0.0,11472,4.032258064516129e-05,-10.118558608759452,10521
8023,0.0,21,14,0.0,0.0,0.0,10321,0.007332562174667438,-4.908070700270328,17205
8024,0.0,45,18,0.0,1.0,0.0,5209,9.345794392523364e-05,-9.277905558138606,0
8025,0.0,27,17,0.0,0.0,0.0,0,0.001552998030902013,-6.466013797565819,7440
8026,0.0,30,17,0.0,0.0,0.0,25243,0.0,0.0,25564
8027,0.0,35,12,0.0,1.0,0.0,25243,0.0,0.0,12429
8028,0.0,32,16,0.0,1.0,0.0,4307,0.00013008798055527026,-8.947169466471795,17457
8029,0.0,28,12,0.0,1.0,0.0,19340,0.0,0.0,24122
8030,0.0,26,13,0.0,0.0,0.0,0,0.12687288132798688,-1.928895505783543,18629
8031,0.0,28,12,0.0,0.0,0.0,17120,0.0017827870519039725,-6.32779300159686,13556
8032,0.0,27,16,0.0,0.0,0.0,25243,0.0,0.0,25564
8033,0.0,23,16,0.0,0.0,0.0,5959,0.0658549755709058,-2.6521767140851753,4382
8034,0.0,32,17,0.0,1.0,0.0,25243,0.0,0.0,25564
8035,0.0,43,12,0.0,1.0,0.0,22597,0.0,0.0,12305
8036,0.0,17,11,0.0,0.0,1.0,4065,0.1295835590764227,-1.9046458479593533,14676
8037,0.0,19,9,0.0,0.0,1.0,1657,0.555915928653447,0.2246031809723301,2322
8038,0.0,20,18,0.0,1.0,0.0,21014,0.0,0.0,25564
8039,0.0,33,13,0.0,1.0,0.0,13140,0.0002564102564102564,-8.268475388982598,0
8040,0.0,49,10,0.0,1.0,1.0,18338,0.0,0.0,23089
8041,0.0,55,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8042,0.0,39,8,0.0,1.0,1.0,10161,0.00042123985944210663,-7.771886820522569,21531
8043,0.0,16,9,0.0,0.0,1.0,0,0.046877897636205305,-3.012196721029175,5073
8044,0.0,29,12,0.0,0.0,0.0,2721,0.10370297418437352,-2.156741064583104,886
8045,0.0,27,16,0.0,1.0,0.0,23537,0.0,0.0,25564
8046,0.0,34,12,0.0,0.0,0.0,25001,0.0029524489465125618,-5.822163485633545,25564
8047,0.0,33,12,0.0,1.0,0.0,19203,0.0,0.0,0
8048,0.0,37,13,0.0,1.0,0.0,18898,0.0,0.0,18950
8049,0.0,27,15,0.0,0.0,0.0,857,0.012173405711746244,-4.396253457796125,3392
8050,0.0,23,13,0.0,0.0,0.0,5861,0.16927088801422363,-1.590803444028618,6453
8051,0.0,21,9,0.0,1.0,1.0,14302,0.028875,-3.515479024428627,0
8052,0.0,20,12,0.0,1.0,0.0,8052,0.3968112157320818,-0.41876958233549383,14375
8053,0.0,47,7,0.0,0.0,1.0,25162,0.010825058325216878,-4.515007541531724,25564
8054,0.0,42,14,1.0,1.0,0.0,0,0.2529784618844351,-1.0827896633237348,1260
8055,0.0,33,14,0.0,1.0,0.0,0,3.663003663003663e-05,-10.214605350465526,4323
8056,0.0,27,16,0.0,1.0,0.0,20051,0.0,0.0,4606
8057,0.0,38,12,0.0,1.0,0.0,0,0.012142458261839248,-4.398830240957115,0
8058,0.0,49,14,1.0,1.0,0.0,7655,0.019713869463869462,-3.9065220772570823,9259
8059,0.0,30,18,0.0,1.0,0.0,25243,0.0,0.0,25564
8060,0.0,45,11,0.0,1.0,1.0,25243,0.0,0.0,25564
8061,0.0,52,15,0.0,1.0,0.0,6753,0.00020709430756159726,-8.482129160609908,1935
8062,0.0,50,12,0.0,1.0,0.0,11526,0.0,0.0,15931
8063,0.0,17,10,0.0,0.0,1.0,4320,0.17963780737693028,-1.5188032985646571,18003
8064,0.0,28,12,0.0,1.0,0.0,1090,0.00649574107043815,-5.0300916065577965,21777
8065,0.0,22,10,0.0,0.0,1.0,3279,0.6182564289671212,0.48215420182168384,1491
8066,0.0,28,9,0.0,0.0,1.0,7900,0.6567265126599102,0.6487401962977525,12999
8067,0.0,42,12,0.0,1.0,0.0,22796,0.0,0.0,11350
8068,0.0,16,10,0.0,0.0,1.0,1759,0.08826279337253289,-2.335033145222396,6246
8069,0.0,41,11,0.0,0.0,1.0,23555,0.0032226438962681845,-5.734325322738456,24908
8070,0.0,24,13,0.0,1.0,0.0,12329,0.0,0.0,17406
8071,0.0,33,17,0.0,1.0,0.0,12258,0.0002564102564102564,-8.268475388982598,9089
8072,0.0,29,12,0.0,0.0,0.0,19222,0.0028031952151692783,-5.874188232616251,13527
8073,0.0,28,12,0.0,1.0,0.0,16583,0.0,0.0,503
8074,0.0,24,16,0.0,0.0,0.0,5458,0.11378271261963356,-2.0526715659314902,16853
8075,0.0,25,14,0.0,0.0,0.0,19335,4.032258064516129e-05,-10.118558608759452,25564
8076,0.0,23,12,0.0,1.0,0.0,12500,0.0008620689655172415,-7.055312843339752,17072
8077,0.0,36,13,0.0,1.0,0.0,0,0.0024465902112884587,-6.010610386300562,0
8078,0.0,25,15,0.0,1.0,0.0,20468,0.0,0.0,25564
8079,0.0,20,14,0.0,0.0,0.0,4593,0.023877823262861496,-3.710637628438531,6451
8080,0.0,21,14,0.0,0.0,0.0,1530,0.02963190180291204,-3.4888239376178283,17041
8081,0.0,45,12,0.0,1.0,0.0,25243,0.0,0.0,25298
8082,0.0,33,15,0.0,1.0,0.0,25243,0.0,0.0,25564
8083,0.0,30,13,0.0,1.0,0.0,25243,0.0,0.0,25564
8084,0.0,37,16,0.0,0.0,0.0,0,0.006198422701902131,-5.077242709539194,97
8085,0.0,24,16,0.0,1.0,0.0,15862,0.0,0.0,25564
8086,0.0,39,12,0.0,1.0,0.0,19510,0.0,0.0,25381
8087,0.0,55,12,0.0,1.0,0.0,18798,0.0,0.0,13179
8088,0.0,18,10,0.0,0.0,1.0,510,0.3917354429135487,-0.44002319269021384,8111
8089,0.0,38,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8090,0.0,40,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8091,0.0,55,12,0.0,1.0,0.0,15153,0.0,0.0,4632
8092,0.0,18,12,0.0,0.0,0.0,2535,0.02218329690884751,-3.785982618120926,3116
8093,0.0,47,10,0.0,1.0,1.0,25243,0.0,0.0,8191
8094,0.0,31,18,0.0,1.0,0.0,25243,0.0,0.0,25564
8095,0.0,35,16,0.0,1.0,0.0,25243,0.0,0.0,0
8096,0.0,30,16,0.0,1.0,0.0,25243,0.0,0.0,25564
8097,0.0,25,16,0.0,1.0,0.0,19729,0.0,0.0,25564
8098,0.0,32,15,0.0,1.0,0.0,17187,0.0,0.0,6905
8099,0.0,29,12,0.0,1.0,0.0,15343,0.0,0.0,25041
8100,0.0,21,14,0.0,0.0,0.0,2871,0.02885074743053134,-3.5163442665540865,24899
8101,0.0,18,12,0.0,0.0,0.0,2456,0.02218329690884751,-3.785982618120926,22245
8102,0.0,40,14,0.0,1.0,0.0,25243,0.0,0.0,25564
8103,0.0,36,17,0.0,1.0,0.0,25243,0.0,0.0,25564
8104,0.0,55,12,0.0,1.0,0.0,20889,0.0,0.0,15307
8105,0.0,16,10,0.0,0.0,1.0,5122,0.1617865145976165,-1.6449951688575462,11032
8106,0.0,46,12,0.0,1.0,0.0,0,9.80392156862745e-05,-9.230044955250518,0
8107,0.0,48,10,0.0,0.0,1.0,12378,0.011759602231882296,-4.431255867651103,1983
8108,0.0,45,11,0.0,1.0,1.0,25243,0.0,0.0,0
8109,0.0,38,11,0.0,1.0,1.0,23224,0.0,0.0,24212
8110,0.0,25,12,0.0,1.0,0.0,11185,0.0018509615384615385,-6.2901973477111275,13472
8111,0.0,38,12,0.0,1.0,0.0,24940,0.0,0.0,25378
8112,0.0,30,12,0.0,1.0,0.0,13432,0.0,0.0,25564
8113,0.0,35,12,0.0,1.0,0.0,17267,0.0,0.0,25564
8114,0.0,16,10,0.0,0.0,1.0,2449,0.09204748634267385,-2.2888874797144636,1108
8115,0.0,33,14,0.0,0.0,0.0,20304,0.0,0.0,25564
8116,0.0,26,13,0.0,0.0,0.0,10271,0.0018474301538101698,-6.2921105728851074,22208
8117,0.0,23,12,0.0,0.0,0.0,12347,0.0018231096325491338,-6.305386873039432,20555
8118,0.0,45,16,0.0,1.0,0.0,25243,0.0,0.0,25564
8119,0.0,18,11,0.0,0.0,1.0,1324,0.3054423166015612,-0.8215142717723807,4227
8120,0.0,40,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8121,0.0,34,16,0.0,0.0,0.0,25243,0.0,0.0,25564
8122,0.0,41,18,0.0,0.0,0.0,22765,0.0,0.0,25564
8123,0.0,36,14,0.0,0.0,0.0,0,0.030025744212048514,-3.475214376648624,2841
8124,0.0,37,16,0.0,1.0,0.0,24864,0.0,0.0,23231
8125,0.0,16,10,0.0,0.0,1.0,821,0.05111058114703871,-2.9213007247255085,10639
8126,0.0,36,16,0.0,1.0,0.0,22284,0.0,0.0,25269
8127,0.0,39,18,0.0,1.0,0.0,1962,0.00013008798055527026,-8.947169466471795,635
8128,0.0,23,12,0.0,1.0,0.0,11051,0.025585396404361922,-3.6398151483523553,18338
8129,0.0,24,16,0.0,1.0,0.0,16725,0.0,0.0,25564
8130,0.0,33,12,0.0,1.0,0.0,25243,0.0,0.0,17316
8131,0.0,42,15,0.0,1.0,0.0,25243,0.0,0.0,1259
8132,0.0,54,12,0.0,1.0,0.0,0,0.0,0.0,0
8133,0.0,22,16,0.0,1.0,0.0,9936,0.0,0.0,23458
8134,0.0,35,17,0.0,1.0,0.0,0,3.663003663003663e-05,-10.214605350465526,12476
8135,0.0,20,14,0.0,1.0,0.0,18610,0.0007692307692307692,-7.1693500166706,25564
8136,0.0,29,13,0.0,0.0,0.0,20685,0.0018071075731650086,-6.314218995423511,22208
8137,0.0,31,12,0.0,0.0,0.0,25243,0.003428639422703038,-5.672157235587735,18793
8138,0.0,37,12,0.0,0.0,0.0,23517,0.0029524489465125618,-5.822163485633545,25564
8139,0.0,26,12,0.0,0.0,0.0,10688,0.0018231096325491338,-6.305386873039432,22560
8140,0.0,41,14,0.0,0.0,0.0,9533,0.0,0.0,0
8141,0.0,32,16,0.0,1.0,0.0,25243,0.0,0.0,0
8142,0.0,20,13,0.0,0.0,0.0,4746,0.05825569600976906,-2.782891924988631,846
8143,0.0,26,16,0.0,1.0,0.0,25243,0.0,0.0,25564
8144,0.0,21,12,0.0,0.0,0.0,14993,0.013238183815525334,-4.3113233222768494,21809
8145,0.0,28,12,0.0,0.0,0.0,13033,0.0017827870519039725,-6.32779300159686,23046
8146,0.0,24,10,0.0,1.0,1.0,18259,0.00722860791826309,-4.922453942879736,16982
8147,0.0,39,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8148,0.0,16,10,0.0,0.0,1.0,91,0.04803132573425927,-2.986678711558781,6105
8149,0.0,27,10,0.0,1.0,1.0,21521,0.006006489407368128,-5.1088902254068405,23259
8150,0.0,24,6,0.0,1.0,1.0,16615,0.015698743386243386,-4.138351335233441,19149
8151,0.0,23,13,0.0,1.0,0.0,4984,0.0839046164259323,-2.390439854877751,0
8152,0.0,30,14,0.0,1.0,0.0,11599,0.0,0.0,15083
8153,0.0,32,2,0.0,1.0,1.0,13212,0.00039945652173913043,-7.825006094046583,12019
8154,0.0,20,13,0.0,0.0,0.0,6837,0.24766869398644287,-1.1110848517413807,25564
8155,0.0,21,13,0.0,0.0,0.0,10127,0.011567233295961788,-4.44794423961528,14137
8156,0.0,21,14,0.0,1.0,0.0,6706,0.13150928537693243,-1.887679433987328,15780
8157,0.0,22,12,0.0,1.0,0.0,4563,0.17435434131404912,-1.5550760240328305,25564
8158,0.0,30,16,0.0,0.0,0.0,25243,0.0,0.0,25564
8159,0.0,24,12,0.0,1.0,0.0,14641,0.0,0.0,23779
8160,0.0,53,13,0.0,1.0,0.0,25243,0.0,0.0,24995
8161,0.0,36,17,0.0,0.0,0.0,3073,0.0074795844216827756,-4.888070350357608,2914
8162,0.0,21,12,0.0,0.0,0.0,6654,0.39839038700324764,-0.4121763551469976,0
8163,0.0,38,2,0.0,0.0,1.0,16272,0.005591763430437894,-5.180853124080052,21200
8164,0.0,26,12,0.0,1.0,0.0,0,0.01066679878854914,-4.529895181591388,0
8165,0.0,19,11,0.0,0.0,1.0,0,0.4521586382285372,-0.1919526714314153,13583
8166,0.0,21,14,1.0,0.0,0.0,0,0.9589154200441693,3.1501700074556624,25564
8167,0.0,20,14,0.0,0.0,0.0,4824,0.028507452892491125,-3.528668039169119,5473
8168,0.0,50,12,0.0,1.0,0.0,25243,0.0,0.0,25168
8169,0.0,55,11,1.0,1.0,1.0,0,0.16052042691120572,-1.6543609390399807,0
8170,0.0,53,9,1.0,1.0,1.0,25152,0.008186538732668893,-4.797043859153534,25514
8171,0.0,42,12,0.0,1.0,0.0,18798,0.0,0.0,18331
8172,0.0,26,12,0.0,0.0,0.0,13891,0.0018231096325491338,-6.305386873039432,10527
8173,0.0,34,15,1.0,0.0,0.0,15104,0.024767503318497478,-3.6731434568550916,13448
8174,0.0,51,12,0.0,1.0,0.0,4309,0.00011363636363636364,-9.08239335764556,11668
8175,0.0,22,10,0.0,0.0,1.0,9447,0.07787328111945815,-2.471599748683893,25564
8176,0.0,32,13,0.0,1.0,0.0,25243,0.0,0.0,25564
8177,0.0,25,14,0.0,0.0,0.0,17536,4.032258064516129e-05,-10.118558608759452,15273
8178,0.0,26,12,0.0,0.0,0.0,5109,0.09489448328075946,-2.255285957957604,4181
8179,0.0,51,8,0.0,1.0,1.0,13570,8.888888888888889e-05,-9.328034514792826,12915
8180,0.0,16,10,0.0,0.0,1.0,1287,0.05111058114703871,-2.9213007247255085,8123
8181,0.0,32,3,0.0,1.0,1.0,10826,0.01008695652173913,-4.586373948663324,15131
8182,0.0,52,5,0.0,1.0,1.0,17729,0.0,0.0,15662
8183,0.0,30,12,0.0,1.0,0.0,0,0.007547405695831589,-4.878975359730214,13494
8184,0.0,18,11,0.0,0.0,1.0,0,0.3023630611887817,-0.8360703377797531,6527
8185,0.0,46,3,0.0,1.0,1.0,8267,0.016918648893044272,-4.06227537638302,8321
8186,0.0,19,4,0.0,0.0,1.0,11767,0.0986964906330747,-2.2117926693157637,3907
8187,0.0,28,16,0.0,0.0,0.0,21251,0.0,0.0,8640
8188,0.0,24,12,0.0,1.0,0.0,13615,0.0,0.0,24927
8189,0.0,38,8,0.0,1.0,1.0,25243,3.861003861003861e-05,-10.161959636903632,25564
8190,0.0,16,9,0.0,0.0,1.0,0,0.046877897636205305,-3.012196721029175,7078
8191,0.0,38,12,0.0,1.0,0.0,18798,0.0,0.0,22898
8192,0.0,21,12,0.0,0.0,0.0,12442,0.013238183815525334,-4.3113233222768494,15006
8193,0.0,26,16,0.0,1.0,0.0,25243,0.0,0.0,25564
8194,0.0,28,13,0.0,1.0,0.0,25243,0.0,0.0,0
8195,0.0,54,11,0.0,1.0,1.0,25243,0.0,0.0,24271
8196,0.0,45,10,0.0,0.0,1.0,23274,0.007241822392673885,-4.920614220886549,21131
8197,0.0,35,12,0.0,1.0,0.0,25243,0.0,0.0,25564
8198,0.0,54,5,0.0,1.0,1.0,17717,0.0,0.0,17330
8199,0.0,19,12,0.0,0.0,0.0,4525,0.01669554157713315,-4.075777083568546,15465
8200,0.0,35,8,0.0,1.0,1.0,25243,0.0018790404340247307,-6.275113231831024,21849
8201,0.0,35,17,0.0,1.0,0.0,24459,0.0,0.0,20009
8202,0.0,34,15,0.0,1.0,0.0,17258,0.0,0.0,14889
8203,0.0,22,16,0.0,0.0,0.0,7843,0.15695893934055186,-1.6810314263168495,15261
8204,0.0,22,12,0.0,1.0,0.0,17572,0.0018181818181818182,-6.3080984415095305,21363
8205,0.0,26,14,0.0,1.0,0.0,12158,0.0,0.0,24431
8206,0.0,41,14,0.0,1.0,0.0,25241,0.0,0.0,19466
8207,0.0,29,18,0.0,1.0,0.0,21618,0.0,0.0,23435
8208,0.0,52,13,0.0,1.0,0.0,25243,0.0,0.0,25564
8209,0.0,41,10,0.0,1.0,1.0,19023,0.0,0.0,25564
8210,0.0,28,12,0.0,1.0,0.0,13819,0.0,0.0,25111
8211,0.0,32,17,0.0,1.0,0.0,20615,0.0,0.0,24252
8212,0.0,16,9,0.0,1.0,1.0,0,0.03917316600624757,-3.1998022274440627,6821
8213,0.0,46,0,0.0,1.0,1.0,14881,0.0,0.0,5964
8214,0.0,18,12,0.0,0.0,0.0,1124,0.02205342677897738,-3.791987040638774,21786
8215,0.0,26,10,0.0,1.0,1.0,11463,0.007832285811491648,-4.841637762369689,14056
8216,0.0,38,6,0.0,1.0,1.0,11348,0.0,0.0,5995
8217,0.0,45,8,0.0,1.0,1.0,10527,0.00042123985944210663,-7.771886820522569,23562
8218,0.0,17,11,0.0,0.0,1.0,3509,0.1295835590764227,-1.9046458479593533,2888
8219,0.0,25,12,0.0,1.0,0.0,17423,0.0,0.0,17261
8220,0.0,42,14,0.0,1.0,0.0,25243,0.0,0.0,25564
8221,0.0,23,12,0.0,0.0,0.0,2918,0.09060682454512603,-2.3062480005974164,8053
8222,0.0,19,12,0.0,0.0,0.0,3784,0.01669554157713315,-4.075777083568546,12149
8223,0.0,17,11,0.0,0.0,1.0,1475,0.08951126208110471,-2.319617079301185,8121
8224,0.0,39,12,0.0,0.0,0.0,17795,0.01561058226275121,-4.144072534040592,21490
8225,0.0,25,12,0.0,0.0,0.0,0,0.11379024229952585,-2.0525968957016474,0
8226,0.0,36,16,0.0,1.0,0.0,23021,0.0,0.0,20441
8227,0.0,44,12,0.0,1.0,0.0,0,9.80392156862745e-05,-9.230044955250518,0
8228,0.0,48,12,0.0,1.0,0.0,20243,0.0,0.0,23037
