,treat,education*,black,black_education,married,nodegree,propensity_score,propensity_logit,re78
8342,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8343,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,18044
8344,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,2583
8345,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,25029
8346,0.0,3,0.0,0.0,1.0,1.0,0.0016862967257496894,-6.383532720842768,6145
8347,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,5647
8348,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,10895
8349,0.0,13,1.0,13.0,1.0,0.0,0.0,0.0,13250
8350,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,17908
8351,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,25564
8352,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,20151
8353,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24836
8354,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21081
8355,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13373
8356,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,25564
8357,0.0,10,1.0,10.0,0.0,1.0,1.0,0.0,8180
8358,0.0,10,1.0,10.0,0.0,1.0,1.0,0.0,0
8359,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,10313
8360,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8361,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15053
8362,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,15219
8363,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,3698
8364,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,3084
8365,0.0,10,1.0,10.0,0.0,1.0,1.0,0.0,0
8366,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,1024
8367,0.0,3,1.0,3.0,0.0,1.0,0.0626,-2.706344807382553,0
8368,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15811
8369,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14289
8370,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0
8371,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19392
8372,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,7128
8373,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,10960
8374,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,23178
8375,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,19290
8376,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14969
8377,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,5563
8378,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8379,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8380,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,0
8381,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21987
8382,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,0
8383,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,21033
8384,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8385,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14036
8386,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8387,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,25564
8388,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
8389,0.0,3,0.0,0.0,1.0,1.0,0.0016862967257496894,-6.383532720842768,19470
8390,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,7542
8391,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,12061
8392,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,21834
8393,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8394,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,3289
8395,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19615
8396,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,10632
8397,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,21885
8398,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15779
8399,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8400,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15913
8401,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,21109
8402,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,8284
8403,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,12013
8404,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,12073
8405,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13923
8406,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,25564
8407,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,25564
8408,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,7690
8409,0.0,6,1.0,6.0,0.0,1.0,0.92,2.442347035369205,21172
8410,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,11577
8411,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,23380
8412,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,12013
8413,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16153
8414,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15950
8415,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,8921
8416,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8417,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8418,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,11863
8419,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,25564
8420,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8421,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
8422,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8423,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,13736
8424,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,17499
8425,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,2439
8426,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25564
8427,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,25564
8428,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,17701
8429,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,23998
8430,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,17543
8431,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,15538
8432,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8433,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
8434,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19458
8435,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24113
8436,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,14336
8437,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,0
8438,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14896
8439,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8440,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,14370
8441,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
8442,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8443,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0
8444,0.0,11,1.0,11.0,1.0,1.0,1.0,0.0,0
8445,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,0
8446,0.0,7,1.0,7.0,1.0,1.0,0.008105263157894737,-4.807103366353073,17089
8447,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22913
8448,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,0
8449,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8450,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19760
8451,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8452,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,0
8453,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,21648
8454,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
8455,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8456,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,24933
8457,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8458,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21403
8459,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
8460,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8461,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8462,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,10642
8463,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25564
8464,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8465,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,24116
8466,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14969
8467,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
8468,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8469,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,14381
8470,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22164
8471,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8472,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8473,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,25564
8474,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
8475,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8476,0.0,6,1.0,6.0,1.0,1.0,0.0,0.0,25564
8477,0.0,4,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,18139
8478,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,6797
8479,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,3451
8480,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8481,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
8482,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,21942
8483,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8484,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,23962
8485,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20317
8486,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8487,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0
8488,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,12226
8489,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,17664
8490,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8491,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8492,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8493,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,25564
8494,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,15363
8495,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,3873
8496,0.0,11,1.0,11.0,1.0,1.0,1.0,0.0,25564
8497,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,1498
8498,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,17918
8499,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21427
8500,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,13258
8501,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,382
8502,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20470
8503,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,2278
8504,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,11910
8505,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8506,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,4118
8507,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
8508,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,23209
8509,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,25564
8510,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,0
8511,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8512,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
8513,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8514,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,0
8515,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14811
8516,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19695
8517,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,20841
8518,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8519,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8520,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
8521,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,1519
8522,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,18136
8523,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,5640
8524,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,6590
8525,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8526,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,23769
8527,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25186
8528,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,5743
8529,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,20634
8530,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8531,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,4461
8532,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8533,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8534,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8535,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,542
8536,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23154
8537,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,17144
8538,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,21273
8539,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18756
8540,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8541,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,17570
8542,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,13794
8543,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22177
8544,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,9079
8545,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16538
8546,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8547,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,16639
8548,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,18405
8549,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25535
8550,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,7777
8551,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,10369
8552,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,11951
8553,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,7573
8554,0.0,5,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,24923
8555,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,4111
8556,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
8557,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,17870
8558,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,8789
8559,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,11156
8560,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8561,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,25564
8562,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8563,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,14359
8564,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,1111
8565,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,25564
8566,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,666
8567,0.0,4,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,6374
8568,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,11653
8569,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,25564
8570,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
8571,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20903
8572,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13460
8573,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,4765
8574,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,9996
8575,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8576,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18187
8577,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19964
8578,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14716
8579,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,11669
8580,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8581,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,1994
8582,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,8516
8583,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,3403
8584,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,23577
8585,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,16639
8586,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,8355
8587,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,9543
8588,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,2964
8589,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,7180
8590,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8591,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8592,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,13905
8593,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8594,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8595,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,6934
8596,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,0
8597,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8598,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8599,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8600,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8601,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8602,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21789
8603,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,20467
8604,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,6549
8605,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,16667
8606,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,9919
8607,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25013
8608,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8609,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8610,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
8611,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8612,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,8773
8613,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,18040
8614,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8615,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,19216
8616,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24726
8617,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22796
8618,0.0,8,1.0,8.0,1.0,1.0,0.47,-0.12014431184206334,14155
8619,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8620,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24292
8621,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14146
8622,0.0,4,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,25177
8623,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,25564
8624,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,5548
8625,0.0,7,0.0,0.0,1.0,1.0,0.06140145681162063,-2.726954289802609,14833
8626,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,10159
8627,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22284
8628,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,24287
8629,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8630,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
8631,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8632,0.0,3,0.0,0.0,1.0,1.0,0.0016862967257496894,-6.383532720842768,0
8633,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8634,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,25564
8635,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8636,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0
8637,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,25564
8638,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8639,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,25564
8640,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,5393
8641,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,25564
8642,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8643,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8644,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,8423
8645,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,0
8646,0.0,14,1.0,14.0,1.0,0.0,0.1,-2.197224577336219,25564
8647,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,25564
8648,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,3100
8649,0.0,2,0.0,0.0,0.0,1.0,0.031790576448730096,-3.4162785027418163,4566
8650,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,0
8651,0.0,11,1.0,11.0,0.0,1.0,1.0,0.0,8372
8652,0.0,6,1.0,6.0,1.0,1.0,0.0,0.0,15615
8653,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,22826
8654,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,962
8655,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,0
8656,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,12618
8657,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,1001
8658,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,15337
8659,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,7540
8660,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15547
8661,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
8662,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,147
8663,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8664,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25515
8665,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,25564
8666,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8667,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8668,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,21189
8669,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,25564
8670,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,18001
8671,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8672,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15022
8673,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
8674,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8675,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
8676,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8677,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,3400
8678,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8679,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,25564
8680,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,14762
8681,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
8682,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
8683,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,10709
8684,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,18249
8685,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20747
8686,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19987
8687,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
8688,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,0
8689,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8690,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,13606
8691,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,11040
8692,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
8693,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
8694,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,2413
8695,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
8696,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19664
8697,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,0
8698,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
8699,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
8700,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18663
8701,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,13015
8702,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,22820
8703,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,19381
8704,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
8705,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,21623
8706,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23761
