,treat,age,education*,black,married,re75,propensity_score,propensity_logit,re78
8356,0.0,40,12,0.0,1.0,25243,0.0,0.0,25564
8357,0.0,26,10,0.0,1.0,15844,0.0,0.0,14381
8358,0.0,41,12,0.0,1.0,22081,0.0,0.0,22164
8359,0.0,55,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
8360,0.0,19,12,0.0,1.0,18186,0.0,0.0,0
8361,0.0,30,17,0.0,1.0,25243,0.0,0.0,25564
8362,0.0,52,8,0.0,1.0,0,0.00094544293821878,-6.962911132441233,0
8363,0.0,28,12,0.0,1.0,16390,0.0,0.0,25564
8364,0.0,47,6,1.0,1.0,24987,0.0,0.0,25564
8365,0.0,40,4,0.0,1.0,14453,0.0,0.0,18139
8366,0.0,30,12,0.0,1.0,6430,0.0005555929919137467,-7.494918813318918,6797
8367,0.0,20,12,0.0,0.0,478,0.023598592586026163,-3.722686705881605,3451
8368,0.0,48,12,0.0,1.0,25243,0.0,0.0,25564
8369,0.0,28,14,0.0,1.0,0,0.0,0.0,0
8370,0.0,31,14,0.0,1.0,22171,0.0,0.0,21942
8371,0.0,53,16,0.0,1.0,25243,0.0,0.0,25564
8372,0.0,34,18,0.0,1.0,25243,0.0,0.0,23962
8373,0.0,37,12,0.0,1.0,25243,0.0,0.0,20317
8374,0.0,36,12,0.0,1.0,17020,0.0,0.0,25564
8375,0.0,21,15,0.0,0.0,4488,0.008752721472057358,-4.729599350061008,0
8376,0.0,33,17,0.0,1.0,25243,0.0,0.0,12226
8377,0.0,38,13,0.0,1.0,20139,0.0,0.0,17664
8378,0.0,35,14,0.0,1.0,21229,0.0,0.0,25564
8379,0.0,33,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
8380,0.0,41,12,0.0,1.0,25243,0.0,0.0,0
8381,0.0,18,11,0.0,0.0,0,0.1895827533476543,-1.4527236120347027,25564
8382,0.0,20,10,0.0,1.0,134,0.03454872456647841,-3.3302250010188477,15363
8383,0.0,40,12,0.0,0.0,1195,0.1636175834132563,-1.631554048131814,3873
8384,0.0,52,11,1.0,1.0,19433,0.00021052631578947367,-8.465689348549121,25564
8385,0.0,35,12,0.0,1.0,2187,0.0015260316944483811,-6.483557379443378,1498
8386,0.0,35,12,0.0,0.0,22137,6.369426751592357e-06,-11.963994714883409,17918
8387,0.0,50,12,0.0,1.0,21795,0.0,0.0,21427
8388,0.0,34,8,0.0,0.0,18223,0.004823892530903039,-5.329338532756982,13258
8389,0.0,19,12,0.0,0.0,6282,0.005018913771839825,-5.289510197983508,382
8390,0.0,30,12,0.0,1.0,10890,0.0011075757575757575,-6.804473464679951,20470
8391,0.0,43,10,0.0,1.0,2758,0.0022422922258004937,-6.0980118113283135,2278
8392,0.0,20,12,0.0,0.0,1810,0.016954048929519395,-4.0601491846045255,11910
8393,0.0,44,12,0.0,1.0,25243,0.0,0.0,25564
8394,0.0,54,8,0.0,0.0,18622,9.230769230769232e-05,-9.290290767696794,4118
8395,0.0,47,11,0.0,1.0,25243,0.0,0.0,25564
8396,0.0,23,15,0.0,1.0,21666,0.0,0.0,23209
8397,0.0,34,8,0.0,1.0,25243,0.0,0.0,25564
8398,0.0,34,9,0.0,1.0,0,0.016813605110600056,-4.068610333886764,0
8399,0.0,29,12,0.0,1.0,821,0.004896994689731035,-5.31422456639804,0
8400,0.0,48,10,0.0,1.0,0,1.5503875968992248e-05,-11.074404998787708,0
8401,0.0,19,12,0.0,0.0,834,0.05149491236910585,-2.9134041393905536,0
8402,0.0,24,13,0.0,0.0,0,0.03272307005701619,-3.386404499472315,0
8403,0.0,25,12,0.0,1.0,6375,0.005581350964100291,-5.182727438727829,14811
8404,0.0,35,14,0.0,1.0,25243,0.0,0.0,19695
8405,0.0,25,18,0.0,0.0,839,0.06410716583460409,-2.680944827339778,20841
8406,0.0,42,12,0.0,1.0,25243,0.0,0.0,25564
8407,0.0,32,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
8408,0.0,49,10,0.0,1.0,0,1.5503875968992248e-05,-11.074404998787708,0
8409,0.0,18,12,0.0,0.0,2646,0.00655979224958218,-5.020214943555314,1519
8410,0.0,40,8,0.0,1.0,4679,0.001595557000196137,-6.4389355560264026,18136
8411,0.0,23,8,0.0,1.0,9087,0.008366666666666666,-4.775097857831669,5640
8412,0.0,19,10,0.0,0.0,458,0.190316909108025,-1.447952299934751,6590
8413,0.0,34,14,0.0,1.0,19988,0.0,0.0,25564
8414,0.0,38,12,0.0,1.0,25243,0.0,0.0,23769
8415,0.0,27,16,0.0,1.0,21030,0.0,0.0,25186
8416,0.0,29,12,0.0,1.0,1385,0.011142160629392647,-4.4858144114398115,5743
8417,0.0,25,9,0.0,1.0,18794,0.0,0.0,20634
8418,0.0,48,12,0.0,1.0,22907,0.0,0.0,25564
8419,0.0,21,12,0.0,0.0,3922,0.02834140924686979,-3.534680539227949,4461
8420,0.0,32,12,0.0,1.0,23743,0.0,0.0,25564
8421,0.0,29,18,0.0,1.0,25243,0.0,0.0,25564
8422,0.0,25,12,0.0,1.0,25243,0.0,0.0,25564
8423,0.0,27,16,0.0,1.0,0,0.000642097827862159,-7.350127581974385,542
8424,0.0,24,14,0.0,1.0,17194,0.0,0.0,23154
8425,0.0,46,12,0.0,1.0,12782,0.0,0.0,17144
8426,0.0,42,9,0.0,1.0,23157,0.0,0.0,21273
8427,0.0,38,12,0.0,1.0,0,0.0015202611062784049,-6.487351760554468,18756
8428,0.0,51,16,0.0,1.0,25243,0.0,0.0,25564
8429,0.0,19,12,0.0,0.0,10263,2.403846153846154e-05,-10.635831407498888,17570
8430,0.0,52,8,0.0,1.0,17851,0.0,0.0,13794
8431,0.0,38,12,0.0,1.0,17983,0.0,0.0,22177
8432,0.0,25,12,0.0,1.0,18825,0.0,0.0,9079
8433,0.0,30,12,0.0,1.0,10935,0.0031075757575757573,-5.77079994163242,16538
8434,0.0,44,12,0.0,1.0,23532,0.0,0.0,25564
8435,0.0,40,8,0.0,1.0,20794,0.0,0.0,16639
8436,0.0,29,12,0.0,0.0,19043,0.00010514876947459705,-9.16002920415764,18405
8437,0.0,51,12,0.0,1.0,25243,0.0,0.0,25535
8438,0.0,29,12,0.0,0.0,11271,0.00010514876947459705,-9.16002920415764,7777
8439,0.0,19,8,0.0,0.0,6801,0.21604986841652374,-1.2888361573172384,10369
8440,0.0,16,8,0.0,0.0,0,0.010243035645880428,-4.570861396967689,11951
8441,0.0,50,18,0.0,1.0,25243,0.0,0.0,7573
8442,0.0,54,5,0.0,1.0,19475,0.0,0.0,24923
8443,0.0,16,9,0.0,0.0,819,0.004388792386063852,-5.424302721231785,4111
8444,0.0,53,8,0.0,1.0,0,0.00094544293821878,-6.962911132441233,0
8445,0.0,55,8,0.0,1.0,17661,0.0,0.0,17870
8446,0.0,35,10,0.0,1.0,15432,0.0,0.0,8789
8447,0.0,31,10,0.0,1.0,24142,0.0,0.0,11156
8448,0.0,24,12,0.0,1.0,4110,0.007118376588485004,-4.937931753681991,0
8449,0.0,55,9,0.0,1.0,25243,0.0,0.0,25564
8450,0.0,50,12,0.0,1.0,24753,0.0,0.0,0
8451,0.0,44,8,0.0,1.0,17736,0.0,0.0,14359
8452,0.0,21,12,0.0,0.0,11860,0.00045593030043098674,-7.692714575796423,1111
8453,0.0,55,6,0.0,1.0,25243,0.0,0.0,25564
8454,0.0,52,12,0.0,1.0,21992,0.0,0.0,666
8455,0.0,38,4,0.0,1.0,6837,0.00020202020202020202,-8.506940814951886,6374
8456,0.0,38,12,0.0,1.0,10938,0.0,0.0,11653
8457,0.0,32,12,1.0,0.0,25009,0.020998679879624043,-3.842073418094742,25564
8458,0.0,50,11,0.0,1.0,25243,0.0,0.0,25564
8459,0.0,46,12,0.0,1.0,16542,0.0,0.0,20903
8460,0.0,19,12,0.0,0.0,3111,0.006413003945126565,-5.042993828044136,13460
8461,0.0,49,8,0.0,1.0,10661,0.0,0.0,4765
8462,0.0,24,10,0.0,1.0,8337,0.022815414713528517,-3.7572391734447192,9996
8463,0.0,28,12,0.0,1.0,22683,0.0,0.0,25564
8464,0.0,32,12,0.0,1.0,17869,0.0,0.0,18187
8465,0.0,42,12,0.0,1.0,18896,0.0,0.0,19964
8466,0.0,48,12,0.0,1.0,15538,0.0,0.0,14716
8467,0.0,29,12,0.0,1.0,10595,0.0011075757575757575,-6.804473464679951,11669
8468,0.0,54,12,0.0,1.0,25243,0.0,0.0,25564
8469,0.0,43,18,0.0,1.0,25243,0.0,0.0,1994
8470,0.0,55,12,0.0,1.0,5310,0.0,0.0,8516
8471,0.0,22,16,0.0,0.0,0,0.011568075850935233,-4.447870550051372,3403
8472,0.0,50,11,0.0,1.0,20950,0.0,0.0,23577
8473,0.0,21,12,0.0,0.0,9261,0.00045593030043098674,-7.692714575796423,16639
8474,0.0,25,11,0.0,0.0,0,0.6087501741089727,0.44206166356008647,8355
8475,0.0,35,9,0.0,1.0,14694,0.0,0.0,9543
8476,0.0,29,17,0.0,1.0,3795,0.002,-6.212606095751519,2964
8477,0.0,50,12,0.0,1.0,14931,0.0,0.0,7180
8478,0.0,40,12,0.0,1.0,25243,0.0,0.0,25564
8479,0.0,33,16,0.0,1.0,25243,0.0,0.0,25564
8480,0.0,24,15,0.0,1.0,10278,1.6666666666666667e-05,-11.002083174398681,13905
8481,0.0,28,12,0.0,1.0,25243,0.0,0.0,25564
8482,0.0,38,12,0.0,1.0,25243,0.0,0.0,25564
8483,0.0,51,12,0.0,1.0,25243,0.0,0.0,6934
8484,0.0,20,9,0.0,0.0,13866,0.009906811767015838,-4.604576490415007,0
8485,0.0,29,18,0.0,1.0,25243,0.0,0.0,25564
8486,0.0,42,12,0.0,1.0,13640,0.0,0.0,0
8487,0.0,19,12,0.0,0.0,10994,2.403846153846154e-05,-10.635831407498888,0
8488,0.0,29,12,0.0,1.0,23428,0.0,0.0,25564
8489,0.0,55,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
8490,0.0,42,12,0.0,1.0,20352,0.0,0.0,21789
8491,0.0,21,12,0.0,0.0,0,0.1145756273862242,-2.0448319410049507,20467
8492,0.0,18,12,0.0,0.0,2476,0.00655979224958218,-5.020214943555314,6549
8493,0.0,26,12,0.0,0.0,12888,2.514876947459705e-05,-10.590676440981213,16667
8494,0.0,29,14,0.0,0.0,16884,0.0,0.0,9919
8495,0.0,31,16,0.0,1.0,25243,0.0,0.0,25013
8496,0.0,47,12,0.0,1.0,25243,0.0,0.0,25564
8497,0.0,34,12,0.0,1.0,8382,0.0005555929919137467,-7.494918813318918,0
8498,0.0,40,13,0.0,1.0,6624,3.773584905660377e-05,-10.184862275413241,25564
8499,0.0,52,14,0.0,1.0,25243,0.0,0.0,25564
8500,0.0,18,11,0.0,0.0,2859,0.09395215983987752,-2.2663063935141343,8773
8501,0.0,23,13,0.0,1.0,13833,0.0,0.0,18040
8502,0.0,54,12,0.0,0.0,0,0.027517142028572486,-3.565043291606306,0
8503,0.0,49,10,0.0,1.0,18977,0.0,0.0,19216
8504,0.0,35,12,0.0,1.0,23788,0.0,0.0,24726
8505,0.0,27,12,0.0,1.0,20241,0.0,0.0,22796
8506,0.0,48,8,1.0,1.0,13824,0.0,0.0,14155
8507,0.0,50,16,0.0,1.0,18408,0.0,0.0,25564
8508,0.0,44,12,0.0,1.0,25243,0.0,0.0,24292
8509,0.0,32,12,0.0,1.0,12625,0.004157894736842105,-5.47857984286474,14146
8510,0.0,43,4,0.0,1.0,25243,0.0,0.0,25177
8511,0.0,30,12,1.0,1.0,25243,0.002233824703018415,-6.101803725765224,25564
8512,0.0,27,16,0.0,1.0,5893,0.03296179082821941,-3.378888970831183,5548
8513,0.0,34,7,0.0,1.0,13470,0.0,0.0,14833
8514,0.0,44,12,0.0,0.0,11637,3.740702073655476e-05,-10.193614743211892,10159
8515,0.0,24,16,0.0,1.0,13345,0.0,0.0,22284
8516,0.0,21,14,0.0,1.0,22751,0.0,0.0,24287
8517,0.0,31,12,0.0,0.0,22151,6.369426751592357e-06,-11.963994714883409,0
8518,0.0,35,10,0.0,1.0,25243,0.0,0.0,25564
8519,0.0,37,12,0.0,1.0,25243,0.0,0.0,25564
8520,0.0,50,3,0.0,1.0,14877,0.0,0.0,0
8521,0.0,28,16,0.0,1.0,21684,0.0,0.0,25564
8522,0.0,44,6,0.0,1.0,25243,0.0,0.0,25564
8523,0.0,30,16,0.0,1.0,10824,0.0011075757575757575,-6.804473464679951,25564
8524,0.0,27,15,0.0,0.0,7950,0.011947343430334503,-4.415227045872165,0
8525,0.0,26,14,0.0,0.0,24760,0.0,0.0,25564
8526,0.0,40,12,0.0,1.0,25243,0.0,0.0,25564
8527,0.0,45,6,0.0,1.0,23723,0.0,0.0,25564
8528,0.0,25,12,0.0,1.0,247,0.008234446986984627,-4.791160534268348,5393
8529,0.0,30,15,0.0,0.0,25243,0.0,0.0,25564
8530,0.0,24,14,0.0,1.0,20001,0.0,0.0,25564
8531,0.0,32,18,0.0,1.0,25243,0.0,0.0,25564
8532,0.0,33,12,0.0,1.0,13964,0.0,0.0,8423
8533,0.0,26,6,0.0,1.0,14397,0.0,0.0,0
8534,0.0,26,14,1.0,1.0,18044,0.0002865116279069767,-8.15744488389012,25564
8535,0.0,32,12,1.0,1.0,25243,0.0005906068098005217,-7.433769277125177,25564
8536,0.0,20,13,0.0,0.0,0,0.016520388965218367,-4.086501593661335,3100
8537,0.0,34,2,0.0,0.0,7846,0.1889181219984246,-1.4570553040762804,4566
8538,0.0,38,12,1.0,0.0,0,0.989763895400837,4.571545288192344,0
8539,0.0,18,11,1.0,0.0,4139,0.9876351812614357,4.380458138191665,8372
8540,0.0,37,6,1.0,1.0,14200,0.0013691656677926698,-6.592183622438561,15615
8541,0.0,39,12,1.0,1.0,21433,0.0,0.0,22826
8542,0.0,40,10,0.0,1.0,13354,0.0,0.0,962
8543,0.0,16,10,0.0,0.0,1165,0.007238691105141942,-4.921049857958432,0
8544,0.0,20,9,0.0,0.0,0,0.33913133585378824,-0.6671676736915559,12618
8545,0.0,19,12,0.0,1.0,11135,0.0,0.0,1001
8546,0.0,31,8,0.0,1.0,12646,0.004,-5.517452896464707,15337
8547,0.0,34,11,0.0,1.0,10822,0.003666666666666667,-5.604798889485567,7540
8548,0.0,26,12,0.0,1.0,15776,0.0,0.0,15547
8549,0.0,39,14,0.0,1.0,25243,0.0,0.0,25564
8550,0.0,24,10,0.0,0.0,0,0.551998675156341,0.2087494565442001,147
8551,0.0,30,16,0.0,1.0,24402,0.0,0.0,25564
8552,0.0,32,11,0.0,1.0,25012,0.0,0.0,25515
8553,0.0,29,16,0.0,0.0,25243,0.0,0.0,25564
8554,0.0,36,16,0.0,1.0,25243,0.0,0.0,25564
8555,0.0,34,12,0.0,1.0,25243,0.0,0.0,25564
8556,0.0,22,16,0.0,1.0,22835,0.0,0.0,21189
8557,0.0,45,15,0.0,0.0,25243,0.0,0.0,25564
8558,0.0,44,11,0.0,1.0,22345,0.0,0.0,18001
8559,0.0,41,12,0.0,1.0,25243,0.0,0.0,25564
8560,0.0,41,12,0.0,1.0,12140,0.00015789473684210527,-8.75342406227694,15022
8561,0.0,25,13,0.0,1.0,25243,0.0,0.0,25564
8562,0.0,39,12,0.0,1.0,0,0.0001579690092806678,-8.75295370648156,25564
8563,0.0,50,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
8564,0.0,49,12,0.0,1.0,25243,0.0,0.0,25564
8565,0.0,18,12,0.0,0.0,0,0.01770591690016375,-4.015991865283483,3400
8566,0.0,29,18,0.0,1.0,25232,0.0,0.0,25564
8567,0.0,49,14,0.0,0.0,25243,0.0,0.0,25564
8568,0.0,49,12,0.0,1.0,21340,0.0,0.0,14762
8569,0.0,43,13,0.0,1.0,25243,0.0,0.0,25564
8570,0.0,36,13,0.0,1.0,25243,0.0,0.0,25564
8571,0.0,19,12,0.0,0.0,15844,2.403846153846154e-05,-10.635831407498888,10709
8572,0.0,33,12,1.0,0.0,19473,0.020998679879624043,-3.842073418094742,18249
8573,0.0,25,12,0.0,1.0,20132,0.0,0.0,20747
8574,0.0,28,12,0.0,1.0,21122,0.0,0.0,19987
8575,0.0,22,16,0.0,1.0,14209,0.0,0.0,25564
8576,0.0,52,11,0.0,1.0,25241,0.0,0.0,0
8577,0.0,48,12,0.0,1.0,25243,0.0,0.0,25564
8578,0.0,19,13,0.0,0.0,8589,0.023225270449774144,-3.7390151224113066,13606
8579,0.0,27,13,0.0,1.0,12276,0.0,0.0,11040
8580,0.0,36,18,0.0,1.0,25243,0.0,0.0,25564
8581,0.0,48,10,0.0,1.0,25243,0.0,0.0,25564
8582,0.0,34,17,0.0,0.0,2148,0.0075714164500544886,-4.8757748902920905,2413
8583,0.0,43,12,0.0,0.0,0,0.04661516967827797,-3.018092613771743,0
8584,0.0,38,12,0.0,1.0,25243,0.0,0.0,19664
8585,0.0,53,15,0.0,1.0,0,0.0,0.0,0
8586,0.0,33,13,0.0,1.0,0,1.7291066282420752e-05,-10.965303298485166,0
8587,0.0,47,12,0.0,1.0,23934,0.0,0.0,25564
8588,0.0,31,12,0.0,1.0,17962,0.0,0.0,18663
8589,0.0,37,13,0.0,1.0,10249,0.0,0.0,13015
8590,0.0,51,8,0.0,1.0,22926,0.0,0.0,22820
8591,0.0,39,12,0.0,1.0,15808,0.0,0.0,19381
8592,0.0,48,8,0.0,1.0,20402,0.0,0.0,0
8593,0.0,47,9,0.0,1.0,20044,0.0,0.0,21623
8594,0.0,25,16,0.0,1.0,20792,0.0,0.0,23761
8595,0.0,38,10,0.0,1.0,20995,0.0,0.0,25564
8596,0.0,37,14,0.0,1.0,25243,0.0,0.0,0
8597,0.0,20,12,0.0,1.0,12258,0.0,0.0,14741
8598,0.0,23,13,0.0,1.0,10111,1.6666666666666667e-05,-11.002083174398681,12557
8599,0.0,18,12,0.0,0.0,2241,0.00655979224958218,-5.020214943555314,6129
8600,0.0,18,12,0.0,0.0,2696,0.00655979224958218,-5.020214943555314,12120
8601,0.0,34,12,0.0,1.0,25078,0.0,0.0,24608
8602,0.0,26,12,0.0,0.0,17240,2.514876947459705e-05,-10.590676440981213,14808
8603,0.0,46,15,0.0,0.0,8994,0.0,0.0,8644
8604,0.0,55,11,0.0,1.0,25241,0.0,0.0,24113
8605,0.0,29,12,0.0,1.0,25243,0.0,0.0,25564
8606,0.0,28,16,0.0,1.0,24038,0.0,0.0,22139
8607,0.0,31,16,0.0,1.0,21177,0.0,0.0,23241
8608,0.0,37,10,0.0,1.0,19032,0.0,0.0,20673
8609,0.0,17,10,0.0,0.0,981,0.0267644780361559,-3.593550548487944,0
8610,0.0,39,12,0.0,1.0,25243,0.0,0.0,25564
8611,0.0,28,13,0.0,1.0,20919,0.0,0.0,17482
8612,0.0,54,10,0.0,1.0,23073,0.0,0.0,25564
8613,0.0,55,10,0.0,1.0,25243,0.0,0.0,25564
8614,0.0,35,16,0.0,1.0,25243,0.0,0.0,25564
8615,0.0,18,12,0.0,0.0,2148,0.006577649392439322,-5.017478455199838,2976
8616,0.0,28,16,0.0,1.0,23703,0.0,0.0,25564
8617,0.0,39,13,0.0,0.0,25243,0.0,0.0,25564
8618,0.0,47,12,0.0,1.0,25243,0.0,0.0,25564
8619,0.0,53,12,0.0,1.0,6266,0.0,0.0,25564
8620,0.0,51,12,0.0,1.0,24343,0.0,0.0,23489
8621,0.0,34,12,0.0,1.0,25243,0.0,0.0,18589
8622,0.0,35,8,0.0,1.0,16877,0.0,0.0,24825
8623,0.0,49,8,0.0,1.0,21440,0.0,0.0,25564
8624,0.0,42,12,0.0,0.0,9742,3.740702073655476e-05,-10.193614743211892,14218
8625,0.0,27,10,0.0,1.0,9400,1.6666666666666667e-05,-11.002083174398681,644
8626,0.0,31,14,0.0,1.0,11563,0.0,0.0,22094
8627,0.0,44,6,0.0,0.0,16880,0.00014600271002710027,-8.831739361229292,14033
8628,0.0,55,12,0.0,1.0,6199,0.0,0.0,5854
8629,0.0,35,8,0.0,1.0,2399,0.005930970547600238,-5.121618783370677,9460
8630,0.0,50,12,0.0,1.0,25243,0.0,0.0,25564
8631,0.0,45,12,0.0,1.0,1265,0.002017857142857143,-6.2036992552454775,7987
8632,0.0,45,7,0.0,1.0,25243,0.0,0.0,24731
8633,0.0,20,13,0.0,0.0,1829,0.01175760145648553,-4.431428046425238,8625
8634,0.0,55,12,0.0,0.0,6237,0.009967458140849953,-4.5984122124522395,5056
8635,0.0,20,13,0.0,0.0,0,0.016520388965218367,-4.086501593661335,10
8636,0.0,19,13,0.0,0.0,995,0.09097678994112697,-2.301766209076994,1538
8637,0.0,48,13,0.0,1.0,19611,0.0,0.0,24035
8638,0.0,27,16,0.0,0.0,20062,0.0,0.0,25564
8639,0.0,27,16,0.0,0.0,11139,0.0,0.0,23745
8640,0.0,38,8,0.0,1.0,12338,0.0,0.0,11567
8641,0.0,55,14,0.0,1.0,6853,0.0,0.0,1663
8642,0.0,34,10,0.0,1.0,8935,0.008382051282051283,-4.773245233161069,9989
8643,0.0,29,12,0.0,1.0,3503,0.0037165078849245715,-5.59124736094214,8133
8644,0.0,38,16,0.0,0.0,10963,0.0,0.0,10339
8645,0.0,50,12,0.0,1.0,24842,0.0,0.0,24595
8646,0.0,54,12,0.0,1.0,20887,0.0,0.0,24808
8647,0.0,30,14,0.0,1.0,15036,0.0,0.0,4911
8648,0.0,25,12,0.0,1.0,2146,0.006218456333301591,-5.073995709495251,17839
8649,0.0,49,17,0.0,1.0,25243,0.0,0.0,25564
8650,0.0,21,14,0.0,0.0,4909,0.012453164974920324,-4.373249118067475,10847
8651,0.0,16,10,0.0,0.0,603,0.003956774653630659,-5.528361443595234,4826
8652,0.0,29,8,0.0,0.0,2363,0.25546744335218957,-1.0696616024694257,8392
8653,0.0,39,12,0.0,1.0,14059,0.0,0.0,18780
8654,0.0,34,12,0.0,0.0,15932,6.369426751592357e-06,-11.963994714883409,10753
8655,0.0,55,8,0.0,1.0,25243,0.0,0.0,25564
8656,0.0,18,11,0.0,0.0,0,0.1895827533476543,-1.4527236120347027,16413
8657,0.0,26,16,0.0,0.0,12333,0.0,0.0,14124
8658,0.0,37,14,0.0,1.0,25243,0.0,0.0,25564
8659,0.0,17,11,0.0,0.0,784,0.017515267094386208,-4.027011898596757,2806
8660,0.0,29,12,0.0,1.0,721,0.0008969946897310351,-7.015563218725089,0
8661,0.0,23,11,0.0,1.0,23311,0.0,0.0,140
8662,0.0,32,14,0.0,1.0,0,0.0,0.0,0
8663,0.0,29,14,0.0,1.0,23637,0.0,0.0,15811
8664,0.0,31,16,0.0,1.0,25243,0.0,0.0,25564
8665,0.0,26,12,0.0,1.0,15803,0.0,0.0,18176
8666,0.0,24,12,0.0,1.0,12184,0.0,0.0,13973
8667,0.0,35,18,0.0,1.0,0,0.0,0.0,0
8668,0.0,27,11,0.0,1.0,15855,0.0,0.0,15731
8669,0.0,39,12,0.0,1.0,25243,0.0,0.0,25564
8670,0.0,29,12,0.0,1.0,14315,0.0,0.0,11687
8671,0.0,30,12,0.0,1.0,19362,0.0,0.0,22514
8672,0.0,34,8,0.0,1.0,0,0.017512374492854747,-4.027180003840774,2664
8673,0.0,42,7,0.0,1.0,3457,0.0012529787145999485,-6.680977826413664,9856
8674,0.0,24,9,0.0,1.0,10249,1.6666666666666667e-05,-11.002083174398681,9339
8675,0.0,33,18,0.0,1.0,25243,0.0,0.0,25564
8676,0.0,48,12,0.0,1.0,13183,0.0,0.0,6765
8677,0.0,22,12,0.0,1.0,7215,0.0006376280203773464,-7.357117653422814,8201
8678,0.0,51,9,0.0,1.0,13008,0.0,0.0,0
8679,0.0,17,10,0.0,0.0,617,0.012850577202591845,-4.3414326900318105,12448
8680,0.0,42,8,0.0,0.0,11724,0.00013397435897435897,-8.917728143926569,6253
8681,0.0,54,8,0.0,1.0,9390,0.0,0.0,0
8682,0.0,34,12,0.0,1.0,22210,0.0,0.0,25564
8683,0.0,33,13,0.0,1.0,18189,0.0,0.0,16786
8684,0.0,40,13,0.0,1.0,15597,0.0,0.0,15210
8685,0.0,26,12,0.0,1.0,22309,0.0,0.0,25564
8686,0.0,24,12,0.0,0.0,10818,2.514876947459705e-05,-10.590676440981213,9025
8687,0.0,52,10,0.0,0.0,19709,0.0046706237382424295,-5.361781088243731,21224
8688,0.0,31,15,0.0,1.0,24382,0.0,0.0,25564
8689,0.0,23,13,0.0,1.0,22393,0.0,0.0,25564
8690,0.0,34,18,0.0,1.0,6556,0.0,0.0,13793
8691,0.0,36,13,0.0,1.0,21274,0.0,0.0,20747
8692,0.0,52,12,0.0,1.0,22833,0.0,0.0,25564
8693,0.0,17,11,0.0,0.0,3279,0.011459533093538372,-4.457407611280177,0
8694,0.0,41,8,0.0,1.0,23625,0.0,0.0,0
8695,0.0,47,12,0.0,1.0,25243,0.0,0.0,0
8696,0.0,28,18,0.0,1.0,9211,1.6666666666666667e-05,-11.002083174398681,0
8697,0.0,40,12,0.0,1.0,25243,0.0,0.0,25564
8698,0.0,39,12,0.0,1.0,19958,0.0,0.0,19780
8699,0.0,29,11,0.0,1.0,14816,0.0,0.0,23940
8700,0.0,37,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
8701,0.0,30,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
8702,0.0,21,11,0.0,0.0,7873,0.4611616061429342,-0.1556671628931149,0
8703,0.0,38,13,0.0,1.0,25243,0.0,0.0,25564
8704,0.0,31,8,0.0,1.0,23795,0.0,0.0,25564
8705,0.0,26,16,0.0,1.0,24058,0.0,0.0,25564
8706,0.0,24,12,0.0,1.0,17801,0.0,0.0,24129
8707,0.0,44,8,0.0,0.0,7877,0.06983839081722783,-2.5891744740898157,8536
8708,0.0,27,15,0.0,0.0,6201,0.011961232319223393,-4.414051155582421,3655
8709,0.0,21,11,0.0,0.0,14716,0.035008711310739765,-3.3165221489203667,20668
8710,0.0,51,8,0.0,1.0,21707,0.0,0.0,17326
8711,0.0,38,9,0.0,1.0,25243,0.0,0.0,25150
8712,0.0,20,11,0.0,0.0,15982,0.010325047380783568,-4.562803830754211,23155
8713,0.0,22,14,0.0,0.0,2422,0.019627265772896058,-3.911013130001142,7874
8714,0.0,35,12,0.0,1.0,25243,0.0,0.0,25564
8715,0.0,24,16,0.0,0.0,25243,0.0,0.0,25564
8716,0.0,25,12,0.0,1.0,18483,0.0,0.0,11863
8717,0.0,29,12,0.0,1.0,1758,0.04114216062939265,-3.1487094237004585,11156
8718,0.0,19,12,0.0,0.0,3226,0.006413003945126565,-5.042993828044136,697
8719,0.0,28,16,0.0,1.0,22379,0.0,0.0,25564
8720,0.0,37,14,0.0,1.0,25243,0.0,0.0,25564
8721,0.0,26,16,0.0,0.0,19315,0.0,0.0,6943
8722,0.0,25,12,0.0,0.0,0,0.06292547725059976,-2.7008116869982404,3871
8723,0.0,32,12,0.0,0.0,18451,6.369426751592357e-06,-11.963994714883409,25564
8724,0.0,25,14,0.0,0.0,22862,0.0,0.0,22343
8725,0.0,36,8,0.0,1.0,585,0.014518002319558878,-4.21774144059818,0
8726,0.0,31,12,1.0,1.0,22839,0.0005906068098005217,-7.433769277125177,0
8727,0.0,47,13,0.0,1.0,25243,0.0,0.0,25564
8728,0.0,24,13,0.0,0.0,12075,0.0,0.0,25564
8729,0.0,26,16,1.0,0.0,22497,0.0014059405940594059,-6.565641808366262,25184
8730,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,7854
8731,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
8732,0.0,24,11,0.0,1.0,16116,0.0,0.0,25564
8733,0.0,51,12,0.0,1.0,17949,0.0,0.0,22204
