treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,43,1.0,0.0,1.0,0.0,23511,19421,13559,12,0,233052,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1849,183846481,377175241,144,552767121,3.3995479006040252,132.09936671173799,140.37805545629212,172.48092772208236,9.51480581246231,9.874110233825451,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,37,1.0,0.0,1.0,0.0,23511,19693,76841,17,0,334781,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1369,5904539281,387814249,289,552767121,3.2767044410997412,278.7914244325423,141.20044368328345,172.48092772208236,11.24949363085299,9.888018521632196,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,37,1.0,0.0,1.0,0.0,23511,19693,76841,17,0,334781,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1369,5904539281,387814249,289,552767121,3.2767044410997412,278.7914244325423,141.20044368328345,172.48092772208236,11.24949363085299,9.888018521632196,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,23,0.0,0.0,1.0,0.0,23511,19854,18914,12,0,238248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,529,357739396,394181316,144,552767121,2.8813672520662377,152.54263238821355,141.6840862576097,172.48092772208236,9.847657667575458,9.896160777149667,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,23511,20588,22165,12,0,247056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,3025,491287225,423865744,144,552767121,3.598573247109971,163.35043368689443,143.86034022314507,172.48092772208236,10.006269747179154,9.932463660772646,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,23511,20588,23421,17,0,349996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1156,548543241,423865744,289,552767121,3.2071404744468976,167.28016412473056,143.86034022314507,172.48092772208236,10.0613883347884,9.932463660772646,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,23511,20946,69453,17,0,356082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,784,4823719209,438734916,289,552767121,3.0461888041774494,266.96200439599596,144.9052666841555,172.48092772208236,11.148405543793823,9.949702976333091,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,31,0.0,0.0,1.0,0.0,23511,21483,27830,14,0,300762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,961,774508900,461519289,196,552767121,3.1307778637568613,180.1897208294091,146.45318002786874,172.48092772208236,10.233869854519936,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,28,0.0,0.0,1.0,0.0,23511,21483,23643,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,784,558991449,461519289,144,552767121,3.0461888041774494,167.96205236081403,146.45318002786874,172.48092772208236,10.070822367021758,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,1.0,1.0,0.0,23511,21483,25121,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,625,631064641,461519289,144,552767121,2.951448437556569,172.4107831015708,146.45318002786874,172.48092772208236,10.131459428706979,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,54,0.0,0.0,1.0,0.0,23511,21483,59109,15,0,322245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,352665,0.0,0.0,0.0,23511.0,0.0,0.0,2916,3493873881,461519289,225,552767121,3.5838282221644255,249.11214269964364,146.45318002786874,172.48092772208236,10.987138476064077,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,42,1.0,0.0,0.0,0.0,23511,21483,22165,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,0,282132,0.0,0.0,0.0,0.0,0.0,0.0,1764,491287225,461519289,144,552767121,3.3803802447348694,163.35043368689443,146.45318002786874,172.48092772208236,10.006269747179154,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,23511,21483,29554,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1225,873438916,461519289,144,552767121,3.231024291743388,184.91543519961397,146.45318002786874,172.48092772208236,10.293974377463579,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,0.0,0.0,23511,21483,22165,13,0,279279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305643,0.0,0.0,0.0,0.0,0.0,0.0,729,491287225,461519289,169,552767121,3.0158501920602214,163.35043368689443,146.45318002786874,172.48092772208236,10.006269747179154,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,23511,21483,0,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,2025,1,461519289,144,552767121,3.436511195602838,0.0,146.45318002786874,172.48092772208236,0.0,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,1.0,0.0,1.0,0.0,23511,21483,31623,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,676,1000014129,461519289,144,552767121,2.984302588322599,190.3821924171889,146.45318002786874,172.48092772208236,10.361639982923299,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,23511,21483,11821,16,0,343728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,784,139736041,461519289,256,552767121,3.0461888041774494,124.48095352792532,146.45318002786874,172.48092772208236,9.377632889750377,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30,0.0,0.0,1.0,0.0,23511,21483,22165,16,0,343728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,900,491287225,461519289,256,552767121,3.103578458323443,163.35043368689443,146.45318002786874,172.48092772208236,10.006269747179154,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,24,0.0,1.0,1.0,0.0,23511,21483,23052,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,576,531394704,461519289,144,552767121,2.917178001290328,166.13848620605933,146.45318002786874,172.48092772208236,10.045507812556558,9.97501720367505,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,23511,22020,22165,14,0,308280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,676,491287225,484880400,196,552767121,2.984302588322599,163.35043368689443,147.97853926599805,172.48092772208236,10.006269747179154,9.999706410276671,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,35,0.0,0.0,1.0,0.0,23511,22379,22165,14,0,313306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,1225,491287225,500819641,196,552767121,3.231024291743388,163.35043368689443,148.98613915511143,172.48092772208236,10.006269747179154,10.015878298115155,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,42,0.0,0.0,1.0,0.0,23511,22379,0,17,0,380443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1764,1,500819641,289,552767121,3.3803802447348694,0.0,148.98613915511143,172.48092772208236,0.0,10.015878298115155,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,23511,22379,0,17,0,380443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1764,1,500819641,289,552767121,3.3803802447348694,0.0,148.98613915511143,172.48092772208236,0.0,10.015878298115155,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,23511,22379,27337,16,0,358064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,784,747311569,500819641,256,552767121,3.0461888041774494,178.80756143300346,148.98613915511143,172.48092772208236,10.215996374922929,10.015878298115155,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28,0.0,0.0,1.0,0.0,23511,22379,29554,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,784,873438916,500819641,144,552767121,3.0461888041774494,184.91543519961397,148.98613915511143,172.48092772208236,10.293974377463579,10.015878298115155,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,23511,22558,23531,14,0,315812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,729,553707961,508863364,196,552767121,3.0158501920602214,167.61849881866507,149.4849917236376,172.48092772208236,10.066073979755881,10.023845049199862,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,35,0.0,0.0,1.0,0.0,23511,22737,21834,16,0,363792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,1225,476723556,516971169,256,552767121,3.231024291743388,162.29361660197273,149.98152559665752,172.48092772208236,9.991223666840215,10.031748832480138,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,55,0.0,0.0,1.0,0.0,23511,22916,17732,12,0,274992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,3025,314423824,525143056,144,552767121,3.598573247109971,148.34988387596616,150.47576967951503,172.48092772208236,9.783126195864945,10.039590635528468,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,23511,23274,33248,14,0,325836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,1296,1105429504,541679076,196,552767121,3.254198981821654,194.53320561011614,151.45750119824862,172.48092772208236,10.411749893898953,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,42,0.0,1.0,1.0,0.0,23511,23274,29554,16,0,372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,1764,873438916,541679076,256,552767121,3.3803802447348694,184.91543519961397,151.45750119824862,172.48092772208236,10.293974377463579,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,22,0.0,0.0,1.0,0.0,23511,23274,26155,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,484,684084025,541679076,144,552767121,2.8438752934370206,175.43428640970586,151.45750119824862,172.48092772208236,10.171795655804711,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,33,1.0,0.0,1.0,0.0,23511,23274,36943,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1089,1364785249,541679076,144,552767121,3.18250399159683,203.5568382268489,151.45750119824862,172.48092772208236,10.51713146323313,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,23511,23274,25121,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1444,631064641,541679076,144,552767121,3.2985773176922257,172.4107831015708,151.45750119824862,172.48092772208236,10.131459428706979,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,23511,23274,39898,16,0,372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,2304,1591850404,541679076,256,552767121,3.488826798937623,210.40612014702612,151.45750119824862,172.48092772208236,10.594081476308356,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,48,0.0,0.0,1.0,0.0,23511,23274,39898,16,0,372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,2304,1591850404,541679076,256,552767121,3.488826798937623,210.40612014702612,151.45750119824862,172.48092772208236,10.594081476308356,10.055092136668023,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,25,0.0,0.0,1.0,0.0,23511,23456,26007,13,0,304928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305643,0.0,0.0,0.0,23511.0,0.0,0.0,625,676364049,550183936,169,552767121,2.951448437556569,175.00578795438616,151.95319604981748,172.48092772208236,10.16612101153675,10.062881604686378,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,23511,24169,31032,14,0,338366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,529,962985024,584140561,196,552767121,2.8813672520662377,188.84216371832528,153.87367375178223,172.48092772208236,10.342774209119803,10.092826099237977,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,23511,24706,28963,16,0,395296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,961,838855369,610386436,256,552767121,3.1307778637568613,183.31372175196717,155.29823438816888,172.48092772208236,10.27377443229468,10.11480140809676,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,26,0.0,0.0,1.0,0.0,23511,24885,26599,12,0,298620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,676,707506801,619263225,144,552767121,2.984302588322599,176.71148271354656,155.7690427156856,172.48092772208236,10.188628900078157,10.122020491292654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,23511,25064,26599,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1024,707506801,628204096,144,552767121,3.157067208030971,176.71148271354656,156.23786690429696,172.48092772208236,10.188628900078157,10.129187832632027,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,23511,25064,0,13,0,325832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305643,0.0,0.0,0.0,23511.0,0.0,0.0,841,1,628204096,169,552767121,3.075405529556091,0.0,156.23786690429696,172.48092772208236,0.0,10.129187832632027,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,23511,25064,0,13,0,325832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305643,0.0,0.0,0.0,23511.0,0.0,0.0,841,1,628204096,169,552767121,3.075405529556091,0.0,156.23786690429696,172.48092772208236,0.0,10.129187832632027,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,23511,25243,27042,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,900,731269764,637209049,256,552767121,3.103578458323443,177.9736477668586,156.704729396997,172.48092772208236,10.205146491918704,10.136304168546024,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,47,1.0,0.0,1.0,0.0,23511,25565,23974,14,0,357910,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,2209,574752676,653569225,196,552767121,3.4717809750423445,168.97194236014272,157.53969179498677,172.48092772208236,10.084725188767045,10.148979507514099,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,51,1.0,0.0,1.0,0.0,23511,25601,25121,12,0,307212,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,2601,631064641,655411201,144,552767121,3.537801829347127,172.4107831015708,157.63265702259602,172.48092772208236,10.131459428706979,10.150386692204734,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,23511,25780,31032,14,0,360920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,676,962985024,664608400,196,552767121,2.984302588322599,188.84216371832528,158.093765028178,172.48092772208236,10.342774209119803,10.157354276493178,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,32,0.0,0.0,1.0,0.0,23511,25959,35465,16,0,415344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376176,0.0,0.0,0.0,23511.0,0.0,0.0,1024,1257766225,673869681,256,552767121,3.157067208030971,200.01258461318324,158.55299710294662,172.48092772208236,10.476301573636187,10.164273649274849,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,35,0.0,0.0,1.0,0.0,23511,26496,29554,14,0,370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,1225,873438916,702038016,196,552767121,3.231024291743388,184.91543519961397,159.91964082885082,172.48092772208236,10.293974377463579,10.184749057184986,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,35,0.0,0.0,1.0,0.0,23511,26496,29554,14,0,370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,1225,873438916,702038016,196,552767121,3.231024291743388,184.91543519961397,159.91964082885082,172.48092772208236,10.293974377463579,10.184749057184986,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,54,0.0,0.0,1.0,0.0,23511,26854,2049,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,2916,4198401,721137316,144,552767121,3.5838282221644255,57.845149425863504,160.82172312973657,172.48092772208236,7.6251071482389,10.198170064632654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,23511,26854,26599,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,3025,707506801,721137316,144,552767121,3.598573247109971,176.71148271354656,160.82172312973657,172.48092772208236,10.188628900078157,10.198170064632654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,23511,26854,26599,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,3025,707506801,721137316,144,552767121,3.598573247109971,176.71148271354656,160.82172312973657,172.48092772208236,10.188628900078157,10.198170064632654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,23511,26854,29554,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,1444,873438916,721137316,144,552767121,3.2985773176922257,184.91543519961397,160.82172312973657,172.48092772208236,10.293974377463579,10.198170064632654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,23511,26854,18176,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,0.0,0.0,0.0,625,330366976,721137316,144,552767121,2.951448437556569,149.94313533314462,160.82172312973657,172.48092772208236,9.807857321520878,10.198170064632654,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,23511,28645,32509,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,900,1056835081,820536025,144,552767121,3.103578458323443,192.66025545156063,165.23190469874535,172.48092772208236,10.389272253058634,10.262734186842678,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,23511,29003,28076,17,0,493051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,625,788261776,841174009,289,552767121,2.951448437556569,180.87413785442877,166.09386914652057,172.48092772208236,10.242670397850311,10.275154551894069,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,39,0.0,0.0,0.0,0.0,23511,31509,15516,12,0,378108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,0.0,0.0,0.0,1521,240746256,992817081,144,552767121,3.3198513533650726,140.0329304313086,171.9598072337504,172.48092772208236,9.649627028559857,10.358028498290885,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,23511,32225,36943,14,0,451150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329154,0.0,0.0,0.0,23511.0,0.0,0.0,784,1364785249,1038450625,196,552767121,3.0461888041774494,203.5568382268489,173.5851113854938,172.48092772208236,10.51713146323313,10.380497827807389,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,47,1.0,0.0,1.0,0.0,23511,32225,17732,12,0,386700,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,2209,314423824,1038450625,144,552767121,3.4717809750423445,148.34988387596616,173.5851113854938,172.48092772208236,9.783126195864945,10.380497827807389,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,23511,35448,32509,17,0,602616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399687,0.0,0.0,0.0,23511.0,0.0,0.0,1521,1056835081,1256560704,289,552767121,3.3198513533650726,192.66025545156063,180.650491315702,172.48092772208236,10.389272253058634,10.475822112879326,10.065223675720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,49,0.0,0.0,1.0,0.0,23511,35806,23643,12,0,429672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,2401,558991449,1282069636,144,552767121,3.5055021227789065,167.96205236081403,181.4116216596206,172.48092772208236,10.070822367021758,10.485870756111218,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,21,0.0,0.0,1.0,0.0,23511,50129,0,12,0,601548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,282132,0.0,0.0,0.0,23511.0,0.0,0.0,441,1,2512916641,144,552767121,2.804541172060041,0.0,208.81058316375396,172.48092772208236,0.0,10.822354961923732,10.065223675720974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,23707,20767,23939,14,0,290738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,331898,0.0,0.0,0.0,23707.0,0.0,0.0,961,573075721,431268289,196,562021849,3.1307778637568613,168.86553684751544,144.38412546590155,173.10453282903273,10.083264207145126,9.941120467342978,10.073525642163233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,27,0.0,0.0,1.0,0.0,23707,21483,33987,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,284484,0.0,0.0,0.0,23707.0,0.0,0.0,729,1155116169,461519289,144,562021849,3.0158501920602214,196.38237838931238,146.45318002786874,173.10453282903273,10.433733377541598,9.97501720367505,10.073525642163233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,23707,22200,22904,12,0,266400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,284484,0.0,0.0,0.0,23707.0,0.0,0.0,1369,524593216,492840000,144,562021849,3.2767044410997412,165.67762733746403,148.48493838616614,173.10453282903273,10.039066846777951,10.00784756786037,10.073525642163233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
