treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,24,0.0,0.0,0.0,0.0,22200,25712,16,0,355200,0.0,0.0,576,661106944,492840000,256,2.244618307819977,193.63753993084293,164.03255003566593,10.154713087977294,10.00784756786037,0,0,0,0,0,0,0,0,1,0
0.0,31,0.0,0.0,1.0,0.0,22379,0,12,0,268548,0.0,0.0,961,1,500819641,144,2.3630349634285817,0.0,164.6023160239999,0.0,10.015878298115155,0,0,0,0,1,0,0,0,0,0
0.0,40,1.0,0.0,1.0,0.0,23274,38420,12,0,279288,0.0,0.0,1600,1476096400,541679076,144,2.4741513295833024,231.37084565146625,167.41261700539496,10.556333436322548,10.055092136668023,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,25064,20688,17,0,426088,0.0,0.0,900,427993344,628204096,289,2.3482553378921756,175.8207619978444,172.85254886897178,9.937309101011639,10.129187832632027,0,0,0,0,0,0,0,0,0,1
0.0,26,1.0,0.0,1.0,0.0,25064,32509,16,0,401024,0.0,0.0,676,1056835081,628204096,256,2.282415117138582,214.86422928313772,172.85254886897178,10.389272253058634,10.129187832632027,0,0,0,0,0,0,0,0,1,0
0.0,32,0.0,0.0,1.0,0.0,25064,16254,12,0,300768,0.0,0.0,1024,264192516,628204096,144,2.3772380432122486,157.94236590660608,172.85254886897178,9.69609431131315,10.129187832632027,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25064,28815,15,0,375960,0.0,0.0,676,830304225,628204096,225,2.282415117138582,203.67598123355737,172.85254886897178,10.268651363870767,10.129187832632027,0,0,0,0,0,0,0,1,0,0
0.0,28,0.0,0.0,1.0,0.0,25064,31032,16,0,401024,0.0,0.0,784,962985024,628204096,256,2.31678614295806,210.48104251559602,172.85254886897178,10.342774209119803,10.129187832632027,0,0,0,0,0,0,0,0,1,0
0.0,54,0.0,0.0,1.0,0.0,25422,24382,13,0,330486,0.0,0.0,2916,594481924,646278084,169,2.5967874259765438,189.12676936951604,173.91349338159708,10.101600434125091,10.143370219854614,0,0,0,0,0,1,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,25780,31032,14,0,360920,0.0,0.0,900,962985024,664608400,196,2.3482553378921756,210.48104251559602,174.96589164094516,10.342774209119803,10.157354276493178,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25959,24382,14,0,363426,0.0,0.0,1089,594481924,673869681,196,2.390904059683331,189.12676936951604,175.48894434330433,10.101600434125091,10.164273649274849,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25959,27846,12,0,311508,0.0,0.0,1089,775399716,673869681,144,2.390904059683331,200.6093582866157,175.48894434330433,10.23444460846923,10.164273649274849,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,26496,32509,12,0,317952,0.0,0.0,676,1056835081,702038016,144,2.282415117138582,214.86422928313772,177.04578729229482,10.389272253058634,10.184749057184986,0,0,0,0,1,0,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,26774,35465,13,0,348062,0.0,0.0,1936,1257766225,716847076,169,2.5140330956414987,223.31226532009737,177.8446364277717,10.476301573636187,10.195186546345843,0,0,0,0,0,1,0,0,0,0
0.0,49,0.0,0.0,1.0,0.0,26854,26599,12,0,322248,0.0,0.0,2401,707506801,721137316,144,2.5580174622608918,196.57341120041622,178.07363760304077,10.188628900078157,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,55,1.0,0.0,1.0,0.0,26854,17806,17,0,456518,0.0,0.0,3025,317053636,721137316,289,2.604010952158177,164.48032952527566,178.07363760304077,9.787290758133617,10.198170064632654,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,26854,22165,12,0,322248,0.0,0.0,784,491287225,721137316,144,2.31678614295806,181.28939198957536,178.07363760304077,10.006269747179154,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,26854,25121,12,0,322248,0.0,0.0,2025,631064641,721137316,144,2.5233082547644874,191.64970816545707,178.07363760304077,10.131459428706979,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,30,1.0,0.0,1.0,0.0,26892,20688,14,0,376488,0.0,0.0,900,427993344,723179664,196,2.3482553378921756,175.8207619978444,178.18227591327815,9.937309101011639,10.199584123588927,0,0,0,0,0,0,1,0,0,0
0.0,40,0.0,0.0,1.0,0.0,27008,25440,12,0,324096,0.0,0.0,1600,647193600,729432064,144,2.4741513295833024,192.72588833389258,178.51336435312425,10.144078017454058,10.203888397395684,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,27750,26599,17,0,471750,0.0,0.0,729,707506801,770062500,289,2.299993162735131,196.57341120041622,180.61212331296335,10.188628900078157,10.23099111917458,0,0,0,0,0,0,0,0,0,1
0.0,51,0.0,0.0,1.0,0.0,28645,28076,16,0,458320,0.0,0.0,2601,788261776,820536025,256,2.5740867028297614,201.34260147312793,183.10120413550956,10.242670397850311,10.262734186842678,0,0,0,0,0,0,0,0,1,0
0.0,51,0.0,0.0,1.0,0.0,28645,28076,16,0,458320,0.0,0.0,2601,788261776,820536025,256,2.5740867028297614,201.34260147312793,183.10120413550956,10.242670397850311,10.262734186842678,0,0,0,0,0,0,0,0,1,0
0.0,43,0.0,0.0,1.0,0.0,28645,25121,12,0,343740,0.0,0.0,1849,631064641,820536025,144,2.504494271737396,191.64970816545707,183.10120413550956,10.131459428706979,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,28645,0,12,0,343740,0.0,0.0,1369,1,820536025,144,2.4408634917783916,0.0,183.10120413550956,0.0,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,28645,0,12,0,343740,0.0,0.0,1369,1,820536025,144,2.4408634917783916,0.0,183.10120413550956,0.0,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,29046,27929,14,0,406644,0.0,0.0,1444,780029041,843670116,196,2.4523183949874965,200.87435418556538,184.20193217308156,10.23742085450305,10.27663605916775,0,0,0,0,0,0,1,0,0,0
0.0,36,0.0,0.0,0.0,0.0,30256,30736,16,0,484096,0.0,0.0,1296,944701696,915425536,256,2.429020298728537,209.58862361245434,187.47138921764207,10.333189885008338,10.31744979089824,0,0,0,0,0,0,0,0,1,0
0.0,27,1.0,0.0,1.0,0.0,30435,24973,13,0,395655,0.0,0.0,729,623650729,926289225,169,2.299993162735131,191.1478088261261,187.94863484205828,10.125550520230094,10.323348540928025,0,0,0,0,0,1,0,0,0,0
0.0,21,0.0,0.0,1.0,0.0,30435,31978,12,0,365220,0.0,0.0,441,1022592484,926289225,144,2.179972317170379,213.3015472978296,187.94863484205828,10.372803445345365,10.323348540928025,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,32225,31032,14,0,451150,0.0,0.0,625,962985024,1038450625,196,2.2639829169036276,210.48104251559602,192.6349486950727,10.342774209119803,10.380497827807389,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,41177,38420,13,0,535301,0.0,0.0,1089,1476096400,1695545329,169,2.390904059683331,231.37084565146625,214.08156902615065,10.556333436322548,10.62563512702953,0,0,0,0,0,1,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,68032,26599,14,0,952448,0.0,0.0,1444,707506801,4628353024,196,2.4523183949874965,196.57341120041622,265.65667195747795,10.188628900078157,11.12773346170162,0,0,0,0,0,0,1,0,0,0
0.0,32,0.0,0.0,1.0,0.0,29540,33987,16,0,472640,0.0,0.0,1024,1155116169,872611600,256,2.3772380432122486,219.13983142004528,185.54600990469834,10.433733377541598,10.293500556085371,0,0,0,0,0,0,0,0,1,0
0.0,27,0.0,0.0,0.0,0.0,27212,32509,12,0,326544,0.0,0.0,729,1056835081,740492944,144,2.299993162735131,214.86422928313772,179.09364810789208,10.389272253058634,10.211413331464952,0,0,0,0,1,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,27570,32509,17,0,468690,0.0,0.0,576,1056835081,760104900,289,2.244618307819977,214.86422928313772,180.10598057894157,10.389272253058634,10.224483504017842,0,0,0,0,0,0,0,0,0,1
0.0,43,0.0,0.0,1.0,0.0,28645,32509,12,0,343740,0.0,0.0,1849,1056835081,820536025,144,2.504494271737396,214.86422928313772,183.10120413550956,10.389272253058634,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28645,49651,17,0,486965,0.0,0.0,676,2465221801,820536025,289,2.282415117138582,259.1827927604207,183.10120413550956,10.8127738102574,10.262734186842678,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,1.0,0.0,25422,22756,12,0,305064,0.0,0.0,1089,517835536,646278084,144,2.390904059683331,183.42012678635606,173.91349338159708,10.032584125870539,10.143370219854614,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,26854,36943,14,0,375956,0.0,0.0,1156,1364785249,721137316,196,2.4040686969934577,227.38817038745353,178.07363760304077,10.51713146323313,10.198170064632654,0,0,0,0,0,0,1,0,0,0
0.0,28,0.0,0.0,1.0,0.0,29540,32509,12,0,354480,0.0,0.0,784,1056835081,872611600,144,2.31678614295806,214.86422928313772,185.54600990469834,10.389272253058634,10.293500556085371,0,0,0,0,1,0,0,0,0,0
0.0,41,0.0,0.0,1.0,0.0,30435,32509,12,0,365220,0.0,0.0,1681,1056835081,926289225,144,2.4845689680746914,214.86422928313772,187.94863484205828,10.389272253058634,10.323348540928025,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,31062,28076,12,0,372744,0.0,0.0,625,788261776,964847844,144,2.2639829169036276,201.34260147312793,189.60773311518918,10.242670397850311,10.343740486129956,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,31151,31032,17,0,529567,0.0,0.0,784,962985024,970384801,289,2.31678614295806,210.48104251559602,189.8416710913761,10.342774209119803,10.346601626429049,0,0,0,0,0,0,0,0,0,1
0.0,26,1.0,0.0,1.0,0.0,37596,58653,13,0,488748,0.0,0.0,676,3440174409,1413459216,169,2.282415117138582,279.00395729491845,205.8594143152778,10.9793940036686,10.534652940740193,0,0,0,0,0,1,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25422,26451,17,0,432174,0.0,0.0,784,699655401,646278084,289,2.31678614295806,196.0874105585575,173.91349338159708,10.183049243755137,10.143370219854614,0,0,0,0,0,0,0,0,0,1
0.0,53,0.0,0.0,1.0,0.0,26854,0,12,0,322248,0.0,0.0,2809,1,721137316,144,2.5893970266624087,0.0,178.07363760304077,0.0,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,33206,31771,12,0,398472,0.0,0.0,3025,1009396441,1102638436,144,2.604010952158177,212.68842186614995,195.1399936959525,10.366309203003638,10.410485861467732,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,21125,23348,14,0,295750,0.0,0.0,841,545129104,446265625,196,2.3328553384698867,185.52354135949088,160.5539226934985,10.058266606323683,9.958212452225375,0,0,0,0,0,0,1,0,0,0
0.0,39,0.0,0.0,1.0,0.0,28645,31032,14,0,401030,0.0,0.0,1521,962985024,820536025,196,2.4634074660648566,210.48104251559602,183.10120413550956,10.342774209119803,10.262734186842678,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,28915,32509,16,0,462640,0.0,0.0,961,1056835081,836077225,256,2.3630349634285817,214.86422928313772,183.84330801897335,10.389272253058634,10.272115770592318,0,0,0,0,0,0,0,0,1,0
0.0,25,0.0,0.0,1.0,0.0,29540,32509,16,0,472640,0.0,0.0,625,1056835081,872611600,256,2.2639829169036276,214.86422928313772,185.54600990469834,10.389272253058634,10.293500556085371,0,0,0,0,0,0,0,0,1,0
0.0,25,0.0,0.0,1.0,0.0,30435,10935,14,0,426090,0.0,0.0,625,119574225,926289225,196,2.2639829169036276,132.37701959466037,187.94863484205828,9.299723933110869,10.323348540928025,0,0,0,0,0,0,1,0,0,0
0.0,29,0.0,0.0,1.0,0.0,32225,42854,16,0,515600,0.0,0.0,841,1836465316,1038450625,256,2.3328553384698867,242.8350303654267,192.6349486950727,10.66555426856067,10.380497827807389,0,0,0,0,0,0,0,0,1,0
0.0,29,1.0,0.0,1.0,0.0,32225,29554,16,0,515600,0.0,0.0,841,873438916,1038450625,256,2.3328553384698867,205.97599887312438,192.6349486950727,10.293974377463579,10.380497827807389,0,0,0,0,0,0,0,0,1,0
0.0,27,0.0,0.0,1.0,0.0,32225,39898,14,0,451150,0.0,0.0,729,1591850404,1038450625,196,2.299993162735131,235.2710653113956,192.6349486950727,10.594081476308356,10.380497827807389,0,0,0,0,0,0,1,0,0,0
0.0,34,0.0,0.0,1.0,0.0,32583,35465,16,0,521328,0.0,0.0,1156,1257766225,1061651889,256,2.4040686969934577,223.31226532009737,193.55413397095722,10.476301573636187,10.391545958948146,0,0,0,0,0,0,0,0,1,0
0.0,45,0.0,0.0,1.0,0.0,28263,29258,12,0,339156,0.0,0.0,2025,856030564,798797169,144,2.5233082547644874,205.05866745025264,182.04436913199928,10.283908319538032,10.249308807716778,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,20588,34135,12,0,247056,0.0,0.0,784,1165198225,423865744,144,2.31678614295806,219.56217212186482,158.77809215299962,10.438078529852381,9.932463660772646,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,27929,26953,16,0,446864,0.0,0.0,1849,726464209,780029041,256,2.504494271737396,197.72974760586135,181.1135877425798,10.201849887396012,10.23742085450305,0,0,0,0,0,0,0,0,1,0
0.0,54,0.0,0.0,1.0,0.0,35806,31032,12,0,429672,0.0,0.0,2916,962985024,1282069636,144,2.5967874259765438,210.48104251559602,201.5803213170977,10.342774209119803,10.485870756111218,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,29540,0,16,0,472640,0.0,0.0,841,1,872611600,256,2.3328553384698867,0.0,185.54600990469834,0.0,10.293500556085371,0,0,0,0,0,0,0,0,1,0
0.0,55,0.0,0.0,1.0,0.0,26409,29369,12,0,316908,0.0,0.0,3025,862538161,697435281,144,2.604010952158177,205.4032746654456,176.7947995581152,10.287694975264353,10.181460140129015,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,26409,29369,12,0,316908,0.0,0.0,3025,862538161,697435281,144,2.604010952158177,205.4032746654456,176.7947995581152,10.287694975264353,10.181460140129015,0,0,0,0,1,0,0,0,0,0
0.0,29,1.0,0.0,0.0,0.0,15396,31032,12,0,184752,0.0,0.0,841,962985024,237036816,144,2.3328553384698867,210.48104251559602,140.02929392226426,10.342774209119803,9.641863014403636,0,0,0,0,1,0,0,0,0,0
0.0,50,1.0,0.0,1.0,0.0,17903,25121,12,0,214836,0.0,0.0,2500,631064641,320517409,144,2.5661511685185934,191.64970816545707,149.47279665725003,10.131459428706979,9.792723575551273,0,0,0,0,1,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,21304,19242,12,0,255648,0.0,0.0,576,370254564,453860416,144,2.244618307819977,170.25018355678893,161.14009547133014,9.86485066892121,9.966650127493768,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28287,38420,12,0,339444,0.0,0.0,676,1476096400,800154369,144,2.282415117138582,231.37084565146625,182.11100777582786,10.556333436322548,10.250157614133787,0,0,0,0,1,0,0,0,0,0
0.0,41,0.0,0.0,0.0,0.0,0,30293,13,1,0,0.0,0.0,1681,917665849,1,169,2.4845689680746914,208.24394815169484,0.0,10.318671941705203,0.0,0,0,0,0,0,1,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,20230,42410,17,0,343910,0.0,0.0,2209,1798608100,409252900,289,2.54111831949152,241.71801999120007,157.5793817357287,10.655139462468636,9.91492193016179,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,21483,19210,17,0,365211,0.0,0.0,784,369024100,461519289,289,2.31678614295806,170.12429235026107,161.72344646974003,9.863186255762603,9.97501720367505,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,22379,28490,12,0,268548,0.0,0.0,1764,811680100,500819641,144,2.49467788908952,202.65398868214473,164.6023160239999,10.257308427491955,10.015878298115155,0,0,0,0,1,0,0,0,0,0
0.0,37,1.0,0.0,1.0,0.0,22379,19210,12,0,268548,0.0,0.0,1369,369024100,500819641,144,2.4408634917783916,170.12429235026107,164.6023160239999,9.863186255762603,10.015878298115155,0,0,0,0,1,0,0,0,0,0
0.0,37,1.0,0.0,1.0,0.0,22379,19210,12,0,268548,0.0,0.0,1369,369024100,500819641,144,2.4408634917783916,170.12429235026107,164.6023160239999,9.863186255762603,10.015878298115155,0,0,0,0,1,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,23274,0,16,0,372384,0.0,0.0,2304,1,541679076,256,2.549676436514951,0.0,167.41261700539496,0.0,10.055092136668023,0,0,0,0,0,0,0,0,1,0
0.0,21,0.0,0.0,1.0,0.0,24169,28815,12,0,290028,0.0,0.0,441,830304225,584140561,144,2.179972317170379,203.67598123355737,170.1615134184976,10.268651363870767,10.092826099237977,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,24214,33987,12,0,290568,0.0,0.0,2116,1155116169,586317796,144,2.5323326581735732,219.13983142004528,170.29817017908874,10.433733377541598,10.094686257267686,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,25959,35465,12,0,311508,0.0,0.0,841,1257766225,673869681,144,2.3328553384698867,223.31226532009737,175.48894434330433,10.476301573636187,10.164273649274849,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,26496,30191,12,0,317952,0.0,0.0,1444,911496481,702038016,144,2.4523183949874965,207.932777952023,177.04578729229482,10.315299145703156,10.184749057184986,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,26854,35465,12,0,322248,0.0,0.0,784,1257766225,721137316,144,2.31678614295806,223.31226532009737,178.07363760304077,10.476301573636187,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,26854,31032,12,0,322248,0.0,0.0,1444,962985024,721137316,144,2.4523183949874965,210.48104251559602,178.07363760304077,10.342774209119803,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,26854,26599,12,0,322248,0.0,0.0,2809,707506801,721137316,144,2.5893970266624087,196.57341120041622,178.07363760304077,10.188628900078157,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,27033,27781,12,0,324396,0.0,0.0,2116,771783961,730783089,144,2.5323326581735732,200.40152158877783,178.5846125911824,10.232107612780684,10.204813620903147,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,27033,27781,12,0,324396,0.0,0.0,2116,771783961,730783089,144,2.5323326581735732,200.40152158877783,178.5846125911824,10.232107612780684,10.204813620903147,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,27912,11821,12,0,334944,0.0,0.0,1156,139736041,779079744,144,2.4040686969934577,137.0574384459851,181.06604210111092,9.377632889750377,10.23681198286661,0,0,0,0,1,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,28645,28076,17,0,486965,0.0,0.0,1225,788261776,820536025,289,2.416764305626401,201.34260147312793,183.10120413550956,10.242670397850311,10.262734186842678,0,0,0,0,0,0,0,0,0,1
0.0,53,0.0,0.0,1.0,0.0,28645,29554,12,0,343740,0.0,0.0,2809,873438916,820536025,144,2.5893970266624087,205.97599887312438,183.10120413550956,10.293974377463579,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28645,33987,12,0,343740,0.0,0.0,676,1155116169,820536025,144,2.282415117138582,219.13983142004528,183.10120413550956,10.433733377541598,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28645,35022,16,0,458320,0.0,0.0,676,1226540484,820536025,256,2.282415117138582,222.0720826241156,183.10120413550956,10.463731714431846,10.262734186842678,0,0,0,0,0,0,0,0,1,0
0.0,50,0.0,0.0,1.0,0.0,29540,28076,13,0,384020,0.0,0.0,2500,788261776,872611600,169,2.5661511685185934,201.34260147312793,185.54600990469834,10.242670397850311,10.293500556085371,0,0,0,0,0,1,0,0,0,0
0.0,46,1.0,0.0,1.0,0.0,30435,22165,12,0,365220,0.0,0.0,2116,491287225,926289225,144,2.5323326581735732,181.28939198957536,187.94863484205828,10.006269747179154,10.323348540928025,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,0.0,0.0,30435,29554,14,0,426090,0.0,0.0,1849,873438916,926289225,196,2.504494271737396,205.97599887312438,187.94863484205828,10.293974377463579,10.323348540928025,0,0,0,0,0,0,1,0,0,0
0.0,26,0.0,0.0,0.0,0.0,30435,29554,14,0,426090,0.0,0.0,676,873438916,926289225,196,2.282415117138582,205.97599887312438,187.94863484205828,10.293974377463579,10.323348540928025,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,30435,31032,17,0,517395,0.0,0.0,1089,962985024,926289225,289,2.390904059683331,210.48104251559602,187.94863484205828,10.342774209119803,10.323348540928025,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,1.0,0.0,30435,19210,17,0,517395,0.0,0.0,1089,369024100,926289225,289,2.390904059683331,170.12429235026107,187.94863484205828,9.863186255762603,10.323348540928025,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,30437,26007,12,0,365244,0.0,0.0,1764,676364049,926410969,144,2.49467788908952,194.62017978911518,187.9539580766836,10.16612101153675,10.323414252585296,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,30793,31180,12,0,369516,0.0,0.0,1156,972192400,948208849,144,2.4040686969934577,210.92546009813148,188.898312968543,10.347532142611767,10.335042670404032,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,30793,31180,12,0,369516,0.0,0.0,1156,972192400,948208849,144,2.4040686969934577,210.92546009813148,188.898312968543,10.347532142611767,10.335042670404032,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,31330,25712,17,0,532610,0.0,0.0,1156,661106944,981568900,289,2.4040686969934577,193.63753993084293,190.31101589965803,10.154713087977294,10.352331383946238,0,0,0,0,0,0,0,0,0,1
0.0,37,0.0,0.0,1.0,0.0,31330,33987,17,0,532610,0.0,0.0,1369,1155116169,981568900,289,2.4408634917783916,219.13983142004528,190.31101589965803,10.433733377541598,10.352331383946238,0,0,0,0,0,0,0,0,0,1
0.0,34,0.0,0.0,1.0,0.0,32225,32672,17,0,547825,0.0,0.0,1156,1067459584,1038450625,289,2.4040686969934577,215.34104408271082,192.6349486950727,10.394273720964392,10.380497827807389,0,0,0,0,0,0,0,0,0,1
0.0,37,1.0,0.0,1.0,0.0,32225,44331,12,0,386700,0.0,0.0,1369,1965237561,1038450625,144,2.4408634917783916,246.50479891316198,192.6349486950727,10.699439485571743,10.380497827807389,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,32225,35465,17,0,547825,0.0,0.0,676,1257766225,1038450625,289,2.282415117138582,223.31226532009737,192.6349486950727,10.476301573636187,10.380497827807389,0,0,0,0,0,0,0,0,0,1
0.0,36,0.0,0.0,1.0,0.0,34911,32509,17,0,593487,0.0,0.0,1296,1056835081,1218777921,289,2.429020298728537,214.86422928313772,199.3946343857558,10.389272253058634,10.460557244776187,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,0.0,0.0,35448,33987,14,0,496272,0.0,0.0,784,1155116169,1256560704,196,2.31678614295806,219.13983142004528,200.70985440896067,10.433733377541598,10.475822112879326,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,35806,39159,12,0,429672,0.0,0.0,961,1533427281,1282069636,144,2.3630349634285817,233.3312872739632,201.5803213170977,10.5753855600569,10.485870756111218,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,35806,33839,14,0,501284,0.0,0.0,625,1145077921,1282069636,196,2.2639829169036276,218.7164568876255,201.5803213170977,10.429369262456103,10.485870756111218,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,35806,56153,14,0,501284,0.0,0.0,961,3153159409,1282069636,196,2.3630349634285817,273.68158859130517,201.5803213170977,10.935835387056356,10.485870756111218,0,0,0,0,0,0,1,0,0,0
0.0,28,0.0,0.0,1.0,0.0,41177,47287,12,0,494124,0.0,0.0,784,2236060369,1695545329,144,2.31678614295806,253.64840602922953,214.08156902615065,10.763990695266562,10.62563512702953,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,42967,31032,12,0,515604,0.0,0.0,1156,962985024,1846163089,144,2.4040686969934577,210.48104251559602,218.03775838852528,10.342774209119803,10.668187658180978,0,0,0,0,1,0,0,0,0,0
0.0,47,1.0,0.0,1.0,0.0,27750,36647,14,0,388500,0.0,0.0,2209,1343002609,770062500,196,2.54111831949152,226.57932088855304,180.61212331296335,10.509086848575649,10.23099111917458,0,0,0,0,0,0,1,0,0,0
0.0,35,0.0,0.0,1.0,0.0,28645,29554,12,0,343740,0.0,0.0,1225,873438916,820536025,144,2.416764305626401,205.97599887312438,183.10120413550956,10.293974377463579,10.262734186842678,0,0,0,0,1,0,0,0,0,0
0.0,35,1.0,0.0,1.0,0.0,34098,19062,15,0,511470,0.0,0.0,1225,363359844,1162673604,225,2.416764305626401,169.5405084275633,197.3811320200117,9.855452103497571,10.436994010525176,0,0,0,0,0,0,0,1,0,0
0.0,35,1.0,0.0,1.0,0.0,34098,19062,15,0,511470,0.0,0.0,1225,363359844,1162673604,225,2.416764305626401,169.5405084275633,197.3811320200117,9.855452103497571,10.436994010525176,0,0,0,0,0,0,0,1,0,0
0.0,31,0.0,0.0,1.0,0.0,26854,29554,12,0,322248,0.0,0.0,961,873438916,721137316,144,2.3630349634285817,205.97599887312438,178.07363760304077,10.293974377463579,10.198170064632654,0,0,0,0,1,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,30883,32509,12,0,370596,0.0,0.0,576,1056835081,953759689,144,2.244618307819977,214.86422928313772,189.13606020746587,10.389272253058634,10.337961149679,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,784,1,1,144,2.31678614295806,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,30793,51720,16,0,492688,0.0,0.0,729,2674958400,948208849,256,2.299993162735131,263.9063392591996,188.898312968543,10.853599832885793,10.335042670404032,0,0,0,0,0,0,0,0,1,0
0.0,47,0.0,0.0,1.0,0.0,33312,15072,12,0,399744,0.0,0.0,2209,227165184,1109689344,144,2.54111831949152,152.72406134835575,195.40811313168646,9.620593996816144,10.413672971414696,0,0,0,0,1,0,0,0,0,0
