treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,27,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,653518096,637209049,144,4.378603334624191,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,21653,25564,18,0,389754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,653518096,468852409,324,4.441422282762017,196.8437559934704,178.90833482980707,10.148940390770173,9.98289929196029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,18642,25564,12,0,223704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,653518096,347524164,144,4.441422282762017,196.8437559934704,167.4020910587785,10.148940390770173,9.833172378621102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,20633,18152,16,0,330128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,329495104,425720689,256,4.729971912479329,168.94166310123074,175.11747861281557,9.806536026459678,9.93464701478523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,36,0.0,0.0,0.0,0.0,22640,22829,12,0,271680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,521163241,512569600,144,4.885978119627811,187.15321253891983,182.48217372479888,10.035786936549613,10.027473532317119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,23843,20466,14,0,333802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,418857156,568488649,196,4.177720095722324,178.2433933326301,186.72172170495062,9.9265202516467,10.079245952188407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,24790,25564,16,0,396640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,653518096,614544100,256,4.67533385715455,196.8437559934704,189.97524056317602,10.148940390770173,10.118195625029236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,22,0.0,0.0,0.0,0.0,17976,24737,14,0,251664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,611919169,323136576,196,4.031805260868567,193.9774497232857,164.71854321918917,10.116055377478153,9.796792813865165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,33,0.0,0.0,0.0,0.0,21675,25564,12,0,260100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,653518096,469805625,144,4.729971912479329,196.8437559934704,178.9889809454079,10.148940390770173,9.983914801648742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,1.0,0.0,1.0,1.0,16492,20714,7,0,115444,0.0,0.0,0.0,16492.0,0.0,7.0,47.0,7.0,0.0,2209,429069796,271986064,49,5.378209281310344,179.2046325377561,158.5308435753117,9.938565079148825,9.71063069382679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,31,1.0,0.0,1.0,0.0,25243,23874,15,0,378645,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,0.0,961,569967876,637209049,225,4.6192508626288165,190.92865335872614,191.50688569773726,10.080545279654984,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,41,0.0,0.0,1.0,0.0,5510,5841,16,0,88160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,34117281,30360100,256,5.123369598862009,101.57961203801854,97.18668555920692,8.67265729404031,8.61431990214696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,34,0.0,0.0,1.0,0.0,18388,19288,18,0,330984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,372026944,338118544,324,4.783244395303898,173.58608472403455,166.38509107886495,9.867238419861007,9.819453556926119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,44,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,1,1,144,5.25441988382463,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,22722,25564,12,0,272664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,653518096,516289284,144,4.313810477859777,196.8437559934704,182.77511574194526,10.148940390770173,10.03108889712985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,0.0,1.0,25243,23218,10,0,252430,0.0,0.0,0.0,25243.0,0.0,10.0,0.0,0.0,0.0,961,539075524,637209049,100,4.6192508626288165,188.5696861258533,191.50688569773726,10.052683118897981,10.136304168546024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,0,0,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,1,1,324,4.984051275128488,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,26,0.0,0.0,1.0,0.0,17742,20153,14,0,248388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,406143409,314778564,196,4.313810477859777,177.02087321019704,163.76244087321126,9.911108439667489,9.783689989080532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,653518096,637209049,144,4.6192508626288165,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,13291,12247,12,0,159492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,149989009,176650681,144,5.495567135613508,141.6698973368493,144.02158283415582,9.413036288021287,9.494842393421333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,0.0,12618,16507,12,0,151416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,272481049,159213924,144,3.9546477265588305,161.9183315891955,140.7279147783201,9.71153981234754,9.442879644930755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,1.0,9506,8415,9,0,85554,0.0,0.0,0.0,9506.0,0.0,9.0,0.0,0.0,0.0,441,70812225,90364036,81,3.9546477265588305,119.71908789056718,124.03776493726252,9.037771106624906,9.159678457173955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,1.0,0,0,8,1,0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,2704,1,1,64,5.570578851872717,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,4554,16175,12,0,54648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,261630625,20738916,144,3.7906438013860337,160.45399821627615,89.21817923717174,9.691222119369101,8.423761246623686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,0,5624,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,961,31629376,1,144,4.6192508626288165,99.86045098791082,0.0,8.6347984334905,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,1.0,8751,8866,11,0,96261,0.0,0.0,0.0,8751.0,0.0,11.0,0.0,0.0,0.0,576,78605956,76580001,121,4.177720095722324,122.55982423662417,119.53909830490058,9.089979015305,9.076923258535832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,1.0,11905,12980,8,0,95240,0.0,0.0,0.0,11905.0,0.0,8.0,0.0,0.0,0.0,1225,168480400,141729025,64,4.83522413251897,145.40683447420082,137.12893521255276,9.471164990258082,9.384713758920963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,653518096,637209049,256,4.984051275128488,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20,0.0,0.0,0.0,0.0,2920,13104,12,0,35040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,171714816,8526400,144,3.8743584652731844,146.02723245758523,73.02680265558914,9.480672806092851,7.979338895262328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,0.0,0.0,22860,24809,12,0,274320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,615486481,522579600,144,5.457117302610669,194.2291041772993,183.26677794368732,10.11896176954543,10.037143937348802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,0.0,19023,15861,12,0,228276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,251571321,361874529,144,5.5333800743957395,159.05351349395656,168.91310057912753,9.67161854490356,9.853404052368141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,6651,25564,12,0,79812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,653518096,44235801,144,3.7906438013860337,196.8437559934704,105.73756859329859,10.148940390770173,8.802522498284421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,20558,21768,16,0,328928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,473845824,422631364,256,4.177720095722324,183.21975830838798,174.83462416657403,9.988196280463082,9.931005438572868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,39,0.0,0.0,1.0,1.0,25243,22932,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,1521,525876624,637209049,64,5.031480421487182,187.52957358193606,191.50688569773726,10.040288594028274,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,324,5412,9,0,2916,0.0,0.0,0.0,324.0,0.0,9.0,0.0,0.0,0.0,289,29289744,104976,81,3.611529515721841,98.14470559312767,26.45488286528418,8.59637398929068,5.780743515792329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,653518096,637209049,144,5.077904651415065,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,4166,8324,10,0,41660,0.0,0.0,0.0,4166.0,0.0,10.0,0.0,0.0,0.0,289,69288976,17355556,100,3.611529515721841,119.1356538167944,85.71650132585198,9.026898187513526,8.334711621820917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,22210,6373,14,0,310940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,40615129,493284100,196,4.885978119627811,105.64873039914946,180.93616671953208,8.759825595314295,10.008297916888473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,25243,25564,17,0,429131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,653518096,637209049,289,5.495567135613508,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,19,0.0,0.0,0.0,0.0,168,20699,12,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,428448601,28224,144,3.7906438013860337,179.14667647629855,19.26815085744033,9.937840668907791,5.123963979403259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,0.0,0.0,17043,17243,12,0,204516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,297321049,290463849,144,5.5333800743957395,165.10689996809748,160.86345136398646,9.755161543000131,9.743494841225237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,653518096,637209049,144,4.984051275128488,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,1.0,25243,25564,10,0,252430,0.0,0.0,0.0,25243.0,0.0,10.0,0.0,0.0,0.0,2704,653518096,637209049,100,5.570578851872717,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,0,0,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,1,324,5.296445606698071,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,24,0.0,0.0,0.0,0.0,7734,20883,12,0,92808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,436099689,59814756,144,4.177720095722324,179.85598935284915,113.1195881435239,9.946690709836776,8.953381472167242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,0,0,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,1,1,196,5.378209281310344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,0,7679,10,1,0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,256,58967041,1,100,3.515276245051319,114.89406742910623,0.0,8.946244609330543,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,21141,729,12,0,253692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,531441,446941881,144,4.313810477859777,39.21780078704298,177.0183185020942,6.591673732008658,9.958969561995133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,0,7236,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,52359696,1,196,5.418006515669491,111.86422054510254,0.0,8.886823846515187,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,51,0.0,0.0,1.0,0.0,19732,25564,12,0,236784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,653518096,389351824,144,5.5333800743957395,196.8437559934704,171.68031356369474,10.148940390770173,9.88999696235363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,12270,16940,12,0,147240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,286963600,150552900,144,3.7906438013860337,163.80361231574003,138.98601548614127,9.737432968206045,9.414912537704957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,0.0,0.0,2558,19677,12,0,30696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,387184329,6543364,144,4.83522413251897,175.14118185983122,68.78324301006985,9.887205719961845,7.846980982138788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,13128,6598,12,0,157536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,43533604,172344384,144,5.378209281310344,107.31241148074594,143.2326212867222,8.794521851788527,9.482502632769927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,6765,14031,11,0,74415,0.0,0.0,0.0,6765.0,0.0,11.0,0.0,0.0,0.0,289,196868961,45765225,121,3.611529515721841,150.56465806073894,106.5450093850241,9.549024446393997,8.819517540604888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,16870,20049,16,0,269920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,401962401,284596900,256,4.106087574170275,176.6123213518286,160.13569515154177,9.90593455617918,9.733292175540013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,26,0.0,0.0,0.0,0.0,11429,24771,14,0,160006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,613602441,130622041,196,4.313810477859777,194.0963375063044,134.65837321980663,10.117428893085538,9.343909263897597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,23,0.0,0.0,0.0,0.0,19416,0,13,0,252408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,1,376981056,169,4.106087574170275,0.0,170.45399140587168,0.0,9.873852747406437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,723,1312,17,0,12291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,1721344,522729,289,4.561636201904492,51.488153857365795,38.56798700326869,7.179307969504034,6.583409222158765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,49,1.0,0.0,1.0,1.0,25243,25564,4,0,100972,0.0,0.0,0.0,25243.0,0.0,4.0,49.0,4.0,0.0,2401,653518096,637209049,16,5.457117302610669,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,0.0,25243,24081,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,579894561,637209049,144,5.570578851872717,191.66548475020463,191.50688569773726,10.089178426799686,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,0,0,13,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,1,1,169,5.418006515669491,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,8353,24432,18,0,150354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,596922624,69772609,324,4.502394833016174,192.90684585544963,117.07950927373884,10.103649027458413,9.030376034755907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,36,0.0,0.0,1.0,0.0,15779,17233,14,0,220906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,296976289,248976841,196,4.885978119627811,165.06409241454898,155.44646465076264,9.754581429281577,9.66643522103567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25243,12930,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,167184900,637209049,144,4.441422282762017,145.15573685817063,191.50688569773726,9.467305471765902,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,1,1,144,5.678699621919348,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,0.0,0,2436,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,5934096,1,144,3.703165208990785,68.35170692628893,0.0,7.798112628829788,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,653518096,637209049,196,4.729971912479329,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,12804,25564,12,0,153648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,653518096,163942416,144,3.9546477265588305,196.8437559934704,141.6478728682001,10.148940390770173,9.457512901089753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,25243,21611,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,1849,467035321,637209049,64,5.21158884271324,182.62867747293402,191.50688569773726,9.980957723303026,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,11169,20063,12,0,134028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,402523969,124746561,144,4.729971912479329,176.66738761877758,133.28444515638157,9.9066326016802,9.320897362540826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,0,23240,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,540097600,1,196,4.729971912479329,188.6493973608779,0.0,10.053630210965848,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,19992,24579,12,0,239904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,604127241,399680064,144,4.83522413251897,193.42376892404718,172.681063736329,10.109647698809924,9.903087472514787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,653518096,637209049,144,4.729971912479329,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,653518096,637209049,144,5.21158884271324,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,5061,6831,11,0,55671,0.0,0.0,0.0,5061.0,0.0,11.0,0.0,0.0,0.0,324,46662561,25613721,121,3.703165208990785,109.00214504915566,93.54993950959587,8.82922635473185,8.529319371214077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,2331,4945,9,0,20979,0.0,0.0,0.0,2331.0,0.0,9.0,0.0,0.0,0.0,256,24453025,5433561,81,3.515276245051319,94.22767705732045,65.94753768112248,8.506132244056813,7.754052639035757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,11073,16229,15,0,166095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,263380441,122611329,225,4.177720095722324,160.69330964532978,132.77261136356952,9.694555044315882,9.312264991698108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,22,0.0,0.0,0.0,0.0,6801,16563,12,0,81612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,274332969,46253601,144,4.031805260868567,162.16369965390916,106.79840049508496,9.714926570952155,8.824824939175638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,0.0,24860,24574,16,0,397760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,603881476,618019600,256,5.5333800743957395,193.40621494531143,190.2129398179168,10.109444252427517,10.121015365064702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,44,0.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,653518096,637209049,169,5.25441988382463,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,13166,25564,12,0,157992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,653518096,173343556,144,3.8743584652731844,196.8437559934704,143.41704072841196,10.148940390770173,9.485393028027822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,1962,8046,13,0,25506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,64738116,3849444,169,3.9546477265588305,117.33087594741306,60.984881835307995,8.992930352509733,7.581719640125308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,40,0.0,0.0,1.0,1.0,22438,25564,11,0,246818,0.0,0.0,0.0,22438.0,0.0,11.0,0.0,0.0,0.0,1600,653518096,503463844,121,5.077904651415065,196.8437559934704,181.75798358671727,10.148940390770173,10.01851122910491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,5190,11919,11,0,57090,0.0,0.0,0.0,5190.0,0.0,11.0,0.0,0.0,0.0,289,142062561,26936100,121,3.611529515721841,139.95721563157662,94.61274000928792,9.385889044482708,8.554488976159934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,16098,4997,12,0,193176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,24970009,259145604,144,4.177720095722324,94.67379090430472,156.83590993958794,8.516593011344206,9.686450319653678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,10007,2791,8,0,80056,0.0,0.0,0.0,10007.0,0.0,8.0,0.0,0.0,0.0,1849,7789681,100140049,64,5.21158884271324,72.71750736426603,126.91300846980647,7.934155233536322,9.211040127090456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,0.0,6622,25564,12,0,79464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,653518096,43850884,144,3.703165208990785,196.8437559934704,105.53092870193892,10.148940390770173,8.798152718107191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
