treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,u74,educ_re74,hisp_u74,black_u74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,29,0.0,0.0,1.0,0.0,25862,8013,25564,13,0,104169,0.0,0.0,0,336206,0.0,0.0,841,653518096,64208169,169,668843044,3.9683442058178384,49495416.31497904,24305.626843870887,15073.040653912825,10.148940390770173,8.98882050177807,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,15168,17224,21172,16,0,275584,0.0,0.0,0,242688,0.0,0.0,676,448253584,296666176,256,230068224,3.818747155710005,35228006.56044894,58057.17192235094,9123.224798332176,9.960434832977878,9.754059039044199,9.626943224494804,0,0,0,0,0,0,0,0,1,0,0
0.0,46,0.0,0.0,0.0,1.0,22549,21158,21638,9,0,190422,0.0,0.0,0,202941,0.0,0.0,2116,468203044,447660964,81,508457401,4.617777268925597,36639035.5441351,73368.6040185115,13248.961277303502,9.98220630724752,9.95977336354672,10.023445998049512,0,1,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25640,22148,25564,12,0,265776,0.0,0.0,0,307680,0.0,0.0,784,653518096,490533904,144,657409600,3.920101658927279,49495416.31497904,77287.16908847966,14951.263781882302,10.148940390770173,10.005502477942859,10.151908911034607,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,12165,4103,22773,13,0,53339,0.0,0.0,0,158145,0.0,0.0,961,518609529,16834609,169,147987225,4.060474147007631,40178663.950703025,11348.371233239894,7412.85715471881,10.033330902684877,8.319473692442186,9.406318255217624,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,14812,17670,25564,12,0,212040,0.0,0.0,0,177744,0.0,0.0,729,653518096,312228900,144,219395344,3.8702739061263074,49495416.31497904,59770.74727364528,8921.594252940762,10.148940390770173,9.779623565313742,9.603192942033504,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,1.0,19386,22312,20465,9,0,200808,0.0,0.0,0,174474,0.0,0.0,441,418816225,497825344,81,375816996,3.530611147032584,33134529.45197064,77938.6686458976,11492.60128325631,9.926471388926503,10.012879929307324,9.872306435052554,0,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,0.0,1.0,7952,6994,13841,9,0,62946,0.0,0.0,0,71568,0.0,0.0,484,191573281,48916036,81,63234304,3.592874841816671,16364569.276055612,20820.63924816705,4968.6207999172175,9.535390480896702,8.852807917623322,8.98117874833641,0,1,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,0.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,784,653518096,637209049,144,668843044,3.920101658927279,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,1225,653518096,637209049,256,668843044,4.2296317445659675,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,22,0.0,0.0,1.0,0.0,21843,8285,25564,14,0,115990,0.0,0.0,0,305802,0.0,0.0,484,653518096,68641225,196,477116649,3.592874841816671,49495416.31497904,25246.589936538996,12858.271261732449,10.148940390770173,9.022201929860664,9.99163578306282,0,0,0,0,0,0,1,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,9672,15504,20849,12,0,186048,0.0,0.0,0,116064,0.0,0.0,529,434680801,240374016,144,93547584,3.6526280195076892,34264490.59643152,51507.20845791081,5973.975190630852,9.945061264446057,9.648853334130548,9.176990392294629,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,24121,25564,12,0,289452,0.0,0.0,0,310344,0.0,0.0,1156,653518096,581822641,144,668843044,4.1890502674033465,49495416.31497904,85167.94296534186,15073.040653912825,10.148940390770173,10.090838109351523,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,7155,11259,23868,12,0,135108,0.0,0.0,0,85860,0.0,0.0,441,569681424,126765081,144,51194025,3.530611147032584,43730731.200168245,35790.87841090316,4498.536879730129,10.080293928641973,9.32892308780313,8.875566691990551,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,1.0,25209,25243,25564,10,0,252430,0.0,0.0,0,252090,0.0,0.0,1369,653518096,637209049,100,635493681,4.307740695446506,49495416.31497904,89689.84563890504,14714.66254892873,10.148940390770173,10.136304168546024,10.134956352596328,0,0,1,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,0.0,5107,5546,17415,12,0,66552,0.0,0.0,0,61284,0.0,0.0,324,303282225,30758116,144,26081449,3.3262475279404002,24765722.32798058,15990.37147324275,3275.274343699521,9.765087182800102,8.620832226175724,8.538367426647644,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,6044,10938,23928,16,0,175008,0.0,0.0,0,96704,0.0,0.0,676,572549184,119639844,256,36529936,3.818747155710005,43929233.072526224,34632.105120698776,3837.9687496470497,10.082804600309784,9.299998243906717,8.70682132339263,0,0,0,0,0,0,0,0,1,0,0
0.0,25,0.0,0.0,1.0,0.0,25862,15316,25564,16,0,245056,0.0,0.0,0,413792,0.0,0.0,625,653518096,234579856,256,668843044,3.765394670133574,49495416.31497904,50797.14593015925,15073.040653912825,10.148940390770173,9.636653312597184,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,52,0.0,0.0,1.0,1.0,24849,22185,25564,10,0,221850,0.0,0.0,0,248490,0.0,0.0,2704,653518096,492174225,100,617472801,4.795205604754495,49495416.31497904,77434.09584796606,14516.854153330278,10.148940390770173,10.00717166381301,10.120572789266374,0,0,1,0,0,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,1.0,25862,25243,25564,8,0,201944,0.0,0.0,0,206896,0.0,0.0,2809,653518096,637209049,64,668843044,4.8229578663032004,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,1,0,0,0,0,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,0.0,21710,17990,25564,12,0,215880,0.0,0.0,0,260520,0.0,0.0,441,653518096,323640100,144,471324100,3.530611147032584,49495416.31497904,61003.90522517088,12784.58812670257,10.148940390770173,9.79757132694458,9.985528262872338,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,16177,25243,13119,14,0,353402,0.0,0.0,0,226478,0.0,0.0,961,172108161,637209049,196,261695329,4.060474147007631,14857116.071287308,89689.84563890504,9693.203034229735,9.48181684008103,10.136304168546024,9.691345759329694,0,0,0,0,0,0,1,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,25689,23748,24196,12,0,284976,0.0,0.0,0,308268,0.0,0.0,2025,585446416,563967504,144,659924721,4.586187615741345,44820761.978205584,83671.01651966339,14978.147803681824,10.093942609226804,10.075253595390565,10.153818163694302,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,4784,12838,16181,12,0,154056,0.0,0.0,0,57408,0.0,0.0,361,261824761,164814244,144,22886656,3.397585994704756,21690771.729829732,41555.30424410238,3079.9361609548773,9.691592993399809,9.460164801871723,8.473032295630468,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,25862,25100,25564,12,0,301200,0.0,0.0,0,310344,0.0,0.0,961,653518096,630010000,144,668843044,4.060474147007631,49495416.31497904,89111.95700986744,15073.040653912825,10.148940390770173,10.130623125119875,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1296,653518096,637209049,144,668843044,4.269177169083556,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,24379,25243,25564,12,0,302916,0.0,0.0,0,292548,0.0,0.0,2304,653518096,637209049,144,594335641,4.679134858856021,49495416.31497904,89689.84563890504,14258.348776378363,10.148940390770173,10.136304168546024,10.101477384966797,0,0,0,0,1,0,0,0,0,0,0
0.0,22,0.0,0.0,0.0,0.0,6743,4549,17658,15,0,68235,0.0,0.0,0,101145,0.0,0.0,484,311804964,20693401,225,45468049,3.592874841816671,25392573.740810253,12762.264689551155,4254.33584138239,9.778944217461527,8.422662707570003,8.816260208734581,0,0,0,0,0,0,0,1,0,0,0
0.0,53,0.0,0.0,1.0,1.0,25862,25243,17373,11,0,277673,0.0,0.0,0,284482,0.0,0.0,2809,301821129,637209049,121,668843044,4.8229578663032004,24658085.79584725,89689.84563890504,15073.040653912825,9.7626725558939,10.136304168546024,10.160529988855798,0,0,0,1,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2304,653518096,637209049,144,668843044,4.679134858856021,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,12811,13676,18586,12,0,164112,0.0,0.0,0,153732,0.0,0.0,1296,345439396,187032976,144,164121721,4.269177169083556,27850478.64099515,44655.34431985341,7782.711196304272,9.830163888117285,9.523397750759193,9.458059455856434,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,1444,653518096,637209049,196,668843044,4.345372276570565,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,13021,10752,11904,12,0,129024,0.0,0.0,0,156252,0.0,0.0,576,141705216,115605504,144,169546441,3.7100747051854874,12468014.481917512,33962.7992644216,7902.702316848156,9.384629757072872,9.282847062762931,9.474318717728728,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,5387,10664,9453,9,0,95976,0.0,0.0,0,48483,0.0,0.0,289,89359209,113720896,81,29019769,3.2512278777165484,8225994.273398628,33646.69238988921,3444.015678807355,9.154087430425385,9.274628861858545,8.591743922680534,0,1,0,0,0,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,16238,16879,17771,12,0,202548,0.0,0.0,0,194856,0.0,0.0,529,315808441,284900641,144,263672644,3.6526280195076892,25686448.947452173,56735.82885837199,9727.592889627042,9.785323194185485,9.733825524688928,9.695109453422392,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,1.0,22300,23641,21588,11,0,260051,0.0,0.0,0,245300,0.0,0.0,900,466041744,558896881,121,497290000,4.015104110048755,36486455.600446396,83242.19882456862,13111.25207560509,9.979892883738533,10.070737771809798,10.01234195744821,0,0,0,1,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,25862,25243,25564,17,0,429131,0.0,0.0,0,439654,0.0,0.0,2116,653518096,637209049,289,668843044,4.617777268925597,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,1,0
0.0,49,1.0,0.0,0.0,1.0,25862,25243,18622,8,0,201944,0.0,0.0,0,206896,0.0,0.0,2401,346778884,637209049,64,668843044,4.708950736340341,27947863.46904599,89689.84563890504,15073.040653912825,9.832098956448474,10.136304168546024,10.160529988855798,1,0,0,0,0,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,22474,23186,25564,13,0,301418,0.0,0.0,0,292162,0.0,0.0,576,653518096,537590596,169,505080676,3.7100747051854874,49495416.31497904,81421.72053402079,13207.492109381843,10.148940390770173,10.051303927230347,10.020114364467847,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,19065,19870,19443,12,0,238440,0.0,0.0,0,228780,0.0,0.0,625,378030249,394816900,144,363474225,3.765394670133574,30209779.57284911,68308.38213709016,11313.44953901979,9.875242387095826,9.896966335545862,9.855609472291665,0,0,0,0,1,0,0,0,0,0,0
0.0,46,0.0,0.0,0.0,0.0,25862,22316,19452,16,0,357056,0.0,0.0,0,413792,0.0,0.0,2116,378380304,498003856,256,668843044,4.617777268925597,30235009.251430467,77954.56714476945,15073.040653912825,9.875705171523677,10.01305918896542,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,44,0.0,0.0,1.0,1.0,20586,20377,18768,7,0,142639,0.0,0.0,0,144102,0.0,0.0,1936,352237824,415222129,49,423783396,4.553956163659956,28344365.116111286,70295.0188514132,12160.798823346686,9.839908570893257,9.922162092800937,9.932366512086505,0,0,0,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2304,653518096,637209049,144,668843044,4.679134858856021,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,22335,24883,25564,17,0,423011,0.0,0.0,0,379695,0.0,0.0,576,653518096,619163689,289,498852225,3.7100747051854874,49495416.31497904,88235.8882037202,13130.61425933854,10.148940390770173,10.121940118362215,10.01391023378622,0,0,0,0,0,0,0,0,0,1,0
0.0,28,0.0,0.0,1.0,0.0,15523,17147,20920,18,0,308646,0.0,0.0,0,279414,0.0,0.0,784,437646400,294019609,324,240963529,3.920101658927279,34475263.82129042,57761.94458639443,9324.01050316313,9.94846091817886,9.749578510178852,9.650078074026442,0,0,0,0,0,0,0,0,0,0,1
0.0,41,0.0,0.0,1.0,0.0,25129,25243,25564,13,0,328159,0.0,0.0,0,326677,0.0,0.0,1681,653518096,637209049,169,631466641,4.453120453438455,49495416.31497904,89689.84563890504,14670.719644790803,10.148940390770173,10.136304168546024,10.131777836669867,0,0,0,0,0,1,0,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,19345,19186,22191,12,0,230232,0.0,0.0,0,232140,0.0,0.0,1936,492440481,368102596,144,374229025,4.553956163659956,38345460.68980104,65639.26621924604,11469.728803745502,10.007442080255977,9.861936125377893,9.870189267134613,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,0.0,0.0,18663,18972,22028,12,0,227664,0.0,0.0,0,223956,0.0,0.0,900,485232784,359936784,144,348307569,4.015104110048755,37838885.2471554,64806.86012188207,11088.839233649784,10.000069650382372,9.850719486997471,9.83429823318313,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,1.0,17848,8536,17308,11,0,93896,0.0,0.0,0,196328,0.0,0.0,441,299566864,72863296,121,318551104,3.530611147032584,24491917.453050617,26118.69408964769,10632.58708618541,9.758924101344775,9.05204779298159,9.789646736112369,0,0,0,1,0,0,0,0,0,0,0
0.0,55,0.0,0.0,0.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,3025,653518096,637209049,144,668843044,4.877069157268505,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,10944,21238,25564,16,0,339808,0.0,0.0,0,175104,0.0,0.0,729,653518096,451052644,256,119771136,3.8702739061263074,49495416.31497904,73684.33357013688,6710.5644987929945,10.148940390770173,9.963547308963792,9.30054663986233,0,0,0,0,0,0,0,0,1,0,0
0.0,25,0.0,0.0,0.0,0.0,13303,13285,14808,12,0,159420,0.0,0.0,0,159636,0.0,0.0,625,219276864,176491225,144,176969809,3.765394670133574,18484599.085497994,43205.546420449435,8063.653688359921,9.602922854253334,9.494390858193913,9.495744852683906,0,0,0,0,1,0,0,0,0,0,0
0.0,36,1.0,0.0,1.0,0.0,25862,25243,25214,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1296,635745796,637209049,144,668843044,4.269177169083556,48279763.089416176,89689.84563890504,15073.040653912825,10.135154674791215,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,11081,12206,18842,13,0,158678,0.0,0.0,0,144053,0.0,0.0,441,355020964,148986436,169,122788561,3.530611147032584,28546281.766295183,39235.61606737357,6789.5858038690185,9.843843699608612,9.40968291310444,9.312987208936326,0,0,0,0,0,1,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,25862,25243,25564,18,0,454374,0.0,0.0,0,465516,0.0,0.0,2500,653518096,637209049,324,668843044,4.738220943356831,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,16046,18674,23860,14,0,261436,0.0,0.0,0,224644,0.0,0.0,784,569299600,348718276,196,257474116,3.920101658927279,43704294.556420244,63649.87186532287,9619.32345471937,10.079958695651907,9.834887461043872,9.6832148763136,0,0,0,0,0,0,1,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,16955,21700,25564,16,0,347200,0.0,0.0,0,271280,0.0,0.0,676,653518096,470890000,256,287472025,3.818747155710005,49495416.31497904,75510.86255299907,10131.250136288572,10.148940390770173,9.98506753952855,9.73831805455974,0,0,0,0,0,0,0,0,1,0,0
0.0,43,0.0,0.0,1.0,0.0,23967,19331,25564,12,0,231972,0.0,0.0,0,287604,0.0,0.0,1849,653518096,373687561,144,574417089,4.5210548334044525,49495416.31497904,66204.00823587617,14031.501753727134,10.148940390770173,9.869465303921691,10.084433163150152,0,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2704,653518096,637209049,144,668843044,4.795205604754495,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,16258,15751,25564,12,0,189012,0.0,0.0,0,195096,0.0,0.0,784,653518096,248094001,144,264322564,3.920101658927279,49495416.31497904,52441.912968730634,9738.86658801239,10.148940390770173,9.664659134301736,9.696340374306518,0,0,0,0,1,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,529,653518096,637209049,256,668843044,3.6526280195076892,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,27,0.0,0.0,1.0,0.0,19179,25243,25564,16,0,403888,0.0,0.0,0,306864,0.0,0.0,729,653518096,637209049,256,367834041,3.8702739061263074,49495416.31497904,89689.84563890504,11377.093791898262,10.148940390770173,10.136304168546024,9.861571209434837,0,0,0,0,0,0,0,0,1,0,0
0.0,37,0.0,0.0,1.0,0.0,25862,25243,25564,13,0,328159,0.0,0.0,0,336206,0.0,0.0,1369,653518096,637209049,169,668843044,4.307740695446506,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,19108,24237,25564,12,0,290844,0.0,0.0,0,229296,0.0,0.0,841,653518096,587432169,144,365115664,3.9683442058178384,49495416.31497904,85634.12807759632,11337.458340315789,10.148940390770173,10.095635670147818,9.857862374509853,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,4735,4391,16139,13,0,57083,0.0,0.0,0,61555,0.0,0.0,361,260467321,19280881,169,22420225,3.397585994704756,21589317.61266879,12259.089805408728,3050.2358941608863,9.688993982035823,8.387312270561717,8.462737005620179,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,784,653518096,637209049,144,668843044,3.920101658927279,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,22449,21408,19958,9,0,192672,0.0,0.0,0,202041,0.0,0.0,2116,398321764,458302464,81,503957601,4.617777268925597,31668550.036512546,74355.80255720198,13193.66723635681,9.901385344444257,9.971519962927955,10.019001348748468,0,1,0,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,25862,25243,25564,11,0,277673,0.0,0.0,0,284482,0.0,0.0,2116,653518096,637209049,121,668843044,4.617777268925597,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,1,0,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,25862,22561,25564,12,0,270732,0.0,0.0,0,310344,0.0,0.0,900,653518096,508998721,144,668843044,4.015104110048755,49495416.31497904,78929.0966007734,15073.040653912825,10.148940390770173,10.023978030870751,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,20110,12980,13,0,261430,0.0,0.0,0,336206,0.0,0.0,1156,168480400,404412100,169,668843044,4.1890502674033465,14574369.074463174,69247.94190403023,15073.040653912825,9.471164990258082,9.908972482766698,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,20850,20603,8230,12,0,247236,0.0,0.0,0,250200,0.0,0.0,676,67732900,424483609,144,434722500,3.818747155710005,6406932.272705888,71182.78849259704,12307.488652709324,9.015541293671115,9.933191975242458,9.945109227226947,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,8983,17813,21944,16,0,285008,0.0,0.0,0,143728,0.0,0.0,576,481539136,317302969,256,80694289,3.7100747051854874,37579000.75428139,60321.43766897037,5572.634680889731,9.99624903261744,9.787683806792485,9.103089181229207,0,0,0,0,0,0,0,0,1,0,0
0.0,40,0.0,0.0,1.0,1.0,18861,18137,18037,11,0,199507,0.0,0.0,0,207471,0.0,0.0,1600,325333369,328950769,121,355737321,4.418020914730442,26384167.74889644,61571.40454093536,11199.503560367872,9.8001804826702,9.805709329617423,9.844851577051172,0,0,0,1,0,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,16322,21986,18564,12,0,263832,0.0,0.0,0,195864,0.0,0.0,2809,344622096,483384196,144,266407684,4.8229578663032004,27791040.274848804,76644.26703184629,9774.936918067653,9.828979500361067,9.998161166138809,9.700269170029188,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,900,653518096,637209049,144,668843044,4.015104110048755,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,25862,25243,19371,13,0,328159,0.0,0.0,0,336206,0.0,0.0,729,375235641,637209049,169,668843044,3.8702739061263074,30008280.121934954,89689.84563890504,15073.040653912825,9.871532381294577,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,25862,25243,25564,7,0,176701,0.0,0.0,0,181034,0.0,0.0,2116,653518096,637209049,49,668843044,4.617777268925597,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,17112,15855,25564,18,0,285390,0.0,0.0,0,308016,0.0,0.0,1024,653518096,251381025,324,292820544,4.104538520018076,49495416.31497904,52836.07934292221,10219.501995729339,10.148940390770173,9.671240186972447,9.747535250762242,0,0,0,0,0,0,0,0,0,0,1
0.0,44,0.0,0.0,1.0,1.0,25862,18753,24178,9,0,168777,0.0,0.0,0,232758,0.0,0.0,1936,584575684,351675009,81,668843044,4.553956163659956,44760633.19489805,63956.34406254948,15073.040653912825,10.093198407761937,9.839109018599922,10.160529988855798,0,1,0,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,18861,16990,8938,12,0,203880,0.0,0.0,0,226332,0.0,0.0,2304,79887844,288660100,144,355737321,4.679134858856021,7435353.199749824,57160.55419290122,11199.503560367872,9.098067129493398,9.740380214665977,9.844851577051172,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,2554,7472,14904,12,0,89664,0.0,0.0,0,30648,0.0,0.0,441,222129216,55830784,144,6522916,3.530611147032584,18701328.923574083,22447.26541260159,1705.9508328257618,9.609384912281424,8.918917979908679,7.845416036592485,0,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,223,7501,15946,12,0,90012,0.0,0.0,0,2676,0.0,0.0,400,254274916,56265001,144,49729,3.4656040424478824,21125839.10112444,22546.42368874403,171.096024456402,9.67696329306244,8.922791623969637,5.407171771460119,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,1.0,7196,11010,20756,11,0,121110,0.0,0.0,0,79156,0.0,0.0,676,430811536,121220100,121,51782416,3.818747155710005,33989279.10068434,34891.61413529818,4522.792176718807,9.94059064048763,9.306559229716726,8.881280595070423,0,0,0,1,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,2116,653518096,637209049,256,668843044,4.617777268925597,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,39,0.0,0.0,1.0,0.0,12862,12186,7407,12,0,146232,0.0,0.0,0,154344,0.0,0.0,1521,54863649,148498596,144,165431044,4.382118090617387,5297973.371398803,39162.47367539435,7811.862517806185,8.91018077801329,9.40804303080844,9.462032506694808,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,19537,19899,13203,16,0,318384,0.0,0.0,0,312592,0.0,0.0,676,174319209,395970201,256,381694369,3.818747155710005,15029157.480296165,68421.82959253802,11576.814338594677,9.488199355479201,9.898424758193666,9.880065382591635,0,0,0,0,0,0,0,0,1,0,0
0.0,53,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,2809,653518096,637209049,256,668843044,4.8229578663032004,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1156,653518096,637209049,144,668843044,4.1890502674033465,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,1.0,1.0,1.0,17598,22040,24642,11,0,242440,0.0,0.0,0,193578,0.0,0.0,1156,607228164,485761600,121,309689604,4.1890502674033465,46322093.28594303,76858.49542010947,10492.387920710073,10.112207583184613,10.00061426326685,9.775540538205506,0,0,0,1,0,0,0,0,0,0,0
