treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
0,28,1,0,0,1,2431,863,0,11,0,9493,0,0,0,863,0,11,28,11,0,0,26741,0,0,0,0,0,2431,784,1,744769,121,5909761,0.9626171988577635,0.0,3.257500256305057,2.491042775995511,0.0,6.760414691083428,7.796057974316123,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,6661,1162,39483,10,0,11620,0,0,0,1162,0,10,21,10,0,0,66610,0,0,0,0,0,6661,441,1558907289,1350244,100,44368921,0.950787076792791,33.16977533171977,3.310190996330682,2.5340340223281803,10.583625478502434,7.057897937411856,8.804024902413179,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,0,1,0,1,4905,1168,11306,10,0,11680,0,0,0,1168,0,10,0,0,0,0,49050,0,0,0,0,0,4905,289,127825636,1364224,100,24059025,0.9396474210192167,25.163341236218937,3.3110690718014664,2.5226783939297674,9.333088837235236,7.0630481633881725,8.498010371999463,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,1,0,0,1,4699,1174,6672,11,0,12914,0,0,0,1174,0,11,26,11,0,0,51689,0,0,0,0,0,4699,676,44515584,1378276,121,22080601,0.9598877816879293,22.307106571635167,3.3119415244646717,2.520977827757878,8.805674944038582,7.068172000388042,8.455104999102815,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,1,0,0,1,0,1203,9378,9,0,10827,0,0,0,1203,1,9,29,9,0,1,0,0,1,0,0,1,0,841,87946884,1447209,81,1,0.9638405977737807,24.11856991958097,3.316081150829349,0.0,9.146121799649531,7.0925737159746784,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17,0,1,0,1,1203,1239,5088,10,0,12390,0,0,0,1239,0,10,0,0,0,0,12030,0,0,0,0,0,1203,289,25887744,1535121,100,1447209,0.9396474210192167,20.94486997803617,3.32104967556262,2.449609427182412,8.534640105019959,7.122059881629142,7.0925737159746784,0,0,0,0,0,0,1,0,0,0,0,0,0
0,22,1,0,0,1,7914,1321,2639,11,0,14531,0,0,0,1321,0,11,22,11,0,0,87054,0,0,0,0,0,7914,484,6964321,1745041,121,62631396,0.9529384923193408,17.91676621248749,3.3317223757196537,2.539871001596971,7.878155336503324,7.186144304522325,8.97638862194537,0,0,0,0,0,0,0,1,0,0,0,0,0
0,24,1,0,0,1,0,1327,9495,11,0,14597,0,0,0,1327,1,11,24,11,0,1,0,0,1,0,0,1,0,576,90155025,1760929,121,1,0.9567029759406541,24.186734052135012,3.3324706277768654,0.0,9.158520623246385,7.190676034332207,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,557,1371,20893,12,0,16452,0,0,0,0,0,0,20,12,0,0,6684,0,0,0,0,0,0,400,436517449,1879641,144,310249,0.9484202966655324,28.862370751107104,3.337831593031267,2.389533947240353,9.947169453622251,7.223295679562314,6.322565239927284,0,0,0,0,0,0,0,0,1,0,0,0,0
0,18,1,0,0,0,0,1405,0,12,0,16860,0,0,0,0,0,0,18,12,0,1,0,0,1,0,0,0,0,324,1,1974025,144,1,0.9428969602292465,0.0,3.3418288935060954,0.0,0.0,7.247792581767846,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,0,0,0,1,2669,1468,10361,11,0,16148,0,0,0,1468,0,11,0,0,0,0,29359,0,0,0,0,0,2669,576,107350321,2155024,121,7123561,0.9567029759406541,24.67106546113564,3.348925362425709,2.495755534444128,9.245804036251752,7.291656209174461,7.889459149404524,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,0,0,0,1,2988,1577,1740,9,0,14193,0,0,0,1577,0,9,0,0,0,0,26892,0,0,0,0,0,2988,441,3027600,2486929,81,8928144,0.950787076792791,16.178858102064847,3.3603465895545113,2.501232864836712,7.461640392208575,7.3632795869630385,8.002359546252707,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30,1,0,0,1,0,1706,0,8,0,13648,0,0,0,1706,1,8,30,8,0,1,0,0,1,0,0,1,0,900,1,2910436,64,1,0.9649823588799495,0.0,3.372650886340919,0.0,0.0,7.441906728051625,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31,1,0,0,1,17711,1726,0,11,0,18986,0,0,0,1726,0,11,31,11,0,0,194821,0,0,0,0,0,17711,961,1,2979076,121,313679521,0.9660503875578612,0.0,3.374454248619283,2.562600607493412,0.0,7.453561871643373,9.781941194456632,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,0,1,0,1,1442,1734,6354,10,0,17340,0,0,0,1734,0,10,0,0,0,0,14420,0,0,0,0,0,1442,289,40373316,3006756,100,2079364,0.9396474210192167,22.056553263782124,3.3751682912591305,2.461365467114119,8.756839814829462,7.458186157340487,7.273786317844895,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,8409,1778,7171,9,0,16002,0,0,0,1778,0,9,19,9,0,0,75681,0,0,0,0,0,8409,361,51423241,3161284,81,70711281,0.9458041228797351,22.681345811618872,3.379023217698668,2.5418360440253323,8.877800393882575,7.48324441607385,9.037057839832897,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23,1,0,0,1,0,1896,5573,11,0,20856,0,0,0,1896,1,11,23,11,0,1,0,0,1,0,0,1,0,529,31058329,3594816,121,1,0.9549026515456931,21.394838558430166,3.388798559231163,0.0,8.625688787569537,7.547501682814967,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,0,4380,2003,439,12,0,24036,0,0,0,0,0,0,22,12,0,0,52560,0,0,0,0,0,0,484,192721,4012009,144,19184400,0.9529384923193408,11.304403395400278,3.397026571225658,2.5181306605620146,6.0844994130751715,7.602401335665818,8.384804003370492,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29,1,0,0,0,22859,2080,16969,12,0,24960,0,0,0,0,0,0,29,12,0,0,274308,0,0,0,0,0,0,841,287946961,4326400,144,522533881,0.9638405977737807,27.56163208326307,3.402614836083384,2.5684628465214048,9.739143428972826,7.640123172695364,10.037100191860048,0,0,0,0,0,0,0,0,1,0,0,0,0
0,22,1,0,0,1,0,2174,5344,10,0,21740,0,0,0,2174,1,10,22,10,0,1,0,0,1,0,0,1,0,484,28558336,4726276,100,1,0.9529384923193408,21.18652606575242,3.409096082733912,0.0,8.583729715216482,7.684324067681155,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,29,1,0,0,0,718,2265,2725,13,0,29445,0,0,0,0,0,0,29,13,0,0,9334,0,0,0,0,0,0,841,7425625,5130225,169,515524,0.9638405977737807,18.056243674517923,3.415045005377841,2.411319316594758,7.9102237070973445,7.725330037917135,6.576469569048224,0,0,0,0,0,0,0,0,0,1,0,0,0
0,19,1,0,0,1,721,2445,9772,11,0,26895,0,0,0,2445,0,11,19,11,0,0,7931,0,0,0,0,0,721,361,95491984,5978025,121,519841,0.9458041228797351,24.345429911117616,3.4259769506936872,2.4116597840385796,9.187276432377631,7.801800401908973,6.580639137284949,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,1,0,0,1,0,2595,0,9,0,23355,0,0,0,2595,1,9,17,9,0,1,0,0,1,0,0,1,0,289,1,6734025,81,1,0.9396474210192167,0.0,3.4343449286241756,0.0,0.0,7.861341795599989,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,1716,2682,0,10,0,26820,0,0,0,2682,0,10,18,10,0,0,17160,0,0,0,0,0,1716,324,1,7193124,100,2944656,0.9428969602292465,0.0,3.43892599443617,2.471913138530788,0.0,7.894318063841624,7.447751280047908,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,0,8417,2814,1720,12,0,33768,0,0,0,0,0,0,19,12,0,0,101004,0,0,0,0,0,0,361,2958400,7918596,144,70845889,0.9458041228797351,16.132517005975437,3.445532913222806,2.5418664835164115,7.450079569807499,7.942362237674335,9.038008749211576,0,0,0,0,0,0,0,0,1,0,0,0,0
0,20,1,0,0,1,6006,2850,0,6,0,17100,0,0,0,2850,0,6,20,6,0,0,36036,0,0,0,0,0,6006,400,1,8122500,36,36072036,0.9484202966655324,0.0,3.4472677765534194,2.5303400750843252,0.0,7.955074273262696,8.700514248543275,0,0,1,0,0,0,0,0,0,0,0,0,0
0,33,1,0,0,1,10523,2899,18859,11,0,31889,0,0,0,2899,0,11,33,11,0,0,115753,0,0,0,0,0,10523,1089,355661881,8404201,121,110733529,0.967992075853778,28.215640188409463,3.4495855739561456,2.5487180831739087,9.844745532512365,7.972121128921655,9.261318616740812,0,0,0,0,0,0,0,1,0,0,0,0,0
0,36,0,1,0,1,5443,3063,1324,11,0,33693,0,0,0,3063,0,11,0,0,0,0,59873,0,0,0,0,0,5443,1296,1752976,9381969,121,29626249,0.9704997207458745,15.109881739998325,3.4570004557519347,2.5266898184741047,7.188412736496954,8.027150106832774,8.6020856584342,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,0,1,15209,3072,284,11,0,33792,0,0,0,3072,0,11,25,11,0,0,167299,0,0,0,0,0,15209,625,80656,9437184,121,231313681,0.9583591378395542,10.005452683104192,3.4573929325136294,2.5588202506729227,5.648974238161206,8.030084094267563,9.629642636872369,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,1,0,0,1,3504,3285,11195,11,0,36135,0,0,0,3285,0,11,19,11,0,0,38544,0,0,0,0,0,3504,361,125328025,10791225,121,12278016,0.9458041228797351,25.107294499875938,3.466282359095337,2.508571501931035,9.323222529032856,8.09712193091871,8.161660452056282,0,0,0,0,0,0,0,1,0,0,0,0,0
0,23,1,0,0,1,7724,3403,0,8,0,27224,0,0,0,3403,0,8,23,8,0,0,61792,0,0,0,0,0,7724,529,1,11580409,64,59660176,0.9549026515456931,0.0,3.470902373896697,2.5390710831336976,0.0,8.132412674500905,8.952087643548404,0,0,0,0,1,0,0,0,0,0,0,0,0
0,17,1,0,0,1,4080,3796,0,11,0,41756,0,0,0,3796,0,11,17,11,0,0,44880,0,0,0,0,0,4080,289,1,14409616,121,16646400,0.9396474210192167,0.0,3.484953485070434,2.5151788020821417,0.0,8.241703159729818,8.313852267398207,0,0,0,0,0,0,0,1,0,0,0,0,0
0,43,1,0,0,1,2502,4128,7565,10,0,41280,0,0,0,4128,0,10,43,10,0,0,25020,0,0,0,0,0,2502,1849,57229225,17040384,100,6260004,0.9749889976683536,22.96214042978193,3.4954753449588236,2.4925132335578772,8.931287626222456,8.325548307161398,7.824845691026856,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,1,0,1,1,0,4184,0,11,0,46024,0,0,0,4184,1,11,26,11,0,1,0,0,1,1,0,1,0,676,1,17505856,121,1,0.9598877816879293,0.0,3.4971457849110834,0.0,0.0,8.339023005744759,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,27,1,0,1,1,0,4491,0,11,0,49401,0,0,0,4491,1,11,27,11,0,1,0,0,1,1,0,1,0,729,1,20169081,121,1,0.9613030849621761,0.0,3.505831627193143,0.0,0.0,8.409830673087738,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,1,0,0,1,6337,4503,0,11,0,49533,0,0,0,4503,0,11,19,11,0,0,69707,0,0,0,0,0,6337,361,1,20277009,121,40157569,0.9458041228797351,0.0,3.5061559570132856,2.5322727105424105,0.0,8.412499120301572,8.754160749323518,0,0,0,0,0,0,0,1,0,0,0,0,0
0,28,1,0,1,1,8593,5393,4974,11,0,59323,0,0,0,5393,0,11,28,11,0,0,94523,0,0,0,8593,0,8593,784,24740676,29084449,121,73839649,0.9626171988577635,20.8340610475648,3.527582022755561,2.5425262090343814,8.51197962436335,8.592857095337227,9.058703197313223,0,0,0,0,0,0,0,1,0,0,0,0,0
0,28,1,0,1,0,10585,5551,12780,12,0,66612,0,0,0,0,0,0,28,12,0,0,127020,0,0,0,10585,0,0,784,163328400,30813601,144,112042225,0.9626171988577635,25.86814013680947,3.5309234207181395,2.548890578344287,9.455636727931525,8.621733370690162,9.267193183568965,0,0,0,0,0,0,0,0,1,0,0,0,0
0,26,1,0,0,1,1126,5562,3523,8,0,44496,0,0,0,5562,0,8,26,8,0,0,9008,0,0,0,0,0,1126,676,12411529,30935844,64,1267876,0.9598877816879293,19.203923459502526,3.53115161185925,2.445112015061222,8.167068178341237,8.62371303479391,7.026426808699636,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31,1,0,0,0,0,5613,0,12,0,67356,0,0,0,0,0,0,31,12,0,1,0,0,1,0,0,0,0,961,1,31505769,144,1,0.9660503875578612,0.0,3.532202263377897,0.0,0.0,8.6328406149422,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,7617,5716,10274,11,0,62876,0,0,0,5716,0,11,23,11,0,0,83787,0,0,0,0,0,7617,529,105555076,32672656,121,58018689,0.9549026515456931,24.623930626564196,3.5342882184985847,2.5386085411262456,9.237371711027214,8.651024539049757,8.938137870372788,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,7182,6004,4779,12,0,72048,0,0,0,0,0,0,20,12,0,0,86184,0,0,0,0,0,0,400,22838841,36048016,144,51581124,0.9484202966655324,20.639633811329595,3.5398798450031497,2.536631476016467,8.471986598578159,8.700181192753353,8.879333174786028,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28,1,0,1,1,8293,6449,16988,10,0,64490,0,0,0,6449,0,10,28,10,0,0,82930,0,0,0,8293,0,8293,784,288592144,41589601,100,68773849,0.9626171988577635,27.568495382987603,3.5478910016640257,2.5413901285248772,9.740262491433162,8.771680359010377,9.023167064451204,0,0,0,0,0,0,1,0,0,0,0,0,0
0,39,1,0,1,0,19785,6608,499,12,0,79296,0,0,0,0,0,0,39,12,0,0,237420,0,0,0,19785,0,0,1521,249001,43665664,144,391446225,0.9726212233655854,11.706966308981245,3.5505873686328036,2.565214899089863,6.212606095751519,8.796036315200814,9.892679353819524,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21,1,0,0,1,39570,6608,3083,8,0,52864,0,0,0,6608,0,8,21,8,0,0,316560,0,0,0,0,0,39570,441,9504889,43665664,64,1565784900,0.950787076792791,18.60094871560328,3.5505873686328036,2.579295900328386,8.03365842788615,8.796036315200814,10.58582653437947,0,0,0,0,1,0,0,0,0,0,0,0,0
0,22,1,0,0,1,8810,6974,3708,11,0,76714,0,0,0,6974,0,11,22,11,0,0,96910,0,0,0,0,0,8810,484,13749264,48636676,121,77616100,0.9529384923193408,19.439246429676935,3.556497141105046,2.543314387200701,8.218247926685745,8.849944227235596,9.083642718930225,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,1,8009,7666,7659,11,0,84326,0,0,0,7666,0,11,20,11,0,0,88099,0,0,0,0,0,8009,400,58660281,58767556,121,64144081,0.9484202966655324,23.027368380716513,3.566677509999315,2.5402610857820895,8.943636705909594,8.9445502459405,8.988321188323683,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,0,1,0,1,2992,8920,20857,11,0,98120,0,0,0,8920,0,11,0,0,0,0,32912,0,0,0,0,0,2992,441,435014449,79566400,121,8952064,0.950787076792791,28.85137908674357,3.5824858355730904,2.5012963660561818,9.945444902296636,9.096051225574055,8.003697339094368,0,0,0,0,0,0,0,1,0,0,0,0,0
0,23,0,1,0,0,5721,8960,7078,12,0,107520,0,0,0,0,0,0,0,0,0,0,68652,0,0,0,0,0,0,529,50098084,80281600,144,32729841,0.9549026515456931,22.61324049640473,3.582943641331812,2.5285542574674023,8.864746660905409,9.100525505968976,8.651898894268529,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29,1,0,0,1,9268,9160,0,9,0,82440,0,0,0,9160,0,9,29,9,0,0,83412,0,0,0,0,0,9268,841,1,83905600,81,85895824,0.9638405977737807,0.0,3.5851949418511286,2.5448931835735715,0.0,9.122601457668177,9.134322885552267,0,0,0,0,0,1,0,0,0,0,0,0,0
0,28,1,0,1,1,10222,9210,1239,9,0,82890,0,0,0,9210,0,9,28,9,0,0,91998,0,0,0,10222,0,10222,784,1535121,84824100,81,104489284,0.9626171988577635,14.85838779272699,3.585748174931767,2.547860250849098,7.122059881629142,9.128045129249353,9.232297539328226,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30,1,0,1,1,0,9311,3982,11,0,102421,0,0,0,9311,1,11,30,11,0,1,0,0,1,1,0,1,0,900,15856324,86694721,121,1,0.9649823588799495,19.770803378972584,3.5868543350048805,0.0,8.289539484624141,9.138951775888529,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,1,1,13519,9319,0,10,0,93190,0,0,0,9319,0,10,25,10,0,0,135190,0,0,0,13519,0,13519,625,1,86843761,100,182763361,0.9583591378395542,0.0,3.586941309840808,2.555742308664415,0.0,9.139810605785655,9.511851382364405,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,1,0,1,1,824,10033,0,11,0,110363,0,0,0,10033,0,11,28,11,0,0,9064,0,0,0,824,0,824,784,1,100661089,121,678976,0.9626171988577635,0.0,3.5943480790865068,2.4222823043268793,0.0,9.213634938925614,6.714170529909472,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,0,0,0,1,27864,10598,7094,10,0,105980,0,0,0,10598,0,10,0,0,0,0,278640,0,0,0,0,0,27864,484,50324836,112317604,100,776402496,0.9529384923193408,22.625009200832263,3.5997568158113222,2.5726349633965326,8.867004635333567,9.268420583052707,10.235090812045836,0,0,0,0,0,0,1,0,0,0,0,0,0
0,44,1,0,1,1,12260,10857,12359,9,0,97713,0,0,0,10857,0,9,44,9,0,0,110340,0,0,0,12260,0,12260,1936,152744881,117874449,81,150307600,0.9755136115933472,25.673892266838042,3.602117045158078,2.5530809972470005,9.422139821589736,9.292565312231853,9.414097209490203,0,0,0,0,0,1,0,0,0,0,0,0,0
0,21,1,0,0,1,31886,12357,0,9,0,111213,0,0,0,12357,0,9,21,9,0,0,286974,0,0,0,0,0,31886,441,1,152695449,81,1016716996,0.950787076792791,0.0,3.614527058783757,2.575301365543511,0.0,9.42197798310419,10.36992232096731,0,0,0,0,0,1,0,0,0,0,0,0,0
0,28,1,0,0,1,17491,13371,0,11,0,147081,0,0,0,13371,0,11,28,11,0,0,192401,0,0,0,0,0,17491,784,1,178783641,121,305935081,0.9626171988577635,0.0,3.621894868704425,2.5622985379262007,0.0,9.500843461614666,9.769441741907062,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,0,1,0,1,9594,16341,16900,9,0,147069,0,0,0,16341,0,9,0,0,0,0,86346,0,0,0,0,0,9594,841,285610000,267028281,81,92044836,0.9638405977737807,27.536654756804385,3.6399912962087604,2.545952773630257,9.735068900911164,9.701432566051784,9.168893182062009,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,1,1,24731,16946,7343,9,0,152514,0,0,0,16946,0,9,25,9,0,0,222579,0,0,0,24731,0,24731,625,53919649,287166916,81,611622361,0.9583591378395542,22.805432293324873,3.6431748205890533,2.5701592654689773,8.90150275745161,9.73778709675841,10.115812796414458,0,0,0,0,0,1,0,0,0,0,0,0,0
0,22,0,0,1,1,25720,23031,5448,10,0,230310,0,0,0,23031,0,10,0,0,0,0,257200,0,0,0,25720,0,25720,484,29680704,530426961,100,661518400,0.9529384923193408,21.28201347485826,3.6689174380720284,2.5709855642939625,8.60300384782935,10.044596413496008,10.155024178351555,0,0,0,0,0,0,1,0,0,0,0,0,0
1,37,1,0,1,1,0,0,9930,11,1,0,0,1,1,0,1,11,37,11,0,1,0,0,1,1,0,1,0,1369,98604900,1,121,1,0.9712451516512777,24.434316672035465,0.0,0.0,9.203315757039219,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,0,1,0,1,0,0,3595,9,1,0,1,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,484,12924025,1,81,1,0.9529384923193408,19.296677461012298,0.0,0.0,8.187299270155147,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,24909,12,1,0,0,1,0,0,0,0,30,12,0,1,0,0,1,0,0,0,0,900,620458281,1,144,1,0.9649823588799495,30.001680338047642,0.0,0.0,10.122984462930141,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,27,1,0,0,1,0,0,7506,11,1,0,0,1,0,0,1,11,27,11,0,1,0,0,1,0,0,1,0,729,56340036,1,121,1,0.9613030849621761,22.920861798838413,0.0,0.0,8.923457979694966,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33,1,0,0,1,0,0,289,8,1,0,0,1,0,0,1,8,33,8,0,1,0,0,1,0,0,1,0,1089,83521,1,64,1,0.967992075853778,10.055503548686321,0.0,0.0,5.666426688112432,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22,1,0,0,1,0,0,4056,9,1,0,0,1,0,0,1,9,22,9,0,1,0,0,1,0,0,1,0,484,16451136,1,81,1,0.9529384923193408,19.85715497634258,0.0,0.0,8.30795254527102,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,23,12,0,1,0,0,1,0,0,0,0,529,1,1,144,1,0.9549026515456931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,32,1,0,0,1,0,0,8472,11,1,0,0,1,0,0,1,11,32,11,0,1,0,0,1,0,0,1,0,1024,71774784,1,121,1,0.9670516005594136,23.565900496384653,0.0,0.0,9.044521887281242,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,0,0,0,0,0,2164,16,1,0,0,1,0,0,0,0,22,16,0,1,0,0,1,0,0,0,0,484,4682896,1,256,1,0.9529384923193408,17.071948282958285,0.0,0.0,7.679713639966372,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,33,0,0,1,0,0,0,12418,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1089,154206724,1,144,1,0.967992075853778,25.701436016662736,0.0,0.0,9.426902311924838,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,1,0,0,1,0,0,8173,9,1,0,0,1,0,0,1,9,19,9,0,1,0,0,1,0,0,1,0,361,66797929,1,81,1,0.9458041228797351,23.372939606970263,0.0,0.0,9.00859131751613,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,1,0,0,0,0,0,17094,13,1,0,0,1,0,0,0,0,21,13,0,1,0,0,1,0,0,0,0,441,292204836,1,169,1,0.950787076792791,27.60667113747764,0.0,0.0,9.746482803725963,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,18,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,18,8,0,1,0,0,1,0,0,1,0,324,1,1,64,1,0.9428969602292465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27,1,0,1,1,0,0,18739,10,1,0,0,1,1,0,1,10,27,10,0,1,0,0,1,1,0,1,0,729,351150121,1,100,1,0.9613030849621761,28.17574104060506,0.0,0.0,9.838362192575666,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,0,0,3023,7,1,0,0,1,0,0,1,7,17,7,0,1,0,0,1,0,0,1,0,289,9138529,1,49,1,0.9396474210192167,18.513379852293173,0.0,0.0,8.014004994779459,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,19,1,0,0,1,0,0,3228,10,1,0,0,1,0,0,1,10,19,10,0,1,0,0,1,0,0,1,0,361,10419984,1,100,1,0.9458041228797351,18.806984087195094,0.0,0.0,8.07961802938984,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,0,0,0,14581,13,1,0,0,1,0,0,0,0,27,13,0,1,0,0,1,0,0,0,0,729,212605561,1,169,1,0.9613030849621761,26.64454362498082,0.0,0.0,9.587474590316285,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,23,1,0,0,1,0,0,7693,10,1,0,0,1,0,0,1,10,23,10,0,1,0,0,1,0,0,1,0,529,59182249,1,100,1,0.9549026515456931,23.050801072652447,0.0,0.0,8.948066103458935,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,40,1,0,0,0,0,0,10804,12,1,0,0,1,0,0,0,0,40,12,0,1,0,0,1,0,0,0,0,1600,116726416,1,144,1,0.9732576072672675,24.906195725164153,0.0,0.0,9.287671714912506,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,1,0,0,0,0,0,10747,12,1,0,0,1,0,0,0,0,26,12,0,1,0,0,1,0,0,0,0,676,115498009,1,144,1,0.9598877816879293,24.876386815896037,0.0,0.0,9.282381924841154,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,23,11,0,1,0,0,1,0,0,1,0,529,1,1,121,1,0.9549026515456931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,41,0,0,0,0,0,0,5149,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1681,26512201,1,196,1,0.9738629181255468,21.003334970743033,0.0,0.0,8.546557800046141,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,38,0,0,0,1,0,0,6408,9,1,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,1444,41062464,1,81,1,0.9719513116061754,22.099808773606163,0.0,0.0,8.765302488748196,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,24,1,0,0,1,0,0,1991,11,1,0,0,1,0,0,1,11,24,11,0,1,0,0,1,0,0,1,0,576,3964081,1,121,1,0.9567029759406541,16.72642878804688,0.0,0.0,7.596392304064196,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,1,0,0,1,0,0,11163,10,1,0,0,1,0,0,1,10,18,10,0,1,0,0,1,0,0,1,0,324,124612569,1,100,1,0.9428969602292465,25.091052922533642,0.0,0.0,9.320360017014732,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,29,1,0,1,1,0,0,9642,11,1,0,0,1,1,0,1,11,29,11,0,1,0,0,1,1,0,1,0,841,92968164,1,121,1,0.9638405977737807,24.271413905518425,0.0,0.0,9.173883834965567,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,1,0,0,9897,11,1,0,0,1,0,0,1,11,25,11,0,1,0,0,1,0,0,1,0,625,97950609,1,121,1,0.9583591378395542,24.415847299266662,0.0,0.0,9.199986959896691,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,27,0,1,0,1,0,0,11142,10,1,0,1,0,0,0,1,10,0,0,1,1,0,1,0,0,0,1,0,729,124144164,1,100,1,0.9613030849621761,25.080373784923427,0.0,0.0,9.31847703058076,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,0,0,16218,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,263023524,1,100,1,0.9396474210192167,27.285205157745374,0.0,0.0,9.693877015504503,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
