treat,age,education,black,hispanic,married,nodegree,lnre74,lnre75,lnre78,propensity_score,propensity_logit,re78
0.0,3.577658207143742,-0.332861544795748,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.7501541402075587,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7954969648810521,0.6,0.4054651081081642,8598
0.0,0.4039291524194548,1.140460046923134,0.0,0.0,0.0,0.0,-0.5861590880804063,1.0976173422640882,0.9559469626584256,0.3523809523809524,-0.6085897925318822,16477
0.0,1.8465332682032216,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.25966874084107816,1.877120842782575,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.7653531059957088,0.3523809523809524,-0.6085897925318822,7609
0.0,-0.31737290547242863,-1.80618313651463,1.0,0.0,0.0,1.0,1.8524661703531415,1.4906023622548756,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.7501541402075587,0.403799251063693,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7218195823191041,0.3523809523809524,-0.6085897925318822,6378
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,1.0150988441444513,0.3523809523809524,-0.6085897925318822,20942
0.0,0.9809707987329616,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7500737701281726,0.3523809523809524,-0.6085897925318822,7152
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,1.4279966121304537,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
