,treat,age,education*,black,married,hispanic,married_u75,nodegree,re74,re75,propensity_score,propensity_logit,re78
1331,0.0,26,16,0.0,1.0,0.0,0.0,0.0,25078,30793,0.0002698420780137053,-8.217403787838034,36943
1332,0.0,26,12,1.0,1.0,0.0,0.0,0.0,25088,23274,0.005499383732740252,-5.197604680601478,29554
1333,0.0,20,12,0.0,1.0,0.0,0.0,0.0,25294,18798,0.0029032698241837104,-5.839010159101657,25121
1334,0.0,49,12,0.0,1.0,0.0,0.0,0.0,25470,17953,0.0004611615732173136,-7.681300824229532,20244
1335,0.0,25,13,0.0,1.0,0.0,0.0,0.0,25470,18798,0.0024426953655109812,-6.012207507753333,23643
1336,0.0,28,12,1.0,0.0,0.0,0.0,0.0,25470,19693,0.033938260530741726,-3.3486847374755855,26599
1337,0.0,28,13,0.0,1.0,0.0,0.0,0.0,25470,19693,0.001617918790469129,-6.424995423875568,26599
1338,0.0,35,12,1.0,1.0,0.0,0.0,0.0,25470,21483,0.004296449764540214,-5.445660527434254,26599
1339,0.0,27,12,0.0,0.0,0.0,0.0,0.0,25470,21483,0.003175005321728499,-5.749265914158617,25121
1340,0.0,44,12,0.0,1.0,0.0,0.0,0.0,25470,21483,0.0002927157853692332,-8.136015676886666,25634
1341,0.0,23,12,0.0,1.0,1.0,0.0,0.0,25470,21483,0.0014684705431960254,-6.522064316834658,32509
1342,0.0,32,12,1.0,1.0,0.0,0.0,0.0,25470,22379,0.00431892780477204,-5.440419819556387,31771
1343,0.0,24,12,0.0,1.0,0.0,0.0,0.0,25470,22737,0.0008866442121961609,-7.027179732254436,25121
1344,0.0,27,12,0.0,1.0,0.0,0.0,0.0,25470,23095,0.0006631991929981299,-7.317771751767388,31032
1345,0.0,46,12,0.0,1.0,0.0,0.0,0.0,25470,23274,0.00016941638757428645,-8.682981610757766,29554
1346,0.0,31,12,0.0,1.0,0.0,0.0,0.0,25470,23274,0.0004818762782577545,-7.6373411685572785,22165
1347,0.0,27,15,1.0,0.0,0.0,0.0,0.0,25470,24169,0.023374680106843748,-3.7324496880540936,29554
1348,0.0,51,16,0.0,0.0,0.0,0.0,0.0,25470,24169,0.0006886458876793978,-7.280094487074023,12708
1349,0.0,43,12,1.0,1.0,0.0,0.0,0.0,25470,25064,0.0010924904404500451,-6.818202293549824,25121
1350,0.0,32,16,1.0,1.0,0.0,0.0,0.0,25470,25422,0.004589153113718532,-5.379460063143778,30145
1351,0.0,37,12,0.0,0.0,0.0,0.0,0.0,25470,25780,0.0005963094850857799,-7.424154268046629,22461
1352,0.0,37,12,0.0,0.0,0.0,0.0,0.0,25470,25780,0.0005963094850857799,-7.424154268046629,22461
1353,0.0,30,12,0.0,1.0,0.0,0.0,0.0,25470,25959,0.00028051262060711,-8.178611288790329,28076
1354,0.0,45,12,1.0,1.0,0.0,0.0,0.0,25470,26695,0.0006559565943004904,-7.32875976660624,27898
1355,0.0,45,12,1.0,1.0,0.0,0.0,0.0,25470,26695,0.0006559565943004904,-7.32875976660624,27898
1356,0.0,49,17,0.0,1.0,0.0,0.0,0.0,25470,26854,0.0001560785522326852,-8.76499504676157,29554
1357,0.0,49,17,0.0,1.0,0.0,0.0,0.0,25470,26854,0.0001560785522326852,-8.76499504676157,29554
1358,0.0,26,17,0.0,1.0,0.0,0.0,0.0,25470,26854,0.000775149106413737,-7.161679702054156,44331
1359,0.0,37,13,0.0,1.0,0.0,0.0,0.0,25470,30435,7.50896503998713e-05,-9.496752727141702,32509
1360,0.0,44,17,0.0,1.0,0.0,0.0,0.0,25470,30435,9.791478328642331e-05,-9.231315096303383,21427
1361,0.0,30,17,0.0,1.0,0.0,0.0,0.0,25470,31330,0.00021192973078683233,-8.459043844598401,38420
1362,0.0,51,12,0.0,1.0,0.0,0.0,0.0,25470,32225,1.5597968873276445e-05,-11.068354254526069,29554
1363,0.0,28,17,0.0,1.0,0.0,0.0,0.0,25607,18091,0.004882648415556267,-5.3171728907369,22165
1364,0.0,29,16,0.0,1.0,0.0,0.0,0.0,25666,28287,0.0003707096599576095,-7.899720611064031,35465
1365,0.0,40,12,0.0,1.0,0.0,0.0,0.0,25707,20409,0.0004852825294095303,-7.630293901452265,23052
1366,0.0,34,16,0.0,1.0,0.0,1.0,0.0,25862,0,0.06824433185892081,-2.6139762407389844,0
1367,0.0,51,12,0.0,1.0,0.0,0.0,0.0,25862,20588,0.00021400890701591682,-8.449278890428682,24825
1368,0.0,26,16,0.0,1.0,0.0,0.0,0.0,25862,22379,0.0017251943950531928,-6.360688857807025,35465
1369,0.0,46,12,0.0,1.0,0.0,0.0,0.0,25862,23274,0.0001645816583649759,-8.711939112288357,35465
1370,0.0,45,14,0.0,1.0,0.0,0.0,0.0,25862,28645,7.577133846081895e-05,-9.487714683181974,26599
1371,0.0,49,12,0.0,1.0,0.0,0.0,0.0,25862,28645,3.9339043478597076e-05,-10.143253719701375,26599
1372,0.0,26,16,0.0,0.0,0.0,0.0,0.0,25862,31790,0.0006747465684352993,-7.300498417449882,15646
1373,0.0,30,16,0.0,1.0,0.0,0.0,0.0,26058,28645,0.0003096211589932999,-8.079851406480843,29258
1374,0.0,50,12,0.0,1.0,0.0,1.0,0.0,26254,0,0.010860675120704563,-4.511686717815305,0
1375,0.0,25,12,0.0,0.0,0.0,0.0,0.0,26254,21483,0.003443689599645038,-5.6677621915930665,26599
1376,0.0,27,17,0.0,0.0,0.0,0.0,0.0,26254,29540,0.0012308477555863478,-6.698820508954377,31032
1377,0.0,46,16,0.0,1.0,0.0,0.0,0.0,26293,65160,2.4572095200563155e-08,-17.521654354728717,17732
1378,0.0,46,16,0.0,1.0,0.0,0.0,0.0,26293,65160,2.4572095200563155e-08,-17.521654354728717,17732
1379,0.0,43,12,1.0,1.0,0.0,0.0,0.0,26450,14322,0.011586929418712233,-4.446223009430461,29554
1380,0.0,27,12,1.0,1.0,0.0,0.0,0.0,26450,18798,0.012749900973182758,-4.349399895707391,31032
1381,0.0,22,12,0.0,0.0,0.0,0.0,0.0,26450,23274,0.0027851623571476095,-5.880660062162633,19210
1382,0.0,55,12,0.0,1.0,0.0,0.0,0.0,26450,23990,7.150386895455734e-05,-9.545687492050245,29554
1383,0.0,53,12,0.0,1.0,0.0,0.0,0.0,26450,25064,6.437887925051707e-05,-9.65066055964208,26007
1384,0.0,44,12,0.0,1.0,0.0,0.0,0.0,26450,25959,9.834444749686996e-05,-9.226936122003925,26746
1385,0.0,47,13,0.0,1.0,0.0,0.0,0.0,26450,25959,9.632239180570969e-05,-9.247713417811054,26625
1386,0.0,46,14,0.0,1.0,0.0,0.0,0.0,26450,26496,0.00011033829490304464,-9.111849158974001,29554
1387,0.0,25,12,0.0,1.0,0.0,0.0,0.0,26450,26836,0.0003028342340543076,-8.102022104390462,35465
1388,0.0,31,15,1.0,0.0,0.0,0.0,0.0,26450,26854,0.009061117741313466,-4.694660376180448,25860
1389,0.0,28,16,0.0,1.0,0.0,0.0,0.0,26450,26854,0.0005196459959722679,-7.561842974140334,29554
1390,0.0,40,16,0.0,1.0,0.0,0.0,0.0,26450,26854,0.00022518674099687968,-8.398355327900724,32421
1391,0.0,40,16,0.0,1.0,0.0,0.0,0.0,26450,26854,0.00022518674099687968,-8.398355327900724,32421
1392,0.0,28,12,0.0,1.0,0.0,0.0,0.0,26450,26858,0.00024447417942232325,-8.316156356192579,29480
1393,0.0,29,15,0.0,1.0,0.0,0.0,0.0,26450,27250,0.0003669147402944745,-7.910014070103011,28815
1394,0.0,42,16,0.0,1.0,0.0,0.0,0.0,26450,27499,0.0001691516636964463,-8.68454566118665,29554
1395,0.0,30,15,0.0,1.0,0.0,0.0,0.0,26450,27570,0.00031819104147235355,-8.052540354545746,29554
1396,0.0,39,12,0.0,1.0,0.0,0.0,0.0,26450,27750,9.271046219794208e-05,-9.285936516181465,6354
1397,0.0,30,16,0.0,1.0,0.0,0.0,0.0,26450,28197,0.000333056527634643,-8.006865217730319,29554
1398,0.0,50,12,0.0,1.0,0.0,0.0,0.0,26450,30077,2.5361445752064346e-05,-10.582255059102048,26599
1399,0.0,29,17,0.0,0.0,0.0,0.0,0.0,26614,28503,0.00131992373919967,-6.628860521780563,29315
1400,0.0,29,15,0.0,1.0,0.0,0.0,0.0,26646,19693,0.0020154894108918796,-6.204875706014768,32509
1401,0.0,27,12,0.0,1.0,0.0,0.0,0.0,26646,29540,0.00014035116850101185,-8.871222568550648,35465
1402,0.0,31,12,0.0,1.0,1.0,0.0,0.0,26841,6982,0.020207791101444564,-3.8812722893104574,17732
1403,0.0,31,12,0.0,1.0,1.0,0.0,0.0,26841,6982,0.020207791101444564,-3.8812722893104574,17732
1404,0.0,29,12,0.0,1.0,0.0,0.0,0.0,26841,20588,0.0009220461672730239,-6.987992791183736,42854
1405,0.0,27,16,0.0,1.0,0.0,0.0,0.0,26841,22200,0.001559255819289639,-6.461986137733066,19210
1406,0.0,26,17,1.0,0.0,0.0,0.0,0.0,26841,25243,0.02578829530403501,-3.631707917373048,20392
1407,0.0,42,17,0.0,1.0,0.0,0.0,0.0,26841,31330,8.297953344996467e-05,-9.396833582538484,36943
1408,0.0,24,12,1.0,1.0,0.0,0.0,0.0,26841,31688,0.0008225223332598711,-7.102312062003482,33839
1409,0.0,48,12,1.0,1.0,0.0,0.0,0.0,26908,22558,0.0012260530783686136,-6.702728343170416,36943
1410,0.0,25,13,0.0,1.0,0.0,0.0,0.0,26996,28197,0.00025763618244775227,-8.263704444408578,22165
1411,0.0,21,12,1.0,1.0,0.0,0.0,0.0,27037,16560,0.030317524708732054,-3.4652427543003173,20688
1412,0.0,48,12,0.0,1.0,0.0,0.0,0.0,27037,25064,8.735209981225354e-05,-9.345476126693763,23643
1413,0.0,50,12,0.0,1.0,0.0,0.0,0.0,27037,26854,5.05642843769526e-05,-9.892214507684772,27337
1414,0.0,28,17,0.0,1.0,0.0,0.0,0.0,27037,27750,0.0004899378551623373,-7.620741943188107,51720
1415,0.0,29,17,0.0,0.0,0.0,0.0,0.0,27037,29182,0.0010964106855227945,-6.814616435392061,26599
1416,0.0,33,17,0.0,1.0,0.0,0.0,0.0,27037,31867,0.00013553786480269652,-8.906123964592771,28815
1417,0.0,52,12,0.0,1.0,0.0,0.0,0.0,27220,24706,7.074428379512999e-05,-9.556368072333806,32509
1418,0.0,22,12,0.0,1.0,0.0,0.0,0.0,27233,14322,0.006040927891102373,-5.103138406365708,32509
1419,0.0,43,12,0.0,1.0,0.0,0.0,0.0,27233,25064,0.00012199505267629564,-9.01140806339223,29554
1420,0.0,34,13,0.0,1.0,0.0,0.0,0.0,27233,25064,0.0002757685000980836,-8.19567300543897,31032
1421,0.0,46,12,0.0,1.0,0.0,0.0,0.0,27233,28645,4.381883390230296e-05,-10.035403015440972,28076
1422,0.0,31,17,0.0,1.0,0.0,1.0,0.0,27429,0,0.08848673488406278,-2.332253494610907,0
1423,0.0,28,13,0.0,1.0,0.0,0.0,0.0,27429,20588,0.0011425278386557932,-6.7733688880332865,23578
1424,0.0,44,12,1.0,1.0,0.0,0.0,0.0,27429,21483,0.00198974228495092,-6.217758429230126,22609
1425,0.0,25,12,0.0,1.0,0.0,0.0,0.0,27429,21483,0.0009517543164541471,-6.9562514199082965,28520
1426,0.0,29,14,0.0,1.0,0.0,0.0,0.0,27429,22099,0.0009123629829332424,-6.998559860032354,29644
1427,0.0,24,16,0.0,0.0,0.0,0.0,0.0,27429,22200,0.006092390584902663,-5.094603706688024,25712
1428,0.0,31,12,0.0,1.0,0.0,0.0,0.0,27429,22379,0.0005111199661061122,-7.5783949773507215,0
1429,0.0,40,12,1.0,1.0,0.0,0.0,0.0,27429,23274,0.00174985985192825,-6.346468186221031,38420
1430,0.0,30,17,0.0,1.0,0.0,0.0,0.0,27429,25064,0.0007626784044427169,-7.177911134418922,20688
1431,0.0,26,16,1.0,1.0,0.0,0.0,0.0,27429,25064,0.006532227684381325,-5.024453591666309,32509
1432,0.0,32,12,0.0,1.0,0.0,0.0,0.0,27429,25064,0.0002588290673457612,-8.259083823210503,16254
1433,0.0,26,15,0.0,1.0,0.0,0.0,0.0,27429,25064,0.000691624671036177,-7.275775268431398,28815
1434,0.0,28,16,0.0,1.0,0.0,0.0,0.0,27429,25064,0.0007262837719398015,-7.226843201425161,31032
1435,0.0,54,13,0.0,1.0,0.0,0.0,0.0,27429,25422,6.215588207038473e-05,-9.685802943544434,24382
1436,0.0,30,14,0.0,1.0,0.0,0.0,0.0,27429,25780,0.00036842998207266,-7.905891374463541,31032
1437,0.0,33,14,0.0,1.0,0.0,0.0,0.0,27429,25959,0.0002869970942771143,-8.155751428440066,24382
1438,0.0,33,12,0.0,1.0,0.0,0.0,0.0,27429,25959,0.00019693241374773226,-8.532453013706006,27846
1439,0.0,26,12,0.0,1.0,0.0,0.0,0.0,27429,26496,0.0002838776312452252,-8.166683370621728,32509
1440,0.0,44,13,0.0,1.0,0.0,0.0,0.0,27429,26774,9.174912914950068e-05,-9.296360809294857,35465
1441,0.0,49,12,0.0,1.0,0.0,0.0,0.0,27429,26854,5.266732492466718e-05,-9.851462646401997,26599
1442,0.0,55,17,1.0,1.0,0.0,0.0,0.0,27429,26854,0.0006991163784178397,-7.264993975985222,17806
1443,0.0,28,12,0.0,1.0,0.0,0.0,0.0,27429,26854,0.00022762894653665343,-8.387566027321315,22165
1444,0.0,45,12,0.0,1.0,0.0,0.0,0.0,27429,26854,6.96035628796974e-05,-9.572625195148534,25121
1445,0.0,30,14,1.0,1.0,0.0,0.0,0.0,27429,26892,0.0022468889465589266,-6.095959292993474,20688
1446,0.0,40,12,0.0,1.0,0.0,0.0,0.0,27429,27008,9.522988388841163e-05,-9.259121524615837,25440
1447,0.0,27,17,0.0,1.0,0.0,0.0,0.0,27429,27750,0.0005103057419262719,-7.579990081905332,26599
1448,0.0,51,16,0.0,1.0,0.0,0.0,0.0,27429,28645,6.474266442723727e-05,-9.645025409741217,28076
1449,0.0,51,16,0.0,1.0,0.0,0.0,0.0,27429,28645,6.474266442723727e-05,-9.645025409741217,28076
1450,0.0,43,12,0.0,1.0,0.0,0.0,0.0,27429,28645,5.323433827582851e-05,-9.84075367776617,25121
1451,0.0,37,12,0.0,1.0,0.0,0.0,0.0,27429,28645,8.087721792769483e-05,-9.422497500885974,0
1452,0.0,37,12,0.0,1.0,0.0,0.0,0.0,27429,28645,8.087721792769483e-05,-9.422497500885974,0
1453,0.0,38,14,0.0,1.0,0.0,0.0,0.0,27429,29046,0.00010034921176635314,-9.206753983350204,27929
1454,0.0,36,16,0.0,0.0,0.0,0.0,0.0,27429,30256,0.00042445413334523194,-7.764282062467747,30736
1455,0.0,27,13,1.0,1.0,0.0,0.0,0.0,27429,30435,0.0010256507104009342,-6.8814018513515025,24973
1456,0.0,21,12,0.0,1.0,0.0,0.0,0.0,27429,30435,0.00016416615038903913,-8.714467351236399,31978
1457,0.0,25,14,0.0,0.0,0.0,0.0,0.0,27429,32225,0.0004005656344659601,-7.822232277687367,31032
1458,0.0,33,13,0.0,1.0,0.0,0.0,0.0,27429,41177,7.452139374182405e-06,-11.80700195030966,38420
1459,0.0,38,14,0.0,1.0,0.0,0.0,0.0,27429,68032,1.4085350085963722e-08,-18.07813056660812,26599
1460,0.0,32,16,0.0,1.0,0.0,0.0,0.0,27625,29540,0.00019570897514457563,-8.538686094734702,33987
1461,0.0,27,12,0.0,0.0,0.0,0.0,0.0,27821,27212,0.0007264693709448451,-7.226587502210563,32509
1462,0.0,24,17,0.0,0.0,0.0,0.0,0.0,27821,27570,0.0021137632652118914,-6.157169381678473,32509
1463,0.0,43,12,0.0,1.0,0.0,0.0,0.0,27821,28645,5.1714989011156866e-05,-9.86971117929676,32509
1464,0.0,26,17,0.0,1.0,0.0,0.0,0.0,27843,28645,0.0004329205956972625,-7.744523214206921,49651
1465,0.0,33,12,0.0,1.0,0.0,0.0,0.0,28017,25422,0.00021306645224363722,-8.453693369392608,22756
1466,0.0,34,14,0.0,1.0,0.0,0.0,0.0,28017,26854,0.00020908577596718682,-8.472556871231458,36943
1467,0.0,28,12,0.0,1.0,0.0,0.0,0.0,28017,29540,0.00011829516982313039,-9.042209315543708,32509
1468,0.0,41,12,0.0,1.0,0.0,0.0,0.0,28017,30435,3.8992943913293165e-05,-10.152090859799602,32509
1469,0.0,25,12,0.0,1.0,0.0,0.0,0.0,28017,31062,0.0001031300395684277,-9.179416710603292,28076
1470,0.0,28,17,0.0,1.0,0.0,0.0,0.0,28017,31151,0.00021024158033316294,-8.467043042206708,31032
1471,0.0,26,13,1.0,1.0,0.0,0.0,0.0,28105,37596,0.00020523788484057745,-8.49113557878013,58653
1472,0.0,28,17,0.0,1.0,0.0,0.0,0.0,28213,25422,0.0007627087300114513,-7.1778713429262275,26451
1473,0.0,53,12,0.0,1.0,0.0,0.0,0.0,28213,26854,3.760954396324268e-05,-10.188215100716642,0
1474,0.0,55,12,0.0,1.0,0.0,0.0,0.0,28213,33206,7.7094984050631e-06,-11.773049720686323,31771
1475,0.0,29,14,0.0,1.0,0.0,0.0,0.0,28409,21125,0.0010590566430549535,-6.849317108649443,23348
1476,0.0,39,14,0.0,1.0,0.0,0.0,0.0,28409,28645,9.537407435803786e-05,-9.257608395073245,31032
1477,0.0,31,16,0.0,1.0,0.0,0.0,0.0,28409,28915,0.00022828870051201308,-8.384671184925159,32509
1478,0.0,25,16,0.0,1.0,0.0,0.0,0.0,28409,29540,0.00030083866246239424,-8.108635558102323,32509
1479,0.0,25,14,0.0,1.0,0.0,0.0,0.0,28409,30435,0.0001684005170574388,-8.6889969710504,10935
1480,0.0,29,16,0.0,1.0,0.0,0.0,0.0,28409,32225,0.0001235856542403096,-8.998452492402201,42854
1481,0.0,29,16,1.0,1.0,0.0,0.0,0.0,28409,32225,0.0009717093799171316,-6.935481608270079,29554
1482,0.0,27,14,0.0,1.0,0.0,0.0,0.0,28409,32225,9.748297215610892e-05,-9.235735352041408,39898
1483,0.0,34,16,0.0,1.0,0.0,0.0,0.0,28409,32583,8.039620077206908e-05,-9.428463237541886,35465
1484,0.0,45,12,0.0,1.0,0.0,0.0,0.0,28589,28263,4.6364145015982416e-05,-9.978937768951633,29258
1485,0.0,28,12,0.0,1.0,0.0,0.0,0.0,28605,20588,0.0008678771034763577,-7.048592185258029,34135
1486,0.0,43,16,0.0,1.0,0.0,0.0,0.0,28801,27929,0.0001202552293138824,-9.02577390044565,26953
1487,0.0,54,12,0.0,1.0,0.0,0.0,0.0,28889,35806,4.351808231502427e-06,-12.344914762016366,31032
1488,0.0,29,16,0.0,1.0,0.0,0.0,0.0,28899,29540,0.00021955902183715435,-8.423669886269025,0
1489,0.0,55,12,0.0,1.0,0.0,0.0,0.0,29100,26409,3.390559763591297e-05,-10.291896529033231,29369
1490,0.0,55,12,0.0,1.0,0.0,0.0,0.0,29100,26409,3.390559763591297e-05,-10.291896529033231,29369
1491,0.0,29,12,1.0,0.0,0.0,0.0,0.0,29193,15396,0.06205782036730253,-2.715621767897836,31032
1492,0.0,50,12,1.0,1.0,0.0,0.0,0.0,29193,17903,0.002594705827193162,-5.951684052269427,25121
1493,0.0,24,12,0.0,1.0,0.0,0.0,0.0,29193,21304,0.000933049472364716,-6.976118848446162,19242
1494,0.0,26,12,0.0,1.0,0.0,0.0,0.0,29330,28287,0.00016413458357665008,-8.714659687053986,38420
1495,0.0,41,13,0.0,0.0,0.0,0.0,0.0,29389,0,0.12588657708816217,-1.9378288220297128,30293
1496,0.0,47,17,0.0,1.0,0.0,0.0,0.0,29389,20230,0.0006061557891604295,-7.407767187535456,42410
1497,0.0,28,17,0.0,1.0,0.0,0.0,0.0,29389,21483,0.0017119427151485046,-6.368413052836501,19210
1498,0.0,42,12,0.0,1.0,0.0,0.0,0.0,29389,22379,0.00020547401677356553,-8.4899854759507,28490
1499,0.0,37,12,1.0,1.0,0.0,0.0,0.0,29389,22379,0.0022864455217794025,-6.07846777775175,19210
1500,0.0,37,12,1.0,1.0,0.0,0.0,0.0,29389,22379,0.0022864455217794025,-6.07846777775175,19210
1501,0.0,48,16,0.0,1.0,0.0,0.0,0.0,29389,23274,0.00023434113119700026,-8.358498309981155,0
1502,0.0,21,12,0.0,1.0,0.0,0.0,0.0,29389,24169,0.0005908197925317583,-7.433408512234293,28815
1503,0.0,46,12,0.0,1.0,0.0,0.0,0.0,29389,24214,0.00010241423087274327,-9.186382462172569,33987
1504,0.0,29,12,0.0,1.0,0.0,0.0,0.0,29389,25959,0.00022517599276280028,-8.398403070105497,35465
1505,0.0,38,12,0.0,1.0,0.0,0.0,0.0,29389,26496,0.00010642291256211358,-9.147983232035072,30191
1506,0.0,28,12,0.0,1.0,0.0,0.0,0.0,29389,26854,0.000196952001450348,-8.53235353497427,35465
1507,0.0,38,12,0.0,1.0,0.0,0.0,0.0,29389,26854,9.809783452904673e-05,-9.229447163107928,31032
1508,0.0,53,12,0.0,1.0,0.0,0.0,0.0,29389,26854,3.448031121632228e-05,-10.275087605308414,26599
1509,0.0,46,12,0.0,1.0,0.0,0.0,0.0,29389,27033,5.392545338337311e-05,-9.827854031151281,27781
1510,0.0,46,12,0.0,1.0,0.0,0.0,0.0,29389,27033,5.392545338337311e-05,-9.827854031151281,27781
1511,0.0,33,16,0.0,1.0,0.0,0.0,0.0,29389,27750,0.00024078036984410714,-8.33138455907145,96052
1512,0.0,34,12,0.0,1.0,0.0,0.0,0.0,29389,27912,0.00010190571143493692,-9.191360658991561,11821
1513,0.0,35,17,0.0,1.0,0.0,0.0,0.0,29389,28645,0.0002062712284448781,-8.48611231974735,28076
1514,0.0,53,12,0.0,1.0,0.0,0.0,0.0,29389,28645,2.293932771001151e-05,-10.682634813552783,29554
1515,0.0,26,12,0.0,1.0,0.0,0.0,0.0,29389,28645,0.00015063774146162055,-8.800482017591905,33987
1516,0.0,26,16,0.0,1.0,0.0,0.0,0.0,29389,28645,0.00031993304088811093,-8.047078847060028,35022
1517,0.0,50,13,0.0,1.0,0.0,0.0,0.0,29389,29540,2.7845376884520183e-05,-10.488815760161852,28076
1518,0.0,46,12,1.0,1.0,0.0,0.0,0.0,29389,30435,0.00019564403297000157,-8.539018045091378,22165
1519,0.0,43,14,0.0,0.0,0.0,0.0,0.0,29389,30435,0.00014854580182882557,-8.81446866061663,29554
1520,0.0,26,14,0.0,0.0,0.0,0.0,0.0,29389,30435,0.00048571169877338144,-7.629409492789411,29554
1521,0.0,33,17,0.0,1.0,0.0,0.0,0.0,29389,30435,0.00015780174935938913,-8.754013249484895,31032
1522,0.0,33,17,0.0,1.0,0.0,0.0,0.0,29389,30435,0.00015780174935938913,-8.754013249484895,19210
1523,0.0,42,12,0.0,1.0,0.0,0.0,0.0,29389,30437,3.284735178613867e-05,-10.323606583730218,26007
1524,0.0,34,12,0.0,1.0,0.0,0.0,0.0,29389,30793,5.290602063469273e-05,-9.846940506535963,31180
1525,0.0,34,12,0.0,1.0,0.0,0.0,0.0,29389,30793,5.290602063469273e-05,-9.846940506535963,31180
1526,0.0,34,17,0.0,1.0,0.0,0.0,0.0,29389,31330,0.00012006197271959881,-9.027382439980398,25712
1527,0.0,37,17,0.0,1.0,0.0,0.0,0.0,29389,31330,9.740744229773263e-05,-9.236510528420496,33987
1528,0.0,34,17,0.0,1.0,0.0,0.0,0.0,29389,32225,9.794149827140202e-05,-9.231042267662536,32672
1529,0.0,37,12,1.0,1.0,0.0,0.0,0.0,29389,32225,0.0002437914877672584,-8.318953435135361,44331
1530,0.0,26,17,0.0,1.0,0.0,0.0,0.0,29389,32225,0.0001710527734238368,-8.673367365155611,35465
1531,0.0,36,17,0.0,1.0,0.0,0.0,0.0,29389,34911,4.623773732769092e-05,-9.981668029215774,32509
1532,0.0,28,14,0.0,0.0,0.0,0.0,0.0,29389,35448,0.00013507425554146324,-8.909550806316208,33987
1533,0.0,31,12,0.0,1.0,0.0,0.0,0.0,29389,35806,2.0841677545561698e-05,-10.77853500599593,39159
1534,0.0,25,14,0.0,1.0,0.0,0.0,0.0,29389,35806,4.614954785002862e-05,-9.983577243849798,33839
1535,0.0,31,14,0.0,1.0,0.0,0.0,0.0,29389,35806,3.037581586208339e-05,-10.401833420729993,56153
1536,0.0,28,12,0.0,1.0,0.0,0.0,0.0,29389,41177,7.567854104012952e-06,-11.791593436528753,47287
1537,0.0,34,12,0.0,1.0,0.0,0.0,0.0,29389,42967,3.3146033871081497e-06,-12.617169268773225,31032
1538,0.0,47,14,1.0,1.0,0.0,0.0,0.0,29390,27750,0.0004897526533495201,-7.621120210769763,36647
1539,0.0,35,12,0.0,1.0,0.0,0.0,0.0,29422,28645,8.024835590400571e-05,-9.430304031765537,29554
1540,0.0,35,15,1.0,1.0,0.0,0.0,0.0,29477,34098,0.000319897639965697,-8.047189539630523,19062
1541,0.0,35,15,1.0,1.0,0.0,0.0,0.0,29477,34098,0.000319897639965697,-8.047189539630523,19062
1542,0.0,31,12,0.0,1.0,0.0,0.0,0.0,29584,26854,0.00015750646988968493,-8.755886503002289,29554
1543,0.0,24,12,0.0,1.0,0.0,0.0,0.0,29780,30883,0.00010110900334159847,-9.199210267963782,32509
1544,0.0,28,12,0.0,1.0,0.0,1.0,0.0,29976,0,0.0372181876546586,-3.2530292581071234,0
1545,0.0,27,16,0.0,1.0,0.0,0.0,0.0,29976,30793,0.0001752828723389713,-8.648934177429037,51720
1546,0.0,47,12,0.0,1.0,0.0,0.0,0.0,30074,33312,1.1456181085703956e-05,-11.37696968456206,15072
1547,0.0,47,12,0.0,1.0,0.0,0.0,0.0,30074,33312,1.1456181085703956e-05,-11.37696968456206,15072
1548,0.0,37,14,0.0,1.0,1.0,0.0,0.0,30108,26854,0.00016888986283079732,-8.68609485058917,26554
1549,0.0,22,14,0.0,1.0,0.0,0.0,0.0,30368,20588,0.0016857301906907669,-6.38386930882218,27485
1550,0.0,47,12,0.0,1.0,0.0,0.0,0.0,30368,23274,0.00011004490465802462,-9.11451200034877,25860
1551,0.0,32,14,0.0,1.0,0.0,0.0,0.0,30368,24169,0.000372154292787844,-7.895829800564482,22165
1552,0.0,29,15,0.0,0.0,0.0,0.0,0.0,30368,28645,0.000664914463764964,-7.315187015881365,44331
1553,0.0,27,16,0.0,0.0,0.0,0.0,0.0,30368,31330,0.0005010031801011813,-7.5983969806680784,36943
1554,0.0,37,14,0.0,1.0,0.0,0.0,0.0,30368,44758,2.4255183875401167e-06,-12.929462862840854,81274
1555,0.0,37,14,0.0,1.0,0.0,0.0,0.0,30368,44758,2.4255183875401167e-06,-12.929462862840854,81274
1556,0.0,43,12,0.0,1.0,0.0,0.0,0.0,30564,23811,0.00012685370581155315,-8.972349196469885,31032
1557,0.0,43,12,0.0,1.0,0.0,0.0,0.0,30564,23811,0.00012685370581155315,-8.972349196469885,31032
1558,0.0,34,12,0.0,1.0,0.0,0.0,0.0,30564,24885,0.00018604112941561946,-8.589356724368159,24678
1559,0.0,30,12,0.0,1.0,0.0,0.0,0.0,30564,26854,0.0001570842942498139,-8.7585708940154,14777
1560,0.0,39,16,0.0,0.0,0.0,0.0,0.0,30564,28645,0.0003941406154009253,-7.838408602147349,33987
1561,0.0,35,16,0.0,1.0,0.0,0.0,0.0,30564,29540,0.00012779931436283858,-8.964921573476856,37120
1562,0.0,28,12,0.0,1.0,0.0,0.0,0.0,30564,32941,4.520459779699623e-05,-10.004266549507298,36204
1563,0.0,32,12,0.0,1.0,0.0,0.0,0.0,30564,35806,1.7822286653217076e-05,-10.935043002223695,23052
1564,0.0,26,12,0.0,1.0,0.0,0.0,0.0,30564,39387,1.1987265544356668e-05,-11.331653688952144,39898
1565,0.0,30,12,1.0,1.0,0.0,0.0,0.0,30758,35448,0.0001724000543086359,-8.665520469802535,48247
