,treat,age,agesq,education*,black,hispanic,married,married_u75,nodegree,re75,propensity_score,propensity_logit,re78
9642,0.0,47,2209,12,0.0,0.0,1.0,0.0,0.0,25243,0.0009341992150930626,-6.9748862142370225,25091
9643,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,2866,0.006686066699402241,-5.001020996478184,25564
9644,0.0,44,1936,11,0.0,0.0,1.0,0.0,1.0,12218,0.012652977540916675,-4.357129004604491,14419
9645,0.0,54,2916,7,0.0,0.0,1.0,0.0,1.0,25243,0.0008801162277690966,-7.034576078445632,0
9646,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,17770,0.0007600653344494201,-7.181345807667427,0
9647,0.0,20,400,9,0.0,0.0,1.0,0.0,1.0,3122,0.20100932902502747,-1.3799979497801205,5316
9648,0.0,20,400,12,0.0,0.0,1.0,0.0,0.0,10276,0.037497490612491274,-3.2452626595773038,0
9649,0.0,25,625,12,0.0,1.0,1.0,0.0,0.0,15033,0.14304679551233881,-1.7902114951687318,15649
9650,0.0,24,576,11,1.0,0.0,1.0,0.0,1.0,6405,0.8538145538899796,1.7648380256469711,20886
9651,0.0,43,1849,16,0.0,1.0,1.0,1.0,0.0,0,0.07454483237920378,-2.5188849682952537,0
9652,0.0,29,841,10,1.0,0.0,1.0,0.0,1.0,11287,0.7972691944564994,1.3693133634799268,6281
9653,0.0,20,400,12,1.0,0.0,1.0,0.0,0.0,8480,0.6994595905387794,0.8447258043564426,8093
9654,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.0,25241,0.0013484795527942141,-6.607428188855972,21864
9655,0.0,18,324,11,0.0,0.0,0.0,0.0,1.0,460,0.4873465272957377,-0.05062470004944277,9897
9656,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.0,9361,0.017906716844518732,-4.004510411701621,8805
9657,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,5473,0.3858175557442805,-0.4649274202745573,11718
9658,0.0,48,2304,4,0.0,0.0,1.0,0.0,1.0,17324,0.017028298127345066,-4.055703776339218,15227
9659,0.0,20,400,10,0.0,0.0,1.0,0.0,1.0,2327,0.17940415469444906,-1.5203896088108835,2401
9660,0.0,32,1024,12,0.0,0.0,0.0,0.0,0.0,20282,0.05170395937597598,-2.9091323703887184,25564
9661,0.0,34,1156,8,0.0,0.0,0.0,0.0,1.0,7651,0.42151875081592954,-0.3165418709152041,12068
9662,0.0,54,2916,7,1.0,0.0,1.0,0.0,1.0,23947,0.0473143834032023,-3.0024706229482025,21322
9663,0.0,48,2304,0,1.0,0.0,1.0,0.0,1.0,13755,0.7630076879690303,1.1692404052877385,18227
9664,0.0,28,784,9,0.0,0.0,1.0,0.0,1.0,14310,0.06912594114117694,-2.600193918189726,19126
9665,0.0,34,1156,16,0.0,0.0,1.0,0.0,0.0,25243,0.002139959689316727,-6.144826034218775,25564
9666,0.0,20,400,11,1.0,0.0,0.0,0.0,1.0,3039,0.974403194068361,3.6393575995290757,3375
9667,0.0,17,289,8,1.0,0.0,0.0,0.0,1.0,0,0.9891811122871847,4.515583972588885,4520
9668,0.0,29,841,12,0.0,0.0,1.0,0.0,0.0,20959,0.011691911149573086,-4.437097231988538,24313
9669,0.0,31,961,14,0.0,0.0,1.0,0.0,0.0,13491,0.015923223644198188,-4.123925268628997,22742
9670,0.0,34,1156,16,0.0,0.0,1.0,0.0,0.0,25243,0.002139959689316727,-6.144826034218775,25564
9671,0.0,41,1681,3,1.0,0.0,1.0,0.0,1.0,4851,0.9367860038101687,2.6959291364129125,0
9672,0.0,49,2401,4,0.0,0.0,1.0,0.0,1.0,15865,0.01642571930762293,-4.0923448049887465,19160
9673,0.0,46,2116,8,0.0,0.0,1.0,1.0,1.0,0,0.06156415677274679,-2.724134662102484,0
9674,0.0,32,1024,9,0.0,0.0,1.0,0.0,1.0,18825,0.0357116908475358,-3.2959122158822263,12634
9675,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,6695,0.05353855773127792,-2.8723281330735584,5930
9676,0.0,26,676,11,0.0,0.0,1.0,0.0,1.0,18470,0.028951695963532365,-3.5127474289359393,20599
9677,0.0,49,2401,10,0.0,0.0,1.0,0.0,1.0,14780,0.004672895495650023,-5.361292531348982,16995
9678,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.0,24753,0.005718020800069228,-5.158398116173155,25564
9679,0.0,31,961,7,0.0,0.0,1.0,0.0,1.0,10820,0.1361152938209665,-1.8479370426938044,14828
9680,0.0,30,900,12,1.0,0.0,1.0,0.0,0.0,15228,0.5173824684902907,0.06955790557949519,23791
9681,0.0,16,256,10,1.0,0.0,0.0,0.0,1.0,0,0.9815771198830175,3.9755672073755415,2880
9682,0.0,25,625,12,1.0,0.0,1.0,0.0,0.0,14014,0.5785293802925381,0.31673926148832315,6796
9683,0.0,22,484,11,0.0,0.0,1.0,0.0,1.0,1967,0.1624979987869757,-1.639757966667568,10768
9684,0.0,21,441,13,0.0,0.0,1.0,0.0,0.0,8729,0.037021885957852045,-3.2585214345443982,14870
9685,0.0,25,625,10,0.0,0.0,1.0,0.0,1.0,12557,0.06965419858505205,-2.5920133669128944,3289
9686,0.0,32,1024,12,1.0,0.0,1.0,0.0,0.0,20547,0.3429302227620137,-0.6502632243967643,24092
9687,0.0,39,1521,9,0.0,0.0,0.0,0.0,1.0,537,0.4435426185702837,-0.226796691428121,5752
9688,0.0,38,1444,7,0.0,0.0,1.0,0.0,1.0,3498,0.17087592628871068,-1.5794320947717628,14393
9689,0.0,37,1369,16,0.0,0.0,1.0,0.0,0.0,25243,0.0016270753700527868,-6.419342726767315,25564
9690,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,8457,0.04409518055618078,-3.07630785480314,12751
9691,0.0,35,1225,10,0.0,0.0,1.0,0.0,1.0,2128,0.13976100372255004,-1.8172764057295785,11082
9692,0.0,46,2116,3,0.0,0.0,1.0,0.0,1.0,3774,0.13355586371397965,-1.8698777914487719,2365
9693,0.0,24,576,14,0.0,0.0,1.0,0.0,0.0,4268,0.051812672714335956,-2.90691731901706,7288
9694,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,16773,0.020041205895416324,-3.889720075120339,20323
9695,0.0,29,841,12,0.0,0.0,1.0,0.0,0.0,15992,0.02059115761016348,-3.8620874261821627,18773
9696,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,25243,0.0021879253672834878,-6.122611182647908,25564
9697,0.0,18,324,11,0.0,0.0,0.0,0.0,1.0,1641,0.453300416826355,-0.18734436597602372,12189
9698,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.0,18134,0.002563266567765258,-5.963906273497203,23893
9699,0.0,38,1444,12,0.0,0.0,0.0,0.0,0.0,25243,0.017877651394847097,-4.006164484479278,25063
9700,0.0,47,2209,9,0.0,0.0,1.0,0.0,1.0,19632,0.005025218437750871,-5.288248468474314,19767
9701,0.0,53,2809,7,0.0,0.0,1.0,0.0,1.0,18488,0.002464811266009361,-6.003172186018188,18690
9702,0.0,30,900,16,0.0,0.0,0.0,0.0,0.0,14442,0.04484336445805395,-3.058699715399846,22358
9703,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.0,25243,0.0013481677935932488,-6.607659720889718,25564
9704,0.0,20,400,12,0.0,0.0,0.0,0.0,0.0,10677,0.15457510047784623,-1.699159275175938,14147
9705,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,25243,0.006564086428368032,-5.019556214027182,25564
9706,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0,17432,0.016829271027440112,-4.067663093238286,19912
9707,0.0,25,625,17,0.0,0.0,1.0,0.0,0.0,17849,0.005644437395846297,-5.171424323071262,0
9708,0.0,20,400,13,0.0,0.0,0.0,0.0,0.0,2352,0.27531267640439977,-0.967832827155763,0
9709,0.0,23,529,17,0.0,0.0,0.0,0.0,0.0,2214,0.1433616163948262,-1.7876456491906871,25564
9710,0.0,28,784,16,0.0,0.0,0.0,0.0,0.0,10851,0.07082987964396395,-2.574010903528377,13249
9711,0.0,21,441,12,0.0,0.0,1.0,0.0,0.0,24971,0.007344970280871587,-4.906367438145219,8009
9712,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,2477,0.08439884955668187,-2.3840270739047864,0
9713,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,25243,0.007612981881667102,-4.8702582380315524,25564
9714,0.0,45,2025,12,0.0,0.0,1.0,1.0,0.0,0,0.021575023978658632,-3.8144077630823037,0
9715,0.0,24,576,12,0.0,0.0,0.0,0.0,0.0,14306,0.11799039175247043,-2.011599754328257,17964
9716,0.0,22,484,14,0.0,0.0,0.0,0.0,0.0,2801,0.23489833935680055,-1.1808558926624089,1703
9717,0.0,25,625,9,0.0,1.0,1.0,0.0,1.0,17752,0.2558017621897245,-1.0679046699550685,23157
9718,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,23587,0.009103946842463222,-4.689901599522423,25564
9719,0.0,34,1156,16,1.0,0.0,1.0,0.0,0.0,24747,0.09927257008419997,-2.205333392219453,0
9720,0.0,45,2025,18,1.0,0.0,1.0,0.0,0.0,25243,0.015982632577482943,-4.120140877926267,25564
9721,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0,15282,0.001277643019371896,-6.661459829709954,15989
9722,0.0,26,676,16,0.0,0.0,1.0,0.0,0.0,16052,0.008708137160271868,-4.734751110117281,11072
9723,0.0,45,2025,12,0.0,1.0,1.0,0.0,0.0,19779,0.016593252287824302,-4.082026692530989,2738
9724,0.0,42,1764,16,0.0,1.0,1.0,0.0,0.0,10835,0.029561664179793428,-3.491269469158366,25564
9725,0.0,50,2500,7,0.0,0.0,1.0,0.0,1.0,25243,0.0022612104383344226,-6.089591246057754,25564
9726,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.0,19550,0.003624290230541058,-5.616465934435385,21211
9727,0.0,47,2209,16,0.0,0.0,1.0,0.0,0.0,25243,0.00036891003098907666,-7.9045887840150515,25564
9728,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,14668,0.021981431418489697,-3.7953305855990727,15384
9729,0.0,27,729,14,1.0,0.0,0.0,0.0,0.0,0,0.954800587049045,3.0504184103611776,10122
9730,0.0,51,2601,10,1.0,0.0,1.0,0.0,1.0,16650,0.10592048334748667,-2.1331060605153733,0
9731,0.0,54,2916,15,0.0,0.0,1.0,0.0,0.0,11495,0.0004795284373027332,-7.642227715793547,19426
9732,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,25146,0.0005101538880626646,-7.580287852400479,25564
9733,0.0,21,441,9,0.0,0.0,0.0,0.0,1.0,12534,0.30217009344233753,-0.8369853040426158,0
9734,0.0,26,676,14,0.0,0.0,1.0,1.0,0.0,0,0.07305691793203258,-2.540653328497235,0
9735,0.0,37,1369,12,0.0,0.0,1.0,0.0,0.0,17376,0.010161769838144095,-4.57890890225227,25326
9736,0.0,23,529,10,0.0,0.0,1.0,0.0,1.0,12227,0.07092548422139222,-2.572559138435282,11103
9737,0.0,53,2809,9,0.0,0.0,1.0,0.0,1.0,25243,0.0007096541488138344,-7.250022914881848,25564
9738,0.0,19,361,10,0.0,0.0,0.0,0.0,1.0,1074,0.541986334715544,0.16834176788515345,0
9739,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,20257,0.0008981204924804382,-7.01430779591017,25564
9740,0.0,30,900,8,0.0,1.0,1.0,0.0,1.0,12824,0.4081483000493269,-0.3716255077876678,7432
9741,0.0,29,841,9,0.0,0.0,1.0,0.0,1.0,19115,0.039675016407724105,-3.1865500717850437,21950
9742,0.0,46,2116,9,0.0,0.0,0.0,0.0,1.0,2255,0.18301426866999576,-1.4960575093189918,21226
9743,0.0,49,2401,12,0.0,0.0,1.0,1.0,0.0,0,0.01011119502065205,-4.583949390725792,0
9744,0.0,19,361,13,0.0,0.0,1.0,0.0,0.0,5630,0.047939518105909636,-2.988688387244218,25564
9745,0.0,24,576,18,0.0,0.0,0.0,0.0,0.0,9458,0.05494450580958062,-2.8449199591967695,25564
9746,0.0,29,841,18,1.0,0.0,0.0,0.0,0.0,25243,0.2988050811952134,-0.8529944481401609,25564
9747,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,13352,0.02952694806929764,-3.492480294783138,11309
9748,0.0,48,2304,7,0.0,0.0,1.0,0.0,1.0,25243,0.00343693687360699,-5.669731791287132,23789
9749,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,15624,0.013710213908895057,-4.275809116271348,0
9750,0.0,43,1849,13,0.0,0.0,1.0,1.0,0.0,0,0.02378342499526795,-3.7146955531283865,0
9751,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,25243,0.0021879253672834878,-6.122611182647908,25564
9752,0.0,29,841,16,0.0,0.0,1.0,0.0,0.0,2495,0.038078022435855896,-3.229296066230245,20884
9753,0.0,25,625,12,1.0,0.0,1.0,0.0,0.0,4595,0.8033143557791468,1.407139374411667,12220
9754,0.0,40,1600,12,1.0,0.0,0.0,0.0,0.0,15398,0.6837822367686891,0.771208399236072,15631
9755,0.0,16,256,9,1.0,0.0,0.0,0.0,1.0,0,0.985341860222831,4.20799284982005,4041
9756,0.0,31,961,7,0.0,0.0,1.0,0.0,1.0,10000,0.14766808844950155,-1.7530089088582441,12036
9757,0.0,24,576,11,1.0,0.0,1.0,0.0,1.0,3553,0.8904165186091079,2.095002705767727,6516
9758,0.0,24,576,13,1.0,0.0,1.0,0.0,0.0,15402,0.47967175893986763,-0.08135781080196963,20772
9759,0.0,19,361,11,0.0,0.0,0.0,0.0,1.0,1255,0.47875342106173785,-0.08503752361330015,7277
9760,0.0,26,676,14,1.0,0.0,1.0,0.0,0.0,17860,0.35500010102763757,-0.5971320861034941,20558
9761,0.0,19,361,11,1.0,0.0,0.0,0.0,1.0,5503,0.9646088582221654,3.30526113434224,10842
9762,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.0,17996,0.0043355339527265295,-5.436565544215312,19664
9763,0.0,19,361,13,0.0,0.0,0.0,0.0,0.0,9057,0.14271840303630506,-1.7928929698994436,16265
9764,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,2372,0.30065249583512965,-0.8441926645112615,5389
9765,0.0,31,961,17,0.0,0.0,1.0,0.0,0.0,20216,0.003685236034255886,-5.599728659430986,25442
9766,0.0,43,1849,5,0.0,0.0,1.0,0.0,1.0,25243,0.013271910848555207,-4.308744673622908,25564
9767,0.0,23,529,12,0.0,0.0,1.0,0.0,0.0,11762,0.0347778724567236,-3.3233769232353563,0
9768,0.0,22,484,12,1.0,0.0,1.0,0.0,0.0,10310,0.6691305977327748,0.7042555119931961,8517
9769,0.0,37,1369,8,1.0,0.0,0.0,0.0,1.0,0,0.9848835510905547,4.176739929259275,648
9770,0.0,55,3025,7,0.0,0.0,0.0,0.0,1.0,9404,0.02050016390195293,-3.8666091887227,9970
9771,0.0,31,961,11,1.0,0.0,1.0,1.0,1.0,0,0.902735171195692,2.2279917816120687,0
9772,0.0,41,1681,11,0.0,0.0,1.0,0.0,1.0,7680,0.03314839380931716,-3.3730507625063244,20429
9773,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,11619,0.03585157375296003,-3.2918577875428627,17837
9774,0.0,49,2401,10,0.0,0.0,1.0,0.0,1.0,17634,0.0033625456591250616,-5.691688743503481,25564
9775,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.0,21331,0.002511581117184334,-5.98432805656615,25564
9776,0.0,31,961,12,0.0,0.0,0.0,0.0,0.0,16007,0.08644653866182216,-2.357815725024238,17413
9777,0.0,53,2809,7,0.0,0.0,1.0,0.0,1.0,22790,0.0014993882250460063,-6.501197590604262,18165
9778,0.0,31,961,12,0.0,0.0,0.0,0.0,0.0,0,0.3764252651092649,-0.5047490929439784,0
9779,0.0,31,961,13,0.0,0.0,0.0,0.0,0.0,57,0.3221795571356536,-0.743773398350226,277
9780,0.0,37,1369,7,0.0,0.0,1.0,0.0,1.0,9853,0.09920625495130313,-2.20607524734007,11957
9781,0.0,55,3025,16,0.0,0.0,1.0,0.0,0.0,25243,5.980382280749407e-05,-9.724381166893052,22349
9782,0.0,18,324,8,0.0,0.0,0.0,0.0,1.0,0,0.6681666193221742,0.6999045950454916,65
9783,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,19516,0.014153215116271047,-4.243559136966772,16594
9784,0.0,53,2809,12,0.0,0.0,1.0,0.0,0.0,19319,0.0004995517645058683,-7.601299656018718,19204
9785,0.0,45,2025,8,0.0,0.0,1.0,0.0,1.0,12517,0.020534087563022458,-3.864921122633708,0
9786,0.0,55,3025,14,0.0,0.0,1.0,0.0,0.0,10344,0.0005339191908801285,-7.534731996618655,9216
9787,0.0,48,2304,9,0.0,0.0,1.0,0.0,1.0,7814,0.016033727186142252,-4.1168971681030015,4071
9788,0.0,26,676,13,0.0,0.0,1.0,0.0,0.0,13212,0.023923057036458868,-3.7086986948654768,15819
9789,0.0,43,1849,8,0.0,0.0,1.0,1.0,1.0,0,0.09860961751037783,-2.212769643149015,0
9790,0.0,19,361,9,0.0,0.0,0.0,0.0,1.0,5823,0.46281741946868143,-0.14900540379847982,690
9791,0.0,18,324,8,0.0,0.0,0.0,0.0,1.0,1462,0.6296357923569946,0.5306546783776999,6906
9792,0.0,31,961,9,0.0,0.0,1.0,0.0,1.0,16598,0.048260204621826404,-2.981684373072901,23560
9793,0.0,21,441,12,0.0,0.0,1.0,0.0,0.0,5521,0.06569878770669234,-2.6547184099724794,164
9794,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,13332,0.028635644597336876,-3.5240493787786464,13874
9795,0.0,22,484,14,0.0,0.0,1.0,0.0,0.0,12149,0.02072316588377733,-3.8555621755550886,6278
9796,0.0,23,529,14,0.0,0.0,1.0,0.0,0.0,6910,0.0381794128302098,-3.226531494258348,25564
9797,0.0,28,784,17,0.0,1.0,0.0,0.0,0.0,0,0.5848773176798079,0.3428280152787265,0
9798,0.0,36,1296,7,0.0,1.0,1.0,0.0,1.0,12124,0.38328819863307007,-0.4756146350711013,13507
9799,0.0,29,841,7,0.0,1.0,0.0,0.0,1.0,11646,0.8359737397680991,1.6285706624596248,10942
9800,0.0,16,256,10,0.0,1.0,0.0,0.0,1.0,956,0.8671406004547259,1.8759097097814612,4165
9801,0.0,26,676,13,0.0,0.0,1.0,0.0,0.0,17620,0.01450007402003651,-4.21899529724005,19380
9802,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,25243,0.0003201293476753022,-8.046465251756624,20964
9803,0.0,28,784,9,0.0,0.0,1.0,1.0,1.0,0,0.25490670507730767,-1.0726118228508248,0
9804,0.0,19,361,12,0.0,0.0,1.0,0.0,0.0,18665,0.013853421318581036,-4.265272774734501,15414
9805,0.0,25,625,16,0.0,0.0,1.0,0.0,0.0,10321,0.016831769458053446,-4.067512105609563,11812
9806,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,8294,0.17802894729425386,-1.5297590164310029,0
9807,0.0,42,1764,16,0.0,0.0,1.0,1.0,0.0,0,0.01393852935408924,-4.259061794618524,0
9808,0.0,32,1024,12,0.0,0.0,1.0,0.0,0.0,17031,0.0159016555884114,-4.125302606703077,22703
9809,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,13431,0.02923181453767806,-3.5028300467319946,13191
9810,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,19553,0.008743577714055881,-4.730653796563929,19647
9811,0.0,53,2809,7,0.0,0.0,1.0,0.0,1.0,1213,0.017927764854635368,-4.003314244543428,1638
9812,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,25243,0.004544139364995752,-5.389362432569219,25564
9813,0.0,48,2304,14,0.0,0.0,1.0,1.0,0.0,0,0.00781971261389377,-4.843257028348105,0
9814,0.0,33,1089,13,0.0,0.0,1.0,0.0,0.0,14172,0.016432223565388877,-4.091942290379911,24555
9815,0.0,39,1521,12,0.0,0.0,1.0,0.0,0.0,18187,0.0073939844102829345,-4.899667071487768,18982
9816,0.0,29,841,12,0.0,0.0,1.0,0.0,0.0,25243,0.007153041732111993,-4.933038848270904,25564
9817,0.0,27,729,16,0.0,0.0,1.0,0.0,0.0,21408,0.004644806128348989,-5.367350018534982,24781
9818,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,5607,0.06940453247429533,-2.5958724941045843,22579
9819,0.0,48,2304,6,0.0,0.0,1.0,0.0,1.0,13887,0.015942948219782666,-4.122667261236988,19842
9820,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,20558,0.057164084958206005,-2.8029664485189913,22425
9821,0.0,55,3025,12,0.0,0.0,1.0,0.0,0.0,16716,0.00040649117251010156,-7.807541771242067,11867
9822,0.0,28,784,11,0.0,0.0,1.0,1.0,1.0,0,0.17690436693419034,-1.5374631077398393,15892
9823,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,25243,0.0003201293476753022,-8.046465251756624,25564
9824,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,4837,0.24424306801805618,-1.1295558961023053,13445
9825,0.0,22,484,9,0.0,1.0,1.0,0.0,1.0,7904,0.5077188837659855,0.030877988215270432,11526
9826,0.0,25,625,12,1.0,0.0,1.0,0.0,0.0,13817,0.5840800342871845,0.3395451668122323,13227
9827,0.0,19,361,6,1.0,0.0,0.0,0.0,1.0,0,0.9939669408130202,5.104449737414897,14998
9828,0.0,39,1521,12,0.0,0.0,0.0,0.0,0.0,17027,0.04020019288362526,-3.1728529347482195,16719
9829,0.0,52,2704,5,1.0,0.0,1.0,0.0,1.0,3652,0.5749041628787434,0.30188871103930703,3649
9830,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.0,19842,0.003504245620350213,-5.650269611362194,25564
9831,0.0,25,625,12,0.0,1.0,1.0,0.0,0.0,4762,0.35407406390756485,-0.6011787358699037,379
9832,0.0,36,1296,13,0.0,0.0,1.0,0.0,0.0,25243,0.0036051218412449858,-5.621788075013726,25564
9833,0.0,24,576,13,0.0,0.0,1.0,0.0,0.0,11984,0.027445009726474918,-3.5677422627618,23755
9834,0.0,53,2809,4,0.0,0.0,1.0,0.0,1.0,12979,0.009302369019360233,-4.668140271733323,0
9835,0.0,32,1024,16,0.0,0.0,0.0,0.0,0.0,25243,0.011971885233628956,-4.413150149871887,25564
9836,0.0,46,2116,2,0.0,1.0,1.0,0.0,1.0,8629,0.42399158814388627,-0.3064086487542498,8857
9837,0.0,17,289,10,0.0,1.0,0.0,0.0,1.0,1453,0.8691585732959751,1.8935394797200873,6918
9838,0.0,30,900,15,0.0,0.0,1.0,0.0,0.0,8154,0.02434309120948067,-3.6908629160275055,23908
9839,0.0,44,1936,13,0.0,0.0,1.0,0.0,0.0,11023,0.006538824346547691,-5.023437597087542,9284
9840,0.0,48,2304,9,0.0,1.0,1.0,0.0,1.0,286,0.2054908360034941,-1.3523230809191544,0
9841,0.0,27,729,13,0.0,0.0,1.0,0.0,0.0,12165,0.0265957561535519,-3.6000477972476994,19878
9842,0.0,53,2809,12,0.0,0.0,1.0,0.0,0.0,9667,0.0015254700362603254,-6.48392606116405,3830
9843,0.0,48,2304,10,0.0,0.0,1.0,0.0,1.0,6361,0.015051454242960111,-4.181114788031571,1442
9844,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,15962,0.021996506456956947,-3.794629598820714,25564
9845,0.0,37,1369,12,1.0,0.0,1.0,0.0,0.0,19722,0.27519488743627646,-0.9684232802049758,25564
9846,0.0,21,441,8,0.0,0.0,1.0,0.0,1.0,3573,0.23872072121256843,-1.159705941569724,13846
9847,0.0,23,529,8,0.0,0.0,1.0,0.0,1.0,166,0.32927765575580387,-0.7114539240454232,0
9848,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0,3806,0.07654555985298092,-2.490235347331769,2942
9849,0.0,28,784,13,0.0,0.0,1.0,0.0,0.0,15550,0.017753771498368775,-4.0132440466466575,10908
9850,0.0,22,484,11,0.0,0.0,0.0,0.0,1.0,914,0.518658633119703,0.07466920626660845,6704
9851,0.0,40,1600,9,0.0,0.0,1.0,0.0,1.0,14859,0.02649576290575575,-3.6039173473770085,17409
9852,0.0,29,841,16,0.0,0.0,1.0,0.0,0.0,12813,0.011846918577766227,-4.423769828322087,23444
9853,0.0,27,729,12,0.0,0.0,0.0,0.0,0.0,17342,0.08514442593720205,-2.374417266985528,17648
9854,0.0,20,400,12,0.0,0.0,0.0,0.0,0.0,13235,0.11969846153300895,-1.9952887463361366,15366
9855,0.0,19,361,9,0.0,0.0,1.0,0.0,1.0,6362,0.1413734819316815,-1.8039288440601227,7862
9856,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0,14453,0.023596071423478703,-3.722796128974708,15074
9857,0.0,23,529,10,1.0,0.0,1.0,0.0,1.0,8437,0.8517340567627515,1.7482667631424966,8697
9858,0.0,50,2500,12,0.0,0.0,0.0,0.0,0.0,15224,0.007851782944208113,-4.8391318758229085,0
9859,0.0,53,2809,10,0.0,1.0,0.0,0.0,1.0,1489,0.22323210557908066,-1.2469295231998498,13170
9860,0.0,53,2809,16,0.0,0.0,1.0,0.0,0.0,25243,9.934623749237458e-05,-9.216800109750235,25564
9861,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,7417,0.1933742743346546,-1.4282322196337023,25564
9862,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,4391,0.4158899827569178,-0.3396685900183668,4873
9863,0.0,47,2209,12,0.0,0.0,1.0,0.0,0.0,9538,0.0057272224435552625,-5.156780919252299,664
9864,0.0,22,484,16,0.0,0.0,0.0,0.0,0.0,1713,0.17949778365779467,-1.5197537511939976,13064
9865,0.0,16,256,10,0.0,0.0,0.0,0.0,1.0,0,0.5233566161312369,0.09349450974504558,3041
9866,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,18608,0.01628732788458726,-4.100946479465705,25564
9867,0.0,28,784,14,0.0,0.0,1.0,0.0,0.0,23970,0.005376003325434123,-5.220419551158746,25564
9868,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,707,0.3557586007018441,-0.5938210865684387,10576
9869,0.0,32,1024,18,0.0,0.0,1.0,0.0,0.0,8427,0.010731253566764179,-4.523805652197973,12508
9870,0.0,23,529,12,0.0,0.0,1.0,0.0,0.0,3213,0.0883706779596391,-2.333693244991204,5535
9871,0.0,28,784,14,0.0,0.0,1.0,0.0,0.0,19303,0.009192434264348822,-4.680139550414161,25564
9872,0.0,50,2500,2,0.0,0.0,0.0,0.0,1.0,2826,0.323045544999885,-0.7398106764340788,25530
9873,0.0,38,1444,10,0.0,0.0,1.0,0.0,1.0,25243,0.008210956068114474,-4.794041059000721,25564
9874,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,25243,0.007527695734949229,-4.881610123463505,25564
9875,0.0,46,2116,9,0.0,1.0,1.0,0.0,1.0,22849,0.027130776874739464,-3.5795809057946633,25564
9876,0.0,21,441,12,0.0,1.0,0.0,0.0,0.0,0,0.8130632892231454,1.4700388385152825,0
9877,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0,22246,0.0005709405468649057,-7.46765437121098,23166
9878,0.0,21,441,14,0.0,0.0,0.0,0.0,0.0,1083,0.2663395042923543,-1.0132745548134499,14249
9879,0.0,50,2500,12,0.0,1.0,1.0,1.0,0.0,0,0.05189820427606669,-2.9051776860630567,0
9880,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,25243,0.0003201293476753022,-8.046465251756624,25564
9881,0.0,30,900,17,0.0,0.0,1.0,0.0,0.0,25243,0.0021631168246587728,-6.13403966325297,25564
9882,0.0,29,841,14,0.0,0.0,0.0,0.0,0.0,14286,0.07331039016901514,-2.5369163291191708,18314
9883,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,526,0.3605754422230403,-0.5728674375144918,1477
