,treat,age,education*,black,hispanic,nodegree,black_age,married,re74,re75,propensity_score,propensity_logit,re78
10376,0.0,51,12,0.0,0.0,0.0,0.0,1.0,25862,23766,0.0002769755809327071,-8.191304197194697,25564
10377,0.0,28,12,0.0,0.0,0.0,0.0,1.0,50,0,0.19478404040100078,-1.4192190545077767,437
10378,0.0,18,12,0.0,0.0,0.0,0.0,0.0,3603,200,0.4131818367432256,-0.3508272201154723,9331
10379,0.0,16,10,0.0,0.0,1.0,0.0,0.0,156,41,0.73295013793161,1.0096422846383732,7573
10380,0.0,22,9,0.0,0.0,1.0,0.0,1.0,11592,13395,0.04899250251530436,-2.9658546697930688,24011
10381,0.0,21,9,0.0,0.0,1.0,0.0,1.0,7719,8731,0.1348867320178491,-1.8584250398309659,0
10382,0.0,39,12,0.0,0.0,0.0,0.0,1.0,21504,22128,0.0008388289897936974,-7.082664517497964,25048
10383,0.0,28,18,0.0,0.0,0.0,0.0,1.0,9819,22402,0.002140649977583202,-6.144502823777959,25564
10384,0.0,46,10,0.0,0.0,1.0,0.0,0.0,13356,14356,0.018598377476036553,-3.9659074324862833,14743
10385,0.0,53,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0001803898189835277,-8.620209981626884,25564
10386,0.0,20,14,0.0,0.0,0.0,0.0,0.0,340,3000,0.27888439905046414,-0.9500021029830006,13173
10387,0.0,19,12,0.0,0.0,0.0,0.0,0.0,0,0,0.4230714586737399,-0.3101773158366479,0
10388,0.0,29,16,0.0,0.0,0.0,0.0,1.0,0,0,0.20474983592869578,-1.356867815535546,0
10389,0.0,29,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007658795780647903,-7.17371943636132,25564
10390,0.0,22,16,0.0,0.0,0.0,0.0,1.0,0,0,0.27840621684934547,-0.9523810944956267,0
10391,0.0,54,12,0.0,0.0,0.0,0.0,0.0,0,0,0.08845791024069574,-2.3326109210362436,0
10392,0.0,36,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00048161437400447333,-7.637885087672795,3132
10393,0.0,28,13,1.0,0.0,0.0,28.0,1.0,17171,17367,0.16167308320832197,-1.645831848479879,19838
10394,0.0,53,11,0.0,0.0,1.0,0.0,1.0,0,0,0.15767806680420682,-1.6756068821086139,0
10395,0.0,27,12,0.0,0.0,0.0,0.0,1.0,19057,19081,0.003318835459811814,-5.704816967693217,11976
10396,0.0,31,17,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007462012997277419,-7.19976867553682,25564
10397,0.0,30,16,0.0,0.0,0.0,0.0,1.0,24733,25243,0.0007809054684667656,-7.15427524401149,25564
10398,0.0,28,12,1.0,0.0,0.0,28.0,1.0,25862,23270,0.044657171510662425,-3.0630553482078287,14298
10399,0.0,27,12,1.0,0.0,0.0,27.0,1.0,7194,886,0.8716210245162476,1.9153680890180889,353
10400,0.0,46,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002702958135570544,-8.215723260586964,25564
10401,0.0,40,14,1.0,0.0,0.0,40.0,1.0,25862,25243,0.06314512173967482,-2.6970927940841456,25564
10402,0.0,35,12,1.0,0.0,0.0,35.0,1.0,15458,15074,0.3230545552755007,-0.7397694750597599,7339
10403,0.0,55,8,1.0,0.0,1.0,55.0,1.0,10922,10509,0.931193428279855,2.6051677601268795,8621
10404,0.0,42,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.000340556809039744,-7.984587991421297,0
10405,0.0,21,3,0.0,0.0,1.0,0.0,0.0,0,0,0.6278419276330249,0.522969737458346,22031
10406,0.0,36,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00048161437400447333,-7.637885087672795,25564
10407,0.0,21,12,0.0,0.0,0.0,0.0,0.0,11418,16882,0.014999030171503567,-4.184657081990188,8025
10408,0.0,20,13,0.0,0.0,0.0,0.0,0.0,636,1348,0.34660885002193537,-0.6339790437300964,8601
10409,0.0,35,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005748976845921153,-7.4607434098382654,25564
10410,0.0,53,12,0.0,0.0,0.0,0.0,1.0,25862,0,0.03679040333611856,-3.2650340055624225,6643
10411,0.0,25,15,0.0,0.0,0.0,0.0,1.0,23060,25243,0.001038238832017049,-6.869190653881067,4043
10412,0.0,37,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0004545859313908763,-7.695668904964212,22216
10413,0.0,46,13,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002784805568686932,-8.185883795451186,25564
10414,0.0,27,12,0.0,0.0,0.0,0.0,1.0,7014,6860,0.05093158206703951,-2.924997686804602,18409
10415,0.0,22,12,0.0,0.0,0.0,0.0,0.0,7768,7277,0.10451330450271883,-2.1480529852078836,11433
10416,0.0,30,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006810577363531644,-7.291182183924293,25564
10417,0.0,40,10,0.0,1.0,1.0,0.0,1.0,0,5027,0.22362546695337326,-1.2446624194902045,0
10418,0.0,31,11,0.0,0.0,1.0,0.0,1.0,16046,5109,0.14961430726963,-1.7376293049250022,0
10419,0.0,55,10,0.0,1.0,1.0,0.0,1.0,16240,16753,0.00775628712793274,-4.85146499860939,15024
10420,0.0,27,12,0.0,0.0,0.0,0.0,0.0,18430,17697,0.008055979370485602,-4.813252080226542,15994
10421,0.0,19,9,1.0,0.0,1.0,19.0,0.0,384,0,0.968989076155355,3.4419138140112517,0
10422,0.0,30,11,0.0,1.0,1.0,0.0,1.0,16064,19149,0.02018164315729928,-3.8825937676744124,20778
10423,0.0,28,10,1.0,0.0,1.0,28.0,1.0,12882,14240,0.5527936989074949,0.2119648620442677,0
10424,0.0,48,10,1.0,0.0,1.0,48.0,1.0,25862,25243,0.2467632297429714,-1.1159503214516586,25564
10425,0.0,45,12,0.0,0.0,0.0,0.0,0.0,6191,5106,0.04778854059253386,-2.992001257154289,5031
10426,0.0,26,7,0.0,0.0,1.0,0.0,1.0,11988,732,0.35975394442848496,-0.576432254230398,15193
10427,0.0,55,12,1.0,0.0,0.0,55.0,1.0,25862,25243,0.13578901501993043,-1.8507146135886368,25564
10428,0.0,51,8,0.0,1.0,1.0,0.0,1.0,25862,25243,0.0013175233442257411,-6.630683167087106,23786
10429,0.0,28,12,0.0,0.0,0.0,0.0,1.0,18889,18744,0.003373260454084472,-5.6884965458204855,21985
10430,0.0,47,12,0.0,0.0,0.0,0.0,1.0,6118,10294,0.0082010958781688,-4.795252580095949,1779
10431,0.0,39,12,0.0,0.0,0.0,0.0,1.0,23850,22457,0.0007543298213140667,-7.188926242330698,21877
10432,0.0,23,11,0.0,0.0,1.0,0.0,1.0,4619,8033,0.15212245406486885,-1.7180504066289317,8805
10433,0.0,18,10,0.0,0.0,1.0,0.0,0.0,0,386,0.6949383987549921,0.8233094792425216,0
10434,0.0,26,16,0.0,0.0,0.0,0.0,0.0,22559,25243,0.0018308593082912166,-6.301137317589101,17141
10435,0.0,21,15,0.0,0.0,0.0,0.0,0.0,3501,3009,0.2632799463262791,-1.028990073498571,8513
10436,0.0,27,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.000968499191682287,-6.938793941235374,25564
10437,0.0,37,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0004545859313908763,-7.695668904964212,25564
10438,0.0,55,13,0.0,0.0,0.0,0.0,1.0,0,0,0.04979489178425306,-2.948765460519722,0
10439,0.0,53,11,0.0,0.0,1.0,0.0,1.0,25862,25241,0.0005914420209777554,-7.432355282683347,25564
10440,0.0,27,12,0.0,0.0,0.0,0.0,1.0,22970,20581,0.0022741826589233296,-6.083857789395746,21463
10441,0.0,39,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00040499266009717247,-7.811236539547047,25564
10442,0.0,36,11,0.0,0.0,1.0,0.0,1.0,25862,25241,0.0015779801825347342,-6.450030388729258,25564
10443,0.0,52,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00019111842401602926,-8.562426164335466,25564
10444,0.0,53,12,0.0,0.0,0.0,0.0,1.0,3526,7295,0.01136886480075456,-4.4654428334547855,2860
10445,0.0,22,12,0.0,0.0,0.0,0.0,0.0,3687,3886,0.20339085799824522,-1.3652346102816968,3190
10446,0.0,26,14,0.0,0.0,0.0,0.0,1.0,10094,8145,0.0419662811883711,-3.1280165074454467,14704
10447,0.0,55,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00016070529528101484,-8.735777616209718,25564
10448,0.0,38,11,0.0,0.0,1.0,0.0,1.0,25862,25243,0.001405406480208126,-6.566022313291576,25564
10449,0.0,28,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0008359577693300051,-7.0860961539341245,25564
10450,0.0,49,14,0.0,0.0,0.0,0.0,1.0,25862,24205,0.00030067217683816367,-8.10918928283717,25564
10451,0.0,21,14,0.0,0.0,0.0,0.0,0.0,3544,3279,0.24660959244643,-1.116777074184426,1634
10452,0.0,37,12,0.0,0.0,0.0,0.0,1.0,23401,25243,0.0004723039833518937,-7.657415331599457,25564
10453,0.0,32,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007256527641352096,-7.227713027692459,25564
10454,0.0,21,15,0.0,0.0,0.0,0.0,0.0,0,0,0.41672638216893076,-0.33622655501214793,11900
10455,0.0,33,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006263246185831462,-7.3750152403912095,25564
10456,0.0,33,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005727240622866924,-7.464533635798544,25564
10457,0.0,29,12,1.0,0.0,0.0,29.0,0.0,14837,13124,0.47735384667699454,-0.09064663119224256,25564
10458,0.0,34,6,1.0,0.0,1.0,34.0,0.0,13779,13914,0.7499707713417597,1.098456408565401,13080
10459,0.0,18,10,1.0,0.0,1.0,18.0,0.0,311,2284,0.9492106964455923,2.9279450209431603,8154
10460,0.0,35,16,0.0,0.0,0.0,0.0,0.0,21718,18044,0.005062157648563909,-5.280887460037749,0
10461,0.0,24,12,1.0,0.0,0.0,24.0,1.0,11675,15758,0.18384430612153344,-1.4905159010569506,7861
10462,0.0,18,12,0.0,0.0,0.0,0.0,0.0,775,2597,0.306745115419562,-0.8153805705742408,12220
10463,0.0,28,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00091417151754867,-6.99657775852679,25564
10464,0.0,32,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007256527641352096,-7.227713027692459,25564
10465,0.0,32,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006836422291491968,-7.287391957964014,25564
10466,0.0,45,12,0.0,0.0,0.0,0.0,1.0,9788,12766,0.00516252528336956,-5.261153526043342,20652
10467,0.0,32,10,1.0,0.0,1.0,32.0,0.0,0,1210,0.9821243100173251,4.006276200690694,2766
10468,0.0,37,11,0.0,0.0,1.0,0.0,1.0,25862,22389,0.0027244061006797696,-5.902776695275683,25564
10469,0.0,32,6,0.0,0.0,1.0,0.0,1.0,17163,18264,0.008554213154577125,-4.752740340351812,3972
10470,0.0,34,16,0.0,0.0,0.0,0.0,0.0,25862,25243,0.001096265065489406,-6.8147494052190085,17132
10471,0.0,47,8,0.0,1.0,1.0,0.0,1.0,8062,22423,0.003971558008014034,-5.524617350337579,19349
10472,0.0,43,12,0.0,1.0,0.0,0.0,1.0,25862,5431,0.04464638938877115,-3.0633081055383675,0
10473,0.0,35,12,0.0,0.0,0.0,0.0,1.0,7076,11425,0.012658665294043863,-4.356673826002926,16665
10474,0.0,26,14,0.0,0.0,0.0,0.0,1.0,16375,17042,0.00598139677084011,-5.113101807596206,19599
10475,0.0,30,12,0.0,0.0,0.0,0.0,1.0,25862,24330,0.0008264917341708945,-7.097493808289588,20932
10476,0.0,52,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00019111842401602926,-8.562426164335466,25564
10477,0.0,22,15,0.0,0.0,0.0,0.0,0.0,6912,3553,0.22180110956915355,-1.2552010572647183,18832
10478,0.0,19,12,0.0,0.0,0.0,0.0,0.0,0,678,0.388407392144215,-0.4540116188819162,3689
10479,0.0,30,16,0.0,0.0,0.0,0.0,1.0,21598,21730,0.0017258991574509589,-6.360279723369276,22864
10480,0.0,33,17,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006648152692661517,-7.315336310119654,25564
10481,0.0,16,10,1.0,0.0,1.0,16.0,0.0,1430,2766,0.9362844020860485,2.6874898808928562,6383
10482,0.0,24,12,0.0,0.0,0.0,0.0,1.0,23838,20805,0.002543876829091687,-5.971518932932262,25564
10483,0.0,51,12,0.0,0.0,0.0,0.0,1.0,9610,14553,0.0025119202208862663,-5.984192709696198,14403
10484,0.0,24,12,0.0,0.0,0.0,0.0,0.0,10080,8849,0.06704142589932086,-2.633050073783146,738
10485,0.0,21,8,0.0,0.0,1.0,0.0,0.0,4900,465,0.6218374189016281,0.49735446229460034,9277
10486,0.0,41,14,0.0,0.0,0.0,0.0,1.0,24030,25243,0.0003940459952330447,-7.838648792657906,21830
10487,0.0,29,12,0.0,0.0,0.0,0.0,1.0,17008,17047,0.004692752365183727,-5.357032212512704,22047
10488,0.0,37,12,0.0,0.0,0.0,0.0,1.0,14222,13996,0.005889114891479354,-5.128743041592098,13020
10489,0.0,50,12,0.0,0.0,0.0,0.0,1.0,25862,0,0.04345164821761846,-3.0916825536881714,13021
10490,0.0,29,16,0.0,0.0,0.0,0.0,1.0,0,0,0.20474983592869578,-1.356867815535546,0
10491,0.0,47,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002708084014952249,-8.213828147606826,25564
10492,0.0,28,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007644306326427423,-7.175614549341459,25564
10493,0.0,31,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006428436299510656,-7.34896600121571,25564
10494,0.0,32,18,0.0,0.0,0.0,0.0,1.0,1279,3441,0.09793240916242252,-2.220411913372735,3391
10495,0.0,45,10,0.0,0.0,1.0,0.0,1.0,8328,9649,0.03168811521586018,-3.4196125341487336,8625
10496,0.0,23,13,0.0,0.0,0.0,0.0,0.0,3273,2078,0.2683155476648176,-1.0031856404172537,104
10497,0.0,27,18,0.0,0.0,0.0,0.0,1.0,1469,0,0.23068359870603597,-1.2044552609504873,0
10498,0.0,36,9,0.0,0.0,1.0,0.0,1.0,15164,16650,0.01076232602244966,-4.520882915759092,18740
10499,0.0,34,9,0.0,0.0,1.0,0.0,1.0,24849,19732,0.005433686546748349,-5.209688950629692,19884
10500,0.0,33,17,0.0,0.0,0.0,0.0,1.0,12284,16748,0.004956387828955992,-5.302109352390349,0
10501,0.0,27,16,0.0,0.0,0.0,0.0,1.0,0,0,0.22420975150500205,-1.2413001809527118,0
10502,0.0,31,7,0.0,0.0,1.0,0.0,1.0,11663,11289,0.04311079320559883,-3.099914225213289,11111
10503,0.0,20,12,0.0,0.0,0.0,0.0,1.0,7654,9485,0.0436325124698423,-3.0873396690610306,7234
10504,0.0,25,16,0.0,0.0,0.0,0.0,1.0,13730,14605,0.011686933814352474,-4.437528066414963,14939
10505,0.0,48,18,0.0,0.0,0.0,0.0,1.0,9651,784,0.06230299337731289,-2.7114174037366148,17348
10506,0.0,41,12,0.0,0.0,0.0,0.0,1.0,16212,15733,0.0031433854725538245,-5.759306547617423,0
10507,0.0,35,9,0.0,0.0,1.0,0.0,1.0,11475,9397,0.05380562577057867,-2.8670699876057877,11087
10508,0.0,46,10,0.0,0.0,1.0,0.0,1.0,13910,14358,0.010321477590495223,-4.563153238377142,12132
10509,0.0,32,10,0.0,0.0,1.0,0.0,1.0,4145,238,0.3527652542625082,-0.6069062169156875,8245
10510,0.0,30,18,0.0,0.0,0.0,0.0,1.0,9719,19799,0.0033139246851094767,-5.706302658620559,25564
10511,0.0,19,12,0.0,0.0,0.0,0.0,1.0,2868,9395,0.05039904472114013,-2.936069628323155,11094
10512,0.0,16,10,0.0,0.0,1.0,0.0,0.0,0,1077,0.688321737797366,0.7922849259134381,12860
10513,0.0,54,12,0.0,0.0,0.0,0.0,1.0,0,0,0.05113384672876275,-2.9208211083640836,0
10514,0.0,28,0,0.0,0.0,1.0,0.0,0.0,0,0,0.5072406490484147,0.02896462101109227,0
10515,0.0,25,12,0.0,0.0,0.0,0.0,1.0,17506,16642,0.006382965259629788,-5.047719091877944,17615
10516,0.0,21,10,0.0,0.0,1.0,0.0,1.0,6651,4524,0.28506167858852194,-0.9194907022587635,6141
10517,0.0,16,7,0.0,0.0,1.0,0.0,0.0,0,975,0.6735763598015201,0.7244053194598165,4728
10518,0.0,45,0,0.0,0.0,1.0,0.0,1.0,0,764,0.1539892551022834,-1.7036492324339418,8895
10519,0.0,25,6,0.0,0.0,1.0,0.0,1.0,0,2916,0.3046033182362449,-0.825472113716327,17967
10520,0.0,36,12,0.0,0.0,0.0,0.0,1.0,9451,14678,0.005815002476759704,-5.141482091651425,13339
10521,0.0,33,12,0.0,0.0,0.0,0.0,0.0,24753,10473,0.02352917461771966,-3.7257037488957,17282
10522,0.0,25,12,0.0,0.0,0.0,0.0,1.0,11516,7263,0.04903685331360164,-2.96490318576492,19588
10523,0.0,27,14,0.0,0.0,0.0,0.0,1.0,14821,13991,0.010992637796478978,-4.499476018189674,25564
10524,0.0,29,12,0.0,0.0,0.0,0.0,1.0,17431,18533,0.0034058307596301447,-5.678854743065467,23155
10525,0.0,54,12,0.0,0.0,0.0,0.0,1.0,15127,12247,0.0031597626773853045,-5.754093591028624,13698
10526,0.0,29,6,0.0,0.0,1.0,0.0,0.0,9843,10152,0.10372751275573808,-2.1564770908739264,11270
10527,0.0,21,15,0.0,0.0,0.0,0.0,0.0,1880,1895,0.31702797735288046,-0.7674638696659082,12402
10528,0.0,40,12,0.0,0.0,0.0,0.0,1.0,16851,961,0.0705907860850432,-2.5776495031614366,17717
10529,0.0,50,10,0.0,0.0,1.0,0.0,1.0,16847,25243,0.0007849233964199651,-7.1491391975118175,25564
10530,0.0,25,14,0.0,0.0,0.0,0.0,0.0,14443,15574,0.015896249698696102,-4.125648115393787,0
10531,0.0,20,12,0.0,0.0,0.0,0.0,0.0,8048,8579,0.09004788250481001,-2.313050423304501,6671
10532,0.0,26,11,0.0,0.0,1.0,0.0,1.0,6639,10502,0.07968852714335714,-2.4465865452865128,19457
10533,0.0,24,12,0.0,0.0,0.0,0.0,0.0,10576,11044,0.042843289242249394,-3.10641810781517,12585
10534,0.0,51,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00020248497888275768,-8.504642347044049,25564
10535,0.0,22,16,0.0,0.0,0.0,0.0,0.0,6050,0,0.38741017023086527,-0.458211589352576,25545
10536,0.0,47,12,0.0,0.0,0.0,0.0,1.0,23131,23227,0.0004081888510278897,-7.803372348302292,23432
10537,0.0,30,12,0.0,0.0,0.0,0.0,0.0,18685,18612,0.005570524891550032,-5.184679895889713,22445
10538,0.0,36,12,0.0,0.0,0.0,0.0,1.0,5374,0,0.12300833261270225,-1.9642453931617276,0
10539,0.0,47,14,1.0,0.0,0.0,47.0,1.0,0,0,0.9701974760517671,3.4829065481613704,0
10540,0.0,39,12,0.0,0.0,0.0,0.0,1.0,13609,13717,0.005621084027192322,-5.1755938045030705,9871
10541,0.0,20,13,0.0,0.0,0.0,0.0,0.0,4137,4905,0.19108151779494809,-1.4429980165952907,0
10542,0.0,19,11,0.0,0.0,1.0,0.0,0.0,4868,12820,0.12807208879931134,-1.918113450720001,10788
10543,0.0,27,12,0.0,0.0,0.0,0.0,1.0,0,0,0.20413337411398813,-1.3606580414958243,11573
10544,0.0,53,9,0.0,0.0,1.0,0.0,1.0,22525,22928,0.0009582216011701166,-6.949472809292466,24397
10545,0.0,31,12,0.0,0.0,0.0,0.0,0.0,23979,19877,0.0037095930487321188,-5.593116608095412,23738
10546,0.0,16,9,0.0,0.0,1.0,0.0,0.0,0,320,0.7156609623834665,0.9230392180125683,3707
10547,0.0,51,14,0.0,0.0,0.0,0.0,1.0,22345,25243,0.00022700863440160352,-8.39029546979003,24245
10548,0.0,32,12,0.0,0.0,0.0,0.0,1.0,1526,14451,0.008671498181312399,-4.73900438810939,0
10549,0.0,26,16,0.0,0.0,0.0,0.0,1.0,10029,14412,0.012166355954965983,-4.396839873452085,16105
10550,0.0,28,12,0.0,0.0,0.0,0.0,1.0,19919,16999,0.004800067037971478,-5.334313770563231,23485
10551,0.0,47,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00025512364854465424,-8.273507077878381,25564
10552,0.0,18,12,0.0,0.0,0.0,0.0,0.0,0,3070,0.28829512746051056,-0.9036786170540413,5015
10553,0.0,23,17,1.0,0.0,0.0,23.0,0.0,21551,22540,0.08273215210844412,-2.4057912145870195,25564
10554,0.0,51,12,0.0,0.0,0.0,0.0,1.0,20376,22110,0.0004285312889556738,-7.754718179724327,23495
10555,0.0,22,15,0.0,0.0,0.0,0.0,1.0,4204,4941,0.10950809194719745,-2.095775570130648,16249
10556,0.0,34,14,0.0,0.0,0.0,0.0,1.0,25862,22561,0.0010131618072385983,-6.8936656603296,22733
10557,0.0,16,9,0.0,0.0,1.0,0.0,0.0,0,0,0.7292707098169443,0.990925614730099,351
10558,0.0,49,12,0.0,0.0,0.0,0.0,1.0,10930,24543,0.0003325221554638941,-8.008471489660911,21489
10559,0.0,39,14,0.0,0.0,0.0,0.0,1.0,15282,20320,0.0014385023399896648,-6.542713210308928,25564
10560,0.0,24,12,0.0,0.0,0.0,0.0,0.0,22270,23209,0.0028179253779598394,-5.868932443148879,25564
10561,0.0,48,16,0.0,0.0,0.0,0.0,1.0,11144,10140,0.008333263676140375,-4.779131922252165,707
10562,0.0,34,11,0.0,0.0,1.0,0.0,1.0,12774,12102,0.03410368727293571,-3.343650982115202,13447
10563,0.0,45,6,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0008083503133986379,-7.119706360010386,25564
10564,0.0,18,8,0.0,0.0,1.0,0.0,0.0,5023,1391,0.6159392871052115,0.4723477521949801,6756
10565,0.0,34,12,0.0,0.0,0.0,0.0,1.0,12100,12179,0.010592710851243055,-4.536939956976593,12136
10566,0.0,44,8,0.0,0.0,1.0,0.0,1.0,23311,20386,0.002645614298365485,-5.932202871607424,22143
10567,0.0,21,12,0.0,0.0,0.0,0.0,0.0,1275,1630,0.31187677404606023,-0.791359774573058,336
10568,0.0,22,11,0.0,0.0,1.0,0.0,1.0,168,2046,0.42043971741300007,-0.3209685727083977,4477
10569,0.0,26,12,0.0,0.0,0.0,0.0,1.0,15785,14802,0.009117457223733997,-4.688405051342729,20533
10570,0.0,52,13,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00019690609368407084,-8.532586699199689,25564
10571,0.0,51,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00024217553074222368,-8.32560555622938,25564
10572,0.0,19,12,0.0,0.0,0.0,0.0,0.0,3556,0,0.40964056096684326,-0.3654514754811295,0
10573,0.0,33,12,0.0,0.0,0.0,0.0,1.0,25862,22665,0.0009892004748334872,-6.917623852242937,25564
10574,0.0,43,14,0.0,0.0,0.0,0.0,1.0,10717,10691,0.009376328904484664,-4.660146403961261,9185
10575,0.0,39,9,0.0,0.0,1.0,0.0,1.0,0,0,0.28367345313860876,-0.9263123703003324,0
10576,0.0,17,10,0.0,0.0,1.0,0.0,0.0,0,1303,0.6652004303263137,0.6865563409402652,7826
10577,0.0,55,12,0.0,0.0,0.0,0.0,0.0,88,0,0.08380299983778816,-2.391762602795803,0
10578,0.0,26,12,0.0,0.0,0.0,0.0,1.0,15105,15044,0.008756410222946391,-4.729174277061079,16854
10579,0.0,30,12,0.0,0.0,0.0,0.0,1.0,18172,16605,0.004777061983170079,-5.339141060712096,18354
10580,0.0,36,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00048161437400447333,-7.637885087672795,25564
10581,0.0,43,12,0.0,0.0,0.0,0.0,1.0,18334,18692,0.0014487629759835582,-6.535595393227197,20100
10582,0.0,24,10,0.0,0.0,1.0,0.0,1.0,6632,0,0.46684798822500717,-0.13280288616512081,0
10583,0.0,48,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00024080291789825006,-8.331290895169799,25564
10584,0.0,20,10,0.0,0.0,1.0,0.0,1.0,7594,5925,0.23620850535979393,-1.1735799268855844,6634
10585,0.0,30,7,0.0,0.0,1.0,0.0,1.0,574,2010,0.2887894625471862,-0.9012705812028718,366
10586,0.0,34,18,0.0,0.0,0.0,0.0,1.0,22533,25243,0.0006808176737754118,-7.291534971202043,25564
10587,0.0,52,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00019111842401602926,-8.562426164335466,0
10588,0.0,34,17,0.0,0.0,0.0,0.0,0.0,23491,22781,0.0019739271721275517,-6.225754354269938,25564
10589,0.0,29,12,0.0,0.0,0.0,0.0,1.0,11279,15842,0.006611269178913093,-5.0123464142143,20136
10590,0.0,31,10,0.0,0.0,1.0,0.0,1.0,13955,5680,0.13515813239680785,-1.8561012341708318,11638
10591,0.0,23,16,0.0,0.0,0.0,0.0,1.0,6927,14809,0.013932607300113748,-4.259492760003502,2751
10592,0.0,25,15,0.0,0.0,0.0,0.0,0.0,16739,9223,0.05818591116789746,-2.784164647891754,16922
10593,0.0,53,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0001803898189835277,-8.620209981626884,25564
10594,0.0,20,12,0.0,0.0,0.0,0.0,0.0,5037,0,0.39025134389552646,-0.4462558300148063,0
10595,0.0,34,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005738098448065864,-7.462638522818405,25564
10596,0.0,30,10,0.0,0.0,1.0,0.0,1.0,14913,0,0.35246421818124446,-0.6082249451487035,11563
10597,0.0,34,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005405852632285414,-7.522317453089961,25564
10598,0.0,41,12,0.0,0.0,0.0,0.0,1.0,23754,23123,0.0005844292521095768,-7.444290224298465,23846
10599,0.0,39,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0004563113964578541,-7.691878679003934,25564
10600,0.0,26,14,0.0,0.0,0.0,0.0,1.0,5662,5057,0.08286650117708382,-2.404022150453013,2822
10601,0.0,27,14,0.0,1.0,0.0,0.0,0.0,0,0,0.5158142840994155,0.06327824250379756,10979
10602,0.0,34,8,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0016188720731168448,-6.424405439533243,25564
10603,0.0,50,12,0.0,0.0,0.0,0.0,1.0,24571,24242,0.00027064437113476914,-8.214434201516381,25564
10604,0.0,22,12,0.0,0.0,0.0,0.0,1.0,17588,24810,0.001347114286877338,-6.608442517200342,25564
10605,0.0,49,8,0.0,0.0,1.0,0.0,1.0,22461,20314,0.0020402610028740892,-6.192635191553961,12779
10606,0.0,35,16,0.0,0.0,0.0,0.0,1.0,19688,19065,0.002342611619004694,-6.054143535638721,25564
10607,0.0,25,15,0.0,0.0,0.0,0.0,1.0,15064,19399,0.004049411057566083,-5.505126194199134,23980
10608,0.0,27,12,0.0,0.0,0.0,0.0,0.0,18904,18250,0.007118346046855978,-4.937936074984701,17222
10609,0.0,55,12,0.0,0.0,0.0,0.0,0.0,17135,17586,0.0016795951301074297,-6.387521501362957,17500
10610,0.0,26,12,0.0,0.0,0.0,0.0,0.0,23340,25132,0.0016438206948715807,-6.4090868814255835,25564
10611,0.0,49,12,0.0,0.0,0.0,0.0,1.0,0,0,0.0671132686565363,-2.6319020219069986,0
10612,0.0,23,15,0.0,0.0,0.0,0.0,0.0,7850,10405,0.05834954730314792,-2.781182535987507,17342
10613,0.0,25,12,0.0,0.0,0.0,0.0,0.0,11216,12428,0.030243647453058485,-3.467758696132761,14945
10614,0.0,34,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006090751777533573,-7.402959592546849,25564
10615,0.0,49,9,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0007016855662317564,-7.26132323376872,0
