,treat,age,education*,black,married,hispanic,black_education,hisp_re75,nodegree,re75,propensity_score,propensity_logit,re78
1406,0.0,35,13,1.0,1.0,0.0,13.0,0.0,0.0,23274,0.031019572604550058,-3.441626033327915,25121
1407,0.0,29,16,0.0,1.0,0.0,0.0,0.0,0.0,23453,0.006108202731324409,-5.091995766945232,25860
1408,0.0,28,13,0.0,1.0,0.0,0.0,0.0,0.0,23868,0.004410492016999488,-5.419348780335946,23495
1409,0.0,35,13,0.0,1.0,0.0,0.0,0.0,0.0,23990,0.0028112411292042956,-5.871314010069835,22165
1410,0.0,35,16,0.0,1.0,0.0,0.0,0.0,0.0,24169,0.0037817190297317884,-5.573787715148371,25638
1411,0.0,30,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.002911626980357473,-5.836127380245539,29554
1412,0.0,29,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0030969012254631017,-5.774251565570614,28076
1413,0.0,26,14,1.0,1.0,0.0,14.0,0.0,0.0,25717,0.047284221382150694,-3.003139966731399,26643
1414,0.0,28,16,0.0,1.0,0.0,0.0,0.0,0.0,26460,0.0040931261763820295,-5.49434472864158,45809
1415,0.0,30,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0034056003863903906,-5.678922617349689,38420
1416,0.0,26,17,0.0,0.0,0.0,0.0,0.0,0.0,26854,0.051387619942437575,-2.915602977931366,29702
1417,0.0,22,13,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.004033509951399156,-5.5090766599101455,39159
1418,0.0,22,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0036206896023727926,-5.617463513230099,25121
1419,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,27750,0.04060874494701051,-3.1623155378122316,9605
1420,0.0,43,12,1.0,1.0,0.0,12.0,0.0,0.0,29355,0.005857352041230431,-5.13418307400532,35465
1421,0.0,43,13,1.0,1.0,0.0,13.0,0.0,0.0,34016,0.0037026491217775244,-5.594997215768963,39898
1422,0.0,48,16,0.0,1.0,0.0,0.0,0.0,0.0,18082,0.00432738998522101,-5.438453913247995,25121
1423,0.0,45,12,0.0,1.0,0.0,0.0,0.0,0.0,15217,0.005251003389239149,-5.244071260519761,27929
1424,0.0,27,12,1.0,1.0,0.0,12.0,0.0,0.0,22558,0.0433206075866024,-3.094839874592096,22609
1425,0.0,44,17,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.0027755917270695755,-5.884111868710765,23348
1426,0.0,26,16,0.0,1.0,0.0,0.0,0.0,0.0,25422,0.005430141012821179,-5.210345238342815,29554
1427,0.0,54,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0007733986939776423,-7.163942169547903,26451
1428,0.0,54,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0007733986939776423,-7.163942169547903,26451
1429,0.0,54,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0007733986939776423,-7.163942169547903,26451
1430,0.0,29,12,0.0,1.0,0.0,0.0,0.0,0.0,27750,0.0020478396682138906,-6.188919922515489,24382
1431,0.0,22,12,0.0,1.0,0.0,0.0,0.0,0.0,21594,0.008118827938622435,-4.805417512660462,34320
1432,0.0,39,17,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0028685513885911246,-5.8510754457201015,27061
1433,0.0,35,16,0.0,1.0,0.0,0.0,0.0,0.0,24527,0.003579107636489264,-5.629056245225164,36943
1434,0.0,44,12,0.0,1.0,0.0,0.0,0.0,0.0,27929,0.0007884195876109707,-7.144691407677769,25121
1435,0.0,32,16,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0039647825828454785,-5.526331596315576,26599
1436,0.0,27,17,0.0,1.0,0.0,0.0,0.0,0.0,19693,0.01366196633375569,-4.279383337100173,24530
1437,0.0,27,17,0.0,1.0,0.0,0.0,0.0,0.0,19693,0.01366196633375569,-4.279383337100173,24530
1438,0.0,26,12,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.004906472535289551,-5.312281471161873,26599
1439,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,24169,0.0012442602220742254,-6.687969089852366,26780
1440,0.0,25,16,0.0,0.0,0.0,0.0,0.0,0.0,25601,0.05904062716158237,-2.7686741613076196,30145
1441,0.0,35,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.001623009022148075,-6.4218491040041314,29554
1442,0.0,33,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.002830266673561393,-5.864550061374466,24448
1443,0.0,26,16,0.0,1.0,0.0,0.0,0.0,0.0,30793,0.002377020607572806,-6.039527570863637,36943
1444,0.0,26,12,1.0,1.0,0.0,12.0,0.0,0.0,23274,0.041348117260381186,-3.1435011200707557,29554
1445,0.0,20,12,0.0,1.0,0.0,0.0,0.0,0.0,18798,0.014063411073536118,-4.25001557578348,25121
1446,0.0,49,12,0.0,1.0,0.0,0.0,0.0,0.0,17953,0.002694184373332489,-5.9139619446108185,20244
1447,0.0,25,13,0.0,1.0,0.0,0.0,0.0,0.0,18798,0.01153225869424693,-4.451007795838154,23643
1448,0.0,28,12,1.0,0.0,0.0,12.0,0.0,0.0,19693,0.4238511928061077,-0.30698353988508253,26599
1449,0.0,28,13,0.0,1.0,0.0,0.0,0.0,0.0,19693,0.008369083771548822,-4.774806565054913,26599
1450,0.0,35,12,1.0,1.0,0.0,12.0,0.0,0.0,21483,0.03155723753438791,-3.4238864203921926,26599
1451,0.0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,21483,0.06355228562442476,-2.690230726685238,25121
1452,0.0,44,12,0.0,1.0,0.0,0.0,0.0,0.0,21483,0.002129897818738777,-6.149549103557639,25634
1453,0.0,23,12,0.0,1.0,1.0,0.0,0.0,0.0,21483,0.029224123355787463,-3.503101114070734,32509
1454,0.0,32,12,1.0,1.0,0.0,12.0,0.0,0.0,22379,0.0330353198208245,-3.3765846829283275,31771
1455,0.0,24,12,0.0,1.0,0.0,0.0,0.0,0.0,22737,0.0060260033660128375,-5.105627046696833,25121
1456,0.0,27,12,0.0,1.0,0.0,0.0,0.0,0.0,23095,0.00474209435150171,-5.3465230207984025,31032
1457,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.0014283617119520875,-6.549797764660385,29554
1458,0.0,31,12,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.003605579975654348,-5.621660544536501,22165
1459,0.0,27,15,1.0,0.0,0.0,15.0,0.0,0.0,24169,0.46012325206219384,-0.15984647608748304,29554
1460,0.0,51,16,0.0,0.0,0.0,0.0,0.0,0.0,24169,0.015422711227346541,-4.156371222548512,12708
1461,0.0,43,12,1.0,1.0,0.0,12.0,0.0,0.0,25064,0.011298386868652956,-4.471732619928455,25121
1462,0.0,32,16,1.0,1.0,0.0,16.0,0.0,0.0,25422,0.05671458402905139,-2.8113375133123815,30145
1463,0.0,37,12,0.0,0.0,0.0,0.0,0.0,0.0,25780,0.018480865380817283,-3.9723656157249367,22461
1464,0.0,37,12,0.0,0.0,0.0,0.0,0.0,0.0,25780,0.018480865380817283,-3.9723656157249367,22461
1465,0.0,30,12,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.002536833163613995,-5.974298705437522,28076
1466,0.0,45,12,1.0,1.0,0.0,12.0,0.0,0.0,26695,0.007788559824661598,-4.847280262002465,27898
1467,0.0,45,12,1.0,1.0,0.0,12.0,0.0,0.0,26695,0.007788559824661598,-4.847280262002465,27898
1468,0.0,49,17,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0011739854889485928,-6.746176242853321,29554
1469,0.0,49,17,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0011739854889485928,-6.746176242853321,29554
1470,0.0,26,17,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0048542601136351915,-5.323032505330033,44331
1471,0.0,37,13,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.000920149744400896,-6.990053562170886,32509
1472,0.0,44,17,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0009205329073748018,-6.989636851615551,21427
1473,0.0,30,17,0.0,1.0,0.0,0.0,0.0,0.0,31330,0.001904657179807165,-6.261546771358575,38420
1474,0.0,51,12,0.0,1.0,0.0,0.0,0.0,0.0,32225,0.0002635393025392251,-8.241044471323761,29554
1475,0.0,28,17,0.0,1.0,0.0,0.0,0.0,0.0,18091,0.016399964136897247,-4.093940198749897,22165
1476,0.0,29,16,0.0,1.0,0.0,0.0,0.0,0.0,28287,0.00290539788900735,-5.838275304350864,35465
1477,0.0,40,12,0.0,1.0,0.0,0.0,0.0,0.0,20409,0.0032164984880749185,-5.736240254627559,23052
1478,0.0,34,16,0.0,1.0,0.0,0.0,0.0,0.0,0,0.14422059580906155,-1.7806685948142125,0
1479,0.0,51,12,0.0,1.0,0.0,0.0,0.0,0.0,20588,0.001586703881239688,-6.4445084810901365,24825
1480,0.0,26,16,0.0,1.0,0.0,0.0,0.0,0.0,22379,0.008658112430281039,-4.740562732690076,35465
1481,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.0014283617119520875,-6.549797764660385,35465
1482,0.0,45,14,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0008241524211082781,-7.100330575866373,26599
1483,0.0,49,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0005182121271540724,-7.564607541205984,26599
1484,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,31790,0.022182567008143313,-3.78601626828777,15646
1485,0.0,30,16,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.002585056143574663,-5.955419649102582,29258
1486,0.0,50,12,0.0,1.0,0.0,0.0,0.0,0.0,0,0.039006886223132566,-3.2042290428928357,0
1487,0.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,21483,0.07132717558517195,-2.566479097335387,26599
1488,0.0,27,17,0.0,0.0,0.0,0.0,0.0,0.0,29540,0.032541789090904515,-3.3921471495511675,31032
1489,0.0,46,16,0.0,1.0,0.0,0.0,0.0,0.0,65160,3.4309553724545147e-06,-12.58266837036533,17732
1490,0.0,46,16,0.0,1.0,0.0,0.0,0.0,0.0,65160,3.4309553724545147e-06,-12.58266837036533,17732
1491,0.0,43,12,1.0,1.0,0.0,12.0,0.0,0.0,14322,0.05660605710309817,-2.8133679548868114,29554
1492,0.0,27,12,1.0,1.0,0.0,12.0,0.0,0.0,18798,0.0748571915465342,-2.5143659274168417,31032
1493,0.0,22,12,0.0,0.0,0.0,0.0,0.0,0.0,23274,0.06553751927403027,-2.657348685063504,19210
1494,0.0,55,12,0.0,1.0,0.0,0.0,0.0,0.0,23990,0.0007333036176417882,-7.2172171568882995,29554
1495,0.0,53,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0007031259713835235,-7.259271117768828,26007
1496,0.0,44,12,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.001068361573722645,-6.8405601108864795,26746
1497,0.0,47,13,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.0009890257238464907,-6.917800701591302,26625
1498,0.0,46,14,0.0,1.0,0.0,0.0,0.0,0.0,26496,0.0010792157842811094,-6.8304408287116125,29554
1499,0.0,25,12,0.0,1.0,0.0,0.0,0.0,0.0,26836,0.0030174772883482266,-5.800312092614143,35465
1500,0.0,31,15,1.0,0.0,0.0,15.0,0.0,0.0,26854,0.3053681891856594,-0.821863710363131,25860
1501,0.0,28,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0038525079162432256,-5.555170987999838,29554
1502,0.0,40,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0018371870746838916,-6.297680764098945,32421
1503,0.0,40,16,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0018371870746838916,-6.297680764098945,32421
1504,0.0,28,12,0.0,1.0,0.0,0.0,0.0,0.0,26858,0.0024990662400107134,-5.989335926755371,29480
1505,0.0,29,15,0.0,1.0,0.0,0.0,0.0,0.0,27250,0.003059106274009729,-5.786568678090834,28815
1506,0.0,42,16,0.0,1.0,0.0,0.0,0.0,0.0,27499,0.0014700196989333857,-6.52100837640838,29554
1507,0.0,30,15,0.0,1.0,0.0,0.0,0.0,0.0,27570,0.002737834170930381,-5.897846530823228,29554
1508,0.0,39,12,0.0,1.0,0.0,0.0,0.0,0.0,27750,0.0011040360086039625,-6.807678069264745,6354
1509,0.0,30,16,0.0,1.0,0.0,0.0,0.0,0.0,28197,0.002769661136756619,-5.886256795822127,29554
1510,0.0,50,12,0.0,1.0,0.0,0.0,0.0,0.0,30077,0.00039055251941297065,-7.847557476188079,26599
1511,0.0,29,17,0.0,0.0,0.0,0.0,0.0,0.0,28503,0.03370557572612095,-3.3558052993210348,29315
1512,0.0,29,15,0.0,1.0,0.0,0.0,0.0,0.0,19693,0.009757548016542536,-4.619908673089931,32509
1513,0.0,27,12,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.0017585405758810686,-6.341510943549602,35465
1514,0.0,31,12,0.0,1.0,1.0,0.0,0.0,0.0,6982,0.14686256950865936,-1.7594234006221698,17732
1515,0.0,31,12,0.0,1.0,1.0,0.0,0.0,0.0,6982,0.14686256950865936,-1.7594234006221698,17732
1516,0.0,29,12,0.0,1.0,0.0,0.0,0.0,0.0,20588,0.006161585154286627,-5.083240558241774,42854
1517,0.0,27,16,0.0,1.0,0.0,0.0,0.0,0.0,22200,0.008369102716028651,-4.774804282326606,19210
1518,0.0,26,17,1.0,0.0,0.0,17.0,0.0,0.0,25243,0.5630964793969575,0.25373858599140664,20392
1519,0.0,42,17,0.0,1.0,0.0,0.0,0.0,0.0,31330,0.0009073663043868539,-7.004056547457681,36943
1520,0.0,24,12,1.0,1.0,0.0,12.0,0.0,0.0,31688,0.01314198212053792,-4.318714328894465,33839
1521,0.0,48,12,1.0,1.0,0.0,12.0,0.0,0.0,22558,0.012197738368252012,-4.3942319827655325,36943
1522,0.0,25,13,0.0,1.0,0.0,0.0,0.0,0.0,28197,0.0027264130932816402,-5.90203828240736,22165
1523,0.0,21,12,1.0,1.0,0.0,12.0,0.0,0.0,16560,0.14214279149772446,-1.7976055357028684,20688
1524,0.0,48,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0009578203499305617,-6.9498920443942,23643
1525,0.0,50,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0006421884773734423,-7.349986324128015,27337
1526,0.0,28,17,0.0,1.0,0.0,0.0,0.0,0.0,27750,0.003739302611257266,-5.585109841240796,51720
1527,0.0,29,17,0.0,0.0,0.0,0.0,0.0,0.0,29182,0.030453419024714688,-3.4606302488242253,26599
1528,0.0,33,17,0.0,1.0,0.0,0.0,0.0,0.0,31867,0.0014567682256566477,-6.530077010498541,28815
1529,0.0,52,12,0.0,1.0,0.0,0.0,0.0,0.0,24706,0.0007904425905539996,-7.142126773017109,32509
1530,0.0,22,12,0.0,1.0,0.0,0.0,0.0,0.0,14322,0.024536374105657427,-3.6827561978044914,32509
1531,0.0,43,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.0013046526066758663,-6.640512971019572,29554
1532,0.0,34,13,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.002534442858898154,-5.975243785625288,31032
1533,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.000623847793732363,-7.378980097181206,28076
1534,0.0,31,17,0.0,1.0,0.0,0.0,0.0,0.0,0,0.18442443019483679,-1.486654297469482,0
1535,0.0,28,13,0.0,1.0,0.0,0.0,0.0,0.0,20588,0.007296929957738531,-4.9129778902468955,23578
1536,0.0,44,12,1.0,1.0,0.0,12.0,0.0,0.0,21483,0.018329053335303335,-3.9807687524665223,22609
1537,0.0,25,12,0.0,1.0,0.0,0.0,0.0,0.0,21483,0.006868559453202445,-4.973908624734054,28520
1538,0.0,29,14,0.0,1.0,0.0,0.0,0.0,0.0,22099,0.006061385164707889,-5.099737100054476,29644
1539,0.0,24,16,0.0,0.0,0.0,0.0,0.0,0.0,22200,0.10140160319450635,-2.181747310903162,25712
1540,0.0,31,12,0.0,1.0,0.0,0.0,0.0,0.0,22379,0.004137616343877092,-5.483489219344519,0
1541,0.0,40,12,1.0,1.0,0.0,12.0,0.0,0.0,23274,0.017814586309614827,-4.009762525519714,38420
1542,0.0,30,17,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.004995582705204937,-5.294193113645772,20688
1543,0.0,26,16,1.0,1.0,0.0,16.0,0.0,0.0,25064,0.08433805183832586,-2.384814095186035,32509
1544,0.0,32,12,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.00257358371269431,-5.95987900959539,16254
1545,0.0,26,15,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.005150674784256309,-5.263463561585977,28815
1546,0.0,28,16,0.0,1.0,0.0,0.0,0.0,0.0,25064,0.005072539061383087,-5.278828337615874,31032
1547,0.0,54,13,0.0,1.0,0.0,0.0,0.0,0.0,25422,0.0006969995089477289,-7.2680286092005915,24382
1548,0.0,30,14,0.0,1.0,0.0,0.0,0.0,0.0,25780,0.0032369203699685167,-5.729890733759218,31032
1549,0.0,33,14,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.002616879367533654,-5.943152442822391,24382
1550,0.0,33,12,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.0021079564018917285,-6.159926149462298,27846
1551,0.0,26,12,0.0,1.0,0.0,0.0,0.0,0.0,26496,0.00298937157121753,-5.809698241853008,32509
1552,0.0,44,13,0.0,1.0,0.0,0.0,0.0,0.0,26774,0.0010499166053972915,-6.85799407324414,35465
1553,0.0,49,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0006831515089184162,-7.288110509453089,26599
1554,0.0,55,17,1.0,1.0,0.0,17.0,0.0,0.0,26854,0.01482071241844336,-4.196797952325669,17806
1555,0.0,28,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0025006060934518403,-5.988718401279653,22165
1556,0.0,45,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0008748286998790482,-7.0406072507533874,25121
1557,0.0,30,14,1.0,1.0,0.0,14.0,0.0,0.0,26892,0.031308961953009605,-3.432041333923368,20688
1558,0.0,40,12,0.0,1.0,0.0,0.0,0.0,0.0,27008,0.0011636807157172756,-6.755002908193916,25440
1559,0.0,27,17,0.0,1.0,0.0,0.0,0.0,0.0,27750,0.003977033895578973,-5.523234026565871,26599
1560,0.0,51,16,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.000706266245673112,-7.25481175727602,28076
1561,0.0,51,16,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.000706266245673112,-7.25481175727602,28076
1562,0.0,43,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0007510007286001221,-7.193352653156429,25121
1563,0.0,37,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0010882475756841964,-6.822097765106876,0
1564,0.0,37,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0010882475756841964,-6.822097765106876,0
1565,0.0,38,14,0.0,1.0,0.0,0.0,0.0,0.0,29046,0.0011941726358660504,-6.72910680208266,27929
1566,0.0,36,16,0.0,0.0,0.0,0.0,0.0,0.0,30256,0.015247821178613778,-4.167953395099037,30736
1567,0.0,27,13,1.0,1.0,0.0,13.0,0.0,0.0,30435,0.01708797703412084,-4.052144498833296,24973
1568,0.0,21,12,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0022191102387241284,-6.1084273806920315,31978
1569,0.0,25,14,0.0,0.0,0.0,0.0,0.0,0.0,32225,0.017844224017085367,-4.008070055737123,31032
1570,0.0,33,13,0.0,1.0,0.0,0.0,0.0,0.0,41177,0.00022461121022477037,-8.400914968512827,38420
1571,0.0,38,14,0.0,1.0,0.0,0.0,0.0,0.0,68032,2.9086492499307683e-06,-12.74781885117161,26599
1572,0.0,32,16,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.0019905681954396665,-6.217342603644416,33987
1573,0.0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,27212,0.027260392880395674,-3.5746815892828527,32509
1574,0.0,24,17,0.0,0.0,0.0,0.0,0.0,0.0,27570,0.05203562172146197,-2.9023884087351006,32509
1575,0.0,43,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0007510007286001221,-7.193352653156429,32509
1576,0.0,26,17,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0036859672150928702,-5.599529537082927,49651
1577,0.0,33,12,0.0,1.0,0.0,0.0,0.0,0.0,25422,0.002289742935967768,-6.077023354347109,22756
1578,0.0,34,14,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0021434355956419155,-6.143199582689299,36943
1579,0.0,28,12,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.00165320189648509,-6.403386758224528,32509
1580,0.0,41,12,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0006447881979583655,-7.345943674190542,32509
1581,0.0,25,12,0.0,1.0,0.0,0.0,0.0,0.0,31062,0.0015737362125295567,-6.452727757710585,28076
1582,0.0,28,17,0.0,1.0,0.0,0.0,0.0,0.0,31151,0.0022152752660636685,-6.110160876970328,31032
1583,0.0,26,13,1.0,1.0,0.0,13.0,0.0,0.0,37596,0.006085189282815971,-5.095793667063156,58653
1584,0.0,28,17,0.0,1.0,0.0,0.0,0.0,0.0,25422,0.005347788577339327,-5.225710014372713,26451
1585,0.0,53,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0005334488546760114,-7.535613768152791,0
1586,0.0,55,12,0.0,1.0,0.0,0.0,0.0,0.0,33206,0.00017685635210208471,-8.63999585294339,31771
1587,0.0,29,14,0.0,1.0,0.0,0.0,0.0,0.0,21125,0.007037990983635484,-4.949369646717056,23348
1588,0.0,39,14,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.00119420974787643,-6.72907568781682,31032
1589,0.0,31,16,0.0,1.0,0.0,0.0,0.0,0.0,28915,0.002331339009691548,-6.058978433388497,32509
1590,0.0,25,16,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.0030663022752841548,-5.784211900919937,32509
1591,0.0,25,14,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0021520996081167243,-6.139156932751827,10935
1592,0.0,29,16,0.0,1.0,0.0,0.0,0.0,0.0,32225,0.0015839803809985973,-6.446229135195585,42854
1593,0.0,29,16,1.0,1.0,0.0,16.0,0.0,0.0,32225,0.02469940619617866,-3.6759665221155977,29554
1594,0.0,27,14,0.0,1.0,0.0,0.0,0.0,0.0,32225,0.0014434838613096275,-6.539251212485641,39898
1595,0.0,34,16,0.0,1.0,0.0,0.0,0.0,0.0,32583,0.0011005140845707464,-6.810876738647006,35465
1596,0.0,45,12,0.0,1.0,0.0,0.0,0.0,0.0,28263,0.0007039277920055224,-7.258130599575177,29258
1597,0.0,28,12,0.0,1.0,0.0,0.0,0.0,0.0,20588,0.0065523035268862245,-5.021364743566848,34135
1598,0.0,43,16,0.0,1.0,0.0,0.0,0.0,0.0,27929,0.001293294666604926,-6.6492681797230295,26953
1599,0.0,54,12,0.0,1.0,0.0,0.0,0.0,0.0,35806,0.00012594848876767723,-8.979511597485395,31032
1600,0.0,29,16,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.002395618937127774,-6.031715159619639,0
1601,0.0,55,12,0.0,1.0,0.0,0.0,0.0,0.0,26409,0.0005048896307933882,-7.590665688328976,29369
1602,0.0,55,12,0.0,1.0,0.0,0.0,0.0,0.0,26409,0.0005048896307933882,-7.590665688328976,29369
1603,0.0,29,12,1.0,0.0,0.0,12.0,0.0,0.0,15396,0.5731017027921115,0.2945173877304352,31032
1604,0.0,50,12,1.0,1.0,0.0,12.0,0.0,0.0,17903,0.02189543658786288,-3.7993383397481475,25121
1605,0.0,24,12,0.0,1.0,0.0,0.0,0.0,0.0,21304,0.007506891936827284,-4.884398545020732,19242
1606,0.0,26,12,0.0,1.0,0.0,0.0,0.0,0.0,28287,0.002268885047909252,-6.0861952736059015,38420
1607,0.0,41,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46716474195147895,-0.13153033009988502,30293
1608,0.0,47,17,0.0,1.0,0.0,0.0,0.0,0.0,20230,0.003684965199825077,-5.599802425713873,42410
1609,0.0,28,17,0.0,1.0,0.0,0.0,0.0,0.0,21483,0.009779863010541533,-4.617601802159062,19210
1610,0.0,42,12,0.0,1.0,0.0,0.0,0.0,0.0,22379,0.002099146315398633,-6.1641231807687,28490
1611,0.0,37,12,1.0,1.0,0.0,12.0,0.0,0.0,22379,0.02445972027727884,-3.6859637563029555,19210
1612,0.0,37,12,1.0,1.0,0.0,12.0,0.0,0.0,22379,0.02445972027727884,-3.6859637563029555,19210
1613,0.0,48,16,0.0,1.0,0.0,0.0,0.0,0.0,23274,0.0019460571379684899,-6.240001980730421,0
1614,0.0,21,12,0.0,1.0,0.0,0.0,0.0,0.0,24169,0.005817363809424991,-5.141073722979227,28815
1615,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,24214,0.0012356567458210101,-6.694916251454198,33987
1616,0.0,29,12,0.0,1.0,0.0,0.0,0.0,0.0,25959,0.0026983228634409567,-5.9124228907625955,35465
1617,0.0,38,12,0.0,1.0,0.0,0.0,0.0,0.0,26496,0.0014249280437204643,-6.552208017952115,30191
1618,0.0,28,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0025006060934518403,-5.988718401279653,35465
1619,0.0,38,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.001348414430944886,-6.607476548028908,31032
1620,0.0,53,12,0.0,1.0,0.0,0.0,0.0,0.0,26854,0.0005334488546760114,-7.535613768152791,26599
1621,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,27033,0.000799984955913455,-7.1301173304667085,27781
1622,0.0,46,12,0.0,1.0,0.0,0.0,0.0,0.0,27033,0.000799984955913455,-7.1301173304667085,27781
1623,0.0,33,16,0.0,1.0,0.0,0.0,0.0,0.0,27750,0.0024655401873069772,-6.002875767935378,96052
1624,0.0,34,12,0.0,1.0,0.0,0.0,0.0,0.0,27912,0.0014666469043254362,-6.523308777656711,11821
1625,0.0,35,17,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.002115361685565801,-6.156411869157257,28076
1626,0.0,53,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.00040463888900556217,-7.812110799905685,29554
1627,0.0,26,12,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0021471513615499743,-6.1414638036826945,33987
1628,0.0,26,16,0.0,1.0,0.0,0.0,0.0,0.0,28645,0.0033085988915552834,-5.707916390402881,35022
1629,0.0,50,13,0.0,1.0,0.0,0.0,0.0,0.0,29540,0.00047284600864944446,-7.656267827752936,28076
1630,0.0,46,12,1.0,1.0,0.0,12.0,0.0,0.0,30435,0.004125054765708571,-5.486542396474053,22165
1631,0.0,43,14,0.0,0.0,0.0,0.0,0.0,0.0,30435,0.00780239096425003,-4.8454920695018195,29554
1632,0.0,26,14,0.0,0.0,0.0,0.0,0.0,0.0,30435,0.022018597431290983,-3.7936032200280847,29554
1633,0.0,33,17,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0018165410953345817,-6.30900289019137,31032
1634,0.0,33,17,0.0,1.0,0.0,0.0,0.0,0.0,30435,0.0018165410953345817,-6.30900289019137,19210
1635,0.0,42,12,0.0,1.0,0.0,0.0,0.0,0.0,30437,0.0006059371001842191,-7.408128251603326,26007
1636,0.0,34,12,0.0,1.0,0.0,0.0,0.0,0.0,30793,0.0009405718505626545,-6.968081501542856,31180
1637,0.0,34,12,0.0,1.0,0.0,0.0,0.0,0.0,30793,0.0009405718505626545,-6.968081501542856,31180
1638,0.0,34,17,0.0,1.0,0.0,0.0,0.0,0.0,31330,0.0014876779228868064,-6.509050030058277,25712
