treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,educsq,ageboxcox,lnre78,lnre75,lnre74,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,37,0.0,0.0,1.0,0.0,25470,30435,32509,13,0,395655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,331110,0.0,0.0,0.0,25470.0,0.0,0.0,1369,169,3.2767044410997412,10.389272253058634,10.323348540928025,10.145256567973503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,25470,30435,21427,17,0,517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,432990,0.0,0.0,0.0,25470.0,0.0,0.0,1936,289,3.4182510721993484,9.972407088000725,10.323348540928025,10.145256567973503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,30,0.0,0.0,1.0,0.0,25470,31330,38420,17,0,532610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,432990,0.0,0.0,0.0,25470.0,0.0,0.0,900,289,3.103578458323443,10.556333436322548,10.352331383946238,10.145256567973503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,51,0.0,0.0,1.0,0.0,25470,32225,29554,12,0,386700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305640,0.0,0.0,0.0,25470.0,0.0,0.0,2601,144,3.537801829347127,10.293974377463579,10.380497827807389,10.145256567973503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25607,18091,22165,17,0,307547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,435319,0.0,0.0,0.0,25607.0,0.0,0.0,784,289,3.0461888041774494,10.006269747179154,9.803169856021261,10.150621030590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29,0.0,0.0,1.0,0.0,25666,28287,35465,16,0,452592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,410656,0.0,0.0,0.0,25666.0,0.0,0.0,841,256,3.075405529556091,10.476301573636187,10.250157614133787,10.152922437804406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,40,0.0,0.0,1.0,0.0,25707,20409,23052,12,0,244908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308484,0.0,0.0,0.0,25707.0,0.0,0.0,1600,144,3.3405576817475504,10.045507812556558,9.92373125901317,10.154518607337229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,0,0,16,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,413792,0.0,0.0,0.0,25862.0,0.0,0.0,1156,256,3.2071404744468976,-inf,-inf,10.160529988855798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,51,0.0,0.0,1.0,0.0,25862,20588,24825,12,0,247056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,310344,0.0,0.0,0.0,25862.0,0.0,0.0,2601,144,3.537801829347127,10.119606488913373,9.932463660772646,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25862,22379,35465,16,0,358064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,413792,0.0,0.0,0.0,25862.0,0.0,0.0,676,256,2.984302588322599,10.476301573636187,10.015878298115155,10.160529988855798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,46,0.0,0.0,1.0,0.0,25862,23274,35465,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,310344,0.0,0.0,0.0,25862.0,0.0,0.0,2116,144,3.454348268395614,10.476301573636187,10.055092136668023,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,25862,28645,26599,14,0,401030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,362068,0.0,0.0,0.0,25862.0,0.0,0.0,2025,196,3.436511195602838,10.188628900078157,10.262734186842678,10.160529988855798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,49,0.0,0.0,1.0,0.0,25862,28645,26599,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,310344,0.0,0.0,0.0,25862.0,0.0,0.0,2401,144,3.5055021227789065,10.188628900078157,10.262734186842678,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,25862,31790,15646,16,0,508640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,413792,0.0,0.0,0.0,0.0,0.0,0.0,676,256,2.984302588322599,9.657970572245025,10.366907053904848,10.160529988855798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30,0.0,0.0,1.0,0.0,26058,28645,29258,16,0,458320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,416928,0.0,0.0,0.0,26058.0,0.0,0.0,900,256,3.103578458323443,10.283908319538032,10.262734186842678,10.168080101762877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50,0.0,0.0,1.0,0.0,26254,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,315048,0.0,0.0,0.0,26254.0,0.0,0.0,2500,144,3.5218223186934257,-inf,-inf,10.175573637363353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,26254,21483,26599,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,315048,0.0,0.0,0.0,0.0,0.0,0.0,625,144,2.951448437556569,10.188628900078157,9.97501720367505,10.175573637363353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,0.0,0.0,26254,29540,31032,17,0,502180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446318,0.0,0.0,0.0,0.0,0.0,0.0,729,289,3.0158501920602214,10.342774209119803,10.293500556085371,10.175573637363353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,46,0.0,0.0,1.0,0.0,26293,65160,17732,16,0,1042560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,420688,0.0,0.0,0.0,26293.0,0.0,0.0,2116,256,3.454348268395614,9.783126195864945,11.084601062715981,10.17705802304326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,46,0.0,0.0,1.0,0.0,26293,65160,17732,16,0,1042560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,420688,0.0,0.0,0.0,26293.0,0.0,0.0,2116,256,3.454348268395614,9.783126195864945,11.084601062715981,10.17705802304326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,43,1.0,0.0,1.0,0.0,26450,14322,29554,12,0,171864,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,1849,144,3.3995479006040252,10.293974377463579,9.569552095566886,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,1.0,0.0,1.0,0.0,26450,18798,31032,12,0,225576,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,729,144,3.0158501920602214,10.342774209119803,9.841505760180247,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,22,0.0,0.0,0.0,0.0,26450,23274,19210,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,0.0,0.0,0.0,484,144,2.8438752934370206,9.863186255762603,10.055092136668023,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,26450,23990,29554,12,0,287880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,3025,144,3.598573247109971,10.293974377463579,10.08539235583374,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,26450,25064,26007,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,2809,144,3.568792350094117,10.16612101153675,10.129187832632027,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,26450,25959,26746,12,0,311508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,1936,144,3.4182510721993484,10.194140208432742,10.164273649274849,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,26450,25959,26625,13,0,337467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,343850,0.0,0.0,0.0,26450.0,0.0,0.0,2209,169,3.4717809750423445,10.189605903011726,10.164273649274849,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,26450,26496,29554,14,0,370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,370300,0.0,0.0,0.0,26450.0,0.0,0.0,2116,196,3.454348268395614,10.293974377463579,10.184749057184986,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,25,0.0,0.0,1.0,0.0,26450,26836,35465,12,0,322032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,625,144,2.951448437556569,10.476301573636187,10.197499548682778,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,1.0,0.0,0.0,0.0,26450,26854,25860,15,0,402810,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,0.0,0,396750,0.0,0.0,0.0,0.0,0.0,0.0,961,225,3.1307778637568613,10.160452652325848,10.198170064632654,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,28,0.0,0.0,1.0,0.0,26450,26854,29554,16,0,429664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423200,0.0,0.0,0.0,26450.0,0.0,0.0,784,256,3.0461888041774494,10.293974377463579,10.198170064632654,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,40,0.0,0.0,1.0,0.0,26450,26854,32421,16,0,429664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423200,0.0,0.0,0.0,26450.0,0.0,0.0,1600,256,3.3405576817475504,10.386561639971275,10.198170064632654,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,40,0.0,0.0,1.0,0.0,26450,26854,32421,16,0,429664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423200,0.0,0.0,0.0,26450.0,0.0,0.0,1600,256,3.3405576817475504,10.386561639971275,10.198170064632654,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28,0.0,0.0,1.0,0.0,26450,26858,29480,12,0,322296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,784,144,3.0461888041774494,10.291467346303273,10.198319007141121,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,26450,27250,28815,15,0,408750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,396750,0.0,0.0,0.0,26450.0,0.0,0.0,841,225,3.075405529556091,10.268651363870767,10.21280880009139,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,42,0.0,0.0,1.0,0.0,26450,27499,29554,16,0,439984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423200,0.0,0.0,0.0,26450.0,0.0,0.0,1764,256,3.3803802447348694,10.293974377463579,10.221904919357126,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30,0.0,0.0,1.0,0.0,26450,27570,29554,15,0,413550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,396750,0.0,0.0,0.0,26450.0,0.0,0.0,900,225,3.103578458323443,10.293974377463579,10.224483504017842,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,39,0.0,0.0,1.0,0.0,26450,27750,6354,12,0,333000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,1521,144,3.3198513533650726,8.756839814829462,10.23099111917458,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,26450,28197,29554,16,0,451152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423200,0.0,0.0,0.0,26450.0,0.0,0.0,900,256,3.103578458323443,10.293974377463579,10.246970868288411,10.183011437286446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50,0.0,0.0,1.0,0.0,26450,30077,26599,12,0,360924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317400,0.0,0.0,0.0,26450.0,0.0,0.0,2500,144,3.5218223186934257,10.188628900078157,10.311516039047453,10.183011437286446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,0.0,0.0,26614,28503,29315,17,0,484551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,452438,0.0,0.0,0.0,0.0,0.0,0.0,841,289,3.075405529556091,10.285854609398315,10.25776462387486,10.189192672103689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29,0.0,0.0,1.0,0.0,26646,19693,32509,15,0,295395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399690,0.0,0.0,0.0,26646.0,0.0,0.0,841,225,3.075405529556091,10.389272253058634,9.888018521632196,10.190394324520158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,27,0.0,0.0,1.0,0.0,26646,29540,35465,12,0,354480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,319752,0.0,0.0,0.0,26646.0,0.0,0.0,729,144,3.0158501920602214,10.476301573636187,10.293500556085371,10.190394324520158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,0.0,1.0,1.0,0.0,26841,6982,17732,12,0,83784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,322092,0.0,0.0,0.0,26841.0,0.0,0.0,961,144,3.1307778637568613,9.783126195864945,8.851090687664982,10.197685848215706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,0.0,1.0,1.0,0.0,26841,6982,17732,12,0,83784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,322092,0.0,0.0,0.0,26841.0,0.0,0.0,961,144,3.1307778637568613,9.783126195864945,8.851090687664982,10.197685848215706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,26841,20588,42854,12,0,247056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,322092,0.0,0.0,0.0,26841.0,0.0,0.0,841,144,3.075405529556091,10.66555426856067,9.932463660772646,10.197685848215706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,26841,22200,19210,16,0,355200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,429456,0.0,0.0,0.0,26841.0,0.0,0.0,729,256,3.0158501920602214,9.863186255762603,10.00784756786037,10.197685848215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,26,1.0,0.0,0.0,0.0,26841,25243,20392,17,0,429131,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0,456297,0.0,0.0,0.0,0.0,0.0,0.0,676,289,2.984302588322599,9.92289794605595,10.136304168546024,10.197685848215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,26841,31330,36943,17,0,532610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,456297,0.0,0.0,0.0,26841.0,0.0,0.0,1764,289,3.3803802447348694,10.51713146323313,10.352331383946238,10.197685848215706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,24,1.0,0.0,1.0,0.0,26841,31688,33839,12,0,380256,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0,322092,0.0,0.0,0.0,26841.0,0.0,0.0,576,144,2.917178001290328,10.429369262456103,10.363693339301753,10.197685848215706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,1.0,0.0,1.0,0.0,26908,22558,36943,12,0,270696,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,0.0,0,322896,0.0,0.0,0.0,26908.0,0.0,0.0,2304,144,3.488826798937623,10.51713146323313,10.023845049199862,10.200178919145497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,26996,28197,22165,13,0,366561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350948,0.0,0.0,0.0,26996.0,0.0,0.0,625,169,2.951448437556569,10.006269747179154,10.246970868288411,10.203443985863297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,21,1.0,0.0,1.0,0.0,27037,16560,20688,12,0,198720,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,0,324444,0.0,0.0,0.0,27037.0,0.0,0.0,441,144,2.804541172060041,9.937309101011639,9.71474542793925,10.204961577256293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,27037,25064,23643,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,324444,0.0,0.0,0.0,27037.0,0.0,0.0,2304,144,3.488826798937623,10.070822367021758,10.129187832632027,10.204961577256293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,27037,26854,27337,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,324444,0.0,0.0,0.0,27037.0,0.0,0.0,2500,144,3.5218223186934257,10.215996374922929,10.198170064632654,10.204961577256293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,27037,27750,51720,17,0,471750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,459629,0.0,0.0,0.0,27037.0,0.0,0.0,784,289,3.0461888041774494,10.853599832885793,10.23099111917458,10.204961577256293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29,0.0,0.0,0.0,0.0,27037,29182,26599,17,0,496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,459629,0.0,0.0,0.0,0.0,0.0,0.0,841,289,3.075405529556091,10.188628900078157,10.281307359823968,10.204961577256293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,1.0,0.0,27037,31867,28815,17,0,541739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,459629,0.0,0.0,0.0,27037.0,0.0,0.0,1089,289,3.18250399159683,10.268651363870767,10.36932627056772,10.204961577256293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,52,0.0,0.0,1.0,0.0,27220,24706,32509,12,0,296472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326640,0.0,0.0,0.0,27220.0,0.0,0.0,2704,144,3.5534542410955496,10.389272253058634,10.11480140809676,10.211707276205457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,22,0.0,0.0,1.0,0.0,27233,14322,32509,12,0,171864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326796,0.0,0.0,0.0,27233.0,0.0,0.0,484,144,2.8438752934370206,10.389272253058634,9.569552095566886,10.212184752202996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,27233,25064,29554,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326796,0.0,0.0,0.0,27233.0,0.0,0.0,1849,144,3.3995479006040252,10.293974377463579,10.129187832632027,10.212184752202996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,27233,25064,31032,13,0,325832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,354029,0.0,0.0,0.0,27233.0,0.0,0.0,1156,169,3.2071404744468976,10.342774209119803,10.129187832632027,10.212184752202996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,27233,28645,28076,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326796,0.0,0.0,0.0,27233.0,0.0,0.0,2116,144,3.454348268395614,10.242670397850311,10.262734186842678,10.212184752202996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,27429,0,0,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,466293,0.0,0.0,0.0,27429.0,0.0,0.0,961,289,3.1307778637568613,-inf,-inf,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,27429,20588,23578,13,0,267644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,356577,0.0,0.0,0.0,27429.0,0.0,0.0,784,169,3.0461888041774494,10.068069352852072,9.932463660772646,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,44,1.0,0.0,1.0,0.0,27429,21483,22609,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,44.0,12.0,0.0,0,329148,0.0,0.0,0.0,27429.0,0.0,0.0,1936,144,3.4182510721993484,10.026103336076316,9.97501720367505,10.219356126832537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,27429,21483,28520,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329148,0.0,0.0,0.0,27429.0,0.0,0.0,625,144,2.951448437556569,10.258360874528233,9.97501720367505,10.219356126832537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,27429,22099,29644,14,0,309386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384006,0.0,0.0,0.0,27429.0,0.0,0.0,841,196,3.075405529556091,10.29701502307125,10.003287637613305,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,24,0.0,0.0,0.0,0.0,27429,22200,25712,16,0,355200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,438864,0.0,0.0,0.0,0.0,0.0,0.0,576,256,2.917178001290328,10.154713087977294,10.00784756786037,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,31,0.0,0.0,1.0,0.0,27429,22379,0,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329148,0.0,0.0,0.0,27429.0,0.0,0.0,961,144,3.1307778637568613,-inf,10.015878298115155,10.219356126832537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,40,1.0,0.0,1.0,0.0,27429,23274,38420,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.0,0.0,0,329148,0.0,0.0,0.0,27429.0,0.0,0.0,1600,144,3.3405576817475504,10.556333436322548,10.055092136668023,10.219356126832537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,27429,25064,20688,17,0,426088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,466293,0.0,0.0,0.0,27429.0,0.0,0.0,900,289,3.103578458323443,9.937309101011639,10.129187832632027,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,26,1.0,0.0,1.0,0.0,27429,25064,32509,16,0,401024,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,0.0,0,438864,0.0,0.0,0.0,27429.0,0.0,0.0,676,256,2.984302588322599,10.389272253058634,10.129187832632027,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,32,0.0,0.0,1.0,0.0,27429,25064,16254,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329148,0.0,0.0,0.0,27429.0,0.0,0.0,1024,144,3.157067208030971,9.69609431131315,10.129187832632027,10.219356126832537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,27429,25064,28815,15,0,375960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,411435,0.0,0.0,0.0,27429.0,0.0,0.0,676,225,2.984302588322599,10.268651363870767,10.129187832632027,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,28,0.0,0.0,1.0,0.0,27429,25064,31032,16,0,401024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,438864,0.0,0.0,0.0,27429.0,0.0,0.0,784,256,3.0461888041774494,10.342774209119803,10.129187832632027,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,54,0.0,0.0,1.0,0.0,27429,25422,24382,13,0,330486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,356577,0.0,0.0,0.0,27429.0,0.0,0.0,2916,169,3.5838282221644255,10.101600434125091,10.143370219854614,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,27429,25780,31032,14,0,360920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384006,0.0,0.0,0.0,27429.0,0.0,0.0,900,196,3.103578458323443,10.342774209119803,10.157354276493178,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,27429,25959,24382,14,0,363426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384006,0.0,0.0,0.0,27429.0,0.0,0.0,1089,196,3.18250399159683,10.101600434125091,10.164273649274849,10.219356126832537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
