treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,educsq,ageboxcox,lnre78,lnre75,lnre74,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
0,28,1,0,1,0,10585,5551,12780,12,0,66612,0,0,0,0,0,0,28,12,0,0,127020,0,0,0,10585,0,0,784,144,0.9626171988577635,9.455636727931525,8.621733370690162,9.267193183568965,0,0,0,0,0,0,0,0,1,0,0,0,0
0,26,1,0,0,1,1126,5562,3523,8,0,44496,0,0,0,5562,0,8,26,8,0,0,9008,0,0,0,0,0,1126,676,64,0.9598877816879293,8.167068178341237,8.62371303479391,7.026426808699636,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31,1,0,0,0,0,5613,0,12,0,67356,0,0,0,0,0,0,31,12,0,1,0,0,1,0,0,0,0,961,144,0.9660503875578612,-inf,8.6328406149422,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,7617,5716,10274,11,0,62876,0,0,0,5716,0,11,23,11,0,0,83787,0,0,0,0,0,7617,529,121,0.9549026515456931,9.237371711027214,8.651024539049757,8.938137870372788,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,7182,6004,4779,12,0,72048,0,0,0,0,0,0,20,12,0,0,86184,0,0,0,0,0,0,400,144,0.9484202966655324,8.471986598578159,8.700181192753353,8.879333174786028,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28,1,0,1,1,8293,6449,16988,10,0,64490,0,0,0,6449,0,10,28,10,0,0,82930,0,0,0,8293,0,8293,784,100,0.9626171988577635,9.740262491433162,8.771680359010377,9.023167064451204,0,0,0,0,0,0,1,0,0,0,0,0,0
0,39,1,0,1,0,19785,6608,499,12,0,79296,0,0,0,0,0,0,39,12,0,0,237420,0,0,0,19785,0,0,1521,144,0.9726212233655854,6.212606095751519,8.796036315200814,9.892679353819524,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21,1,0,0,1,39570,6608,3083,8,0,52864,0,0,0,6608,0,8,21,8,0,0,316560,0,0,0,0,0,39570,441,64,0.950787076792791,8.03365842788615,8.796036315200814,10.58582653437947,0,0,0,0,1,0,0,0,0,0,0,0,0
0,22,1,0,0,1,8810,6974,3708,11,0,76714,0,0,0,6974,0,11,22,11,0,0,96910,0,0,0,0,0,8810,484,121,0.9529384923193408,8.218247926685745,8.849944227235596,9.083642718930225,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,1,8009,7666,7659,11,0,84326,0,0,0,7666,0,11,20,11,0,0,88099,0,0,0,0,0,8009,400,121,0.9484202966655324,8.943636705909594,8.9445502459405,8.988321188323683,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,0,1,0,1,2992,8920,20857,11,0,98120,0,0,0,8920,0,11,0,0,0,0,32912,0,0,0,0,0,2992,441,121,0.950787076792791,9.945444902296636,9.096051225574055,8.003697339094368,0,0,0,0,0,0,0,1,0,0,0,0,0
0,23,0,1,0,0,5721,8960,7078,12,0,107520,0,0,0,0,0,0,0,0,0,0,68652,0,0,0,0,0,0,529,144,0.9549026515456931,8.864746660905409,9.100525505968976,8.651898894268529,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29,1,0,0,1,9268,9160,0,9,0,82440,0,0,0,9160,0,9,29,9,0,0,83412,0,0,0,0,0,9268,841,81,0.9638405977737807,-inf,9.122601457668177,9.134322885552267,0,0,0,0,0,1,0,0,0,0,0,0,0
0,28,1,0,1,1,10222,9210,1239,9,0,82890,0,0,0,9210,0,9,28,9,0,0,91998,0,0,0,10222,0,10222,784,81,0.9626171988577635,7.122059881629142,9.128045129249353,9.232297539328226,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30,1,0,1,1,0,9311,3982,11,0,102421,0,0,0,9311,1,11,30,11,0,1,0,0,1,1,0,1,0,900,121,0.9649823588799495,8.289539484624141,9.138951775888529,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,1,1,13519,9319,0,10,0,93190,0,0,0,9319,0,10,25,10,0,0,135190,0,0,0,13519,0,13519,625,100,0.9583591378395542,-inf,9.139810605785655,9.511851382364405,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,1,0,1,1,824,10033,0,11,0,110363,0,0,0,10033,0,11,28,11,0,0,9064,0,0,0,824,0,824,784,121,0.9626171988577635,-inf,9.213634938925614,6.714170529909472,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,0,0,0,1,27864,10598,7094,10,0,105980,0,0,0,10598,0,10,0,0,0,0,278640,0,0,0,0,0,27864,484,100,0.9529384923193408,8.867004635333567,9.268420583052707,10.235090812045836,0,0,0,0,0,0,1,0,0,0,0,0,0
0,44,1,0,1,1,12260,10857,12359,9,0,97713,0,0,0,10857,0,9,44,9,0,0,110340,0,0,0,12260,0,12260,1936,81,0.9755136115933472,9.422139821589736,9.292565312231853,9.414097209490203,0,0,0,0,0,1,0,0,0,0,0,0,0
0,21,1,0,0,1,31886,12357,0,9,0,111213,0,0,0,12357,0,9,21,9,0,0,286974,0,0,0,0,0,31886,441,81,0.950787076792791,-inf,9.42197798310419,10.36992232096731,0,0,0,0,0,1,0,0,0,0,0,0,0
0,28,1,0,0,1,17491,13371,0,11,0,147081,0,0,0,13371,0,11,28,11,0,0,192401,0,0,0,0,0,17491,784,121,0.9626171988577635,-inf,9.500843461614666,9.769441741907062,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,0,1,0,1,9594,16341,16900,9,0,147069,0,0,0,16341,0,9,0,0,0,0,86346,0,0,0,0,0,9594,841,81,0.9638405977737807,9.735068900911164,9.701432566051784,9.168893182062009,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,1,1,24731,16946,7343,9,0,152514,0,0,0,16946,0,9,25,9,0,0,222579,0,0,0,24731,0,24731,625,81,0.9583591378395542,8.90150275745161,9.73778709675841,10.115812796414458,0,0,0,0,0,1,0,0,0,0,0,0,0
0,22,0,0,1,1,25720,23031,5448,10,0,230310,0,0,0,23031,0,10,0,0,0,0,257200,0,0,0,25720,0,25720,484,100,0.9529384923193408,8.60300384782935,10.044596413496008,10.155024178351555,0,0,0,0,0,0,1,0,0,0,0,0,0
1,37,1,0,1,1,0,0,9930,11,1,0,0,1,1,0,1,11,37,11,0,1,0,0,1,1,0,1,0,1369,121,0.9712451516512777,9.203315757039219,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,0,1,0,1,0,0,3595,9,1,0,1,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,484,81,0.9529384923193408,8.187299270155147,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,24909,12,1,0,0,1,0,0,0,0,30,12,0,1,0,0,1,0,0,0,0,900,144,0.9649823588799495,10.122984462930141,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,27,1,0,0,1,0,0,7506,11,1,0,0,1,0,0,1,11,27,11,0,1,0,0,1,0,0,1,0,729,121,0.9613030849621761,8.923457979694966,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33,1,0,0,1,0,0,289,8,1,0,0,1,0,0,1,8,33,8,0,1,0,0,1,0,0,1,0,1089,64,0.967992075853778,5.666426688112432,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22,1,0,0,1,0,0,4056,9,1,0,0,1,0,0,1,9,22,9,0,1,0,0,1,0,0,1,0,484,81,0.9529384923193408,8.30795254527102,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,23,12,0,1,0,0,1,0,0,0,0,529,144,0.9549026515456931,-inf,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,32,1,0,0,1,0,0,8472,11,1,0,0,1,0,0,1,11,32,11,0,1,0,0,1,0,0,1,0,1024,121,0.9670516005594136,9.044521887281242,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,0,0,0,0,0,2164,16,1,0,0,1,0,0,0,0,22,16,0,1,0,0,1,0,0,0,0,484,256,0.9529384923193408,7.679713639966372,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,1
1,33,0,0,1,0,0,0,12418,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1089,144,0.967992075853778,9.426902311924838,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,1,0,0,1,0,0,8173,9,1,0,0,1,0,0,1,9,19,9,0,1,0,0,1,0,0,1,0,361,81,0.9458041228797351,9.00859131751613,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,1,0,0,0,0,0,17094,13,1,0,0,1,0,0,0,0,21,13,0,1,0,0,1,0,0,0,0,441,169,0.950787076792791,9.746482803725963,-inf,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0
1,18,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,18,8,0,1,0,0,1,0,0,1,0,324,64,0.9428969602292465,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27,1,0,1,1,0,0,18739,10,1,0,0,1,1,0,1,10,27,10,0,1,0,0,1,1,0,1,0,729,100,0.9613030849621761,9.838362192575666,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,0,0,3023,7,1,0,0,1,0,0,1,7,17,7,0,1,0,0,1,0,0,1,0,289,49,0.9396474210192167,8.014004994779459,-inf,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
1,19,1,0,0,1,0,0,3228,10,1,0,0,1,0,0,1,10,19,10,0,1,0,0,1,0,0,1,0,361,100,0.9458041228797351,8.07961802938984,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,0,0,0,14581,13,1,0,0,1,0,0,0,0,27,13,0,1,0,0,1,0,0,0,0,729,169,0.9613030849621761,9.587474590316285,-inf,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0
1,23,1,0,0,1,0,0,7693,10,1,0,0,1,0,0,1,10,23,10,0,1,0,0,1,0,0,1,0,529,100,0.9549026515456931,8.948066103458935,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,40,1,0,0,0,0,0,10804,12,1,0,0,1,0,0,0,0,40,12,0,1,0,0,1,0,0,0,0,1600,144,0.9732576072672675,9.287671714912506,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,1,0,0,0,0,0,10747,12,1,0,0,1,0,0,0,0,26,12,0,1,0,0,1,0,0,0,0,676,144,0.9598877816879293,9.282381924841154,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,23,11,0,1,0,0,1,0,0,1,0,529,121,0.9549026515456931,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,41,0,0,0,0,0,0,5149,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1681,196,0.9738629181255468,8.546557800046141,-inf,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0
1,38,0,0,0,1,0,0,6408,9,1,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,1444,81,0.9719513116061754,8.765302488748196,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,24,1,0,0,1,0,0,1991,11,1,0,0,1,0,0,1,11,24,11,0,1,0,0,1,0,0,1,0,576,121,0.9567029759406541,7.596392304064196,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,1,0,0,1,0,0,11163,10,1,0,0,1,0,0,1,10,18,10,0,1,0,0,1,0,0,1,0,324,100,0.9428969602292465,9.320360017014732,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,29,1,0,1,1,0,0,9642,11,1,0,0,1,1,0,1,11,29,11,0,1,0,0,1,1,0,1,0,841,121,0.9638405977737807,9.173883834965567,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,1,0,0,9897,11,1,0,0,1,0,0,1,11,25,11,0,1,0,0,1,0,0,1,0,625,121,0.9583591378395542,9.199986959896691,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,27,0,1,0,1,0,0,11142,10,1,0,1,0,0,0,1,10,0,0,1,1,0,1,0,0,0,1,0,729,100,0.9613030849621761,9.31847703058076,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,0,0,16218,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,100,0.9396474210192167,9.693877015504503,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,24,1,0,0,1,0,0,995,11,1,0,0,1,0,0,1,11,24,11,0,1,0,0,1,0,0,1,0,576,121,0.9567029759406541,6.902742737158593,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,100,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,48,1,0,0,1,0,0,6551,4,1,0,0,1,0,0,1,4,48,4,0,1,0,0,1,0,0,1,0,2304,16,0.977393275951835,8.787372988731876,-inf,-inf,1,0,0,0,0,0,0,0,0,0,0,0,0
1,25,1,0,1,1,0,0,1574,11,1,0,0,1,1,0,1,11,25,11,0,1,0,0,1,1,0,1,0,625,121,0.9583591378395542,7.3613754289773485,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,20,1,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,20,12,0,1,0,0,1,0,0,0,0,400,144,0.9484202966655324,-inf,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,25,1,0,0,0,0,0,3191,12,1,0,0,1,0,0,0,0,25,12,0,1,0,0,1,0,0,0,0,625,144,0.9583591378395542,8.068089626278244,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,42,1,0,0,0,0,0,20505,14,1,0,0,1,0,0,0,0,42,14,0,1,0,0,1,0,0,0,0,1764,196,0.9744393768529812,9.92842403782616,-inf,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0
1,25,1,0,0,1,0,0,6181,5,1,0,0,1,0,0,1,5,25,5,0,1,0,0,1,0,0,1,0,625,25,0.9583591378395542,8.729235349659273,-inf,-inf,0,1,0,0,0,0,0,0,0,0,0,0,0
1,23,1,0,1,0,0,0,5911,12,1,0,0,1,1,0,0,0,23,12,0,1,0,0,1,1,0,0,0,529,144,0.9549026515456931,8.684570300824369,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,46,1,0,1,1,0,0,3094,8,1,0,0,1,1,0,1,8,46,8,0,1,0,0,1,1,0,1,0,2116,64,0.9764943463935378,8.037220031133012,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,24,10,0,1,0,0,1,0,0,1,0,576,100,0.9567029759406541,-inf,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,21,1,0,0,0,0,0,1254,12,1,0,0,1,0,0,0,0,21,12,0,1,0,0,1,0,0,0,0,441,144,0.950787076792791,7.134093721192866,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,0,0,0,1,0,0,13188,9,1,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,361,81,0.9458041228797351,9.487062604191621,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17,1,0,0,1,0,0,8061,8,1,0,0,1,0,0,1,8,17,8,0,1,0,0,1,0,0,1,0,289,64,0.9396474210192167,8.9947928972836,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,18,0,1,1,1,0,0,2787,8,1,0,1,0,1,0,1,8,0,0,1,1,0,1,0,1,0,1,0,324,64,0.9428969602292465,7.932721027481948,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20,1,0,0,1,0,0,3972,11,1,0,0,1,0,0,1,11,20,11,0,1,0,0,1,0,0,1,0,400,121,0.9484202966655324,8.287025025165063,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,1,1,0,0,0,11,1,0,0,1,1,0,1,11,25,11,0,1,0,0,1,1,0,1,0,625,121,0.9583591378395542,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,17,8,0,1,0,0,1,0,0,1,0,289,64,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,17,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,17,9,0,1,0,0,1,0,0,1,0,289,81,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,25,1,0,0,1,0,0,12187,5,1,0,0,1,0,0,1,5,25,5,0,1,0,0,1,0,0,1,0,625,25,0.9583591378395542,9.408125088823502,-inf,-inf,0,1,0,0,0,0,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,4843,12,1,0,0,1,0,0,0,0,23,12,0,1,0,0,1,0,0,0,0,529,144,0.9549026515456931,8.48528964240323,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,28,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,28,8,0,1,0,0,1,0,0,1,0,784,64,0.9626171988577635,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31,1,0,1,1,0,0,8087,11,1,0,0,1,1,0,1,11,31,11,0,1,0,0,1,1,0,1,0,961,121,0.9660503875578612,8.998013113095823,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,18,11,0,1,0,0,1,0,0,1,0,324,121,0.9428969602292465,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,0,0,0,2348,12,1,0,0,1,0,0,0,0,25,12,0,1,0,0,1,0,0,0,0,625,144,0.9583591378395542,7.761319180947987,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,30,1,0,1,1,0,0,590,11,1,0,0,1,1,0,1,11,30,11,0,1,0,0,1,1,0,1,0,900,121,0.9649823588799495,6.380122536899765,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,100,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,37,1,0,0,1,0,0,1067,9,1,0,0,1,0,0,1,9,37,9,0,1,0,0,1,0,0,1,0,1369,81,0.9712451516512777,6.9726062513017535,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,41,1,0,1,1,0,0,7284,4,1,0,0,1,1,0,1,4,41,4,0,1,0,0,1,1,0,1,0,1681,16,0.9738629181255468,8.8934354408475,-inf,-inf,1,0,0,0,0,0,0,0,0,0,0,0,0
1,42,1,0,1,0,0,0,13167,14,1,0,0,1,1,0,0,0,42,14,0,1,0,0,1,1,0,0,0,1764,196,0.9744393768529812,9.485468978356344,-inf,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0
1,22,0,0,0,1,0,0,1048,11,1,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,484,121,0.9529384923193408,6.954638864880987,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,17,8,0,1,0,0,1,0,0,1,0,289,64,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,29,1,0,0,1,0,0,1923,8,1,0,0,1,0,0,1,8,29,8,0,1,0,0,1,0,0,1,0,841,64,0.9638405977737807,7.56164174558878,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,35,1,0,0,1,0,0,4666,10,1,0,0,1,0,0,1,10,35,10,0,1,0,0,1,0,0,1,0,1225,100,0.9697116504969562,8.448057452581375,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,1,0,0,549,11,1,0,0,1,0,0,1,11,27,11,0,1,0,0,1,0,0,1,0,729,121,0.9613030849621761,6.3080984415095305,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29,1,0,0,1,0,0,762,4,1,0,0,1,0,0,1,4,29,4,0,1,0,0,1,0,0,1,0,841,16,0.9638405977737807,6.635946555686647,-inf,-inf,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,1,0,0,1,0,0,10694,9,1,0,0,1,0,0,1,9,28,9,0,1,0,0,1,0,0,1,0,784,81,0.9626171988577635,9.277438115508676,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,27,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,27,11,0,1,0,0,1,0,0,1,0,729,121,0.9613030849621761,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,1,0,529,49,0.9549026515456931,-inf,-inf,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
1,45,1,0,1,1,0,0,8546,5,1,0,0,1,1,0,1,5,45,5,0,1,0,0,1,1,0,1,0,2025,25,0.9760148868153693,9.05321861620397,-inf,-inf,0,1,0,0,0,0,0,0,0,0,0,0,0
1,29,1,0,0,0,0,0,7479,13,1,0,0,1,0,0,0,0,29,13,0,1,0,0,1,0,0,0,0,841,169,0.9638405977737807,8.919854372191667,-inf,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,27,9,0,1,0,0,1,0,0,1,0,729,81,0.9613030849621761,-inf,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,46,1,0,0,0,0,0,647,13,1,0,0,1,0,0,0,0,46,13,0,1,0,0,1,0,0,0,0,2116,169,0.9764943463935378,6.472346294500901,-inf,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0
1,18,1,0,0,1,0,0,0,6,1,0,0,1,0,0,1,6,18,6,0,1,0,0,1,0,0,1,0,324,36,0.9428969602292465,-inf,-inf,-inf,0,0,1,0,0,0,0,0,0,0,0,0,0
1,25,1,0,0,0,0,0,11965,12,1,0,0,1,0,0,0,0,25,12,0,1,0,0,1,0,0,0,0,625,144,0.9583591378395542,9.389741000342473,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,28,1,0,0,0,0,0,9598,15,1,0,0,1,0,0,0,0,28,15,0,1,0,0,1,0,0,0,0,784,225,0.9626171988577635,9.169310022418191,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25,0,0,0,1,0,0,18783,11,1,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,625,121,0.9583591378395542,9.84070748441342,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,0,0,0,0,0,18678,12,1,0,0,1,0,0,0,0,22,12,0,1,0,0,1,0,0,0,0,484,144,0.9529384923193408,9.835101639669663,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,21,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,21,9,0,1,0,0,1,0,0,1,0,441,81,0.950787076792791,-inf,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,40,1,0,0,1,0,0,23005,11,1,0,0,1,0,0,1,11,40,11,0,1,0,0,1,0,0,1,0,1600,121,0.9732576072672675,10.043466862589568,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,0,0,1,0,0,6456,11,1,0,0,1,0,0,1,11,22,11,0,1,0,0,1,0,0,1,0,484,121,0.9529384923193408,8.772765209949785,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,25,12,0,1,0,0,1,0,0,0,0,625,144,0.9583591378395542,-inf,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,18,1,0,0,0,0,0,2321,12,1,0,0,1,0,0,0,0,18,12,0,1,0,0,1,0,0,0,0,324,144,0.9428969602292465,7.749753406274437,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,38,0,0,0,0,0,0,4941,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1444,144,0.9719513116061754,8.50532301884575,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,27,1,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,27,13,0,1,0,0,1,0,0,0,0,729,169,0.9613030849621761,-inf,-inf,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,27,8,0,1,0,0,1,0,0,1,0,729,64,0.9613030849621761,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,38,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,38,11,0,1,0,0,1,0,0,1,0,1444,121,0.9719513116061754,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,0,1,0,1,0,0,3881,8,1,0,1,0,0,0,1,8,0,0,1,1,0,1,0,0,0,1,0,529,64,0.9549026515456931,8.263848131368906,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26,1,0,0,1,0,0,17230,11,1,0,0,1,0,0,1,11,26,11,0,1,0,0,1,0,0,1,0,676,121,0.9598877816879293,9.754407329521975,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,0,0,0,0,0,0,8048,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,441,144,0.950787076792791,8.99317889233952,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,25,1,0,0,1,0,0,0,8,1,0,0,1,0,0,1,8,25,8,0,1,0,0,1,0,0,1,0,625,64,0.9583591378395542,-inf,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31,1,0,1,1,0,0,14509,11,1,0,0,1,1,0,1,11,31,11,0,1,0,0,1,1,0,1,0,961,121,0.9660503875578612,9.582524425515684,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,100,0.9396474210192167,-inf,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,25,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,25,11,0,1,0,0,1,0,0,1,0,625,121,0.9583591378395542,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,1,0,0,0,0,0,9983,12,1,0,0,1,0,0,0,0,21,12,0,1,0,0,1,0,0,0,0,441,144,0.950787076792791,9.208638925336425,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
1,44,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,44,11,0,1,0,0,1,0,0,1,0,1936,121,0.9755136115933472,-inf,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
