treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,educsq,ageboxcox,lnre78,lnre75,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,50,1.0,0.0,1.0,0.0,17903,25121,12,0,214836,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,2500,144,3.277626114286942,10.131459428706979,9.792723575551273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,21304,19242,12,0,255648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,144,2.7502356495289546,9.86485066892121,9.966650127493768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28287,38420,12,0,339444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,2.8095199364738797,10.556333436322548,10.250157614133787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,41,0.0,0.0,0.0,0.0,0,30293,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,169,3.1385730784775028,10.318671941705203,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,20230,42410,17,0,343910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,289,3.2345463792259843,10.655139462468636,9.91492193016179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,21483,19210,17,0,365211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,289,2.864015335733844,9.863186255762603,9.97501720367505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,22379,28490,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,144,3.1555956891389783,10.257308427491955,10.015878298115155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,37,1.0,0.0,1.0,0.0,22379,19210,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,1369,144,3.0656274830995436,9.863186255762603,10.015878298115155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,37,1.0,0.0,1.0,0.0,22379,19210,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,1369,144,3.0656274830995436,9.863186255762603,10.015878298115155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,23274,0,16,0,372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,256,3.24923239012838,-inf,10.055092136668023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,21,0.0,0.0,1.0,0.0,24169,28815,12,0,290028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,144,2.6503439093087704,10.268651363870767,10.092826099237977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,24214,33987,12,0,290568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,144,3.2195147043484384,10.433733377541598,10.094686257267686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,25959,35465,12,0,311508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,144,2.889688641163886,10.476301573636187,10.164273649274849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,26496,30191,12,0,317952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,144,3.0846450426912884,10.315299145703156,10.184749057184986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,26854,35465,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,2.864015335733844,10.476301573636187,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,26854,31032,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,144,3.0846450426912884,10.342774209119803,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,26854,26599,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,144,3.3179681596281756,10.188628900078157,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,27033,27781,12,0,324396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,144,3.2195147043484384,10.232107612780684,10.204813620903147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,27033,27781,12,0,324396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,144,3.2195147043484384,10.232107612780684,10.204813620903147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,27750,96052,16,0,444000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,256,2.9835005611354375,11.472644990468204,10.23099111917458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,34,0.0,0.0,1.0,0.0,27912,11821,12,0,334944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,3.0050144395644343,9.377632889750377,10.23681198286661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,28645,28076,17,0,486965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,289,3.025847380557263,10.242670397850311,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,53,0.0,0.0,1.0,0.0,28645,29554,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,144,3.3179681596281756,10.293974377463579,10.262734186842678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28645,33987,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,2.8095199364738797,10.433733377541598,10.262734186842678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,28645,35022,16,0,458320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,256,2.8095199364738797,10.463731714431846,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,50,0.0,0.0,1.0,0.0,29540,28076,13,0,384020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,169,3.277626114286942,10.242670397850311,10.293500556085371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,46,1.0,0.0,1.0,0.0,30435,22165,12,0,365220,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,0.0,2116,144,3.2195147043484384,10.006269747179154,10.323348540928025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,0.0,0.0,30435,29554,14,0,426090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,196,3.172180842997835,10.293974377463579,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,26,0.0,0.0,0.0,0.0,30435,29554,14,0,426090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,196,2.8095199364738797,10.293974377463579,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,33,0.0,0.0,1.0,0.0,30435,31032,17,0,517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,289,2.9835005611354375,10.342774209119803,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,1.0,0.0,30435,19210,17,0,517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,289,2.9835005611354375,9.863186255762603,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,30437,26007,12,0,365244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,144,3.1555956891389783,10.16612101153675,10.323414252585296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,30793,31180,12,0,369516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,3.0050144395644343,10.347532142611767,10.335042670404032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,30793,31180,12,0,369516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,3.0050144395644343,10.347532142611767,10.335042670404032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,31330,25712,17,0,532610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,289,3.0050144395644343,10.154713087977294,10.352331383946238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,37,0.0,0.0,1.0,0.0,31330,33987,17,0,532610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,289,3.0656274830995436,10.433733377541598,10.352331383946238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,34,0.0,0.0,1.0,0.0,32225,32672,17,0,547825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,289,3.0050144395644343,10.394273720964392,10.380497827807389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,37,1.0,0.0,1.0,0.0,32225,44331,12,0,386700,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,1369,144,3.0656274830995436,10.699439485571743,10.380497827807389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,32225,35465,17,0,547825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,289,2.8095199364738797,10.476301573636187,10.380497827807389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,36,0.0,0.0,1.0,0.0,34911,32509,17,0,593487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,289,3.046039491196921,10.389272253058634,10.460557244776187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,0.0,0.0,35448,33987,14,0,496272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,196,2.864015335733844,10.433733377541598,10.475822112879326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,35806,39159,12,0,429672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,144,2.9382499464245244,10.5753855600569,10.485870756111218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,35806,33839,14,0,501284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,196,2.780526107090586,10.429369262456103,10.485870756111218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,31,0.0,0.0,1.0,0.0,35806,56153,14,0,501284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,196,2.9382499464245244,10.935835387056356,10.485870756111218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,28,0.0,0.0,1.0,0.0,41177,47287,12,0,494124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,2.864015335733844,10.763990695266562,10.62563512702953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,42967,31032,12,0,515604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,3.0050144395644343,10.342774209119803,10.668187658180978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,47,1.0,0.0,1.0,0.0,27750,36647,14,0,388500,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14.0,0.0,2209,196,3.2345463792259843,10.509086848575649,10.23099111917458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,35,0.0,0.0,1.0,0.0,28645,29554,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,144,3.025847380557263,10.293974377463579,10.262734186842678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,35,1.0,0.0,1.0,0.0,34098,19062,15,0,511470,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,1225,225,3.025847380557263,9.855452103497571,10.436994010525176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,35,1.0,0.0,1.0,0.0,34098,19062,15,0,511470,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,1225,225,3.025847380557263,9.855452103497571,10.436994010525176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,31,0.0,0.0,1.0,0.0,26854,29554,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,144,2.9382499464245244,10.293974377463579,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,30883,32509,12,0,370596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,144,2.7502356495289546,10.389272253058634,10.337961149679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,2.864015335733844,-inf,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,30793,51720,16,0,492688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,256,2.8373194164728255,10.853599832885793,10.335042670404032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,47,0.0,0.0,1.0,0.0,33312,15072,12,0,399744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,144,3.2345463792259843,9.620593996816144,10.413672971414696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,33312,15072,12,0,399744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,144,3.2345463792259843,9.620593996816144,10.413672971414696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,37,0.0,1.0,1.0,0.0,26854,26554,14,0,375956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,196,3.0656274830995436,10.186935674455848,10.198170064632654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,22,0.0,0.0,1.0,0.0,20588,27485,14,0,288232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,196,2.6852857884380423,10.22139568029476,9.932463660772646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,47,0.0,0.0,1.0,0.0,23274,25860,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,144,3.2345463792259843,10.160452652325848,10.055092136668023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,24169,22165,14,0,338366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,196,2.9612618143079734,10.006269747179154,10.092826099237977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,29,0.0,0.0,0.0,0.0,28645,44331,15,0,429675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,225,2.889688641163886,10.699439485571743,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,27,0.0,0.0,0.0,0.0,31330,36943,16,0,501280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,256,2.8373194164728255,10.51713146323313,10.352331383946238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,37,0.0,0.0,1.0,0.0,44758,81274,14,0,626612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,196,3.0656274830995436,11.305581441189922,10.7090254786751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,37,0.0,0.0,1.0,0.0,44758,81274,14,0,626612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,196,3.0656274830995436,11.305581441189922,10.7090254786751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,43,0.0,0.0,1.0,0.0,23811,31032,12,0,285732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,144,3.172180842997835,10.342774209119803,10.077902937758985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,23811,31032,12,0,285732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,144,3.172180842997835,10.342774209119803,10.077902937758985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,24885,24678,12,0,298620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,3.0050144395644343,10.11366743745848,10.122020491292654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,26854,14777,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,144,2.914411802019027,9.600827196903634,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,0.0,0.0,0.0,28645,33987,16,0,458320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,256,3.1031231525430782,10.433733377541598,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,35,0.0,0.0,1.0,0.0,29540,37120,16,0,472640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,256,3.025847380557263,10.521911186900137,10.293500556085371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28,0.0,0.0,1.0,0.0,32941,36204,12,0,395292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,2.864015335733844,10.496924888947062,10.40247336149791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,35806,23052,12,0,429672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,144,2.9612618143079734,10.045507812556558,10.485870756111218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,39387,39898,12,0,472644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,2.8095199364738797,10.594081476308356,10.58119109160222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,1.0,0.0,1.0,0.0,35448,48247,12,0,425376,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,900,144,2.914411802019027,10.78408892866831,10.475822112879326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,25064,31908,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,144,2.8373194164728255,10.37061204103102,10.129187832632027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,26317,25860,16,0,421072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,256,2.8373194164728255,10.160452652325848,10.177970397179921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28,0.0,0.0,1.0,0.0,28824,39898,12,0,345888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,2.864015335733844,10.594081476308356,10.26896365242793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,32583,34726,12,0,390996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,144,3.1031231525430782,10.455243964904083,10.391545958948146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,28,1.0,0.0,1.0,0.0,33486,30828,15,0,502290,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,784,225,2.864015335733844,10.336178646897883,10.418882720016489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,48,0.0,0.0,1.0,0.0,29269,34753,12,0,351228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,144,3.24923239012838,10.456021178201889,10.284284214428578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,34732,32509,14,0,486248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,196,3.24923239012838,10.389272253058634,10.455416731180536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,37,0.0,0.0,1.0,0.0,30435,27939,17,0,517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,289,3.0656274830995436,10.237778841189767,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,49,0.0,0.0,1.0,0.0,31867,35465,17,0,541739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,289,3.2635876433121904,10.476301573636187,10.36932627056772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,25,0.0,0.0,1.0,0.0,41177,35465,15,0,617655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,225,2.780526107090586,10.476301573636187,10.62563512702953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,27,0.0,0.0,1.0,0.0,34016,43001,15,0,510240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,225,2.8373194164728255,10.668978650219241,10.434586281141675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,51,0.0,1.0,1.0,0.0,0,88663,17,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2601,289,3.2913609231992997,11.392597944857194,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,24,0.0,0.0,1.0,0.0,26854,26599,15,0,402810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,225,2.7502356495289546,10.188628900078157,10.198170064632654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,31,0.0,0.0,1.0,0.0,26854,32509,17,0,456518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,289,2.9382499464245244,10.389272253058634,10.198170064632654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,45,0.0,0.0,1.0,0.0,27391,25564,12,0,328692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,144,3.2041214446589685,10.148940390770173,10.217969771265725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,27391,25564,12,0,328692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,144,3.2041214446589685,10.148940390770173,10.217969771265725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,27750,47287,14,0,388500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,196,3.1031231525430782,10.763990695266562,10.23099111917458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,39,0.0,0.0,1.0,0.0,27750,47287,14,0,388500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,196,3.1031231525430782,10.763990695266562,10.23099111917458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,25,0.0,0.0,1.0,0.0,28249,35561,17,0,480233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,289,2.780526107090586,10.479004810717253,10.248813337717966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,53,0.0,0.0,1.0,0.0,28645,27929,17,0,486965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,289,3.3179681596281756,10.23742085450305,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,26,0.0,0.0,1.0,0.0,28645,35465,16,0,458320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,256,2.8095199364738797,10.476301573636187,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,31,0.0,0.0,1.0,0.0,28645,27337,12,0,343740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,144,2.9382499464245244,10.215996374922929,10.262734186842678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,28645,28076,17,0,486965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,289,2.9612618143079734,10.242670397850311,10.262734186842678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,48,0.0,0.0,1.0,0.0,29540,32951,17,0,502180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,289,3.24923239012838,10.402776888483789,10.293500556085371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,47,0.0,0.0,0.0,0.0,29540,29258,17,0,502180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,289,3.2345463792259843,10.283908319538032,10.293500556085371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,44,0.0,0.0,1.0,0.0,30435,19210,16,0,486960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,256,3.188349571300041,9.863186255762603,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,41,0.0,0.0,1.0,0.0,30435,20688,16,0,486960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,256,3.1385730784775028,9.937309101011639,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,44,0.0,0.0,1.0,0.0,30435,33987,16,0,486960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,256,3.188349571300041,10.433733377541598,10.323348540928025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,52,0.0,0.0,1.0,0.0,31293,32509,17,0,531981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,289,3.304804402767221,10.389272253058634,10.351149709344082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,40,0.0,0.0,1.0,0.0,31330,27633,12,0,375960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,144,3.12109037130695,10.226765989656345,10.352331383946238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
