treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,educsq,ageboxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,32,0.0,0.0,1.0,0.0,17187,6905,15,0,257805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,225,4.67533385715455,8.840001065843392,9.751908563076688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,29,0.0,0.0,1.0,0.0,15343,25041,12,0,184116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,144,4.502394833016174,10.128269760518846,9.638414622945206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,2871,24899,14,0,40194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,196,3.9546477265588305,10.122582921003769,7.962415680121064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,18,0.0,0.0,0.0,0.0,2456,22245,12,0,29472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,144,3.703165208990785,10.009872543240142,7.806289289267033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,196,5.077904651415065,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,25243,25564,17,0,429131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,289,4.885978119627811,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,55,0.0,0.0,1.0,0.0,20889,15307,12,0,250668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,144,5.678699621919348,9.636065519091707,9.946977983610656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,5122,11032,10,0,51220,0.0,0.0,0.0,5122.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,9.308555419473137,8.541300266759471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,144,5.337698554227474,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,0.0,1.0,12378,1983,10,0,123780,0.0,0.0,0.0,12378.0,0.0,10.0,0.0,0.0,0.0,2304,100,5.418006515669491,7.592366128519796,9.423675982299306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,1.0,25243,0,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,2025,121,5.296445606698071,-inf,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,23224,24212,11,0,255464,0.0,0.0,0.0,23224.0,0.0,11.0,0.0,0.0,0.0,1444,121,4.984051275128488,10.094603657011579,10.052941505704466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,11185,13472,12,0,134220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,144,4.246902063237979,9.508368736482108,9.32232887392423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,24940,25378,12,0,299280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,144,4.984051275128488,10.14163793595686,10.124228219234027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,13432,25564,12,0,161184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,144,4.561636201904492,10.148940390770173,9.505395198757377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,17267,25564,12,0,207204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,144,4.83522413251897,10.148940390770173,9.75655244441243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,2449,1108,10,0,24490,0.0,0.0,0.0,2449.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,7.010311867307229,7.803435056952168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,33,0.0,0.0,0.0,0.0,20304,25564,14,0,284256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,196,4.729971912479329,10.148940390770173,9.918573189954168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,10271,22208,13,0,133523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,169,4.313810477859777,10.00820786330653,9.237079669165805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,23,0.0,0.0,0.0,0.0,12347,20555,12,0,148164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,144,4.106087574170275,9.930859499331978,9.421168397567744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,256,5.296445606698071,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,18,0.0,0.0,0.0,1.0,1324,4227,11,0,14564,0.0,0.0,0.0,1324.0,0.0,11.0,0.0,0.0,0.0,324,121,3.703165208990785,8.34924780056679,7.188412736496954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,144,5.077904651415065,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,0.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,256,4.783244395303898,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,41,0.0,0.0,0.0,0.0,22765,25564,18,0,409770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,324,5.123369598862009,10.148940390770173,10.032979547768882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,36,0.0,0.0,0.0,0.0,0,2841,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,196,4.885978119627811,7.951911381854188,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,24864,23231,16,0,397824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,256,4.935568135070046,10.053242872620965,10.121176253167373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,16,0.0,0.0,0.0,1.0,821,10639,10,0,8210,0.0,0.0,0.0,821.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,9.272281773516365,6.710523109452428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,22284,25269,16,0,356544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,256,4.885978119627811,10.137333626983473,10.011624211140706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,39,0.0,1.0,1.0,0.0,1962,635,18,0,35316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,324,5.031480421487182,6.453624998892692,7.581719640125308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,23,0.0,0.0,1.0,0.0,11051,18338,12,0,132612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,144,4.106087574170275,9.816730688609846,9.310276200588783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,16725,25564,16,0,267600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,256,4.177720095722324,10.148940390770173,9.724659884996429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,33,0.0,0.0,1.0,0.0,25243,17316,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,144,4.729971912479329,9.759386208561871,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,0.0,25243,1259,15,0,378645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,225,5.167917773385796,7.138073034044347,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,54,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,144,5.643218794318048,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,0.0,9936,23458,16,0,158976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,256,4.031805260868567,10.06296686708145,9.20391980417326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,35,0.0,0.0,1.0,0.0,0,12476,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,289,4.83522413251897,9.431562077727694,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,20,0.0,0.0,1.0,0.0,18610,25564,14,0,260540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,196,3.8743584652731844,10.148940390770173,9.831454349636296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,29,0.0,0.0,0.0,0.0,20685,22208,13,0,268905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,169,4.502394833016174,10.00820786330653,9.937164078895512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,31,0.0,0.0,0.0,0.0,25243,18793,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,144,4.6192508626288165,9.8412397390566,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,0.0,0.0,23517,25564,12,0,282204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,144,4.935568135070046,10.148940390770173,10.065478842856832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,10688,22560,12,0,128256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,4.313810477859777,10.023933705611995,9.276876895776427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,41,0.0,0.0,0.0,0.0,9533,0,14,0,133462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,196,5.123369598862009,-inf,9.162514742493578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25243,0,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,256,4.67533385715455,-inf,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20,0.0,0.0,0.0,0.0,4746,846,13,0,61698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,169,3.8743584652731844,6.740519359606223,8.465057436995709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,256,4.313810477859777,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,21,0.0,0.0,0.0,0.0,14993,21809,12,0,179916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,144,3.9546477265588305,9.990078007617226,9.615338704494903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,0.0,0.0,13033,23046,12,0,156396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,144,4.441422282762017,10.04524749757396,9.47523988153072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,1.0,1.0,1.0,18259,16982,10,0,182590,0.0,0.0,0.0,18259.0,0.0,10.0,0.0,0.0,0.0,576,100,4.177720095722324,9.739909238559308,9.812413388136733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,39,0.0,1.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,144,5.031480421487182,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,91,6105,10,0,910,0.0,0.0,0.0,91.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,8.716863386544805,4.51085950651685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,21521,23259,10,0,215210,0.0,0.0,0.0,21521.0,0.0,10.0,0.0,0.0,0.0,729,100,4.378603334624191,10.054447432887068,9.976784481597585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,0.0,1.0,1.0,1.0,16615,19149,6,0,99690,0.0,0.0,0.0,16615.0,0.0,6.0,0.0,0.0,0.0,576,36,4.177720095722324,9.860005773924167,9.718061180788695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,4984,0,13,0,64792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,169,4.106087574170275,-inf,8.51398806046729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,11599,15083,14,0,162386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,196,4.561636201904492,9.621323560768252,9.358674166481876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,32,0.0,1.0,1.0,1.0,13212,12019,2,0,26424,0.0,0.0,0.0,13212.0,0.0,2.0,0.0,0.0,0.0,1024,4,4.67533385715455,9.39424400995279,9.48888078651068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,20,0.0,1.0,0.0,0.0,6837,25564,13,0,88881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,169,3.8743584652731844,10.148940390770173,8.830104317913793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,21,0.0,1.0,0.0,0.0,10127,14137,13,0,131651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,169,3.9546477265588305,9.556550752867032,9.222960403332285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,21,0.0,1.0,1.0,0.0,6706,15780,14,0,93884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,196,3.9546477265588305,9.666498594399865,8.810757927026174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,22,0.0,1.0,1.0,0.0,4563,25564,12,0,54756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,144,4.031805260868567,10.148940390770173,8.425735580927402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,0.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,256,4.561636201904492,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24,0.0,0.0,1.0,0.0,14641,23779,12,0,175692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,144,4.177720095722324,10.076558117215898,9.591581091193483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,25243,24995,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,169,5.607184971248686,10.12643108384767,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,36,0.0,0.0,0.0,0.0,3073,2914,17,0,52241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,289,4.885978119627811,7.97728198675515,8.030409562130485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,21,0.0,0.0,0.0,0.0,6654,0,12,0,79848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,144,3.9546477265588305,-inf,8.802973456578423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,1.0,0.0,1.0,16272,21200,2,0,32544,0.0,0.0,0.0,16272.0,0.0,2.0,0.0,0.0,0.0,1444,4,4.984051275128488,9.961756460660103,9.69720111828834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,26,0.0,1.0,1.0,0.0,0,0,12,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,676,144,4.313810477859777,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,1.0,0.0,1.0,0,13583,11,1,0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,361,121,3.7906438013860337,9.51657428982249,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,21,1.0,0.0,0.0,0.0,0,25564,14,1,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,441,196,3.9546477265588305,10.148940390770173,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,4824,5473,14,0,67536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,196,3.8743584652731844,8.607582191143917,8.481358738407021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,25243,25168,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,144,5.495567135613508,10.13332862529806,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,55,1.0,0.0,1.0,1.0,0,0,11,1,0,0.0,1.0,1.0,0.0,1.0,11.0,55.0,11.0,0.0,3025,121,5.678699621919348,-inf,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,53,1.0,0.0,1.0,1.0,25152,25514,9,0,226368,0.0,0.0,0.0,25152.0,0.0,9.0,53.0,9.0,0.0,2809,81,5.607184971248686,10.146982600098235,10.132692695228933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,0.0,18798,18331,12,0,225576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,144,5.167917773385796,9.816348894719365,9.841505760180247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,0.0,0.0,13891,10527,12,0,166692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,4.313810477859777,9.261698664251325,9.53899642739739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,34,1.0,0.0,0.0,0.0,15104,13448,15,0,226560,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,0.0,1156,225,4.783244395303898,9.506585675088452,9.622714888385282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,51,0.0,0.0,1.0,0.0,4309,11668,12,0,51708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,144,5.5333800743957395,9.364605330987612,8.368461137615839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,0.0,0.0,0.0,1.0,9447,25564,10,0,94470,0.0,0.0,0.0,9447.0,0.0,10.0,0.0,0.0,0.0,484,100,4.031805260868567,10.148940390770173,9.153452509769135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,169,4.67533385715455,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,17536,15273,14,0,245504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,196,4.246902063237979,9.633841842570446,9.772011189747742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,26,0.0,1.0,0.0,0.0,5109,4181,12,0,61308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,144,4.313810477859777,8.338305731356565,8.538758969330798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,1.0,1.0,1.0,13570,12915,8,0,108560,0.0,0.0,0.0,13570.0,0.0,8.0,0.0,0.0,0.0,2601,64,5.5333800743957395,9.46614470552994,9.515616752828915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,16,0.0,1.0,0.0,1.0,1287,8123,10,0,12870,0.0,0.0,0.0,1287.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,9.002454823050954,7.160069207596127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,32,0.0,1.0,1.0,1.0,10826,15131,3,0,32478,0.0,0.0,0.0,10826.0,0.0,3.0,0.0,0.0,0.0,1024,9,4.67533385715455,9.62450089845157,9.289705927356923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,52,0.0,1.0,1.0,1.0,17729,15662,5,0,88645,0.0,0.0,0.0,17729.0,0.0,5.0,0.0,0.0,0.0,2704,25,5.570578851872717,9.658992675310882,9.782956995898381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,30,0.0,1.0,1.0,0.0,0,13494,12,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,900,144,4.561636201904492,9.510000421187371,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,1.0,0.0,1.0,0,6527,11,1,0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,324,121,3.703165208990785,8.783702698635217,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,46,0.0,1.0,1.0,1.0,8267,8321,3,0,24801,0.0,0.0,0.0,8267.0,0.0,3.0,0.0,0.0,0.0,2116,9,5.337698554227474,9.02653771890043,9.020026965252676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,1.0,0.0,1.0,11767,3907,4,0,47068,0.0,0.0,0.0,11767.0,0.0,4.0,0.0,0.0,0.0,361,16,3.7906438013860337,8.27052509505507,9.37305428246393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,0.0,0.0,21251,8640,16,0,340016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,256,4.441422282762017,9.064157861798101,9.96415923206886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24,0.0,0.0,1.0,0.0,13615,24927,12,0,163380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,144,4.177720095722324,10.123706832333092,9.51892740510786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,25243,25564,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,1444,64,4.984051275128488,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,0,7078,9,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,256,81,3.515276245051319,8.864746660905409,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,18798,22898,12,0,225576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,144,4.984051275128488,10.038804849483757,9.841505760180247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,12442,15006,12,0,149304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,144,3.9546477265588305,9.616205400105674,9.428833125074965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,256,4.313810477859777,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,28,0.0,0.0,1.0,0.0,25243,0,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,169,4.441422282762017,-inf,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,54,0.0,0.0,1.0,1.0,25243,24271,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,2916,121,5.643218794318048,10.097037501003259,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,45,0.0,0.0,0.0,1.0,23274,21131,10,0,232740,0.0,0.0,0.0,23274.0,0.0,10.0,0.0,0.0,0.0,2025,100,5.296445606698071,9.958496435566927,10.055092136668023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,144,4.83522413251897,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,54,0.0,1.0,1.0,1.0,17717,17330,5,0,88585,0.0,0.0,0.0,17717.0,0.0,5.0,0.0,0.0,0.0,2916,25,5.643218794318048,9.760194382709651,9.782279909600437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,1.0,0.0,0.0,4525,15465,12,0,54300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,144,3.7906438013860337,9.64633468511917,8.417372856134026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
