treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,educsq,ageboxcox,lnre78,lnre75,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
1,20,1,0,0,1,1484,6943,11,0,16324,0,0,0,1484,0,11,20,11,0,400,121,0.7621881881912876,8.845489236753274,7.302496423727326,0,0,0,0,0,0,0,1,0,0,0,0,0
1,26,1,0,0,1,6788,672,10,0,67880,0,0,0,6788,0,10,26,10,0,676,100,0.7669447053037863,6.51025834052315,8.822911626354117,0,0,0,0,0,0,1,0,0,0,0,0,0
1,25,1,0,1,0,11536,36646,14,0,161504,0,0,0,0,0,0,25,14,0,625,196,0.7663313979847909,10.50905956084012,9.353227859524731,0,0,0,0,0,0,0,0,0,0,1,0,0
1,26,1,0,1,1,0,0,10,1,0,0,1,1,0,1,10,26,10,0,676,100,0.7669447053037863,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
1,20,1,0,0,1,0,8881,9,1,0,0,1,0,0,1,9,20,9,0,400,81,0.7621881881912876,9.091669442258505,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
1,31,1,0,0,1,4023,7382,4,0,16092,0,0,0,4023,0,4,31,4,0,961,16,0.7693452271015038,8.906799883589944,8.299783171949787,1,0,0,0,0,0,0,0,0,0,0,0,0
1,24,1,0,1,1,4078,0,10,0,40780,0,0,0,4078,0,10,24,10,0,576,100,0.7656593846532138,-inf,8.3133619511344,0,0,0,0,0,0,1,0,0,0,0,0,0
1,33,1,0,1,1,25142,4181,11,0,276562,0,0,0,25142,0,11,33,11,0,1089,121,0.7700760388896652,8.338305731356565,10.132295033474776,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33,1,0,1,0,10941,15952,12,0,131292,0,0,0,0,0,0,33,12,0,1089,144,0.7700760388896652,9.67733949220162,9.30027247947679,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,0,0,10,1,0,0,1,0,0,1,10,23,10,0,529,100,0.7649202325815845,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,0,0,0,0,0,12383,12,1,0,0,0,0,0,0,0,0,0,0,676,144,0.7669447053037863,9.424079843215099,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,22,1,0,0,1,0,0,9,1,0,0,1,0,0,1,9,22,9,0,484,81,0.7641038566896158,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,34,1,0,0,1,4368,14051,9,0,39312,0,0,0,4368,0,9,34,9,0,1156,81,0.770404834768811,9.55044884660634,8.38206051742474,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,10740,9,1,0,0,1,0,0,1,9,18,9,0,324,81,0.7597790079157395,9.281730368062856,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,45,1,0,0,1,0,11796,11,1,0,0,1,0,0,1,11,45,11,0,2025,121,0.7729481710043233,9.375515769935166,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18,1,0,0,1,0,9227,9,1,0,0,1,0,0,1,9,18,9,0,324,81,0.7597790079157395,9.129889247578555,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27,1,0,0,0,2483,3552,12,0,29796,0,0,0,0,0,0,27,12,0,729,144,0.7675064085921748,8.17526610411206,7.817222785508166,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,0,0,0,1,0,10569,8,1,0,0,0,0,0,1,8,0,0,0,576,64,0.7656593846532138,9.265680467009346,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,34,1,0,1,1,0,6040,11,1,0,0,1,1,0,1,11,34,11,0,1156,121,0.770404834768811,8.706159290928861,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,8965,9199,13,0,116545,0,0,0,0,0,0,20,13,0,400,169,0.7621881881912876,9.126850061477157,9.101083386039234,0,0,0,0,0,0,0,0,0,1,0,0,0
0,24,0,1,0,1,0,3880,4,1,0,1,0,0,0,1,4,0,0,1,576,16,0.7656593846532138,8.263590432617319,-inf,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,803,16477,12,0,9636,0,0,0,0,0,0,0,0,0,784,144,0.7680225288978041,9.709720748057432,6.688354713946762,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21,1,0,0,1,922,0,10,0,9220,0,0,0,922,0,10,21,10,0,441,100,0.7631981010781591,-inf,6.826545223556594,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,1,0,1,0,29009,10067,12,0,348108,0,0,0,0,0,0,28,12,0,784,144,0.7680225288978041,9.217018026729423,10.275361405649203,0,0,0,0,0,0,0,0,1,0,0,0,0
0,20,1,0,0,0,6004,4779,12,0,72048,0,0,0,0,0,0,20,12,0,400,144,0.7621881881912876,8.471986598578159,8.700181192753353,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,3403,0,8,0,27224,0,0,0,3403,0,8,23,8,0,529,64,0.7649202325815845,-inf,8.132412674500905,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,1,0,1,1,7244,8976,11,0,79684,0,0,0,7244,0,11,21,11,0,441,121,0.7631981010781591,9.102309627762478,8.887928819003305,0,0,0,0,0,0,0,1,0,0,0,0,0
0,36,1,0,0,1,0,0,10,1,0,0,1,0,0,1,10,36,10,0,1296,100,0.7710002635256802,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,0,0,0,0,735,2502,12,0,8820,0,0,0,0,0,0,0,0,0,324,144,0.7597790079157395,7.824845691026856,6.5998704992128365,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21,1,0,0,0,0,5775,14,1,0,0,1,0,0,0,0,21,14,0,441,196,0.7631981010781591,8.661293535389994,-inf,0,0,0,0,0,0,0,0,0,0,1,0,0
0,30,1,0,0,0,5569,0,13,0,72397,0,0,0,0,0,0,30,13,0,900,169,0.7689378349730367,-inf,8.624970783589669,0,0,0,0,0,0,0,0,0,1,0,0,0
0,26,0,1,0,1,1491,0,11,0,16401,0,0,0,1491,0,11,0,0,0,676,121,0.7669447053037863,-inf,7.307202314764738,0,0,0,0,0,0,0,1,0,0,0,0,0
0,28,1,0,0,1,0,0,9,1,0,0,1,0,0,1,9,28,9,0,784,81,0.7680225288978041,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,31,0,0,0,1,10711,0,4,0,42844,0,0,0,10711,0,4,0,0,0,961,16,0.7693452271015038,-inf,9.27902652976463,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18,1,0,0,0,642,14444,12,0,7704,0,0,0,0,0,0,18,12,0,324,144,0.7597790079157395,9.578034382397348,6.464588303689961,0,0,0,0,0,0,0,0,1,0,0,0,0
0,27,1,0,1,1,0,0,7,1,0,0,1,1,0,1,7,27,7,0,729,49,0.7675064085921748,-inf,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
0,19,0,0,0,1,0,0,11,1,0,0,0,0,0,1,11,0,0,0,361,121,0.7610559845010243,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,1,0,0,8,1,0,0,1,0,0,1,8,20,8,0,400,64,0.7621881881912876,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,28,1,0,0,1,10610,4623,8,0,84880,0,0,0,10610,0,8,28,8,0,784,64,0.7680225288978041,8.438799123988225,9.26955223160803,0,0,0,0,1,0,0,0,0,0,0,0,0
0,34,1,0,0,0,0,2113,12,1,0,0,1,0,0,0,0,34,12,0,1156,144,0.770404834768811,7.655864017616056,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,1,0,0,1,0,7618,10,1,0,0,1,0,0,1,10,24,10,0,576,100,0.7656593846532138,8.938269147038548,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24,1,0,0,1,0,16461,9,1,0,0,1,0,0,1,9,24,9,0,576,81,0.7656593846532138,9.708749225727084,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,22,0,1,0,1,0,9920,8,1,0,1,0,0,0,1,8,0,0,1,484,64,0.7641038566896158,9.20230820027892,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,25,1,0,0,1,0,4196,11,1,0,0,1,0,0,1,11,25,11,0,625,121,0.7663313979847909,8.341886969516187,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,0,0,0,1,1177,8743,11,0,12947,0,0,0,1177,0,11,0,0,0,400,121,0.7621881881912876,9.076008659180891,7.0707241072602764,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,0,3343,9,1,0,0,1,0,0,1,9,21,9,0,441,81,0.7631981010781591,8.114623886420098,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,19,1,0,0,0,2814,1720,12,0,33768,0,0,0,0,0,0,19,12,0,361,144,0.7610559845010243,7.450079569807499,7.942362237674335,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39,1,0,0,1,0,0,9,1,0,0,1,0,0,1,9,39,9,0,1521,81,0.7717639431497288,-inf,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,19,1,0,1,1,0,16658,9,1,0,0,1,1,0,1,9,19,9,0,361,81,0.7610559845010243,9.720645860495285,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,24,1,0,0,1,1307,0,10,0,13070,0,0,0,1307,0,10,24,10,0,576,100,0.7656593846532138,-inf,7.175489713624222,0,0,0,0,0,0,1,0,0,0,0,0,0
0,44,1,0,0,1,0,9722,9,1,0,0,1,0,0,1,9,44,9,0,1936,81,0.7727762920688575,9.1821466376054,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23,1,0,0,1,1896,5573,11,0,20856,0,0,0,1896,0,11,23,11,0,529,121,0.7649202325815845,8.625688787569537,7.547501682814967,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,0,532,1333,12,0,6384,0,0,0,0,0,0,22,12,0,484,144,0.7641038566896158,7.195187320178709,6.2766434893416445,0,0,0,0,0,0,0,0,1,0,0,0,0
0,27,1,0,0,1,0,3783,8,1,0,0,1,0,0,1,8,27,8,0,729,64,0.7675064085921748,8.23827262463303,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,27,1,0,1,1,1122,215,11,0,12342,0,0,0,1122,0,11,27,11,0,729,121,0.7675064085921748,5.3706380281276624,7.022868086082641,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18,1,0,0,1,1605,0,9,0,14445,0,0,0,1605,0,9,18,9,0,324,81,0.7597790079157395,-inf,7.380879035564116,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,0,1,0,3515,8,1,0,0,1,0,0,1,8,25,8,0,625,64,0.7663313979847909,8.164794804244766,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31,1,0,0,1,0,17014,10,1,0,0,1,0,0,1,10,31,10,0,961,100,0.7693452271015038,9.74179181353583,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,1,0,0,1,6567,5435,10,0,65670,0,0,0,6567,0,10,28,10,0,784,100,0.7680225288978041,8.60061479955531,8.789812386190972,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,1,0,1,1,558,0,10,0,5580,0,0,0,558,0,10,26,10,0,676,100,0.7669447053037863,-inf,6.324358962381311,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,1,0,0,1,1706,0,8,0,13648,0,0,0,1706,0,8,30,8,0,900,64,0.7689378349730367,-inf,7.441906728051625,0,0,0,0,1,0,0,0,0,0,0,0,0
0,28,0,1,1,1,0,6771,11,1,0,1,0,1,0,1,11,0,0,1,784,121,0.7680225288978041,8.820404065485645,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,34,1,0,1,1,0,0,10,1,0,0,1,1,0,1,10,34,10,0,1156,100,0.770404834768811,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,21,0,1,0,1,0,0,7,1,0,1,0,0,0,1,7,0,0,1,441,49,0.7631981010781591,-inf,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
0,33,1,0,0,0,0,5970,12,1,0,0,1,0,0,0,0,33,12,0,1089,144,0.7700760388896652,8.694502206386648,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,19,1,0,0,1,1778,7171,9,0,16002,0,0,0,1778,0,9,19,9,0,361,81,0.7610559845010243,8.877800393882575,7.48324441607385,0,0,0,0,0,1,0,0,0,0,0,0,0
0,20,1,0,0,1,7967,0,11,0,87637,0,0,0,7967,0,11,20,11,0,400,121,0.7621881881912876,-inf,8.983063289380366,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,1,0,1859,10,1,0,1,0,0,0,1,10,0,0,1,324,100,0.7597790079157395,7.527793987721444,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,1,0,1,0,752,0,12,0,9024,0,0,0,0,0,0,27,12,0,729,144,0.7675064085921748,-inf,6.62273632394984,0,0,0,0,0,0,0,0,1,0,0,0,0
0,26,1,0,1,0,0,6191,12,1,0,0,1,1,0,0,0,26,12,0,676,144,0.7669447053037863,8.730851903519232,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,1,0,0,1,9662,0,9,0,86958,0,0,0,9662,0,9,24,9,0,576,81,0.7656593846532138,-inf,9.175955945114351,0,0,0,0,0,1,0,0,0,0,0,0,0
0,31,1,0,0,0,0,7284,12,1,0,0,1,0,0,0,0,31,12,0,961,144,0.7693452271015038,8.8934354408475,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,22,1,0,0,0,2158,0,12,0,25896,0,0,0,0,0,0,22,12,0,484,144,0.7641038566896158,-inf,7.67693714581808,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28,1,0,0,0,6539,3123,14,0,91546,0,0,0,0,0,0,28,14,0,784,196,0.7680225288978041,8.046549357283078,8.785539527561276,0,0,0,0,0,0,0,0,0,0,1,0,0
0,35,1,0,0,1,0,445,10,1,0,0,1,0,0,1,10,35,10,0,1225,100,0.7707122625040681,6.09807428216624,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20,1,0,0,0,0,0,12,1,0,0,1,0,0,0,0,20,12,0,400,144,0.7621881881912876,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30,0,0,0,1,3141,1320,9,0,28269,0,0,0,3141,0,9,0,0,0,900,81,0.7689378349730367,7.1853870155804165,8.052296499538647,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,25,11,0,625,121,0.7663313979847909,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,0,1,0,7367,10,1,0,0,1,0,0,1,10,25,10,0,625,100,0.7663313979847909,8.904765846682814,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,35,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,35,11,0,1225,121,0.7707122625040681,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,1,6150,0,8,0,49200,0,0,0,6150,0,8,22,8,0,484,64,0.7641038566896158,-inf,8.724207360800564,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,1,0,0,0,449,0,12,0,5388,0,0,0,0,0,0,21,12,0,441,144,0.7631981010781591,-inf,6.1070228877422545,0,0,0,0,0,0,0,0,1,0,0,0,0
0,20,1,0,0,1,0,2015,10,1,0,0,1,0,0,1,10,20,10,0,400,100,0.7621881881912876,7.608374474380783,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,21,1,0,0,1,2237,1764,8,0,17896,0,0,0,2237,0,8,21,8,0,441,64,0.7631981010781591,7.475339236566737,7.71289096149013,0,0,0,0,1,0,0,0,0,0,0,0,0
0,25,0,1,0,1,0,15791,9,1,0,1,0,0,0,1,9,0,0,1,625,81,0.7663313979847909,9.667195436466644,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,24,0,1,0,1,3000,5350,10,0,30000,0,0,0,3000,0,10,0,0,0,576,100,0.7656593846532138,8.584851839890053,8.006367567650246,0,0,0,0,0,0,1,0,0,0,0,0,0
0,33,1,0,0,1,2899,18859,11,0,31889,0,0,0,2899,0,11,33,11,0,1089,121,0.7700760388896652,9.844745532512365,7.972121128921655,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,12357,0,9,0,111213,0,0,0,12357,0,9,21,9,0,441,81,0.7631981010781591,-inf,9.42197798310419,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27,1,0,1,1,4491,0,11,0,49401,0,0,0,4491,0,11,27,11,0,729,121,0.7675064085921748,-inf,8.409830673087738,0,0,0,0,0,0,0,1,0,0,0,0,0
0,27,1,0,0,1,0,1135,10,1,0,0,1,0,0,1,10,27,10,0,729,100,0.7675064085921748,7.034387929915503,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20,0,1,0,1,0,6378,11,1,0,1,0,0,0,1,11,0,0,1,400,121,0.7621881881912876,8.760609847570002,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,0,0,10240,10020,13,0,133120,0,0,0,0,0,0,25,13,0,625,169,0.7663313979847909,9.212338374638856,9.234056898593499,0,0,0,0,0,0,0,0,0,1,0,0,0
0,18,1,0,0,1,645,5497,11,0,7095,0,0,0,645,0,11,18,11,0,324,121,0.7597790079157395,8.61195776786066,6.4692503167957724,0,0,0,0,0,0,0,1,0,0,0,0,0
0,26,1,0,0,1,0,7176,11,1,0,0,1,0,0,1,11,26,11,0,676,121,0.7669447053037863,8.878497403738631,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,38,1,0,0,1,0,0,8,1,0,0,1,0,0,1,8,38,8,0,1444,64,0.7715246626395021,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,1,0,1,1,7652,8396,11,0,84172,0,0,0,7652,0,11,21,11,0,441,121,0.7631981010781591,9.035510680940524,8.942722330560143,0,0,0,0,0,0,0,1,0,0,0,0,0
0,34,1,0,0,1,8912,5611,11,0,98032,0,0,0,8912,0,11,34,11,0,1156,121,0.770404834768811,8.632484235750972,9.095153962167066,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,1162,39483,10,0,11620,0,0,0,1162,0,10,21,10,0,441,100,0.7631981010781591,10.583625478502434,7.057897937411856,0,0,0,0,0,0,1,0,0,0,0,0,0
0,31,1,0,0,0,10393,7404,13,0,135109,0,0,0,0,0,0,31,13,0,961,169,0.7693452271015038,8.909775673693389,9.248887781588422,0,0,0,0,0,0,0,0,0,1,0,0,0
0,34,1,0,0,1,0,7952,10,1,0,0,1,0,0,1,10,34,10,0,1156,100,0.770404834768811,8.98117874833641,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25,1,0,0,1,3649,0,11,0,40139,0,0,0,3649,0,11,25,11,0,625,121,0.7663313979847909,-inf,8.202208436436448,0,0,0,0,0,0,0,1,0,0,0,0,0
0,24,1,0,0,1,1275,8644,9,0,11475,0,0,0,1275,0,9,24,9,0,576,81,0.7656593846532138,9.064620717626777,7.150701457592526,0,0,0,0,0,1,0,0,0,0,0,0,0
0,19,1,0,0,0,0,0,12,1,0,0,1,0,0,0,0,19,12,0,361,144,0.7610559845010243,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32,1,0,0,1,0,7152,8,1,0,0,1,0,0,1,8,32,8,0,1024,64,0.7697236723994276,8.87514731685335,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0
0,20,0,1,0,1,0,8329,9,1,0,1,0,0,0,1,9,0,0,1,400,81,0.7621881881912876,9.02749867993534,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23,1,0,0,1,0,0,10,1,0,0,1,0,0,1,10,23,10,0,529,100,0.7649202325815845,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,38,1,0,0,1,0,12429,10,1,0,0,1,0,0,1,10,38,10,0,1444,100,0.7715246626395021,9.42778773074551,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,24,11,0,576,121,0.7656593846532138,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,0,1,0,1,1197,11223,10,0,11970,0,0,0,1197,0,10,0,0,0,361,100,0.7610559845010243,9.325720523016257,7.087573705557973,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23,1,0,0,1,0,5088,11,1,0,0,1,0,0,1,11,23,11,0,529,121,0.7649202325815845,8.534640105019959,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,0,1,0,1,0,4374,7,1,0,1,0,0,0,1,7,0,0,1,400,49,0.7621881881912876,8.383433201236713,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
0,25,1,0,1,1,9319,0,10,0,93190,0,0,0,9319,0,10,25,10,0,625,100,0.7663313979847909,-inf,9.139810605785655,0,0,0,0,0,0,1,0,0,0,0,0,0
0,21,1,0,0,1,0,1553,11,1,0,0,1,0,0,1,11,21,11,0,441,121,0.7631981010781591,7.347943823148687,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,0,1,0,0,10,1,0,0,1,0,0,1,10,25,10,0,625,100,0.7663313979847909,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,22,1,0,1,1,0,1698,11,1,0,0,1,1,0,1,11,22,11,0,484,121,0.7641038566896158,7.437206366871292,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,0,1,0,1,16341,16900,9,0,147069,0,0,0,16341,0,9,0,0,0,841,81,0.7684982022903364,9.735068900911164,9.701432566051784,0,0,0,0,0,1,0,0,0,0,0,0,0
0,21,1,0,0,1,1862,11630,11,0,20482,0,0,0,1862,0,11,21,11,0,441,121,0.7631981010781591,9.36134324551271,7.529406457837013,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,0,11011,7,1,0,0,1,0,0,1,7,21,7,0,441,49,0.7631981010781591,9.306650052113591,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0
0,23,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,23,11,0,529,121,0.7649202325815845,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,1371,20893,12,0,16452,0,0,0,0,0,0,20,12,0,400,144,0.7621881881912876,9.947169453622251,7.223295679562314,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21,0,1,0,1,8920,20857,11,0,98120,0,0,0,8920,0,11,0,0,0,441,121,0.7631981010781591,9.945444902296636,9.096051225574055,0,0,0,0,0,0,0,1,0,0,0,0,0
0,26,1,0,0,0,7322,4677,12,0,87864,0,0,0,0,0,0,26,12,0,676,144,0.7669447053037863,8.450412157725886,8.898638793680181,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,0,0,0,0,0,11294,12,1,0,0,0,0,0,0,0,0,0,0,576,144,0.7656593846532138,9.332026890232783,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,43,1,0,0,1,4128,7565,10,0,41280,0,0,0,4128,0,10,43,10,0,1849,100,0.7725952537136701,8.931287626222456,8.325548307161398,0,0,0,0,0,0,1,0,0,0,0,0,0
0,31,1,0,0,1,1726,0,11,0,18986,0,0,0,1726,0,11,31,11,0,961,121,0.7693452271015038,-inf,7.453561871643373,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,1,2707,100,11,0,29777,0,0,0,2707,0,11,22,11,0,484,121,0.7641038566896158,4.605170185988092,7.903596289614301,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,29,11,0,841,121,0.7684982022903364,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,24,1,0,0,1,0,14626,11,1,0,0,1,0,0,1,11,24,11,0,576,121,0.7656593846532138,9.590556045830896,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,1,0,12898,9,1,0,0,1,0,0,1,9,22,9,0,484,81,0.7641038566896158,9.464827539570322,-inf,0,0,0,0,0,1,0,0,0,0,0,0,0
0,19,1,0,0,1,8870,7396,11,0,97570,0,0,0,8870,0,11,19,11,0,361,121,0.7610559845010243,8.908694592507015,9.090430075303626,0,0,0,0,0,0,0,1,0,0,0,0,0
0,28,1,0,0,1,0,5767,11,1,0,0,1,0,0,1,11,28,11,0,784,121,0.7680225288978041,8.659907293615413,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18,0,1,0,1,0,6527,10,1,0,1,0,0,0,1,10,0,0,1,324,100,0.7597790079157395,8.783702698635217,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,2138,5767,9,0,19242,0,0,0,2138,0,9,18,9,0,324,81,0.7597790079157395,8.659907293615413,7.6676260915849905,0,0,0,0,0,1,0,0,0,0,0,0,0
0,26,1,0,0,1,0,3931,10,1,0,0,1,0,0,1,10,26,10,0,676,100,0.7669447053037863,8.27664912542186,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25,1,0,0,1,0,20942,10,1,0,0,1,0,0,1,10,25,10,0,625,100,0.7663313979847909,9.949511990847407,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,1,0,0,0,8479,10820,12,0,101748,0,0,0,0,0,0,26,12,0,676,144,0.7669447053037863,9.289151552400472,9.045347797304004,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,29897,23483,11,0,328867,0,0,0,29897,0,11,23,11,0,529,121,0.7649202325815845,10.064032034093815,10.30551341989678,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,0,1,0,1,1124,11731,8,0,8992,0,0,0,1124,0,8,0,0,0,400,64,0.7621881881912876,9.369990189505721,7.024649030453636,0,0,0,0,1,0,0,0,0,0,0,0,0
0,24,1,0,0,1,0,0,10,1,0,0,1,0,0,1,10,24,10,0,576,100,0.7656593846532138,-inf,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,1,0,0,0,8797,1653,13,0,114361,0,0,0,0,0,0,27,13,0,729,169,0.7675064085921748,7.410347097821024,9.082166033252674,0,0,0,0,0,0,0,0,0,1,0,0,0
0,26,1,0,0,1,0,0,5,1,0,0,1,0,0,1,5,26,5,0,676,25,0.7669447053037863,-inf,-inf,0,1,0,0,0,0,0,0,0,0,0,0,0
0,37,1,0,0,1,8606,0,10,0,86060,0,0,0,8606,0,10,37,10,0,1369,100,0.771270555358959,-inf,9.060214913398545,0,0,0,0,0,0,1,0,0,0,0,0,0
0,36,1,0,0,1,0,14690,10,1,0,0,1,0,0,1,10,36,10,0,1296,100,0.7710002635256802,9.594922269167922,-inf,0,0,0,0,0,0,1,0,0,0,0,0,0
0,22,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,22,11,0,484,121,0.7641038566896158,-inf,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,1,0,0,1,506,604,9,0,4554,0,0,0,506,0,9,22,9,0,484,81,0.7641038566896158,6.403574197934815,6.226536669287466,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,0,0,0,3418,12,1,0,0,1,0,0,0,0,25,12,0,625,144,0.7663313979847909,8.136810863675537,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0
0,22,1,0,0,1,1765,0,10,0,17650,0,0,0,1765,0,10,22,10,0,484,100,0.7641038566896158,-inf,7.475905969367397,0,0,0,0,0,0,1,0,0,0,0,0,0
