,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,1,propensity_logit
9543,0.0,24,16,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9544,0.0,24,13,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9545,0.0,40,14,0.0,0.0,1.0,0.0,3739,734,0.996969696969697,0.0030303030303030303,5.796057750765366
9546,0.0,40,16,0.0,0.0,1.0,0.0,1938,1394,0.996969696969697,0.0030303030303030303,5.796057750765366
9547,0.0,28,12,0.0,0.0,1.0,0.0,11064,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9548,0.0,35,18,0.0,0.0,1.0,0.0,3890,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9549,0.0,33,11,0.0,0.0,1.0,1.0,25243,23052,0.9995305164319249,0.00046948356807511736,7.663407664893559
9550,0.0,26,16,0.0,0.0,1.0,0.0,0,5528,0.996969696969697,0.0030303030303030303,5.796057750765366
9551,0.0,25,16,0.0,0.0,1.0,0.0,0,25564,0.996969696969697,0.0030303030303030303,5.796057750765366
9552,0.0,26,12,0.0,0.0,1.0,0.0,24267,13846,0.9995305164319249,0.00046948356807511736,7.663407664893559
9553,0.0,32,17,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9554,0.0,27,16,0.0,0.0,1.0,0.0,18932,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9555,0.0,27,18,0.0,0.0,1.0,0.0,0,25564,0.996969696969697,0.0030303030303030303,5.796057750765366
9556,0.0,31,11,0.0,0.0,1.0,1.0,23467,25551,0.9995305164319249,0.00046948356807511736,7.663407664893559
9557,0.0,25,12,0.0,0.0,0.0,0.0,11492,8201,0.9995305164319249,0.00046948356807511736,7.663407664893559
9558,0.0,28,12,0.0,0.0,1.0,0.0,20409,23949,0.9995305164319249,0.00046948356807511736,7.663407664893559
9559,0.0,53,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9560,0.0,54,1,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9561,0.0,33,10,0.0,0.0,1.0,1.0,25243,24611,0.9995305164319249,0.00046948356807511736,7.663407664893559
9562,0.0,36,12,0.0,0.0,1.0,0.0,2866,11793,0.996969696969697,0.0030303030303030303,5.796057750765366
9563,0.0,16,9,0.0,0.0,0.0,1.0,0,1864,0.6086206896551725,0.3913793103448276,0.4415180394518943
9564,0.0,54,8,0.0,0.0,1.0,1.0,9631,18541,0.9995305164319249,0.00046948356807511736,7.663407664893559
9565,0.0,18,12,0.0,0.0,0.0,0.0,1441,4212,0.9519230769230769,0.04807692307692308,2.9856819377004884
9566,0.0,24,12,0.0,0.0,1.0,0.0,25243,24499,0.9995305164319249,0.00046948356807511736,7.663407664893559
9567,0.0,32,12,0.0,0.0,1.0,0.0,0,19783,0.996969696969697,0.0030303030303030303,5.796057750765366
9568,0.0,47,12,0.0,0.0,1.0,0.0,4966,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9569,0.0,46,7,0.0,0.0,0.0,1.0,245,0,0.6086206896551725,0.3913793103448276,0.4415180394518943
9570,0.0,42,6,0.0,0.0,1.0,1.0,7044,9281,0.8142857142857143,0.18571428571428572,1.4781019103730133
9571,0.0,21,12,0.0,0.0,1.0,0.0,15135,17519,0.9995305164319249,0.00046948356807511736,7.663407664893559
9572,0.0,22,12,0.0,0.0,0.0,0.0,3575,11956,0.9519230769230769,0.04807692307692308,2.9856819377004884
9573,0.0,27,10,0.0,0.0,1.0,1.0,10584,8839,0.9995305164319249,0.00046948356807511736,7.663407664893559
9574,0.0,42,6,0.0,0.0,1.0,1.0,13534,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9575,0.0,37,15,0.0,0.0,1.0,0.0,16918,23052,0.9995305164319249,0.00046948356807511736,7.663407664893559
9576,0.0,36,12,0.0,0.0,1.0,0.0,18323,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9577,0.0,20,12,0.0,0.0,0.0,0.0,0,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
9578,0.0,30,12,0.0,0.0,1.0,0.0,19605,12702,0.9995305164319249,0.00046948356807511736,7.663407664893559
9579,0.0,52,2,0.0,0.0,1.0,1.0,9178,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9580,0.0,24,16,0.0,0.0,0.0,0.0,15423,17265,0.9995305164319249,0.00046948356807511736,7.663407664893559
9581,0.0,23,11,0.0,0.0,1.0,1.0,1595,4637,0.996969696969697,0.0030303030303030303,5.796057750765366
9582,0.0,27,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9583,0.0,26,12,0.0,0.0,1.0,0.0,12226,13230,0.9995305164319249,0.00046948356807511736,7.663407664893559
9584,0.0,43,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9585,0.0,16,11,0.0,0.0,0.0,1.0,476,0,0.6086206896551725,0.3913793103448276,0.4415180394518943
9586,0.0,40,12,0.0,0.0,1.0,0.0,16497,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9587,0.0,45,12,0.0,0.0,1.0,0.0,25243,15514,0.9995305164319249,0.00046948356807511736,7.663407664893559
9588,0.0,32,12,0.0,0.0,1.0,0.0,25243,2365,0.9995305164319249,0.00046948356807511736,7.663407664893559
9589,0.0,55,3,0.0,0.0,1.0,1.0,0,2791,0.996969696969697,0.0030303030303030303,5.796057750765366
9590,0.0,27,8,0.0,0.0,1.0,1.0,1152,1857,0.996969696969697,0.0030303030303030303,5.796057750765366
9591,0.0,39,12,0.0,0.0,1.0,0.0,23976,17617,0.9995305164319249,0.00046948356807511736,7.663407664893559
9592,0.0,22,12,0.0,0.0,1.0,0.0,19267,22049,0.9995305164319249,0.00046948356807511736,7.663407664893559
9593,0.0,30,10,0.0,0.0,1.0,1.0,23959,20806,0.9995305164319249,0.00046948356807511736,7.663407664893559
9594,0.0,43,3,0.0,0.0,1.0,1.0,12926,9602,0.9995305164319249,0.00046948356807511736,7.663407664893559
9595,0.0,19,8,0.0,0.0,1.0,1.0,13670,1430,0.9995305164319249,0.00046948356807511736,7.663407664893559
9596,0.0,52,9,0.0,0.0,1.0,1.0,13688,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9597,0.0,28,12,0.0,0.0,1.0,0.0,13640,17014,0.9995305164319249,0.00046948356807511736,7.663407664893559
9598,0.0,21,13,0.0,0.0,0.0,0.0,4042,6450,0.9519230769230769,0.04807692307692308,2.9856819377004884
9599,0.0,39,16,0.0,1.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9600,0.0,22,10,0.0,0.0,1.0,1.0,3813,16883,0.996969696969697,0.0030303030303030303,5.796057750765366
9601,0.0,54,12,0.0,0.0,1.0,0.0,2916,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9602,0.0,53,8,0.0,0.0,1.0,1.0,14818,17973,0.9995305164319249,0.00046948356807511736,7.663407664893559
9603,0.0,32,11,0.0,0.0,1.0,1.0,14895,22031,0.9995305164319249,0.00046948356807511736,7.663407664893559
9604,0.0,40,8,0.0,0.0,1.0,1.0,13903,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9605,0.0,54,13,0.0,0.0,1.0,0.0,22644,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9606,0.0,22,8,0.0,0.0,1.0,1.0,1174,3552,0.996969696969697,0.0030303030303030303,5.796057750765366
9607,0.0,38,8,0.0,0.0,1.0,1.0,0,24660,0.996969696969697,0.0030303030303030303,5.796057750765366
9608,0.0,31,12,0.0,0.0,1.0,0.0,0,15387,0.996969696969697,0.0030303030303030303,5.796057750765366
9609,0.0,23,12,1.0,0.0,0.0,0.0,10482,9760,0.5608108108108109,0.4391891891891892,0.2444533379009609
9610,0.0,38,12,0.0,0.0,1.0,0.0,7220,10780,0.8142857142857143,0.18571428571428572,1.4781019103730133
9611,0.0,39,12,0.0,0.0,1.0,0.0,14961,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9612,0.0,34,15,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9613,0.0,50,6,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9614,0.0,20,12,0.0,0.0,0.0,0.0,13416,25167,0.9995305164319249,0.00046948356807511736,7.663407664893559
9615,0.0,41,13,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9616,0.0,40,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9617,0.0,44,7,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9618,0.0,34,12,0.0,0.0,1.0,0.0,5872,0,0.8142857142857143,0.18571428571428572,1.4781019103730133
9619,0.0,27,13,0.0,0.0,1.0,0.0,20024,21116,0.9995305164319249,0.00046948356807511736,7.663407664893559
9620,0.0,42,7,0.0,0.0,1.0,1.0,17384,22152,0.9995305164319249,0.00046948356807511736,7.663407664893559
9621,0.0,35,12,0.0,0.0,1.0,0.0,15744,19390,0.9995305164319249,0.00046948356807511736,7.663407664893559
9622,0.0,42,12,0.0,0.0,1.0,0.0,14440,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9623,0.0,39,12,0.0,0.0,1.0,0.0,13892,19378,0.9995305164319249,0.00046948356807511736,7.663407664893559
9624,0.0,30,14,1.0,0.0,1.0,0.0,9553,12811,0.9742765273311897,0.02572347266881029,3.6342912638295344
9625,0.0,52,11,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9626,0.0,25,16,0.0,0.0,0.0,0.0,12945,10403,0.9995305164319249,0.00046948356807511736,7.663407664893559
9627,0.0,25,14,0.0,0.0,1.0,0.0,118,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9628,0.0,51,12,0.0,0.0,1.0,0.0,17946,17629,0.9995305164319249,0.00046948356807511736,7.663407664893559
9629,0.0,38,13,0.0,0.0,0.0,0.0,23163,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9630,0.0,24,16,0.0,0.0,1.0,0.0,20748,21279,0.9995305164319249,0.00046948356807511736,7.663407664893559
9631,0.0,39,18,0.0,0.0,1.0,0.0,25243,14834,0.9995305164319249,0.00046948356807511736,7.663407664893559
9632,0.0,43,7,0.0,0.0,0.0,1.0,7970,3354,0.8142857142857143,0.18571428571428572,1.4781019103730133
9633,0.0,27,11,1.0,0.0,1.0,1.0,10306,15445,0.9742765273311897,0.02572347266881029,3.6342912638295344
9634,0.0,55,4,0.0,0.0,1.0,1.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9635,0.0,29,12,0.0,0.0,1.0,0.0,14036,13949,0.9995305164319249,0.00046948356807511736,7.663407664893559
9636,0.0,42,12,0.0,0.0,1.0,0.0,23311,21131,0.9995305164319249,0.00046948356807511736,7.663407664893559
9637,0.0,28,12,0.0,0.0,1.0,0.0,24894,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9638,0.0,34,17,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9639,0.0,50,12,0.0,0.0,1.0,0.0,23612,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9640,0.0,22,12,0.0,0.0,1.0,0.0,13488,13209,0.9995305164319249,0.00046948356807511736,7.663407664893559
9641,0.0,35,12,0.0,0.0,1.0,0.0,15262,20779,0.9995305164319249,0.00046948356807511736,7.663407664893559
9642,0.0,47,12,0.0,0.0,1.0,0.0,25243,25091,0.9995305164319249,0.00046948356807511736,7.663407664893559
9643,0.0,50,12,0.0,0.0,1.0,0.0,2866,25564,0.996969696969697,0.0030303030303030303,5.796057750765366
9644,0.0,44,11,0.0,0.0,1.0,1.0,12218,14419,0.9995305164319249,0.00046948356807511736,7.663407664893559
9645,0.0,54,7,0.0,0.0,1.0,1.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9646,0.0,52,12,0.0,0.0,1.0,0.0,17770,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9647,0.0,20,9,0.0,0.0,1.0,1.0,3122,5316,0.996969696969697,0.0030303030303030303,5.796057750765366
9648,0.0,20,12,0.0,0.0,1.0,0.0,10276,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9649,0.0,25,12,0.0,1.0,1.0,0.0,15033,15649,0.9995305164319249,0.00046948356807511736,7.663407664893559
9650,0.0,24,11,1.0,0.0,1.0,1.0,6405,20886,0.09382716049382717,0.9061728395061729,-2.2677756883281845
9651,0.0,43,16,0.0,1.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9652,0.0,29,10,1.0,0.0,1.0,1.0,11287,6281,0.9742765273311897,0.02572347266881029,3.6342912638295344
9653,0.0,20,12,1.0,0.0,1.0,0.0,8480,8093,0.9508196721311475,0.04918032786885246,2.9618307218783086
9654,0.0,45,12,0.0,0.0,1.0,0.0,25241,21864,0.9995305164319249,0.00046948356807511736,7.663407664893559
9655,0.0,18,11,0.0,0.0,0.0,1.0,460,9897,0.6086206896551725,0.3913793103448276,0.4415180394518943
9656,0.0,40,12,0.0,0.0,1.0,0.0,9361,8805,0.9995305164319249,0.00046948356807511736,7.663407664893559
9657,0.0,17,10,0.0,0.0,0.0,1.0,5473,11718,0.10509554140127389,0.8949044585987261,-2.1418471078672656
9658,0.0,48,4,0.0,0.0,1.0,1.0,17324,15227,0.9995305164319249,0.00046948356807511736,7.663407664893559
9659,0.0,20,10,0.0,0.0,1.0,1.0,2327,2401,0.996969696969697,0.0030303030303030303,5.796057750765366
9660,0.0,32,12,0.0,0.0,0.0,0.0,20282,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9661,0.0,34,8,0.0,0.0,0.0,1.0,7651,12068,0.8142857142857143,0.18571428571428572,1.4781019103730133
9662,0.0,54,7,1.0,0.0,1.0,1.0,23947,21322,0.9742765273311897,0.02572347266881029,3.6342912638295344
9663,0.0,48,0,1.0,0.0,1.0,1.0,13755,18227,0.9742765273311897,0.02572347266881029,3.6342912638295344
9664,0.0,28,9,0.0,0.0,1.0,1.0,14310,19126,0.9995305164319249,0.00046948356807511736,7.663407664893559
9665,0.0,34,16,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9666,0.0,20,11,1.0,0.0,0.0,1.0,3039,3375,0.00834688346883469,0.9916531165311653,-4.777485133288987
9667,0.0,17,8,1.0,0.0,0.0,1.0,0,4520,0.00834688346883469,0.9916531165311653,-4.777485133288987
9668,0.0,29,12,0.0,0.0,1.0,0.0,20959,24313,0.9995305164319249,0.00046948356807511736,7.663407664893559
9669,0.0,31,14,0.0,0.0,1.0,0.0,13491,22742,0.9995305164319249,0.00046948356807511736,7.663407664893559
9670,0.0,34,16,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9671,0.0,41,3,1.0,0.0,1.0,1.0,4851,0,0.09382716049382717,0.9061728395061729,-2.2677756883281845
9672,0.0,49,4,0.0,0.0,1.0,1.0,15865,19160,0.9995305164319249,0.00046948356807511736,7.663407664893559
9673,0.0,46,8,0.0,0.0,1.0,1.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9674,0.0,32,9,0.0,0.0,1.0,1.0,18825,12634,0.9995305164319249,0.00046948356807511736,7.663407664893559
9675,0.0,31,12,0.0,0.0,1.0,0.0,6695,5930,0.8142857142857143,0.18571428571428572,1.4781019103730133
9676,0.0,26,11,0.0,0.0,1.0,1.0,18470,20599,0.9995305164319249,0.00046948356807511736,7.663407664893559
9677,0.0,49,10,0.0,0.0,1.0,1.0,14780,16995,0.9995305164319249,0.00046948356807511736,7.663407664893559
9678,0.0,34,12,0.0,0.0,1.0,0.0,24753,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9679,0.0,31,7,0.0,0.0,1.0,1.0,10820,14828,0.9995305164319249,0.00046948356807511736,7.663407664893559
9680,0.0,30,12,1.0,0.0,1.0,0.0,15228,23791,0.9742765273311897,0.02572347266881029,3.6342912638295344
9681,0.0,16,10,1.0,0.0,0.0,1.0,0,2880,0.00834688346883469,0.9916531165311653,-4.777485133288987
9682,0.0,25,12,1.0,0.0,1.0,0.0,14014,6796,0.9742765273311897,0.02572347266881029,3.6342912638295344
9683,0.0,22,11,0.0,0.0,1.0,1.0,1967,10768,0.996969696969697,0.0030303030303030303,5.796057750765366
9684,0.0,21,13,0.0,0.0,1.0,0.0,8729,14870,0.10509554140127389,0.8949044585987261,-2.1418471078672656
9685,0.0,25,10,0.0,0.0,1.0,1.0,12557,3289,0.9995305164319249,0.00046948356807511736,7.663407664893559
9686,0.0,32,12,1.0,0.0,1.0,0.0,20547,24092,0.9742765273311897,0.02572347266881029,3.6342912638295344
9687,0.0,39,9,0.0,0.0,0.0,1.0,537,5752,0.6086206896551725,0.3913793103448276,0.4415180394518943
9688,0.0,38,7,0.0,0.0,1.0,1.0,3498,14393,0.996969696969697,0.0030303030303030303,5.796057750765366
9689,0.0,37,16,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9690,0.0,31,12,0.0,0.0,1.0,0.0,8457,12751,0.8142857142857143,0.18571428571428572,1.4781019103730133
9691,0.0,35,10,0.0,0.0,1.0,1.0,2128,11082,0.996969696969697,0.0030303030303030303,5.796057750765366
9692,0.0,46,3,0.0,0.0,1.0,1.0,3774,2365,0.996969696969697,0.0030303030303030303,5.796057750765366
9693,0.0,24,14,0.0,0.0,1.0,0.0,4268,7288,0.996969696969697,0.0030303030303030303,5.796057750765366
9694,0.0,24,12,0.0,0.0,1.0,0.0,16773,20323,0.9995305164319249,0.00046948356807511736,7.663407664893559
9695,0.0,29,12,0.0,0.0,1.0,0.0,15992,18773,0.9995305164319249,0.00046948356807511736,7.663407664893559
9696,0.0,42,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9697,0.0,18,11,0.0,0.0,0.0,1.0,1641,12189,0.6086206896551725,0.3913793103448276,0.4415180394518943
9698,0.0,46,12,0.0,0.0,1.0,0.0,18134,23893,0.9995305164319249,0.00046948356807511736,7.663407664893559
9699,0.0,38,12,0.0,0.0,0.0,0.0,25243,25063,0.9995305164319249,0.00046948356807511736,7.663407664893559
9700,0.0,47,9,0.0,0.0,1.0,1.0,19632,19767,0.9995305164319249,0.00046948356807511736,7.663407664893559
9701,0.0,53,7,0.0,0.0,1.0,1.0,18488,18690,0.9995305164319249,0.00046948356807511736,7.663407664893559
9702,0.0,30,16,0.0,0.0,0.0,0.0,14442,22358,0.9995305164319249,0.00046948356807511736,7.663407664893559
9703,0.0,45,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9704,0.0,20,12,0.0,0.0,0.0,0.0,10677,14147,0.9995305164319249,0.00046948356807511736,7.663407664893559
9705,0.0,31,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9706,0.0,30,12,0.0,0.0,1.0,0.0,17432,19912,0.9995305164319249,0.00046948356807511736,7.663407664893559
9707,0.0,25,17,0.0,0.0,1.0,0.0,17849,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9708,0.0,20,13,0.0,0.0,0.0,0.0,2352,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
9709,0.0,23,17,0.0,0.0,0.0,0.0,2214,25564,0.9519230769230769,0.04807692307692308,2.9856819377004884
9710,0.0,28,16,0.0,0.0,0.0,0.0,10851,13249,0.9995305164319249,0.00046948356807511736,7.663407664893559
9711,0.0,21,12,0.0,0.0,1.0,0.0,24971,8009,0.9995305164319249,0.00046948356807511736,7.663407664893559
9712,0.0,31,12,0.0,0.0,1.0,0.0,2477,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9713,0.0,24,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9714,0.0,45,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9715,0.0,24,12,0.0,0.0,0.0,0.0,14306,17964,0.9995305164319249,0.00046948356807511736,7.663407664893559
9716,0.0,22,14,0.0,0.0,0.0,0.0,2801,1703,0.9519230769230769,0.04807692307692308,2.9856819377004884
9717,0.0,25,9,0.0,1.0,1.0,1.0,17752,23157,0.9995305164319249,0.00046948356807511736,7.663407664893559
9718,0.0,27,12,0.0,0.0,1.0,0.0,23587,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9719,0.0,34,16,1.0,0.0,1.0,0.0,24747,0,0.9742765273311897,0.02572347266881029,3.6342912638295344
9720,0.0,45,18,1.0,0.0,1.0,0.0,25243,25564,0.9742765273311897,0.02572347266881029,3.6342912638295344
9721,0.0,51,12,0.0,0.0,1.0,0.0,15282,15989,0.9995305164319249,0.00046948356807511736,7.663407664893559
9722,0.0,26,16,0.0,0.0,1.0,0.0,16052,11072,0.9995305164319249,0.00046948356807511736,7.663407664893559
9723,0.0,45,12,0.0,1.0,1.0,0.0,19779,2738,0.9995305164319249,0.00046948356807511736,7.663407664893559
9724,0.0,42,16,0.0,1.0,1.0,0.0,10835,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9725,0.0,50,7,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9726,0.0,43,12,0.0,0.0,1.0,0.0,19550,21211,0.9995305164319249,0.00046948356807511736,7.663407664893559
9727,0.0,47,16,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9728,0.0,31,12,0.0,0.0,1.0,0.0,14668,15384,0.9995305164319249,0.00046948356807511736,7.663407664893559
9729,0.0,27,14,1.0,0.0,0.0,0.0,0,10122,0.00834688346883469,0.9916531165311653,-4.777485133288987
9730,0.0,51,10,1.0,0.0,1.0,1.0,16650,0,0.9742765273311897,0.02572347266881029,3.6342912638295344
9731,0.0,54,15,0.0,0.0,1.0,0.0,11495,19426,0.9995305164319249,0.00046948356807511736,7.663407664893559
9732,0.0,50,12,0.0,0.0,1.0,0.0,25146,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9733,0.0,21,9,0.0,0.0,0.0,1.0,12534,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9734,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9735,0.0,37,12,0.0,0.0,1.0,0.0,17376,25326,0.9995305164319249,0.00046948356807511736,7.663407664893559
9736,0.0,23,10,0.0,0.0,1.0,1.0,12227,11103,0.9995305164319249,0.00046948356807511736,7.663407664893559
9737,0.0,53,9,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9738,0.0,19,10,0.0,0.0,0.0,1.0,1074,0,0.6086206896551725,0.3913793103448276,0.4415180394518943
9739,0.0,50,12,0.0,0.0,1.0,0.0,20257,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9740,0.0,30,8,0.0,1.0,1.0,1.0,12824,7432,0.9995305164319249,0.00046948356807511736,7.663407664893559
9741,0.0,29,9,0.0,0.0,1.0,1.0,19115,21950,0.9995305164319249,0.00046948356807511736,7.663407664893559
9742,0.0,46,9,0.0,0.0,0.0,1.0,2255,21226,0.6086206896551725,0.3913793103448276,0.4415180394518943
9743,0.0,49,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9744,0.0,19,13,0.0,0.0,1.0,0.0,5630,25564,0.10509554140127389,0.8949044585987261,-2.1418471078672656
9745,0.0,24,18,0.0,0.0,0.0,0.0,9458,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9746,0.0,29,18,1.0,0.0,0.0,0.0,25243,25564,0.5608108108108109,0.4391891891891892,0.2444533379009609
9747,0.0,26,12,0.0,0.0,1.0,0.0,13352,11309,0.9995305164319249,0.00046948356807511736,7.663407664893559
9748,0.0,48,7,0.0,0.0,1.0,1.0,25243,23789,0.9995305164319249,0.00046948356807511736,7.663407664893559
9749,0.0,36,12,0.0,0.0,1.0,0.0,15624,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9750,0.0,43,13,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
9751,0.0,42,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9752,0.0,29,16,0.0,0.0,1.0,0.0,2495,20884,0.996969696969697,0.0030303030303030303,5.796057750765366
9753,0.0,25,12,1.0,0.0,1.0,0.0,4595,12220,0.9508196721311475,0.04918032786885246,2.9618307218783086
9754,0.0,40,12,1.0,0.0,0.0,0.0,15398,15631,0.5608108108108109,0.4391891891891892,0.2444533379009609
9755,0.0,16,9,1.0,0.0,0.0,1.0,0,4041,0.00834688346883469,0.9916531165311653,-4.777485133288987
9756,0.0,31,7,0.0,0.0,1.0,1.0,10000,12036,0.9995305164319249,0.00046948356807511736,7.663407664893559
9757,0.0,24,11,1.0,0.0,1.0,1.0,3553,6516,0.09382716049382717,0.9061728395061729,-2.2677756883281845
9758,0.0,24,13,1.0,0.0,1.0,0.0,15402,20772,0.9742765273311897,0.02572347266881029,3.6342912638295344
9759,0.0,19,11,0.0,0.0,0.0,1.0,1255,7277,0.6086206896551725,0.3913793103448276,0.4415180394518943
9760,0.0,26,14,1.0,0.0,1.0,0.0,17860,20558,0.9742765273311897,0.02572347266881029,3.6342912638295344
9761,0.0,19,11,1.0,0.0,0.0,1.0,5503,10842,0.00834688346883469,0.9916531165311653,-4.777485133288987
9762,0.0,43,12,0.0,0.0,1.0,0.0,17996,19664,0.9995305164319249,0.00046948356807511736,7.663407664893559
9763,0.0,19,13,0.0,0.0,0.0,0.0,9057,16265,0.9995305164319249,0.00046948356807511736,7.663407664893559
9764,0.0,18,12,0.0,0.0,0.0,0.0,2372,5389,0.9519230769230769,0.04807692307692308,2.9856819377004884
9765,0.0,31,17,0.0,0.0,1.0,0.0,20216,25442,0.9995305164319249,0.00046948356807511736,7.663407664893559
9766,0.0,43,5,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9767,0.0,23,12,0.0,0.0,1.0,0.0,11762,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
9768,0.0,22,12,1.0,0.0,1.0,0.0,10310,8517,0.9742765273311897,0.02572347266881029,3.6342912638295344
9769,0.0,37,8,1.0,0.0,0.0,1.0,0,648,0.00834688346883469,0.9916531165311653,-4.777485133288987
9770,0.0,55,7,0.0,0.0,0.0,1.0,9404,9970,0.9995305164319249,0.00046948356807511736,7.663407664893559
9771,0.0,31,11,1.0,0.0,1.0,1.0,0,0,0.09382716049382717,0.9061728395061729,-2.2677756883281845
9772,0.0,41,11,0.0,0.0,1.0,1.0,7680,20429,0.8142857142857143,0.18571428571428572,1.4781019103730133
9773,0.0,26,12,0.0,0.0,1.0,0.0,11619,17837,0.9995305164319249,0.00046948356807511736,7.663407664893559
9774,0.0,49,10,0.0,0.0,1.0,1.0,17634,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9775,0.0,44,12,0.0,0.0,1.0,0.0,21331,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
9776,0.0,31,12,0.0,0.0,0.0,0.0,16007,17413,0.9995305164319249,0.00046948356807511736,7.663407664893559
