,treat,education*,black,hispanic,married,nodegree,propensity_score,propensity_logit,re78
754,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,10935
755,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14777
756,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,19934
757,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,21035
758,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,12560
759,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,13246
760,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,13299
761,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,33987
762,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,664
763,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,12560
764,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22904
765,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14038
766,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0
767,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,17732
768,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15959
769,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,9605
770,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,23531
771,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14777
772,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,8866
773,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,11821
774,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14777
775,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,2563
776,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,11651
777,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,6827
778,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
779,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
780,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,22165
781,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,26599
782,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,13447
783,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24205
784,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,16254
785,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
786,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14629
787,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26081
788,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,30145
789,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,30145
790,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25860
791,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,6649
792,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,31623
793,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,29554
794,0.0,14,1.0,0.0,0.0,0.0,1.0,0.0,20688
795,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,591
796,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19653
797,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
798,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,16218
799,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,19210
800,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,15072
801,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14777
802,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,37829
803,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2955
804,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17732
805,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,22165
806,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
807,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14777
808,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,7388
809,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14777
810,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,10048
811,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14579
812,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
813,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,21678
814,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
815,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
816,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,17732
817,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20688
818,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,11821
819,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,21397
820,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14079
821,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,20688
822,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
823,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
824,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
825,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
826,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
827,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
828,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,27337
829,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21870
830,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,37829
831,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,21279
832,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29554
833,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,2955
834,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25121
835,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31032
836,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14038
837,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,27963
838,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
839,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,0
840,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,13986
841,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,32509
842,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,13151
843,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,13151
844,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14038
845,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
846,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,14777
847,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,28076
848,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21870
849,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,18660
850,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,11082
851,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14186
852,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,12615
853,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,15663
854,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31327
855,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19949
856,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,19210
857,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,41376
858,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
859,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,10512
860,0.0,13,0.0,0.0,0.0,0.0,0.058823529411764705,-2.772588722239781,1733
861,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
862,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
863,0.0,15,1.0,0.0,1.0,0.0,0.0,0.0,31032
864,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,28963
865,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,20688
866,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
867,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,25121
868,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17732
869,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
870,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,13890
871,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,15959
872,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,25860
873,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,11821
874,0.0,14,0.0,1.0,1.0,0.0,0.0,0.0,20702
875,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,13299
876,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
877,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
878,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
879,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
880,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,13831
881,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,19062
882,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,15516
883,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,17732
884,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25121
885,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,11821
886,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
887,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,35022
888,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,16254
889,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,19210
890,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,26599
891,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,20688
892,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
893,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32509
894,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,28815
895,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,26599
896,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31771
897,0.0,14,0.0,1.0,0.0,0.0,0.0,0.0,27337
898,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29554
899,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
900,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
901,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,20688
902,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,29258
903,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22018
904,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,10196
905,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,35465
906,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,27781
907,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17444
908,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14777
909,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14481
910,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19505
911,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,13299
912,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14777
913,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,20460
914,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,29584
915,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25564
916,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
917,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,18471
918,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
919,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20688
920,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28815
921,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2955
922,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,22165
923,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,11969
924,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
925,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,21870
926,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15146
927,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17289
928,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19949
929,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
930,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,40637
931,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,18471
932,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,19653
933,0.0,13,0.0,0.0,0.0,0.0,0.058823529411764705,-2.772588722239781,8866
934,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,7388
935,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
936,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,16993
937,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,22904
938,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17437
939,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19505
940,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,17732
941,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,20688
942,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,21870
943,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
944,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
945,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,19210
946,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
947,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
948,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26007
949,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,37682
950,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,23643
951,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2955
952,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29554
953,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,40637
954,0.0,14,1.0,0.0,0.0,0.0,1.0,0.0,28815
955,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,7565
956,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1921
957,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
958,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,18978
959,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
960,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
961,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,35465
962,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,24086
963,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23080
964,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,25514
965,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,38716
966,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,18176
967,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14777
968,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,33544
969,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,24530
970,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
971,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14771
972,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,18471
973,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21427
974,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,15516
975,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
976,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
977,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
978,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,22165
979,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,21858
980,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,16254
981,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28815
982,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,15516
983,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,26599
984,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
985,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
986,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
987,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,18619
988,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19699
989,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
990,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
991,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,14777
992,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,15811
993,0.0,14,0.0,1.0,1.0,0.0,0.0,0.0,8866
994,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19949
995,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32509
996,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,18471
997,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19949
998,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
999,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,2068
1000,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,11526
1001,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,4433
1002,0.0,13,1.0,0.0,0.0,0.0,1.0,0.0,22165
1003,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,23643
1004,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
1005,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
1006,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,12294
1007,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1008,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
1009,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,16240
1010,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1011,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,26599
1012,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22452
1013,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,9974
1014,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1015,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20983
1016,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,28076
1017,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,17732
1018,0.0,13,1.0,0.0,0.0,0.0,1.0,0.0,21870
1019,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,18471
1020,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,22165
1021,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,27337
1022,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1023,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1024,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17289
1025,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25860
1026,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28224
1027,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
1028,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,13299
1029,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,35465
1030,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,17732
1031,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,19949
1032,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22424
1033,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,28076
1034,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23052
1035,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,32953
1036,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
1037,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
1038,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,33692
1039,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24973
1040,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,28076
1041,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,26599
1042,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,17502
1043,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,32509
1044,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19505
1045,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26155
1046,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,18471
1047,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,18323
1048,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23052
1049,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,12560
1050,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
1051,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,12560
1052,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1053,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,13299
1054,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26599
1055,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
1056,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25860
1057,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16993
1058,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,13299
1059,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16993
1060,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,18471
1061,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
1062,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,23643
1063,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23052
1064,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,33396
1065,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24627
1066,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17289
1067,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1068,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20431
1069,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1539
1070,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1071,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1072,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,31032
1073,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
1074,0.0,16,1.0,0.0,0.0,0.0,0.75,1.0986122886681098,23643
1075,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14777
1076,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,23643
1077,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,23643
1078,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,22165
1079,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,24642
1080,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,18442
1081,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,19210
1082,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,14777
1083,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17720
1084,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,17732
1085,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,31032
1086,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17732
1087,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16286
1088,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,23643
1089,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,12708
1090,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,22165
1091,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25014
1092,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22313
1093,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,15368
1094,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,19210
1095,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,14777
1096,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25121
1097,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25712
1098,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1099,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,16993
1100,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16254
1101,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17732
1102,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,26599
1103,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32657
1104,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
1105,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
1106,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,17437
1107,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26599
1108,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21279
1109,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,20259
1110,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22535
1111,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13299
1112,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
