,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,1,propensity_logit
1477,0.0,31,16,0.0,0.0,1.0,0.0,28409,28915,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1478,0.0,25,16,0.0,0.0,1.0,0.0,28409,29540,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1479,0.0,25,14,0.0,0.0,1.0,0.0,28409,30435,10935,0.9959294436906377,0.004070556309362279,5.4998967399464105
1480,0.0,29,16,0.0,0.0,1.0,0.0,28409,32225,42854,0.9959294436906377,0.004070556309362279,5.4998967399464105
1481,0.0,29,16,1.0,0.0,1.0,0.0,28409,32225,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1482,0.0,27,14,0.0,0.0,1.0,0.0,28409,32225,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
1483,0.0,34,16,0.0,0.0,1.0,0.0,28409,32583,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1484,0.0,45,12,0.0,0.0,1.0,0.0,28589,28263,29258,0.9959294436906377,0.004070556309362279,5.4998967399464105
1485,0.0,28,12,0.0,0.0,1.0,0.0,28605,20588,34135,0.9959294436906377,0.004070556309362279,5.4998967399464105
1486,0.0,43,16,0.0,0.0,1.0,0.0,28801,27929,26953,0.9959294436906377,0.004070556309362279,5.4998967399464105
1487,0.0,54,12,0.0,0.0,1.0,0.0,28889,35806,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1488,0.0,29,16,0.0,0.0,1.0,0.0,28899,29540,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1489,0.0,55,12,0.0,0.0,1.0,0.0,29100,26409,29369,0.9959294436906377,0.004070556309362279,5.4998967399464105
1490,0.0,55,12,0.0,0.0,1.0,0.0,29100,26409,29369,0.9959294436906377,0.004070556309362279,5.4998967399464105
1491,0.0,29,12,1.0,0.0,0.0,0.0,29193,15396,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1492,0.0,50,12,1.0,0.0,1.0,0.0,29193,17903,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
1493,0.0,24,12,0.0,0.0,1.0,0.0,29193,21304,19242,0.9959294436906377,0.004070556309362279,5.4998967399464105
1494,0.0,26,12,0.0,0.0,1.0,0.0,29330,28287,38420,0.9959294436906377,0.004070556309362279,5.4998967399464105
1495,0.0,41,13,0.0,0.0,0.0,0.0,29389,0,30293,1.0,0.0,inf
1496,0.0,47,17,0.0,0.0,1.0,0.0,29389,20230,42410,0.9959294436906377,0.004070556309362279,5.4998967399464105
1497,0.0,28,17,0.0,0.0,1.0,0.0,29389,21483,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1498,0.0,42,12,0.0,0.0,1.0,0.0,29389,22379,28490,0.9959294436906377,0.004070556309362279,5.4998967399464105
1499,0.0,37,12,1.0,0.0,1.0,0.0,29389,22379,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1500,0.0,37,12,1.0,0.0,1.0,0.0,29389,22379,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1501,0.0,48,16,0.0,0.0,1.0,0.0,29389,23274,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1502,0.0,21,12,0.0,0.0,1.0,0.0,29389,24169,28815,0.9959294436906377,0.004070556309362279,5.4998967399464105
1503,0.0,46,12,0.0,0.0,1.0,0.0,29389,24214,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1504,0.0,29,12,0.0,0.0,1.0,0.0,29389,25959,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1505,0.0,38,12,0.0,0.0,1.0,0.0,29389,26496,30191,0.9959294436906377,0.004070556309362279,5.4998967399464105
1506,0.0,28,12,0.0,0.0,1.0,0.0,29389,26854,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1507,0.0,38,12,0.0,0.0,1.0,0.0,29389,26854,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1508,0.0,53,12,0.0,0.0,1.0,0.0,29389,26854,26599,0.9959294436906377,0.004070556309362279,5.4998967399464105
1509,0.0,46,12,0.0,0.0,1.0,0.0,29389,27033,27781,0.9959294436906377,0.004070556309362279,5.4998967399464105
1510,0.0,46,12,0.0,0.0,1.0,0.0,29389,27033,27781,0.9959294436906377,0.004070556309362279,5.4998967399464105
1511,0.0,33,16,0.0,0.0,1.0,0.0,29389,27750,96052,0.9959294436906377,0.004070556309362279,5.4998967399464105
1512,0.0,34,12,0.0,0.0,1.0,0.0,29389,27912,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
1513,0.0,35,17,0.0,0.0,1.0,0.0,29389,28645,28076,0.9959294436906377,0.004070556309362279,5.4998967399464105
1514,0.0,53,12,0.0,0.0,1.0,0.0,29389,28645,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1515,0.0,26,12,0.0,0.0,1.0,0.0,29389,28645,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1516,0.0,26,16,0.0,0.0,1.0,0.0,29389,28645,35022,0.9959294436906377,0.004070556309362279,5.4998967399464105
1517,0.0,50,13,0.0,0.0,1.0,0.0,29389,29540,28076,0.9959294436906377,0.004070556309362279,5.4998967399464105
1518,0.0,46,12,1.0,0.0,1.0,0.0,29389,30435,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1519,0.0,43,14,0.0,0.0,0.0,0.0,29389,30435,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1520,0.0,26,14,0.0,0.0,0.0,0.0,29389,30435,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1521,0.0,33,17,0.0,0.0,1.0,0.0,29389,30435,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1522,0.0,33,17,0.0,0.0,1.0,0.0,29389,30435,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1523,0.0,42,12,0.0,0.0,1.0,0.0,29389,30437,26007,0.9959294436906377,0.004070556309362279,5.4998967399464105
1524,0.0,34,12,0.0,0.0,1.0,0.0,29389,30793,31180,0.9959294436906377,0.004070556309362279,5.4998967399464105
1525,0.0,34,12,0.0,0.0,1.0,0.0,29389,30793,31180,0.9959294436906377,0.004070556309362279,5.4998967399464105
1526,0.0,34,17,0.0,0.0,1.0,0.0,29389,31330,25712,0.9959294436906377,0.004070556309362279,5.4998967399464105
1527,0.0,37,17,0.0,0.0,1.0,0.0,29389,31330,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1528,0.0,34,17,0.0,0.0,1.0,0.0,29389,32225,32672,0.9959294436906377,0.004070556309362279,5.4998967399464105
1529,0.0,37,12,1.0,0.0,1.0,0.0,29389,32225,44331,0.9959294436906377,0.004070556309362279,5.4998967399464105
1530,0.0,26,17,0.0,0.0,1.0,0.0,29389,32225,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1531,0.0,36,17,0.0,0.0,1.0,0.0,29389,34911,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1532,0.0,28,14,0.0,0.0,0.0,0.0,29389,35448,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1533,0.0,31,12,0.0,0.0,1.0,0.0,29389,35806,39159,0.9959294436906377,0.004070556309362279,5.4998967399464105
1534,0.0,25,14,0.0,0.0,1.0,0.0,29389,35806,33839,0.9959294436906377,0.004070556309362279,5.4998967399464105
1535,0.0,31,14,0.0,0.0,1.0,0.0,29389,35806,56153,0.9959294436906377,0.004070556309362279,5.4998967399464105
1536,0.0,28,12,0.0,0.0,1.0,0.0,29389,41177,47287,0.9959294436906377,0.004070556309362279,5.4998967399464105
1537,0.0,34,12,0.0,0.0,1.0,0.0,29389,42967,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1538,0.0,47,14,1.0,0.0,1.0,0.0,29390,27750,36647,0.9959294436906377,0.004070556309362279,5.4998967399464105
1539,0.0,35,12,0.0,0.0,1.0,0.0,29422,28645,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1540,0.0,35,15,1.0,0.0,1.0,0.0,29477,34098,19062,0.9959294436906377,0.004070556309362279,5.4998967399464105
1541,0.0,35,15,1.0,0.0,1.0,0.0,29477,34098,19062,0.9959294436906377,0.004070556309362279,5.4998967399464105
1542,0.0,31,12,0.0,0.0,1.0,0.0,29584,26854,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1543,0.0,24,12,0.0,0.0,1.0,0.0,29780,30883,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1544,0.0,28,12,0.0,0.0,1.0,0.0,29976,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1545,0.0,27,16,0.0,0.0,1.0,0.0,29976,30793,51720,0.9959294436906377,0.004070556309362279,5.4998967399464105
1546,0.0,47,12,0.0,0.0,1.0,0.0,30074,33312,15072,0.9959294436906377,0.004070556309362279,5.4998967399464105
1547,0.0,47,12,0.0,0.0,1.0,0.0,30074,33312,15072,0.9959294436906377,0.004070556309362279,5.4998967399464105
1548,0.0,37,14,0.0,1.0,1.0,0.0,30108,26854,26554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1549,0.0,22,14,0.0,0.0,1.0,0.0,30368,20588,27485,0.9959294436906377,0.004070556309362279,5.4998967399464105
1550,0.0,47,12,0.0,0.0,1.0,0.0,30368,23274,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
1551,0.0,32,14,0.0,0.0,1.0,0.0,30368,24169,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1552,0.0,29,15,0.0,0.0,0.0,0.0,30368,28645,44331,0.9959294436906377,0.004070556309362279,5.4998967399464105
1553,0.0,27,16,0.0,0.0,0.0,0.0,30368,31330,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1554,0.0,37,14,0.0,0.0,1.0,0.0,30368,44758,81274,0.9959294436906377,0.004070556309362279,5.4998967399464105
1555,0.0,37,14,0.0,0.0,1.0,0.0,30368,44758,81274,0.9959294436906377,0.004070556309362279,5.4998967399464105
1556,0.0,43,12,0.0,0.0,1.0,0.0,30564,23811,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1557,0.0,43,12,0.0,0.0,1.0,0.0,30564,23811,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1558,0.0,34,12,0.0,0.0,1.0,0.0,30564,24885,24678,0.9959294436906377,0.004070556309362279,5.4998967399464105
1559,0.0,30,12,0.0,0.0,1.0,0.0,30564,26854,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
1560,0.0,39,16,0.0,0.0,0.0,0.0,30564,28645,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1561,0.0,35,16,0.0,0.0,1.0,0.0,30564,29540,37120,0.9959294436906377,0.004070556309362279,5.4998967399464105
1562,0.0,28,12,0.0,0.0,1.0,0.0,30564,32941,36204,0.9959294436906377,0.004070556309362279,5.4998967399464105
1563,0.0,32,12,0.0,0.0,1.0,0.0,30564,35806,23052,0.9959294436906377,0.004070556309362279,5.4998967399464105
1564,0.0,26,12,0.0,0.0,1.0,0.0,30564,39387,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
1565,0.0,30,12,1.0,0.0,1.0,0.0,30758,35448,48247,0.9959294436906377,0.004070556309362279,5.4998967399464105
1566,0.0,27,12,0.0,0.0,1.0,0.0,30760,25064,31908,0.9959294436906377,0.004070556309362279,5.4998967399464105
1567,0.0,27,16,0.0,0.0,1.0,0.0,30760,26317,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
1568,0.0,28,12,0.0,0.0,1.0,0.0,30760,28824,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
1569,0.0,39,12,0.0,0.0,1.0,0.0,30760,32583,34726,0.9959294436906377,0.004070556309362279,5.4998967399464105
1570,0.0,28,15,1.0,0.0,1.0,0.0,30768,33486,30828,0.9959294436906377,0.004070556309362279,5.4998967399464105
1571,0.0,48,12,0.0,0.0,1.0,0.0,30860,29269,34753,0.9959294436906377,0.004070556309362279,5.4998967399464105
1572,0.0,48,14,0.0,0.0,1.0,0.0,30895,34732,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1573,0.0,37,17,0.0,0.0,1.0,0.0,30956,30435,27939,0.9959294436906377,0.004070556309362279,5.4998967399464105
1574,0.0,49,17,0.0,0.0,1.0,0.0,30956,31867,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1575,0.0,25,15,0.0,0.0,1.0,0.0,30956,41177,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1576,0.0,27,15,0.0,0.0,1.0,0.0,31152,34016,43001,0.9959294436906377,0.004070556309362279,5.4998967399464105
1577,0.0,51,17,0.0,1.0,1.0,0.0,31348,0,88663,0.9722222222222222,0.027777777777777776,3.555348061489413
1578,0.0,24,15,0.0,0.0,1.0,0.0,31348,26854,26599,0.9959294436906377,0.004070556309362279,5.4998967399464105
1579,0.0,31,17,0.0,0.0,1.0,0.0,31348,26854,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1580,0.0,45,12,0.0,0.0,1.0,0.0,31348,27391,25564,0.9959294436906377,0.004070556309362279,5.4998967399464105
1581,0.0,45,12,0.0,0.0,1.0,0.0,31348,27391,25564,0.9959294436906377,0.004070556309362279,5.4998967399464105
1582,0.0,39,14,0.0,0.0,1.0,0.0,31348,27750,47287,0.9959294436906377,0.004070556309362279,5.4998967399464105
1583,0.0,39,14,0.0,0.0,1.0,0.0,31348,27750,47287,0.9959294436906377,0.004070556309362279,5.4998967399464105
1584,0.0,25,17,0.0,0.0,1.0,0.0,31348,28249,35561,0.9959294436906377,0.004070556309362279,5.4998967399464105
1585,0.0,53,17,0.0,0.0,1.0,0.0,31348,28645,27929,0.9959294436906377,0.004070556309362279,5.4998967399464105
1586,0.0,26,16,0.0,0.0,1.0,0.0,31348,28645,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1587,0.0,31,12,0.0,0.0,1.0,0.0,31348,28645,27337,0.9959294436906377,0.004070556309362279,5.4998967399464105
1588,0.0,32,17,0.0,0.0,1.0,0.0,31348,28645,28076,0.9959294436906377,0.004070556309362279,5.4998967399464105
1589,0.0,48,17,0.0,0.0,1.0,0.0,31348,29540,32951,0.9959294436906377,0.004070556309362279,5.4998967399464105
1590,0.0,47,17,0.0,0.0,0.0,0.0,31348,29540,29258,0.9959294436906377,0.004070556309362279,5.4998967399464105
1591,0.0,44,16,0.0,0.0,1.0,0.0,31348,30435,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1592,0.0,41,16,0.0,0.0,1.0,0.0,31348,30435,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
1593,0.0,44,16,0.0,0.0,1.0,0.0,31348,30435,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1594,0.0,52,17,0.0,0.0,1.0,0.0,31348,31293,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1595,0.0,40,12,0.0,0.0,1.0,0.0,31348,31330,27633,0.9959294436906377,0.004070556309362279,5.4998967399464105
1596,0.0,52,12,0.0,0.0,0.0,0.0,31348,32225,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1597,0.0,53,16,0.0,0.0,1.0,0.0,31348,32225,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1598,0.0,42,16,0.0,0.0,1.0,0.0,31348,32225,32214,0.9959294436906377,0.004070556309362279,5.4998967399464105
1599,0.0,39,14,0.0,0.0,1.0,0.0,31348,32569,31020,0.9959294436906377,0.004070556309362279,5.4998967399464105
1600,0.0,42,17,0.0,0.0,1.0,0.0,31348,32762,39159,0.9959294436906377,0.004070556309362279,5.4998967399464105
1601,0.0,31,14,0.0,0.0,1.0,0.0,31348,34016,38986,0.9959294436906377,0.004070556309362279,5.4998967399464105
1602,0.0,47,14,0.0,0.0,1.0,0.0,31348,34016,25150,0.9959294436906377,0.004070556309362279,5.4998967399464105
1603,0.0,51,16,0.0,0.0,1.0,0.0,31348,35448,44331,0.9959294436906377,0.004070556309362279,5.4998967399464105
1604,0.0,44,13,0.0,0.0,1.0,0.0,31348,35806,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1605,0.0,35,14,0.0,0.0,1.0,0.0,31348,36630,42854,0.9959294436906377,0.004070556309362279,5.4998967399464105
1606,0.0,44,16,1.0,0.0,1.0,0.0,31644,30621,23495,0.9959294436906377,0.004070556309362279,5.4998967399464105
1607,0.0,46,12,0.0,0.0,1.0,0.0,31740,25780,17437,0.9959294436906377,0.004070556309362279,5.4998967399464105
1608,0.0,32,14,0.0,0.0,1.0,0.0,31818,31330,70930,0.9959294436906377,0.004070556309362279,5.4998967399464105
1609,0.0,29,16,0.0,0.0,1.0,0.0,31936,26640,24825,0.9959294436906377,0.004070556309362279,5.4998967399464105
1610,0.0,38,17,0.0,0.0,0.0,0.0,31936,33300,33805,0.9959294436906377,0.004070556309362279,5.4998967399464105
1611,0.0,26,14,0.0,0.0,1.0,0.0,32131,29898,28032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1612,0.0,43,16,0.0,0.0,1.0,0.0,32131,31330,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1613,0.0,45,16,0.0,0.0,0.0,0.0,32131,31330,31401,0.9959294436906377,0.004070556309362279,5.4998967399464105
1614,0.0,34,17,0.0,0.0,0.0,0.0,32131,44758,9161,0.9959294436906377,0.004070556309362279,5.4998967399464105
1615,0.0,49,14,0.0,0.0,1.0,0.0,32327,14322,24530,0.9959294436906377,0.004070556309362279,5.4998967399464105
1616,0.0,27,17,0.0,0.0,1.0,0.0,32327,25064,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1617,0.0,26,16,0.0,0.0,1.0,0.0,32327,27750,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1618,0.0,41,16,0.0,0.0,1.0,0.0,32327,31330,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1619,0.0,43,14,0.0,0.0,1.0,0.0,32327,31420,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1620,0.0,28,13,0.0,0.0,1.0,0.0,32327,31688,40637,0.9959294436906377,0.004070556309362279,5.4998967399464105
1621,0.0,28,12,1.0,0.0,1.0,0.0,32327,32225,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
1622,0.0,27,16,0.0,0.0,1.0,0.0,32327,32225,39159,0.9959294436906377,0.004070556309362279,5.4998967399464105
1623,0.0,32,12,0.0,0.0,1.0,0.0,32327,32225,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1624,0.0,31,12,0.0,0.0,1.0,0.0,32327,32225,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1625,0.0,38,17,0.0,0.0,0.0,0.0,32327,32225,43297,0.9959294436906377,0.004070556309362279,5.4998967399464105
1626,0.0,43,12,0.0,0.0,0.0,0.0,32327,33479,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1627,0.0,34,17,0.0,0.0,1.0,0.0,32327,34016,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1628,0.0,22,14,0.0,0.0,1.0,0.0,32327,41177,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1629,0.0,50,14,0.0,0.0,1.0,0.0,32602,27889,27314,0.9959294436906377,0.004070556309362279,5.4998967399464105
1630,0.0,44,14,0.0,0.0,1.0,0.0,32719,29540,26952,0.9959294436906377,0.004070556309362279,5.4998967399464105
1631,0.0,53,12,0.0,0.0,1.0,0.0,32868,31509,18914,0.9959294436906377,0.004070556309362279,5.4998967399464105
1632,0.0,47,12,0.0,0.0,1.0,0.0,32915,27750,18914,0.9959294436906377,0.004070556309362279,5.4998967399464105
1633,0.0,47,12,0.0,0.0,1.0,0.0,32915,27750,18914,0.9959294436906377,0.004070556309362279,5.4998967399464105
1634,0.0,41,16,1.0,0.0,1.0,0.0,33307,23274,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1635,0.0,41,16,1.0,0.0,1.0,0.0,33307,23274,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1636,0.0,41,16,1.0,0.0,1.0,0.0,33307,23274,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1637,0.0,48,16,0.0,0.0,1.0,0.0,33307,26058,31918,0.9959294436906377,0.004070556309362279,5.4998967399464105
1638,0.0,48,16,0.0,0.0,1.0,0.0,33307,26058,31918,0.9959294436906377,0.004070556309362279,5.4998967399464105
1639,0.0,36,13,0.0,0.0,1.0,0.0,33307,28645,28372,0.9959294436906377,0.004070556309362279,5.4998967399464105
1640,0.0,49,12,0.0,0.0,1.0,0.0,33307,28645,32580,0.9959294436906377,0.004070556309362279,5.4998967399464105
1641,0.0,33,17,1.0,0.0,1.0,0.0,33307,29540,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
1642,0.0,49,14,0.0,0.0,1.0,0.0,33307,30435,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
1643,0.0,36,12,0.0,0.0,1.0,0.0,33307,30435,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1644,0.0,50,17,0.0,0.0,1.0,0.0,33307,30435,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
1645,0.0,36,12,0.0,0.0,1.0,0.0,33307,30435,41376,0.9959294436906377,0.004070556309362279,5.4998967399464105
1646,0.0,27,16,0.0,0.0,1.0,0.0,33307,30435,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1647,0.0,52,16,0.0,0.0,1.0,0.0,33307,30793,28815,0.9959294436906377,0.004070556309362279,5.4998967399464105
1648,0.0,38,12,0.0,0.0,1.0,0.0,33307,31330,31771,0.9959294436906377,0.004070556309362279,5.4998967399464105
1649,0.0,25,14,0.0,0.0,1.0,0.0,33307,31330,35760,0.9959294436906377,0.004070556309362279,5.4998967399464105
1650,0.0,33,17,0.0,0.0,1.0,0.0,33307,31867,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1651,0.0,30,12,0.0,0.0,1.0,0.0,33307,32046,37682,0.9959294436906377,0.004070556309362279,5.4998967399464105
1652,0.0,53,12,0.0,0.0,1.0,0.0,33307,32225,33544,0.9959294436906377,0.004070556309362279,5.4998967399464105
1653,0.0,34,12,0.0,0.0,1.0,0.0,33307,32583,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1654,0.0,36,12,0.0,0.0,1.0,0.0,33307,33120,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1655,0.0,42,13,0.0,0.0,1.0,0.0,33307,33120,44331,0.9959294436906377,0.004070556309362279,5.4998967399464105
1656,0.0,34,12,0.0,0.0,1.0,0.0,33307,34016,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1657,0.0,29,17,0.0,0.0,1.0,0.0,33307,34016,26980,0.9959294436906377,0.004070556309362279,5.4998967399464105
1658,0.0,52,12,0.0,0.0,1.0,0.0,33307,34171,28667,0.9959294436906377,0.004070556309362279,5.4998967399464105
1659,0.0,42,14,0.0,0.0,1.0,0.0,33307,37596,48764,0.9959294436906377,0.004070556309362279,5.4998967399464105
1660,0.0,53,15,0.0,0.0,1.0,0.0,33307,37596,38420,0.9959294436906377,0.004070556309362279,5.4998967399464105
1661,0.0,32,13,1.0,0.0,1.0,0.0,33307,37596,46891,0.9959294436906377,0.004070556309362279,5.4998967399464105
1662,0.0,39,12,0.0,0.0,1.0,0.0,33307,39387,28076,0.9959294436906377,0.004070556309362279,5.4998967399464105
1663,0.0,28,16,0.0,0.0,1.0,0.0,33307,39387,34726,0.9959294436906377,0.004070556309362279,5.4998967399464105
1664,0.0,28,12,1.0,0.0,1.0,0.0,33503,26854,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
1665,0.0,26,14,0.0,0.0,1.0,0.0,33503,36032,34559,0.9959294436906377,0.004070556309362279,5.4998967399464105
1666,0.0,25,14,1.0,0.0,1.0,0.0,33699,17724,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
1667,0.0,52,12,0.0,0.0,1.0,0.0,33895,47622,39011,0.9959294436906377,0.004070556309362279,5.4998967399464105
1668,0.0,35,16,0.0,0.0,1.0,0.0,34091,26854,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1669,0.0,44,12,0.0,0.0,1.0,0.0,34091,32046,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1670,0.0,33,15,0.0,0.0,1.0,0.0,34091,34016,33248,0.9959294436906377,0.004070556309362279,5.4998967399464105
1671,0.0,29,12,0.0,1.0,1.0,0.0,34287,26541,39159,0.9959294436906377,0.004070556309362279,5.4998967399464105
1672,0.0,53,16,0.0,0.0,1.0,0.0,34287,28645,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
1673,0.0,26,16,0.0,0.0,1.0,0.0,34287,32225,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1674,0.0,37,17,0.0,0.0,1.0,0.0,34287,35806,41376,0.9959294436906377,0.004070556309362279,5.4998967399464105
1675,0.0,45,12,0.0,0.0,1.0,0.0,34287,35806,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
1676,0.0,27,17,0.0,0.0,1.0,0.0,34287,37596,39307,0.9959294436906377,0.004070556309362279,5.4998967399464105
1677,0.0,38,12,1.0,0.0,1.0,0.0,34483,23632,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
1678,0.0,34,13,0.0,0.0,1.0,0.0,34483,31509,33396,0.9959294436906377,0.004070556309362279,5.4998967399464105
1679,0.0,34,12,0.0,0.0,1.0,0.0,34731,30435,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
1680,0.0,32,14,0.0,0.0,1.0,0.0,34874,35788,41376,0.9959294436906377,0.004070556309362279,5.4998967399464105
1681,0.0,32,12,0.0,0.0,0.0,0.0,35070,32225,27337,0.9959294436906377,0.004070556309362279,5.4998967399464105
1682,0.0,29,14,0.0,0.0,1.0,0.0,35266,16112,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
1683,0.0,38,12,1.0,0.0,1.0,0.0,35266,25064,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1684,0.0,25,14,1.0,0.0,1.0,0.0,35266,25601,33101,0.9959294436906377,0.004070556309362279,5.4998967399464105
1685,0.0,35,12,0.0,0.0,1.0,0.0,35266,26854,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1686,0.0,35,12,0.0,0.0,1.0,0.0,35266,26854,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
1687,0.0,31,17,0.0,0.0,1.0,0.0,35266,31806,62064,0.9959294436906377,0.004070556309362279,5.4998967399464105
1688,0.0,49,12,0.0,0.0,1.0,0.0,35266,32225,47287,0.9959294436906377,0.004070556309362279,5.4998967399464105
1689,0.0,55,12,0.0,0.0,1.0,0.0,35266,32225,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
1690,0.0,32,12,0.0,0.0,1.0,0.0,35266,32225,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1691,0.0,46,14,0.0,0.0,1.0,0.0,35266,33120,33987,0.9959294436906377,0.004070556309362279,5.4998967399464105
1692,0.0,28,15,0.0,0.0,1.0,0.0,35266,34016,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1693,0.0,34,16,0.0,0.0,1.0,0.0,35266,34016,35465,0.9959294436906377,0.004070556309362279,5.4998967399464105
1694,0.0,35,16,0.0,0.0,1.0,0.0,35266,34016,40489,0.9959294436906377,0.004070556309362279,5.4998967399464105
1695,0.0,34,12,0.0,0.0,1.0,0.0,35266,35806,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1696,0.0,40,16,0.0,0.0,1.0,0.0,35266,35806,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
1697,0.0,40,16,0.0,0.0,1.0,0.0,35266,35806,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
