,treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,propensity_score,propensity_logit
1250,0.0,24,0.0,1.0,1.0,0.0,24742,35317,13,0,321646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1247290489,612166564,169,2.7502356495289546,177.8034789062867,145.29857435306096,10.47211971339814,10.116257483422777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4733058,-0.10687843
1251,0.0,51,0.0,0.0,1.0,0.0,19156,24382,12,0,229872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,594481924,366952336,144,3.2913609231993,152.33666713041544,130.77476510556488,10.101600434125093,9.8603712614625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48083648,-0.07669156
1252,0.0,34,0.0,0.0,1.0,0.0,20409,21131,12,0,244908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,446519161,416527281,144,3.0050144395644343,143.4935780703451,134.23228137811645,9.958496435566929,9.92373125901317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36054274,-0.57300925
1253,0.0,27,0.0,0.0,1.0,0.0,20588,18323,12,0,247056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,335732329,423865744,144,2.837319416472825,135.18517439693198,134.71578581409952,9.815912380280174,9.932463660772646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62432694,0.50795496
1254,0.0,29,0.0,0.0,1.0,0.0,21752,22165,17,0,369784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,491287225,473149504,289,2.889688641163886,146.38806210537834,137.80048040639784,10.006269747179154,9.987460986312309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6914761,0.8070293
1255,0.0,26,1.0,0.0,1.0,0.0,25959,36943,14,0,363426,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,0.0,676,1364785249,673869681,196,2.80951993647388,181.1699358959357,148.19535260665518,10.51713146323313,10.164273649274849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45537308,-0.17898405
1256,0.0,26,0.0,1.0,1.0,0.0,5671,25860,13,0,73723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,668739600,32160241,169,2.80951993647388,156.1271358015125,78.98301744585187,10.160452652325848,8.643120748014027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.59322464,0.37731206
1257,0.0,23,0.0,0.0,0.0,0.0,18798,41376,14,0,263172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,1711973376,353364804,196,2.718532788188176,189.9266461314568,129.76228230532428,10.630456281571584,9.841505760180247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8933478,2.125403
1258,0.0,46,0.0,0.0,1.0,0.0,22622,23643,12,0,271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,558991449,511754884,144,3.2195147043484384,150.39058185050655,140.04236913397432,10.070822367021758,10.026678163091326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.313379,-0.7843692
1259,0.0,27,0.0,0.0,0.0,0.0,25422,61768,12,0,305064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,3815285824,646278084,144,2.837319416472825,224.37423980908105,146.92735001834646,11.031140709988652,10.143370219854614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.40447783,-0.38684168
1260,0.0,30,1.0,0.0,1.0,0.0,27929,33248,17,0,474793,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,0.0,900,1105429504,780029041,289,2.914411802019027,173.38509006511168,152.71778420071757,10.411749893898952,10.23742085450305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71773964,0.933277
1261,0.0,25,1.0,0.0,1.0,0.0,33300,29554,12,0,399600,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,625,873438916,1108890000,144,2.780526107090586,165.07460811684982,164.15604196267284,10.29397437746358,10.413312675968536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3302541,-0.7070361
1262,0.0,27,0.0,0.0,1.0,0.0,23306,26599,14,0,326284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,707506801,543169636,196,2.837319416472825,157.97459407822424,141.76914016916965,10.188628900078156,10.056466117133208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5760202,0.3064569
1263,0.0,27,0.0,0.0,1.0,0.0,22379,14777,17,0,380443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,218359729,500819641,289,2.837319416472825,123.53841584159416,139.42143328333827,9.600827196903634,10.015878298115156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29820776,-0.855847
1264,0.0,50,0.0,0.0,1.0,0.0,27544,26876,12,0,330528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,722319376,758671936,144,3.277626114286942,158.65928191777303,151.84926720242015,10.19898897404004,10.22354000501836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4615506,-0.15410185
1265,0.0,50,0.0,0.0,1.0,0.0,27544,26876,12,0,330528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,722319376,758671936,144,3.277626114286942,158.65928191777303,151.84926720242015,10.19898897404004,10.22354000501836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5559526,0.22475179
1266,0.0,50,0.0,0.0,1.0,0.0,27544,26876,12,0,330528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,722319376,758671936,144,3.277626114286942,158.65928191777303,151.84926720242015,10.19898897404004,10.22354000501836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30662894,-0.81592697
1267,0.0,48,0.0,0.0,1.0,0.0,23881,25399,12,0,286572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,645109201,570302161,144,3.24923239012838,154.95887121249868,143.19752477991182,10.142465082152864,10.080838442676662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6568625,0.6493435
1268,0.0,24,0.0,0.0,1.0,0.0,22880,29037,16,0,366080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,843147369,523494400,256,2.7502356495289546,163.8636182739265,140.69730096678552,10.276326157817198,10.038018445493734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.68125504,0.7595455
1269,0.0,25,0.0,1.0,1.0,0.0,24169,31032,12,0,290028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,962985024,584140561,144,2.780526107090586,168.4692697050764,143.9052641612211,10.342774209119804,10.092826099237977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5128248,0.05131032
1270,0.0,37,0.0,0.0,1.0,0.0,16385,23269,12,0,196620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,541446361,268468225,144,3.065627483099544,149.3920222536967,122.61743439099556,10.054877281586949,9.704121561132917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5210961,0.08443454
1271,0.0,37,0.0,0.0,1.0,0.0,16385,23269,12,0,196620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,541446361,268468225,144,3.065627483099544,149.3920222536967,122.61743439099556,10.054877281586949,9.704121561132917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.70569986,0.8745899
1272,0.0,29,1.0,0.0,1.0,0.0,18619,23643,12,0,223428,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,841,558991449,346667161,144,2.889688641163886,150.39058185050655,129.25173075614848,10.070822367021758,9.831937843696052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3014825,-0.8402482
1273,0.0,27,0.0,0.0,1.0,0.0,20588,35465,15,0,308820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,1257766225,423865744,225,2.837319416472825,178.11362435054133,134.71578581409952,10.476301573636189,9.932463660772646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25190386,-1.0884839
1274,0.0,41,0.0,1.0,1.0,0.0,20946,22165,12,0,251352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,491287225,438734916,144,3.1385730784775028,146.38806210537834,135.6753358006565,10.006269747179154,9.949702976333093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56672066,0.2684839
1275,0.0,29,0.0,0.0,1.0,0.0,21483,22165,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,491287225,461519289,144,2.889688641163886,146.38806210537834,137.0965163263783,10.006269747179154,9.97501720367505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3874251,-0.45814878
1276,0.0,27,0.0,0.0,1.0,0.0,21483,23643,16,0,343728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,558991449,461519289,256,2.837319416472825,150.39058185050655,137.0965163263783,10.070822367021758,9.97501720367505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.61075634,0.45049256
1277,0.0,44,0.0,0.0,1.0,0.0,22379,23643,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,558991449,500819641,144,3.188349571300041,150.39058185050655,139.42143328333827,10.070822367021758,10.015878298115156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7977941,1.3725641
1278,0.0,26,0.0,0.0,1.0,0.0,22379,37238,13,0,290927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,1386668644,500819641,169,2.80951993647388,181.7712914553942,139.42143328333827,10.525085024255995,10.015878298115156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.50755286,0.030213745
1279,0.0,34,0.0,0.0,1.0,0.0,22379,26599,12,0,268548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,707506801,500819641,144,3.0050144395644343,157.97459407822424,139.42143328333827,10.188628900078156,10.015878298115156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36268476,-0.5637305
1280,0.0,20,0.0,0.0,1.0,0.0,23274,24382,12,0,279288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,594481924,541679076,144,2.613533596593013,152.33666713041544,141.68903388032098,10.101600434125093,10.055092136668025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5131451,0.05259247
1281,0.0,43,0.0,0.0,1.0,0.0,23274,28520,14,0,325836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,813390400,541679076,196,3.172180842997835,162.6398638754196,141.68903388032098,10.258360874528233,10.055092136668025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4240854,-0.30602452
1282,0.0,47,0.0,1.0,1.0,0.0,25028,25564,12,0,300336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,653518096,626400784,144,3.2345463792259843,155.3784374674427,145.98682713534834,10.148940390770171,10.127750477118257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.68506217,0.7771343
1283,0.0,31,0.0,0.0,1.0,0.0,25064,29554,12,0,300768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,873438916,628204096,144,2.9382499464245244,165.07460811684982,146.0731277396271,10.29397437746358,10.129187832632027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26046067,-1.0435755
1284,0.0,33,0.0,0.0,1.0,0.0,26496,24973,12,0,317952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,623650729,702038016,144,2.983500561135437,153.8681508493338,149.4478243767285,10.125550520230094,10.184749057184986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47523904,-0.09912491
1285,0.0,24,1.0,0.0,0.0,0.0,26854,29554,12,0,322248,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,576,873438916,721137316,144,2.7502356495289546,165.07460811684982,150.27442497525576,10.29397437746358,10.198170064632654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42919528,-0.28513512
1286,0.0,27,0.0,0.0,0.0,0.0,30435,42854,16,0,486960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,1836465316,926289225,256,2.837319416472825,192.72249228629144,158.20408122872595,10.66555426856067,10.323348540928023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4398123,-0.24192385
1287,0.0,23,0.0,0.0,1.0,0.0,33658,26599,14,0,471212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,707506801,1132860964,196,2.718532788188176,157.97459407822424,164.87801157541708,10.188628900078156,10.424006048273018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.690341,0.80171394
1288,0.0,27,0.0,0.0,1.0,0.0,18261,28815,17,0,310437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,830304225,333464121,289,2.837319416472825,163.3397226036951,128.22178516863102,10.268651363870768,9.812522917162037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31912157,-0.7578116
1289,0.0,50,0.0,0.0,0.0,0.0,19693,17732,16,0,315088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,314423824,387814249,256,3.277626114286942,133.34261194041056,132.27257322783532,9.783126195864943,9.888018521632196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7140102,0.9149411
1290,0.0,22,0.0,0.0,1.0,0.0,24706,20688,14,0,345884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,427993344,610386436,196,2.6852857884380423,142.2279678245592,145.2116059676935,9.93730910101164,10.11480140809676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.56826204,0.27476385
1291,0.0,31,1.0,0.0,1.0,0.0,1503,27781,12,0,18036,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,0.0,961,771783961,2259009,144,2.9382499464245244,160.86772839441102,45.14339742919205,10.232107612780684,7.315218389752975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.51633567,0.06536591
1292,0.0,34,0.0,0.0,1.0,0.0,18619,20688,12,0,223428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,427993344,346667161,144,3.0050144395644343,142.2279678245592,129.25173075614848,9.93730910101164,9.831937843696052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09696352,-2.2314281
1293,0.0,28,0.0,0.0,1.0,0.0,20051,22904,12,0,240612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,524593216,402042601,144,2.864015335733844,148.4083375293617,133.25763835326995,10.039066846777953,9.906034306802704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47999272,-0.08007183
1294,0.0,26,0.0,0.0,1.0,0.0,21483,26599,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,707506801,461519289,144,2.80951993647388,157.97459407822424,137.0965163263783,10.188628900078156,9.97501720367505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.53742146,0.14996624
1295,0.0,46,0.0,0.0,1.0,0.0,21841,22904,12,0,262092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,524593216,477029281,144,3.2195147043484384,148.4083375293617,138.0322478898029,10.039066846777953,9.991544216356411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4868438,-0.052636884
1296,0.0,27,0.0,0.0,1.0,0.0,22379,24086,17,0,380443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,580135396,500819641,289,2.837319416472825,151.56140711486026,139.42143328333827,10.089386037820423,10.015878298115156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38527066,-0.467236
1297,0.0,47,0.0,0.0,1.0,0.0,22558,24382,13,0,293254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,594481924,508863364,169,3.2345463792259843,152.33666713041544,139.87921745052824,10.101600434125093,10.023845049199862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.50372016,0.014880964
1298,0.0,29,0.0,0.0,1.0,0.0,21483,27042,17,0,365211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,731269764,461519289,289,2.889688641163886,159.06761057076037,137.0965163263783,10.205146491918704,9.97501720367505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40196487,-0.39728472
1299,0.0,24,0.0,0.0,0.0,0.0,22379,26451,16,0,358064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,699655401,500819641,256,2.7502356495289546,157.6070461861719,139.42143328333827,10.183049243755136,10.015878298115156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4488508,-0.20531495
1300,0.0,30,0.0,0.0,1.0,0.0,23274,28076,16,0,372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,788261776,541679076,256,2.914411802019027,161.57843367450607,141.68903388032098,10.242670397850311,10.055092136668025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5004574,0.0018296185
1301,0.0,23,0.0,0.0,1.0,0.0,24033,14777,12,0,288396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,218359729,577585089,144,2.718532788188176,123.53841584159416,143.57168357361184,9.600827196903634,10.087183164883228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.593129,0.37691563
1302,0.0,27,0.0,0.0,1.0,0.0,0,0,15,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,729,1,1,225,2.837319416472825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5520817,0.20908521
1303,0.0,25,0.0,0.0,1.0,0.0,24074,25195,12,0,288888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,634788025,579557476,144,2.780526107090586,154.43790973064867,143.67236644627798,10.1344008411147,10.08888769893968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56872857,0.2766656
1304,0.0,26,0.0,0.0,1.0,0.0,26767,27633,12,0,321204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,763582689,716472289,144,2.80951993647388,160.50949653853516,150.0741539066584,10.226765989656345,10.194925064489324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57071835,0.2847826
1305,0.0,26,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,676,1,1,144,2.80951993647388,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23971945,-1.1542182
1306,0.0,25,0.0,0.0,1.0,0.0,11279,21279,12,0,135348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,452795841,127215841,144,2.780526107090586,143.91291418314054,105.08797694485015,9.965475949870196,9.330697868639916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20895252,-1.3312509
1307,0.0,32,0.0,0.0,1.0,0.0,13785,31032,12,0,165420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,962985024,190026225,144,2.9612618143079734,168.4692697050764,114.17701326065746,10.342774209119804,9.531336323457896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6772815,0.74130654
1308,0.0,32,0.0,1.0,1.0,0.0,13964,66497,12,0,167568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,4421851009,194993296,144,2.9612618143079734,231.35861851019075,114.78707593849866,11.104912112844378,9.544237868224927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56505585,0.26170692
1309,0.0,50,0.0,0.0,0.0,0.0,14322,39973,16,0,229152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1597840729,205119684,256,3.277626114286942,187.21772544441887,115.993372140364,10.595959505181003,9.569552095566886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56440985,0.25907895
1310,0.0,25,0.0,0.0,0.0,0.0,14322,20850,13,0,186186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,434722500,205119684,169,2.780526107090586,142.69262103433786,115.993372140364,9.945109227226949,9.569552095566886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.061926242,-2.7178845
1311,0.0,33,1.0,0.0,1.0,0.0,14322,23643,12,0,171864,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,1089,558991449,205119684,144,2.983500561135437,150.39058185050655,115.993372140364,10.070822367021758,9.569552095566886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6278756,0.52311397
1312,0.0,27,0.0,0.0,1.0,0.0,15038,12738,12,0,180456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,162256644,226141444,144,2.837319416472825,116.0784441446557,118.3531596227918,9.45234493093131,9.618335609937972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9797309,3.8781807
1313,0.0,28,1.0,0.0,1.0,0.0,16112,22018,16,0,257792,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,0.0,784,484792324,259596544,256,2.864015335733844,145.98148430730248,121.77055007916732,9.999615579630348,9.687319614958344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4249239,-0.30259225
1314,0.0,28,0.0,0.0,1.0,0.0,16112,0,12,0,193344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,1,259596544,144,2.864015335733844,0.0,121.77055007916732,0.0,9.687319614958344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8250827,1.5511705
1315,0.0,38,0.0,0.0,1.0,0.0,16112,30293,12,0,193344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,917665849,259596544,144,3.0846450426912884,166.78413174806087,121.77055007916732,10.318671941705205,9.687319614958344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8115164,1.4598936
1316,0.0,31,0.0,0.0,1.0,0.0,17903,22165,12,0,214836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,491287225,320517409,144,2.9382499464245244,146.38806210537834,127.1797400521678,10.006269747179154,9.792723575551271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.40026212,-0.40437305
1317,0.0,28,0.0,0.0,1.0,0.0,18798,36943,12,0,225576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,1364785249,353364804,144,2.864015335733844,181.1699358959357,129.76228230532428,10.51713146323313,9.841505760180247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.41559702,-0.34087467
1318,0.0,43,1.0,0.0,1.0,0.0,19421,13559,12,0,233052,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,1849,183846481,377175241,144,3.172180842997835,119.16117449788808,131.5169900685677,9.51480581246231,9.874110233825451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5107724,0.04309628
1319,0.0,37,1.0,0.0,1.0,0.0,19693,76841,17,0,334781,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,1369,5904539281,387814249,289,3.065627483099544,245.67698686702528,132.27257322783532,11.24949363085299,9.888018521632196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60243523,0.41562232
1320,0.0,37,1.0,0.0,1.0,0.0,19693,76841,17,0,334781,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,1369,5904539281,387814249,289,3.065627483099544,245.67698686702528,132.27257322783532,11.24949363085299,9.888018521632196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6522696,0.6290305
1321,0.0,23,0.0,0.0,1.0,0.0,19854,18914,12,0,238248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,357739396,394181316,144,2.718532788188176,136.9930623990865,132.7168860741606,9.847657667575458,9.896160777149667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45038432,-0.19911802
1322,0.0,55,0.0,0.0,1.0,0.0,20588,22165,12,0,247056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,491287225,423865744,144,3.3434996292635284,146.38806210537834,134.71578581409952,10.006269747179154,9.932463660772646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5767186,0.30931735
1323,0.0,34,0.0,0.0,1.0,0.0,20588,23421,17,0,349996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,548543241,423865744,289,3.0050144395644343,149.7989857919923,134.71578581409952,10.0613883347884,9.932463660772646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.43845633,-0.24742939
1324,0.0,28,0.0,0.0,1.0,0.0,20946,69453,17,0,356082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,4823719209,438734916,289,2.864015335733844,235.57676352478688,135.6753358006565,11.148405543793825,9.949702976333093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37481934,-0.51159656
1325,0.0,31,0.0,0.0,1.0,0.0,21483,27830,14,0,300762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,774508900,461519289,196,2.9382499464245244,160.9860844740831,137.0965163263783,10.233869854519936,9.97501720367505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3380358,-0.6720597
1326,0.0,28,0.0,0.0,1.0,0.0,21483,23643,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,558991449,461519289,144,2.864015335733844,150.39058185050655,137.0965163263783,10.070822367021758,9.97501720367505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6058475,0.4298903
1327,0.0,25,0.0,1.0,1.0,0.0,21483,25121,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,631064641,461519289,144,2.780526107090586,154.24831977784882,137.0965163263783,10.13145942870698,9.97501720367505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26482362,-1.0210465
1328,0.0,54,0.0,0.0,1.0,0.0,21483,59109,15,0,322245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,3493873881,461519289,225,3.3308631298510063,220.30803402397285,137.0965163263783,10.987138476064075,9.97501720367505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5019894,0.007957778
1329,0.0,42,1.0,0.0,0.0,0.0,21483,22165,12,0,257796,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,1764,491287225,461519289,144,3.1555956891389783,146.38806210537834,137.0965163263783,10.006269747179154,9.97501720367505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2441627,-1.1299914
