,treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18,propensity_score,propensity_logit
7180,0.0,18,0.0,0.0,0.0,1.0,1256,9933,11,0,13816,0.0,0.0,0.0,1256.0,0.0,11.0,0.0,0.0,0.0,324,98664489,1577536,121,3.703165208990785,128.9739363638914,49.75279002567511,9.203617826215355,7.135687347028144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43141165,-0.276094
7181,0.0,24,0.0,1.0,1.0,1.0,13328,0,10,0,133280,0.0,0.0,0.0,13328.0,0.0,10.0,0.0,0.0,0.0,576,1,177635584,100,4.177720095722324,0.0,144.19991412270736,0.0,9.497622364406624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47821867,-0.08718049
7182,0.0,55,0.0,0.0,1.0,0.0,16071,16843,12,0,192852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,283686649,258277041,144,5.678699621919348,163.38363785802585,156.71891060223106,9.731690419198388,9.68477168454907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4486358,-0.20618415
7183,0.0,23,0.0,0.0,1.0,0.0,20089,23906,12,0,241068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,571496836,403567921,144,4.106087574170275,191.04279241148825,173.05254659248862,10.081884752437926,9.90792768056215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5742859,0.29935947
7184,0.0,24,0.0,0.0,1.0,0.0,12011,70,12,0,144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,4900,144264121,144,4.177720095722324,12.49567627642227,137.67150865812152,4.248495242049359,9.39357817555449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6194357,0.48715392
7185,0.0,41,0.0,0.0,1.0,0.0,22577,24675,13,0,293501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,608855625,509720929,169,5.123369598862009,193.76041894103568,182.25670337335677,10.113545864301685,10.024686967937972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45148152,-0.19468652
7186,0.0,35,0.0,0.0,1.0,0.0,22772,25564,12,0,273264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,653518096,518563984,144,4.83522413251897,196.8437559934704,182.9534475163865,10.148940390770171,10.033286990070971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27678275,-0.96047676
7187,0.0,31,0.0,0.0,1.0,0.0,1385,617,12,0,16620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,380689,1918225,144,4.6192508626288165,36.27604655508464,52.030483243303614,6.424869023905388,7.233455418621439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.51929283,0.07720963
7188,0.0,47,1.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,2209,653518096,637209049,144,5.378209281310344,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31533477,-0.77529514
7189,0.0,32,0.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,653518096,637209049,169,4.67533385715455,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5593421,0.23849241
7190,0.0,41,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,653518096,637209049,196,5.123369598862009,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5656617,0.26417255
7191,0.0,17,0.0,0.0,0.0,0.0,1484,4678,12,0,17808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,21883684,2202256,144,3.611529515721841,91.89465579776432,53.698732710880726,8.450625947144124,7.302496423727326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3286402,-0.7143417
7192,0.0,26,0.0,0.0,1.0,0.0,24078,25564,16,0,385248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,653518096,579750084,256,4.313810477859777,196.8437559934704,187.53576428146005,10.148940390770171,10.089053839494971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5062912,0.025166174
7193,0.0,21,0.0,0.0,1.0,0.0,17600,13943,13,0,228800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,194407249,309760000,169,3.9546477265588313,150.14126289151093,163.17878450106008,9.54273286919502,9.775654181026242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.52045065,0.08184829
7194,0.0,22,0.0,0.0,1.0,0.0,17836,25564,13,0,231868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,653518096,318122896,169,4.031805260868567,196.8437559934704,164.14736250046957,10.148940390770171,9.788974165747367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6093713,0.4446703
7195,0.0,19,0.0,0.0,1.0,0.0,15921,25564,12,0,191052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,653518096,253478241,144,3.7906438013860337,196.8437559934704,156.0668943393276,10.148940390770171,9.675394271496003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6169332,0.47655147
7196,0.0,25,0.0,0.0,0.0,0.0,21424,20779,16,0,342784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,431766841,458987776,256,4.246902063237979,179.4555047329614,178.06613417275113,9.94169814029988,9.972267067930954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59007853,0.36429003
7197,0.0,38,0.0,0.0,0.0,0.0,14916,0,12,0,178992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,1,222487056,144,4.984051275128488,0.0,151.60652384147005,0.0,9.610189741298711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5316395,0.12672739
7198,0.0,21,0.0,0.0,0.0,1.0,8036,9925,10,0,80360,0.0,0.0,0.0,8036.0,0.0,10.0,0.0,0.0,0.0,441,98505625,64577296,100,3.9546477265588313,128.92731849537608,115.07297349247298,9.202812105555392,8.991686725934825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.54153746,0.16653371
7199,0.0,41,0.0,0.0,1.0,0.0,15319,16342,14,0,214466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,267060964,234671761,196,5.123369598862009,161.19265453364082,153.4147967437746,9.701493759944652,9.636849167012697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.630298,0.5334955
7200,0.0,17,0.0,0.0,0.0,1.0,590,16711,10,0,5900,0.0,0.0,0.0,590.0,0.0,10.0,0.0,0.0,0.0,289,279257521,348100,100,3.611529515721841,162.80994827224308,35.086461493063105,9.723822464203383,6.380122536899765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.67192346,0.7168975
7201,0.0,34,0.0,0.0,1.0,1.0,25243,25564,10,0,252430,0.0,0.0,0.0,25243.0,0.0,10.0,0.0,0.0,0.0,1156,653518096,637209049,100,4.783244395303898,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46833026,-0.12684876
7202,0.0,53,0.0,0.0,1.0,0.0,25243,25427,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,646532329,637209049,144,5.607184971248686,196.37254750790729,191.5068856977373,10.14356688055654,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.54763967,0.19113848
7203,0.0,22,0.0,0.0,1.0,0.0,19956,20711,12,0,239472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,428945521,398241936,144,4.031805260868567,179.19304320300006,172.54293622359975,9.938420239076152,9.901285128980929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47620288,-0.095260516
7204,0.0,21,0.0,0.0,0.0,0.0,2296,0,14,0,32144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,1,5271616,196,3.9546477265588313,0.0,65.49671208469293,0.0,7.738923757439457,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31264967,-0.7877608
7205,0.0,24,0.0,0.0,0.0,0.0,8475,25564,14,0,118650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,653518096,71825625,196,4.177720095722324,196.8437559934704,117.84032153629371,10.148940390770171,9.044875932248653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.67430776,0.7277338
7206,0.0,21,0.0,0.0,0.0,0.0,1330,16967,14,0,18620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,287879089,1768900,196,3.9546477265588313,163.92027309330024,51.07461034893638,9.73902556004294,7.1929342212158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46930295,-0.122942805
7207,0.0,26,0.0,0.0,0.0,0.0,270,7379,18,0,4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,54449641,72900,324,4.313810477859777,112.853312815931,24.24833371945637,8.906393407058367,5.598421958998375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6428049,0.58755916
7208,0.0,46,0.0,0.0,1.0,0.0,21206,25564,12,0,254472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,653518096,449694436,144,5.337698554227474,196.8437559934704,177.25967665367529,10.148940390770171,9.962039439485745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45283026,-0.18924177
7209,0.0,53,0.0,0.0,1.0,0.0,25243,0,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,1,637209049,144,5.607184971248686,0.0,191.5068856977373,0.0,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5620689,0.24956273
7210,0.0,20,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400,1,1,144,3.874358465273184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45489523,-0.1809108
7211,0.0,54,0.0,0.0,1.0,1.0,7832,11447,8,0,62656,0.0,0.0,0.0,7832.0,0.0,8.0,0.0,0.0,0.0,2916,131033809,61340224,64,5.643218794318048,137.44571830968457,113.75809137747191,9.345482965918476,8.965973184210347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39713323,-0.4174244
7212,0.0,31,0.0,0.0,1.0,0.0,22010,22428,17,0,374170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,503015184,484440100,289,4.6192508626288165,185.678846176682,180.2113636489202,10.018065457243564,9.999252174520509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6400257,0.5754756
7213,0.0,51,0.0,0.0,1.0,0.0,11232,12495,12,0,134784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,156125025,126157824,144,5.53338007439574,142.94789464579353,133.61899405843684,9.433083843269053,9.326522126265592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5201716,0.08073015
7214,0.0,19,0.0,0.0,0.0,0.0,5188,15765,12,0,62256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,248535225,26915344,144,3.7906438013860337,158.622250780469,94.5963764503334,9.66554757197916,8.554103545436334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2945458,-0.87340736
7215,0.0,46,0.0,0.0,1.0,1.0,1577,8966,8,0,12616,0.0,0.0,0.0,1577.0,0.0,8.0,0.0,0.0,0.0,2116,80389156,2486929,64,5.337698554227474,123.17868456478296,55.20980973647345,9.101194924715385,7.3632795869630385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.60009974,0.40588075
7216,0.0,23,0.0,0.0,1.0,0.0,2558,13649,12,0,30696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,186295201,6543364,144,4.106087574170275,148.71580135947693,68.78324301006985,9.521421537856195,7.846980982138788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26219794,-1.0345757
7217,0.0,16,0.0,0.0,0.0,1.0,0,0,10,1,0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,256,1,1,100,3.515276245051319,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16880962,-1.5940872
7218,0.0,20,0.0,0.0,1.0,0.0,3861,17199,14,0,54054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,295805601,14907321,196,3.874358465273184,164.91844276201851,82.83303732996805,9.752606521576492,8.258681496264236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45793974,-0.16863956
7219,0.0,21,0.0,0.0,1.0,0.0,3500,8765,14,0,49000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,76825225,12250000,196,3.9546477265588313,121.93080134427083,79.24946522380507,9.078521797355334,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.311842,-0.7915219
7220,0.0,21,0.0,0.0,1.0,0.0,5675,16775,15,0,85125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,281400625,32205625,225,3.9546477265588313,163.08841596483512,98.4811029340129,9.727644961839882,8.643825842349603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37932107,-0.49243084
7221,0.0,39,1.0,0.0,1.0,0.0,14361,0,13,0,186693,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,1521,1,206238321,169,5.031480421487182,0.0,149.07069815620648,0.0,9.57227147806062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4236828,-0.3076731
7222,0.0,29,0.0,0.0,1.0,0.0,21326,20147,16,0,341216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,405901609,454798276,256,4.502394833016174,176.99733499491873,177.70417139979452,9.91081067291591,9.967682264578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48205638,-0.07180534
7223,0.0,18,0.0,1.0,0.0,0.0,1641,759,12,0,19692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,576081,2692881,144,3.703165208990785,39.96209649778957,56.22079815732667,6.63200177739563,7.403061091090091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5098659,0.03946869
7224,0.0,26,0.0,0.0,0.0,0.0,24119,25564,16,0,385904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,653518096,581726161,256,4.313810477859777,196.8437559934704,187.6773307558189,10.148940390770171,10.09075519061184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40478784,-0.38555482
7225,0.0,23,0.0,0.0,1.0,0.0,5213,23822,18,0,93834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,567487684,27175369,324,4.106087574170275,190.7429948287057,94.80066687299748,10.078364802440849,8.558910784768106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5360391,0.14440691
7226,0.0,26,0.0,1.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,653518096,637209049,144,4.313810477859777,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5695515,0.28002158
7227,0.0,24,0.0,0.0,0.0,0.0,16791,25539,16,0,268656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,652240521,281937681,256,4.177720095722324,196.75787453969107,159.8019727171852,10.147961974552167,9.72859830755947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17678298,-1.5382969
7228,0.0,38,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,653518096,637209049,144,4.984051275128488,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44544235,-0.21910301
7229,0.0,16,0.0,0.0,0.0,1.0,0,10847,10,1,0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,256,117657409,1,100,3.515276245051319,134.1680509874743,0.0,9.291643823040218,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.57443976,0.29998878
7230,0.0,21,0.0,0.0,1.0,0.0,10217,15696,12,0,122604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,246364416,104387089,144,3.9546477265588313,158.31137309649586,128.09411490046733,9.661161181805143,9.231808278591425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5250058,0.100106835
7231,0.0,31,0.0,0.0,1.0,0.0,16041,24237,12,0,192492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,587432169,257313681,144,4.6192508626288165,192.21844113949743,156.58878174719538,10.095635670147818,9.682903223616842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5738562,0.29760185
7232,0.0,28,0.0,0.0,1.0,1.0,14249,25564,10,0,142490,0.0,0.0,0.0,14249.0,0.0,10.0,0.0,0.0,0.0,784,653518096,203034001,100,4.441422282762017,196.8437559934704,148.55232139006694,10.148940390770171,9.564442007795789,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.39209107,-0.43853107
7233,0.0,33,0.0,0.0,1.0,0.0,22097,25564,13,0,287261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,653518096,488277409,169,4.729971912479329,196.8437559934704,180.52710576662628,10.148940390770171,10.003197131685106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.31725004,-0.7664385
7234,0.0,28,0.0,0.0,0.0,0.0,20475,21824,15,0,307125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,476286976,419225625,225,4.441422282762017,183.4300127847721,174.52092195731169,9.990765560643188,9.92695990872127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5345534,0.13843429
7235,0.0,39,0.0,0.0,0.0,0.0,25243,25564,18,0,454374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,653518096,637209049,324,5.031480421487182,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47842863,-0.0863391
7236,0.0,48,0.0,0.0,1.0,0.0,24577,3660,12,0,294924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,13395600,604028929,144,5.418006515669491,82.2374026771579,189.2496274383716,8.205218426395412,10.109566325223746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3217704,-0.7456476
7237,0.0,16,0.0,0.0,0.0,1.0,0,2902,9,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,256,8421604,1,81,3.515276245051319,74.01814377954395,0.0,7.973155433444133,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.83399785,1.61423
7238,0.0,52,0.0,0.0,1.0,1.0,25243,20407,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,2704,416445649,637209049,64,5.570578851872717,178.0137538707963,191.5068856977373,9.923633258229083,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46921107,-0.12331169
7239,0.0,20,1.0,0.0,0.0,0.0,3917,15885,12,0,47004,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,252333225,15342889,144,3.874358465273184,159.1611010028495,83.37180651833496,9.673130546703616,8.27308133366583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.56547093,0.26339602
7240,0.0,35,1.0,0.0,1.0,1.0,14539,25564,10,0,145390,0.0,0.0,0.0,14539.0,0.0,10.0,35.0,10.0,0.0,1225,653518096,211382521,100,4.83522413251897,196.8437559934704,149.8898949552729,10.148940390770171,9.584589972931424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42286208,-0.31103522
7241,0.0,18,0.0,0.0,0.0,1.0,558,642,7,0,3906,0.0,0.0,0.0,558.0,0.0,7.0,0.0,0.0,0.0,324,412164,311364,49,3.703165208990785,36.957033855297375,34.18441462362002,6.464588303689961,6.324358962381311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5025545,0.010217976
7242,0.0,50,0.0,0.0,1.0,1.0,20483,20400,9,0,184347,0.0,0.0,0.0,20483.0,0.0,9.0,0.0,0.0,0.0,2500,416160000,419553289,81,5.495567135613508,177.98648389209416,174.5511893899447,9.923290179832309,9.927350552800656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9545225,3.0439932
7243,0.0,53,0.0,0.0,0.0,1.0,3224,5556,7,0,22568,0.0,0.0,0.0,3224.0,0.0,7.0,0.0,0.0,0.0,2809,30869136,10394176,49,5.607184971248686,99.31411811381244,76.36705186030045,8.622633703874234,8.07837810362652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37062404,-0.52954054
7244,0.0,48,0.0,0.0,0.0,1.0,5227,5556,8,0,41816,0.0,0.0,0.0,5227.0,0.0,8.0,0.0,0.0,0.0,2304,30869136,27321529,64,5.418006515669491,99.31411811381244,94.91482914998284,8.622633703874234,8.561592778712923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.49210462,-0.031584065
7245,0.0,31,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,961,1,1,144,4.6192508626288165,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5922109,0.3731127
7246,0.0,47,0.0,0.0,1.0,1.0,21029,20289,8,0,168232,0.0,0.0,0.0,21029.0,0.0,8.0,0.0,0.0,0.0,2209,411643521,442218841,64,5.378209281310344,177.55335882768168,176.60145978694476,9.917834146243049,9.953657716448705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7308665,0.9990232
7247,0.0,22,0.0,0.0,1.0,0.0,16560,19727,12,0,198720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,389154529,274233600,144,4.031805260868567,175.33981491624985,158.8210599054081,9.889743534743868,9.71474542793925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3236863,-0.7368822
7248,0.0,24,0.0,0.0,1.0,0.0,13721,21110,12,0,164652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,445632100,188265841,144,4.177720095722324,180.7262681773805,146.07716272872958,9.957502140842369,9.526682784921174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5217648,0.08711435
7249,0.0,28,0.0,0.0,1.0,1.0,15729,18193,8,0,125832,0.0,0.0,0.0,15729.0,0.0,8.0,0.0,0.0,0.0,784,330985249,247401441,64,4.441422282762017,169.11206960477105,155.22725715678067,9.808792183696804,9.663261421240644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.30264366,-0.83474046
7250,0.0,17,0.0,0.0,0.0,1.0,1068,3036,10,0,10680,0.0,0.0,0.0,1068.0,0.0,10.0,0.0,0.0,0.0,289,9217296,1140624,100,3.611529515721841,75.55175580529121,46.18395340168281,8.01829613851552,6.97354301952014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.38394034,-0.4728566
7251,0.0,29,0.0,0.0,0.0,0.0,11794,17669,12,0,141528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,312193561,139098436,144,4.502394833016174,166.9177733680484,136.5578515815816,9.77956697061665,9.37534620656045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.59488165,0.3841833
7252,0.0,40,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,653518096,637209049,144,5.077904651415065,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4689276,-0.12444997
7253,0.0,22,0.0,0.0,1.0,0.0,21075,15971,12,0,252900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,255072841,444155625,144,4.031805260868567,159.5458784754422,176.77282019467742,9.67852985665631,9.955842782870056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.43615258,-0.2567916
7254,0.0,40,0.0,0.0,1.0,1.0,20203,23546,10,0,202030,0.0,0.0,0.0,20203.0,0.0,10.0,0.0,0.0,0.0,1600,554414116,408161209,100,5.077904651415065,189.7537627606519,173.48784888940298,10.06671123363814,9.913586387213542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45926085,-0.1633187
7255,0.0,37,0.0,0.0,1.0,1.0,16999,25564,10,0,169990,0.0,0.0,0.0,16999.0,0.0,10.0,0.0,0.0,0.0,1369,653518096,288966001,100,4.935568135070046,196.8437559934704,160.67875233513422,10.148940390770171,9.74090979777877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29188716,-0.88623613
7256,0.0,51,0.0,0.0,1.0,0.0,20246,25564,12,0,242952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,653518096,409900516,144,5.53338007439574,196.8437559934704,173.65168335094268,10.148940390770171,9.915712522158698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.73702574,1.0305667
7257,0.0,19,0.0,0.0,0.0,0.0,3641,1891,12,0,43692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,3575881,13256881,144,3.7906438013860337,60.89018063186242,80.67278759071132,7.544861068658458,8.200013648175434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5426073,0.17084357
7258,0.0,47,0.0,0.0,1.0,0.0,3367,2571,12,0,40404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,6610041,11336689,144,5.378209281310344,70.05137519711583,77.87706415924684,7.852050207265889,8.121777419161074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.30878487,-0.80580634
