,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
1808,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3104538023471832,-0.7979986667633057
1809,0.0,32.0,18.0,0.0,0.0,1.0,0.0,1332.301025390625,1058.0810546875,1279.7110595703125,0.31189948320388794,-0.7912539839744568
1810,0.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31042030453681946,-0.7981551289558411
1811,0.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31042030453681946,-0.7981551289558411
1812,0.0,36.0,7.0,1.0,0.0,1.0,1.0,24263.560546875,11275.4501953125,16355.48046875,0.31033965945243835,-0.7985318303108215
1813,0.0,26.0,17.0,0.0,0.0,1.0,0.0,7386.43603515625,9853.9345703125,17298.26953125,0.990342378616333,4.630303382873535
1814,0.0,31.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903278946876526,4.628789901733398
1815,0.0,31.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903278946876526,4.628789901733398
1816,0.0,31.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903278946876526,4.628789901733398
1817,0.0,29.0,15.0,0.0,0.0,1.0,0.0,21326.619140625,22259.080078125,20779.7890625,0.9903439283370972,4.630465507507324
1818,0.0,20.0,12.0,0.0,0.0,1.0,0.0,12043.6103515625,14945.6103515625,22427.4609375,0.9903246164321899,4.628448009490967
1819,0.0,23.0,17.0,0.0,0.0,1.0,0.0,5495.7431640625,14621.5595703125,15418.599609375,0.9903231859207153,4.628298759460449
1820,0.0,42.0,12.0,0.0,0.0,1.0,0.0,13865.73046875,14440.740234375,25564.669921875,0.9903224110603333,4.628217697143555
1821,0.0,27.0,13.0,0.0,0.0,1.0,0.0,21348.169921875,16945.400390625,25564.669921875,0.9903196096420288,4.627925395965576
1822,0.0,30.0,12.0,0.0,0.0,1.0,0.0,18422.990234375,19190.470703125,25564.669921875,0.9903518557548523,4.6312947273254395
1823,0.0,29.0,12.0,0.0,0.0,1.0,0.0,18356.369140625,19525.259765625,25227.75,0.9903528094291687,4.631394386291504
1824,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903169870376587,4.627652168273926
1825,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903169870376587,4.627652168273926
1826,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903169870376587,4.627652168273926
1827,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903169870376587,4.627652168273926
1828,0.0,27.0,12.0,0.0,0.0,1.0,0.0,20815.25,20321.94921875,25564.669921875,0.9903596639633179,4.6321120262146
1829,0.0,48.0,17.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903700947761536,4.633205413818359
1830,0.0,48.0,17.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9903700947761536,4.633205413818359
1831,0.0,20.0,12.0,0.0,0.0,0.0,0.0,14232.1103515625,12537.6298828125,25564.669921875,0.9903740882873535,4.633624076843262
1832,0.0,16.0,8.0,0.0,0.0,0.0,1.0,31.348270416259766,21.483869552612305,6868.47314453125,0.1241040825843811,-1.9541265964508057
1833,0.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1588.5560302734375,0.1239810585975647,-1.955258846282959
1834,0.0,21.0,11.0,0.0,0.0,0.0,1.0,14153.740234375,7873.8388671875,0.0,0.12423204630613327,-1.9529500007629395
1835,0.0,30.0,12.0,1.0,0.0,1.0,0.0,21303.109375,20049.8203125,0.0,0.1243181824684143,-1.9521585702896118
1836,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,750.1452026367188,16504.73046875,0.1238233670592308,-1.9567116498947144
1837,0.0,27.0,8.0,0.0,1.0,0.0,1.0,12696.0498046875,11522.51953125,18682.900390625,0.12378794699907303,-1.957038164138794
1838,0.0,53.0,13.0,1.0,0.0,0.0,0.0,9194.8388671875,8600.7099609375,8662.4326171875,0.12376830726861954,-1.957219123840332
1839,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1798.3929443359375,0.12450975924730301,-1.9503998756408691
1840,0.0,37.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,5456.90283203125,19621.25,0.1236412525177002,-1.9583913087844849
1841,0.0,18.0,9.0,0.0,0.0,0.0,1.0,1206.907958984375,1994.4189453125,10360.33984375,0.12475250661373138,-1.9481749534606934
1842,0.0,18.0,11.0,0.0,0.0,0.0,1.0,3025.10791015625,2177.031982421875,15647.650390625,0.1247771605849266,-1.9479491710662842
1843,0.0,33.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,5841.453125,0.12327568978071213,-1.9617693424224854
1844,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12326791137456894,-1.961841344833374
1845,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12326791137456894,-1.961841344833374
1846,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12326791137456894,-1.961841344833374
1847,0.0,34.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12493717670440674,-1.9464846849441528
1848,0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12318626046180725,-1.962597131729126
1849,0.0,40.0,7.0,0.0,1.0,1.0,1.0,7116.05712890625,4355.85498046875,9959.876953125,0.43608346581459045,-0.25707265734672546
1850,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,0.0,6643.85888671875,0.4363704323768616,-0.25590577721595764
1851,0.0,30.0,12.0,0.0,0.0,1.0,0.0,22935.1796875,25243.55078125,0.0,0.43647536635398865,-0.25547903776168823
1852,0.0,28.0,12.0,0.0,0.0,0.0,0.0,4541.580078125,2318.468017578125,7227.56103515625,0.4366145133972168,-0.25491344928741455
1853,0.0,38.0,12.0,0.0,0.0,1.0,0.0,3663.8291015625,4986.0478515625,4406.5810546875,0.43690431118011475,-0.25373539328575134
1854,0.0,33.0,6.0,0.0,1.0,1.0,1.0,23215.349609375,15359.1796875,8876.7041015625,0.4371202290058136,-0.25285783410072327
1855,0.0,47.0,16.0,0.0,0.0,1.0,0.0,12169.009765625,10990.7900390625,8301.8681640625,0.43523386120796204,-0.2605282664299011
1856,0.0,39.0,9.0,0.0,1.0,1.0,1.0,7615.669921875,7308.09716796875,11124.330078125,0.4352318346500397,-0.2605365514755249
1857,0.0,32.0,16.0,0.0,0.0,1.0,0.0,7690.1220703125,8235.484375,4436.134765625,0.43726804852485657,-0.2522570788860321
1858,0.0,25.0,10.0,0.0,0.0,1.0,1.0,4335.85693359375,5181.19384765625,12418.8095703125,0.4350809156894684,-0.2611505389213562
1859,0.0,43.0,6.0,0.0,0.0,0.0,1.0,11587.099609375,9741.14453125,10443.08984375,0.43505361676216125,-0.26126164197921753
1860,0.0,29.0,16.0,0.0,0.0,1.0,0.0,25529.25,25243.55078125,1703.8189697265625,0.43745365738868713,-0.25150278210639954
1861,0.0,43.0,13.0,0.0,0.0,1.0,0.0,15525.23046875,429.6773986816406,6632.037109375,0.43755674362182617,-0.2510838508605957
1862,0.0,24.0,12.0,0.0,0.0,0.0,0.0,4598.39892578125,583.6452026367188,230.52529907226562,0.4375784397125244,-0.2509956657886505
1863,0.0,23.0,10.0,0.0,0.0,1.0,1.0,10105.900390625,10826.080078125,8062.47607421875,0.4347493052482605,-0.26249974966049194
1864,0.0,42.0,12.0,0.0,0.0,1.0,0.0,5869.962890625,5340.5322265625,2255.010986328125,0.43469876050949097,-0.2627054750919342
1865,0.0,39.0,10.0,0.0,0.0,1.0,1.0,16767.41015625,12022.01953125,4433.18017578125,0.43460389971733093,-0.26309147477149963
1866,0.0,28.0,12.0,0.0,0.0,1.0,0.0,12484.4501953125,2721.2900390625,0.0,0.43780598044395447,-0.25007110834121704
1867,0.0,24.0,8.0,0.0,0.0,1.0,1.0,18497.439453125,13423.83984375,14407.830078125,0.4378078579902649,-0.25006353855133057
1868,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,1092.0970458984375,1038.842041015625,0.07987924665212631,-2.443988800048828
1869,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1228.1610107421875,5380.40185546875,0.07984071224927902,-2.4445133209228516
1870,0.0,52.0,9.0,1.0,0.0,0.0,1.0,10370.400390625,7678.69384765625,0.0,0.07981237024068832,-2.444899082183838
1871,0.0,18.0,11.0,0.0,0.0,0.0,1.0,0.0,102.04840087890625,8731.8857421875,0.07995959371328354,-2.4428961277008057
1872,0.0,19.0,11.0,0.0,1.0,0.0,1.0,1136.375,1888.7900390625,16860.859375,0.07980771362781525,-2.444962501525879
1873,0.0,41.0,12.0,1.0,0.0,0.0,0.0,3029.02587890625,6570.48388671875,2826.89111328125,0.08009765297174454,-2.441020965576172
1874,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2170.867919921875,3285.241943359375,6402.98876953125,0.0801960825920105,-2.439685821533203
1875,0.0,25.0,12.0,0.0,1.0,1.0,0.0,534.8798217773438,0.0,0.0,0.08020895719528198,-2.439511299133301
1876,0.0,22.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,23897.23046875,1477.72705078125,0.08022978156805038,-2.4392290115356445
1877,0.0,24.0,10.0,0.0,0.0,1.0,1.0,19516.259765625,3210.048095703125,20043.880859375,0.08023907989263535,-2.439103126525879
1878,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,9161.9052734375,0.08041885495185852,-2.4366695880889893
1879,0.0,19.0,11.0,0.0,0.0,0.0,1.0,464.34619140625,789.5322875976562,7879.23779296875,0.07933424413204193,-2.4514272212982178
1880,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,6478.35302734375,0.0805085077881813,-2.435457944869995
1881,0.0,16.0,10.0,0.0,0.0,0.0,1.0,977.674072265625,1935.3389892578125,3759.3359375,0.08059381693601608,-2.4343061447143555
1882,0.0,23.0,11.0,1.0,0.0,0.0,1.0,7241.4501953125,6572.27392578125,15177.73046875,0.0791209265589714,-2.4543514251708984
1883,0.0,17.0,10.0,0.0,1.0,0.0,1.0,0.0,1468.06494140625,6144.38720703125,0.08066411316394806,-2.4333577156066895
1884,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,8950.58984375,0.07909651100635529,-2.454686403274536
1885,0.0,26.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15636271238327026,-1.6855442523956299
1886,0.0,26.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15636271238327026,-1.6855442523956299
1887,0.0,18.0,10.0,0.0,0.0,1.0,1.0,4112.5009765625,2282.660888671875,2114.626953125,0.15636032819747925,-1.6855623722076416
1888,0.0,35.0,6.0,1.0,0.0,1.0,1.0,2300.178955078125,0.0,4425.791015625,0.1562676876783371,-1.6862647533416748
1889,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,1500.2900390625,0.0,0.15707814693450928,-1.6801308393478394
1890,0.0,33.0,13.0,1.0,0.0,1.0,0.0,14678.830078125,6942.87109375,12678.8896484375,0.15708044171333313,-1.6801135540008545
1891,0.0,17.0,10.0,0.0,0.0,0.0,1.0,19.592670440673828,1092.0970458984375,18609.009765625,0.15604490041732788,-1.687955617904663
1892,0.0,24.0,10.0,0.0,0.0,1.0,1.0,6632.1181640625,0.0,0.0,0.15728352963924408,-1.6785805225372314
1893,0.0,49.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15733788907527924,-1.6781704425811768
1894,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,3220.7900390625,11790.7802734375,0.15566386282444,-1.6908518075942993
1895,0.0,53.0,17.0,0.0,0.0,1.0,0.0,0.0,51.919349670410156,588.1351928710938,0.155548557639122,-1.6917293071746826
1896,0.0,43.0,8.0,0.0,0.0,0.0,1.0,25862.3203125,13586.759765625,217.22579956054688,0.15770336985588074,-1.675416350364685
1897,0.0,40.0,12.0,1.0,0.0,1.0,0.0,14285.009765625,8751.0966796875,10861.2900390625,0.15784882009029388,-1.6743218898773193
1898,0.0,22.0,10.0,0.0,0.0,0.0,1.0,3644.236083984375,3279.87109375,1491.0260009765625,0.15537622570991516,-1.6930419206619263
1899,0.0,22.0,10.0,0.0,0.0,1.0,1.0,5317.4501953125,0.0,7328.0458984375,0.15536347031593323,-1.6931390762329102
1900,0.0,30.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,0.0,0.15806511044502258,-1.6726956367492676
1901,0.0,29.0,10.0,1.0,0.0,1.0,1.0,9275.1689453125,11287.98046875,6281.81591796875,0.15501965582370758,-1.6957614421844482
1902,0.0,32.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15485095977783203,-1.697049856185913
1903,0.0,55.0,13.0,0.0,0.0,1.0,0.0,25133.470703125,25003.650390625,25564.669921875,0.9713447690010071,3.523345470428467
1904,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,17563.060546875,25564.669921875,0.9713691473007202,3.524221658706665
1905,0.0,37.0,12.0,1.0,0.0,1.0,0.0,20586.01953125,22901.810546875,25564.669921875,0.971371054649353,3.5242903232574463
1906,0.0,22.0,12.0,0.0,0.0,0.0,0.0,21920.279296875,12328.16015625,19851.779296875,0.9713795185089111,3.524594783782959
1907,0.0,42.0,12.0,0.0,0.0,1.0,0.0,21473.560546875,22060.349609375,23426.400390625,0.9713846445083618,3.5247790813446045
1908,0.0,19.0,12.0,0.0,0.0,0.0,0.0,8740.2890625,9449.3232421875,20864.01953125,0.9713863730430603,3.52484130859375
1909,0.0,32.0,12.0,0.0,0.0,0.0,0.0,19373.23046875,16605.240234375,25564.669921875,0.9713891744613647,3.524941921234131
1910,0.0,32.0,12.0,0.0,0.0,1.0,0.0,21812.51953125,14354.8095703125,25564.669921875,0.9713034629821777,3.521862506866455
1911,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25320.83984375,0.9713901877403259,3.5249786376953125
1912,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9712997674942017,3.5217299461364746
1913,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9712997674942017,3.5217299461364746
1914,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9712997674942017,3.5217299461364746
1915,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9712997674942017,3.5217299461364746
1916,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25352.91015625,25243.55078125,25564.669921875,0.9714040160179138,3.5254762172698975
1917,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25180.890625,25564.669921875,0.9712820053100586,3.5210928916931152
1918,0.0,20.0,12.0,0.0,0.0,0.0,0.0,5148.953125,12813.33984375,15092.01953125,0.9714353084564209,3.5266032218933105
1919,0.0,54.0,13.0,0.0,0.0,0.0,0.0,25862.3203125,24720.76953125,25564.669921875,0.971441924571991,3.526841640472412
1920,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,23625.890625,0.9712371230125427,3.5194849967956543
1921,0.0,22.0,14.0,0.0,0.0,1.0,0.0,10721.1103515625,12091.83984375,19294.6796875,0.9714692831039429,3.5278282165527344
1922,0.0,18.0,9.0,0.0,0.0,0.0,1.0,1206.907958984375,1994.4189453125,10360.33984375,0.12475250661373138,-1.9481749534606934
1923,0.0,18.0,11.0,0.0,0.0,0.0,1.0,3025.10791015625,2177.031982421875,15647.650390625,0.1247771605849266,-1.9479491710662842
1924,0.0,34.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12493717670440674,-1.9464846849441528
1925,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1798.3929443359375,0.12450975924730301,-1.9503998756408691
1926,0.0,16.0,9.0,0.0,0.0,0.0,1.0,527.0427856445312,2791.113037109375,8108.2861328125,0.12506233155727386,-1.9453403949737549
1927,0.0,16.0,9.0,0.0,0.0,0.0,1.0,715.1323852539062,2773.2099609375,7002.94580078125,0.12511347234249115,-1.9448730945587158
1928,0.0,18.0,10.0,0.0,0.0,0.0,1.0,1769.218017578125,4329.0,6911.3271484375,0.12512505054473877,-1.9447673559188843
1929,0.0,30.0,12.0,1.0,0.0,1.0,0.0,21303.109375,20049.8203125,0.0,0.1243181824684143,-1.9521585702896118
1930,0.0,21.0,11.0,0.0,0.0,0.0,1.0,14153.740234375,7873.8388671875,0.0,0.12423204630613327,-1.9529500007629395
1931,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12527219951152802,-1.9434237480163574
1932,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12527219951152802,-1.9434237480163574
1933,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12527219951152802,-1.9434237480163574
1934,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12527219951152802,-1.9434237480163574
1935,0.0,16.0,8.0,0.0,0.0,0.0,1.0,31.348270416259766,21.483869552612305,6868.47314453125,0.1241040825843811,-1.9541265964508057
1936,0.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1588.5560302734375,0.1239810585975647,-1.955258846282959
1937,0.0,27.0,11.0,1.0,0.0,1.0,1.0,21982.970703125,10306.8896484375,15445.2001953125,0.12549841403961182,-1.9413609504699707
1938,0.0,22.0,10.0,0.0,0.0,0.0,1.0,2715.5439453125,1516.4029541015625,1250.156982421875,0.12552063167095184,-1.9411585330963135
1939,0.0,17.0,10.0,0.0,0.0,0.0,1.0,374.2200012207031,809.225830078125,17289.400390625,0.1255672723054886,-1.940733790397644
1940,0.0,29.0,12.0,0.0,0.0,1.0,0.0,14812.0595703125,16501.400390625,17800.689453125,0.955115020275116,3.0577285289764404
1941,0.0,35.0,16.0,0.0,0.0,0.0,0.0,3726.52490234375,5456.90283203125,12634.5595703125,0.9551621079444885,3.0588274002075195
1942,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25858.400390625,25243.55078125,21403.390625,0.9551913738250732,3.0595109462738037
1943,0.0,26.0,13.0,0.0,0.0,1.0,0.0,21932.029296875,11366.759765625,22563.41015625,0.9550632238388062,3.056520938873291
1944,0.0,22.0,12.0,1.0,0.0,0.0,0.0,19261.55078125,12063.1904296875,25564.669921875,0.9552027583122253,3.059777021408081
1945,0.0,46.0,15.0,1.0,0.0,1.0,0.0,21512.75,22106.900390625,25564.669921875,0.9550514221191406,3.056246042251587
1946,0.0,50.0,12.0,0.0,0.0,0.0,0.0,16003.2900390625,17045.66015625,20172.44921875,0.955208420753479,3.0599093437194824
1947,0.0,49.0,9.0,0.0,0.0,1.0,1.0,21867.380859375,25243.55078125,25564.669921875,0.9550267457962036,3.055671453475952
1948,0.0,44.0,12.0,0.0,0.0,1.0,0.0,21224.740234375,20239.599609375,21898.4296875,0.9550147652626038,3.0553925037384033
1949,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,23852.470703125,24311.560546875,0.955243706703186,3.060734510421753
1950,0.0,21.0,14.0,0.0,0.0,0.0,0.0,2966.330078125,2980.886962890625,15219.1103515625,0.9552527070045471,3.0609450340270996
1951,0.0,46.0,12.0,0.0,0.0,0.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9550020098686218,3.055095672607422
1952,0.0,54.0,12.0,0.0,0.0,1.0,0.0,24261.599609375,20296.890625,23962.810546875,0.9552671909332275,3.061283826828003
1953,0.0,54.0,8.0,0.0,0.0,1.0,1.0,16167.8701171875,16547.94921875,15003.3603515625,0.9549865126609802,3.0547351837158203
1954,0.0,24.0,12.0,0.0,0.0,1.0,0.0,13757.9697265625,13772.9501953125,19188.279296875,0.9549604058265686,3.0541279315948486
1955,0.0,43.0,14.0,0.0,0.0,1.0,0.0,21124.810546875,21347.810546875,20788.66015625,0.9552983045578003,3.062012195587158
1956,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,408.1935119628906,21608.80078125,0.955310583114624,3.0622997283935547
1957,0.0,21.0,11.0,0.0,0.0,1.0,1.0,20817.2109375,25243.55078125,25564.669921875,0.9553195834159851,3.0625107288360596
1958,0.0,41.0,12.0,0.0,0.0,1.0,0.0,17172.970703125,23813.080078125,15189.5498046875,0.9549340009689331,3.053514242172241
1959,0.0,46.0,8.0,0.0,0.0,1.0,1.0,17241.55078125,0.0,0.0,0.09537125378847122,-2.2497475147247314
1960,0.0,16.0,9.0,0.0,0.0,0.0,1.0,468.2648010253906,0.0,3383.993896484375,0.09545761346817017,-2.248746871948242
1961,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3357.39501953125,0.09526750445365906,-2.250950574874878
1962,0.0,17.0,11.0,0.0,0.0,0.0,1.0,5548.64404296875,5190.14501953125,11919.33984375,0.09553813189268112,-2.247814655303955
1963,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2902.2548828125,0.09525716304779053,-2.251070499420166
1964,0.0,19.0,8.0,0.0,0.0,0.0,1.0,5464.39501953125,2082.14501953125,8244.2373046875,0.09554452449083328,-2.2477407455444336
1965,0.0,16.0,9.0,0.0,0.0,0.0,1.0,3405.2060546875,3086.51611328125,9356.96484375,0.0955519825220108,-2.247654438018799
1966,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,12902.0302734375,0.09520989656448364,-2.2516191005706787
1967,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,204.0968017578125,0.0,0.09506090730428696,-2.253349781036377
1968,0.0,16.0,9.0,0.0,0.0,0.0,1.0,80.32994079589844,0.0,2455.98193359375,0.09505841135978699,-2.2533788681030273
1969,0.0,18.0,11.0,0.0,1.0,0.0,1.0,3912.656005859375,5958.19384765625,1622.5439453125,0.09576210379600525,-2.245225429534912
1970,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,2254.01611328125,6481.30908203125,0.09499870240688324,-2.254073143005371
1971,0.0,16.0,10.0,0.0,0.0,0.0,1.0,4684.60693359375,2585.22607421875,3159.37890625,0.09496511518955231,-2.2544639110565186
1972,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3528.81103515625,0.09496469795703888,-2.2544686794281006
1973,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1091.31201171875,1430.468017578125,11511.490234375,0.09583662450313568,-2.2443652153015137
1974,0.0,18.0,11.0,0.0,0.0,0.0,1.0,6475.376953125,6941.0810546875,141.86180114746094,0.09584181010723114,-2.244305372238159
1975,0.0,48.0,13.0,0.0,1.0,1.0,0.0,9627.8369140625,6849.77392578125,0.0,0.09493761509656906,-2.254783868789673
1976,0.0,31.0,18.0,0.0,1.0,1.0,0.0,5176.3828125,0.0,0.0,0.09487412869930267,-2.2555229663848877
1977,0.0,18.0,9.0,0.0,0.0,0.0,1.0,0.0,1192.35498046875,8202.8603515625,0.12684017419815063,-1.9291908740997314
1978,0.0,20.0,11.0,0.0,0.0,0.0,1.0,7468.72509765625,8699.1767578125,7808.30712890625,0.12698860466480255,-1.9278513193130493
1979,0.0,17.0,10.0,0.0,0.0,0.0,1.0,1197.112060546875,4411.35498046875,7966.423828125,0.1270052194595337,-1.9277013540267944
1980,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,2331.0,4945.951171875,0.12702442705631256,-1.9275281429290771
1981,0.0,19.0,12.0,1.0,0.0,0.0,0.0,736.684326171875,44.758060455322266,8443.73046875,0.12655414640903473,-1.9317759275436401
1982,0.0,16.0,9.0,0.0,0.0,0.0,1.0,442.7943115234375,2143.01611328125,3670.673095703125,0.12652650475502014,-1.9320260286331177
1983,0.0,18.0,11.0,0.0,0.0,0.0,1.0,517.2463989257812,1641.7259521484375,12189.76953125,0.12644195556640625,-1.9327912330627441
1984,0.0,18.0,11.0,0.0,0.0,0.0,1.0,901.2626953125,3655.839111328125,9782.5498046875,0.12643884122371674,-1.9328194856643677
1985,0.0,18.0,9.0,0.0,0.0,0.0,1.0,2919.30810546875,3235.113037109375,7772.841796875,0.12720151245594025,-1.9259321689605713
1986,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,2293.403076171875,5594.6728515625,0.12632934749126434,-1.933811068534851
1987,0.0,35.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12624411284923553,-1.9345836639404297
1988,0.0,21.0,12.0,1.0,0.0,1.0,0.0,14584.7802734375,15199.83984375,3620.429931640625,0.12744876742362976,-1.9237068891525269
1989,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,2323.839111328125,2625.919921875,0.1274699717760086,-1.9235162734985352
1990,0.0,28.0,11.0,1.0,0.0,0.0,1.0,11475.4296875,10575.4404296875,8996.3994140625,0.1276402324438095,-1.9219862222671509
1991,0.0,34.0,9.0,1.0,0.0,1.0,1.0,18534.66015625,9091.2578125,14964.9404296875,0.1276898831129074,-1.9215404987335205
1992,0.0,23.0,10.0,0.0,0.0,0.0,1.0,20836.80078125,10616.6103515625,25564.669921875,0.12773829698562622,-1.9211058616638184
1993,0.0,28.0,14.0,0.0,0.0,1.0,0.0,513.327880859375,0.0,1499.8919677734375,0.12781314551830292,-1.9204342365264893
1994,0.0,19.0,11.0,0.0,0.0,0.0,1.0,0.0,1167.2900390625,11996.1796875,0.12782028317451477,-1.92037034034729
1995,0.0,20.0,11.0,0.0,0.0,0.0,1.0,1110.904052734375,2076.77392578125,12065.6396484375,0.13105455040931702,-1.8916667699813843
1996,0.0,16.0,10.0,1.0,0.0,0.0,1.0,930.6516723632812,6402.19384765625,7574.826171875,0.13094693422317505,-1.8926119804382324
1997,0.0,30.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1309376209974289,-1.8926938772201538
1998,0.0,30.0,14.0,0.0,0.0,1.0,0.0,3199.48291015625,50.1290283203125,0.0,0.13085965812206268,-1.8933790922164917
1999,0.0,31.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.130820170044899,-1.8937264680862427
2000,0.0,19.0,11.0,0.0,0.0,0.0,1.0,1253.9310302734375,6695.80615234375,3289.4189453125,0.13122530281543732,-1.8901681900024414
2001,0.0,28.0,16.0,0.0,0.0,1.0,0.0,564.268798828125,0.0,0.0,0.13132424652576447,-1.8893005847930908
2002,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,723.290283203125,13264.0703125,0.1305874139070511,-1.8957749605178833
2003,0.0,36.0,10.0,0.0,1.0,0.0,1.0,9079.2421875,12784.6904296875,2111.6708984375,0.1317761242389679,-1.885345220565796
2004,0.0,27.0,11.0,0.0,0.0,0.0,1.0,16788.9609375,12861.6796875,7755.10888671875,0.13180559873580933,-1.885087490081787
2005,0.0,38.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13015630841255188,-1.8995774984359741
2006,0.0,36.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1658.009033203125,0.13210393488407135,-1.8824830055236816
2007,0.0,18.0,10.0,0.0,0.0,0.0,1.0,1210.8270263671875,5625.19384765625,0.0,0.13218989968299866,-1.8817334175109863
2008,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12960216403007507,-1.9044808149337769
