data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
PSID,0.0,36,13,0.0,0.0,1.0,0.0,24098,25064,25564,0,0,313274,325832,0.0,0.0,0.0,0.0,1296,653518096,628204096,580713604,169,2.6297926326741745,297.71844214122285,323.74479543799265,384.9247538550869,10.148940390770173,10.129187832632027,10.089884128483222
PSID,0.0,23,12,0.0,0.0,1.0,0.0,24098,26854,17437,0,0,289176,322248,0.0,0.0,0.0,0.0,529,304048969,721137316,580713604,144,2.3871493584877808,246.2826619986513,335.256614310936,384.9247538550869,9.766349664317493,10.198170064632654,10.089884128483222
PSID,0.0,28,12,0.0,0.0,1.0,0.0,24294,18261,21427,0,0,291528,219132,0.0,0.0,0.0,0.0,784,459116329,333464121,590198436,144,2.4961331514830443,272.77998485582475,275.7402892550467,386.5796413857295,9.972407088000725,9.812522917162035,10.097984685260217
PSID,0.0,28,12,0.0,0.0,1.0,0.0,24383,15217,19210,0,0,292596,182604,0.0,0.0,0.0,0.0,784,369024100,231557089,594530689,144,2.4961331514830443,258.40086935798206,251.37714578447813,387.3290100230277,9.863186255762603,9.630168502920114,10.101641447146731
PSID,0.0,34,12,0.0,0.0,1.0,0.0,24486,22200,22904,0,0,293832,266400,0.0,0.0,0.0,0.0,1156,524593216,492840000,599564196,144,2.599930091885787,281.9432436862791,304.44070062720084,388.1946436755486,10.039066846777951,10.00784756786037,10.105856804633861
PSID,0.0,41,12,0.0,0.0,1.0,0.0,24490,14322,22165,0,0,293880,171864,0.0,0.0,0.0,0.0,1681,491287225,205119684,599760100,144,2.6965887790336507,277.39728981138563,243.76148440642535,388.2282257403835,10.006269747179154,9.569552095566886,10.106020149946213
PSID,0.0,25,13,0.0,0.0,1.0,0.0,24490,18261,1,0,0,318370,237393,0.0,0.0,0.0,0.0,625,1,333464121,599760100,169,2.433823915251168,0.0,275.7402892550467,388.2282257403835,0.0,9.812522917162035,10.106020149946213
PSID,0.0,45,12,0.0,0.0,1.0,0.0,24490,21483,10639,0,0,293880,257796,0.0,0.0,0.0,0.0,2025,113188321,461519289,599760100,144,2.7434357441916153,192.6934998140211,299.41724956120265,388.2282257403835,9.272281773516365,9.97501720367505,10.106020149946213
PSID,0.0,45,12,1.0,0.0,1.0,0.0,24490,21483,28076,0,0,293880,257796,0.0,0.0,0.0,0.0,2025,788261776,461519289,599760100,144,2.7434357441916153,311.86661591065626,299.41724956120265,388.2282257403835,10.242670397850311,9.97501720367505,10.106020149946213
PSID,0.0,41,12,0.0,0.0,1.0,0.0,24490,21483,33987,0,0,293880,257796,0.0,0.0,0.0,0.0,1681,1155116169,461519289,599760100,144,2.6965887790336507,342.8086601708651,299.41724956120265,388.2282257403835,10.433733377541598,9.97501720367505,10.106020149946213
PSID,0.0,35,16,0.0,0.0,0.0,0.0,24490,21841,24825,0,0,391840,349456,0.0,0.0,0.0,0.0,1225,616280625,477029281,599760100,256,2.6151136517105504,293.4230003680665,301.9357075090433,388.2282257403835,10.119606488913373,9.991544216356411,10.106020149946213
PSID,0.0,35,13,1.0,0.0,1.0,0.0,24490,23274,25121,0,0,318370,302562,0.0,0.0,0.0,0.0,1225,631064641,541679076,599760100,169,2.6151136517105504,295.15119692965783,311.81699486016134,388.2282257403835,10.131459428706979,10.055092136668023,10.106020149946213
PSID,0.0,29,16,0.0,0.0,1.0,0.0,24490,23453,25860,0,0,391840,375248,0.0,0.0,0.0,0.0,841,668739600,550043209,599760100,256,2.5151666841835545,299.4212268920007,313.0298152737139,388.2282257403835,10.160452652325848,10.062753697461577,10.106020149946213
PSID,0.0,28,13,0.0,0.0,1.0,0.0,24490,23868,23495,0,0,318370,310284,0.0,0.0,0.0,0.0,784,552015025,569681424,599760100,169,2.4961331514830443,285.52541520334034,315.8241022511644,388.2282257403835,10.064542911536916,10.080293928641973,10.106020149946213
PSID,0.0,35,13,0.0,0.0,1.0,0.0,24490,23990,22165,0,0,318370,311870,0.0,0.0,0.0,0.0,1225,491287225,575520100,599760100,169,2.6151136517105504,277.39728981138563,316.640958625012,388.2282257403835,10.006269747179154,10.08539235583374,10.106020149946213
PSID,0.0,35,16,0.0,0.0,1.0,0.0,24490,24169,25638,0,0,391840,386704,0.0,0.0,0.0,0.0,1225,657307044,584140561,599760100,256,2.6151136517105504,298.14507317587794,317.8357369076341,388.2282257403835,10.15183090487208,10.092826099237977,10.106020149946213
PSID,0.0,30,12,0.0,0.0,1.0,0.0,24490,25064,29554,0,0,293880,300768,0.0,0.0,0.0,0.0,900,873438916,628204096,599760100,144,2.5334394036668626,319.89156496917167,323.74479543799265,388.2282257403835,10.293974377463579,10.129187832632027,10.106020149946213
PSID,0.0,29,12,0.0,0.0,1.0,0.0,24490,25064,28076,0,0,293880,300768,0.0,0.0,0.0,0.0,841,788261776,628204096,599760100,144,2.5151666841835545,311.86661591065626,323.74479543799265,388.2282257403835,10.242670397850311,10.129187832632027,10.106020149946213
PSID,0.0,26,14,1.0,0.0,1.0,0.0,24490,25717,26643,0,0,342860,360038,0.0,0.0,0.0,0.0,676,709849449,661364089,599760100,196,2.455533930511051,303.8783995736991,327.9902470741459,388.2282257403835,10.190281730926614,10.154907530801994,10.106020149946213
PSID,0.0,28,16,0.0,0.0,1.0,0.0,24490,26460,45809,0,0,391840,423360,0.0,0.0,0.0,0.0,784,2098464481,700131600,599760100,256,2.4961331514830443,397.366781212014,332.75624255932894,388.2282257403835,10.73223585734761,10.183389437668946,10.106020149946213
PSID,0.0,30,16,0.0,0.0,1.0,0.0,24490,26854,38420,0,0,391840,429664,0.0,0.0,0.0,0.0,900,1476096400,721137316,599760100,256,2.5334394036668626,364.25153594199094,335.256614310936,388.2282257403835,10.556333436322548,10.198170064632654,10.106020149946213
PSID,0.0,26,17,0.0,0.0,0.0,0.0,24490,26854,29702,0,0,416330,456518,0.0,0.0,0.0,0.0,676,882208804,721137316,599760100,289,2.455533930511051,320.6838026594628,335.256614310936,388.2282257403835,10.29896966259089,10.198170064632654,10.106020149946213
PSID,0.0,22,13,0.0,0.0,1.0,0.0,24490,26854,39159,0,0,318370,349102,0.0,0.0,0.0,0.0,484,1533427281,721137316,599760100,169,2.3619745959915805,367.7014366904352,335.256614310936,388.2282257403835,10.5753855600569,10.198170064632654,10.106020149946213
PSID,0.0,22,12,0.0,0.0,1.0,0.0,24490,26854,25121,0,0,293880,322248,0.0,0.0,0.0,0.0,484,631064641,721137316,599760100,144,2.3619745959915805,295.15119692965783,335.256614310936,388.2282257403835,10.131459428706979,10.198170064632654,10.106020149946213
PSID,0.0,26,16,0.0,0.0,0.0,0.0,24490,27750,9605,0,0,391840,444000,0.0,0.0,0.0,0.0,676,92256025,770062500,599760100,256,2.455533930511051,183.13949431130015,340.8757882696614,388.2282257403835,9.170039075202657,10.23099111917458,10.106020149946213
PSID,0.0,43,12,1.0,0.0,1.0,0.0,24490,29355,35465,0,0,293880,352260,0.0,0.0,0.0,0.0,1849,1257766225,861716025,599760100,144,2.7206566836989348,350.10774680896395,350.72066781725107,388.2282257403835,10.476301573636187,10.287218168498287,10.106020149946213
PSID,0.0,43,13,1.0,0.0,1.0,0.0,24490,34016,39898,0,0,318370,442208,0.0,0.0,0.0,0.0,1849,1591850404,1157088256,599760100,169,2.7206566836989348,371.1184224499784,377.885858401808,388.2282257403835,10.594081476308356,10.434586281141675,10.106020149946213
PSID,0.0,48,16,0.0,0.0,1.0,0.0,24663,18082,25121,0,0,394608,289312,0.0,0.0,0.0,0.0,2304,631064641,326958724,608263569,256,2.7754498727363996,295.15119692965783,274.3662772847049,389.6781759282437,10.131459428706979,9.802672247297311,10.113059423820243
PSID,0.0,45,12,0.0,0.0,1.0,0.0,24686,15217,27929,0,0,296232,182604,0.0,0.0,0.0,0.0,2025,780029041,231557089,609398596,144,2.7434357441916153,311.05685134483275,251.37714578447813,389.8705810868681,10.23742085450305,9.630168502920114,10.113991560303875
PSID,0.0,27,12,1.0,0.0,1.0,0.0,24686,22558,22609,0,0,296232,270696,0.0,0.0,0.0,0.0,729,511166881,508863364,609398596,144,2.4762782031557764,280.1376193454455,306.91876539862574,389.8705810868681,10.026103336076316,10.023845049199862,10.113991560303875
PSID,0.0,44,17,0.0,0.0,1.0,0.0,24686,23274,23348,0,0,419662,395658,0.0,0.0,0.0,0.0,1936,545129104,541679076,609398596,289,2.7321992888894746,284.6387353236825,311.81699486016134,389.8705810868681,10.058266606323683,10.055092136668023,10.113991560303875
PSID,0.0,26,16,0.0,0.0,1.0,0.0,24686,25422,29554,0,0,394976,406752,0.0,0.0,0.0,0.0,676,873438916,646278084,609398596,256,2.455533930511051,319.89156496917167,326.079026725091,389.8705810868681,10.293974377463579,10.143370219854614,10.113991560303875
PSID,0.0,54,16,0.0,0.0,1.0,0.0,24686,26854,26451,0,0,394976,429664,0.0,0.0,0.0,0.0,2916,699655401,721137316,609398596,256,2.832911904697852,302.79167871427563,335.256614310936,389.8705810868681,10.183049243755137,10.198170064632654,10.113991560303875
PSID,0.0,54,16,0.0,0.0,1.0,0.0,24686,26854,26451,0,0,394976,429664,0.0,0.0,0.0,0.0,2916,699655401,721137316,609398596,256,2.832911904697852,302.79167871427563,335.256614310936,389.8705810868681,10.183049243755137,10.198170064632654,10.113991560303875
PSID,0.0,54,16,0.0,0.0,1.0,0.0,24686,26854,26451,0,0,394976,429664,0.0,0.0,0.0,0.0,2916,699655401,721137316,609398596,256,2.832911904697852,302.79167871427563,335.256614310936,389.8705810868681,10.183049243755137,10.198170064632654,10.113991560303875
PSID,0.0,29,12,0.0,0.0,1.0,0.0,24686,27750,24382,0,0,296232,333000,0.0,0.0,0.0,0.0,841,594481924,770062500,609398596,144,2.5151666841835545,290.81687030950644,340.8757882696614,389.8705810868681,10.101600434125091,10.23099111917458,10.113991560303875
PSID,0.0,22,12,0.0,0.0,1.0,0.0,24765,21594,34320,0,0,297180,259128,0.0,0.0,0.0,0.0,484,1177862400,466300836,613305225,144,2.3619745959915805,344.46703118881055,300.2003261537503,390.5308060485621,10.443483553601899,9.980170777307086,10.117186645022338
PSID,0.0,39,17,0.0,0.0,1.0,0.0,24823,25064,27061,0,0,421991,426088,0.0,0.0,0.0,0.0,1521,732297721,628204096,616181329,289,2.671090658383699,306.2306071718493,323.74479543799265,391.01489422178804,10.205848855956967,10.129187832632027,10.11952592172029
PSID,0.0,35,16,0.0,0.0,1.0,0.0,24882,24527,36943,0,0,398112,392432,0.0,0.0,0.0,0.0,1225,1364785249,601573729,619113924,256,2.6151136517105504,357.25388945671034,320.21218500978557,391.50678013941257,10.51713146323313,10.107529830547938,10.121899929474436
PSID,0.0,44,12,0.0,0.0,1.0,0.0,24882,27929,25121,0,0,298584,335148,0.0,0.0,0.0,0.0,1936,631064641,780029041,619113924,144,2.7321992888894746,295.15119692965783,341.98751889542484,391.50678013941257,10.131459428706979,10.23742085450305,10.121899929474436
PSID,0.0,32,16,0.0,0.0,1.0,0.0,24980,25064,26599,0,0,399680,401024,0.0,0.0,0.0,0.0,1024,707506801,628204096,624000400,256,2.567914113373815,303.6297116514761,323.74479543799265,392.32259339098516,10.188628900078157,10.129187832632027,10.125830783679568
PSID,0.0,27,17,0.0,0.0,1.0,0.0,25078,19693,24530,0,0,426326,334781,0.0,0.0,0.0,0.0,729,601720900,387814249,628906084,289,2.4762782031557764,291.69019670412945,286.50005966360106,393.13689419835197,10.107652137252535,9.888018521632196,10.129746246750484
PSID,0.0,27,17,0.0,0.0,1.0,0.0,25078,19693,24530,0,0,426326,334781,0.0,0.0,0.0,0.0,729,601720900,387814249,628906084,289,2.4762782031557764,291.69019670412945,286.50005966360106,393.13689419835197,10.107652137252535,9.888018521632196,10.129746246750484
PSID,0.0,26,12,0.0,0.0,1.0,0.0,25078,23274,26599,0,0,300936,279288,0.0,0.0,0.0,0.0,676,707506801,541679076,628906084,144,2.455533930511051,303.6297116514761,311.81699486016134,393.13689419835197,10.188628900078157,10.055092136668023,10.129746246750484
PSID,0.0,46,12,0.0,0.0,1.0,0.0,25078,24169,26780,0,0,300936,290028,0.0,0.0,0.0,0.0,2116,717168400,584140561,628906084,144,2.7543807077112348,304.6513902155859,317.8357369076341,393.13689419835197,10.195410619245164,10.092826099237977,10.129746246750484
PSID,0.0,25,16,0.0,0.0,0.0,0.0,25078,25601,30145,0,0,401248,409616,0.0,0.0,0.0,0.0,625,908721025,655411201,628906084,256,2.433823915251168,323.04325335209575,327.2400216848382,393.13689419835197,10.313774350923506,10.150386692204734,10.129746246750484
PSID,0.0,35,12,0.0,0.0,1.0,0.0,25078,26854,29554,0,0,300936,322248,0.0,0.0,0.0,0.0,1225,873438916,721137316,628906084,144,2.6151136517105504,319.89156496917167,335.256614310936,393.13689419835197,10.293974377463579,10.198170064632654,10.129746246750484
PSID,0.0,33,16,0.0,0.0,1.0,0.0,25078,26854,24448,0,0,401248,429664,0.0,0.0,0.0,0.0,1089,597704704,721137316,628906084,256,2.5842089822990757,291.206658379197,335.256614310936,393.13689419835197,10.104303691966248,10.198170064632654,10.129746246750484
PSID,0.0,26,16,0.0,0.0,1.0,0.0,25078,30793,36943,0,0,401248,492688,0.0,0.0,0.0,0.0,676,1364785249,948208849,628906084,256,2.455533930511051,357.25388945671034,359.31649129611395,393.13689419835197,10.51713146323313,10.335042670404032,10.129746246750484
PSID,0.0,26,12,1.0,0.0,1.0,0.0,25088,23274,29554,0,0,301056,279288,0.0,0.0,0.0,0.0,676,873438916,541679076,629407744,144,2.455533930511051,319.89156496917167,311.81699486016134,393.2199014213308,10.293974377463579,10.055092136668023,10.130144923150134
PSID,0.0,20,12,0.0,0.0,1.0,0.0,25294,18798,25121,0,0,303528,225576,0.0,0.0,0.0,0.0,400,631064641,353364804,639786436,144,2.307302906807808,295.15119692965783,279.8226821799218,394.92638208219313,10.131459428706979,9.841505760180247,10.138322492439922
PSID,0.0,49,12,0.0,0.0,1.0,0.0,25470,17953,20244,0,0,305640,215436,0.0,0.0,0.0,0.0,2401,409819536,322310209,648720900,144,2.7855987260506447,265.20663865622527,273.37187564136906,396.3791456958064,9.915613732333968,9.795512510870829,10.145256567973503
PSID,0.0,25,13,0.0,0.0,1.0,0.0,25470,18798,23643,0,0,331110,244374,0.0,0.0,0.0,0.0,625,558991449,353364804,648720900,169,2.433823915251168,286.4152847220215,279.8226821799218,396.3791456958064,10.070822367021758,9.841505760180247,10.145256567973503
PSID,0.0,28,12,1.0,0.0,0.0,0.0,25470,19693,26599,0,0,305640,236316,0.0,0.0,0.0,0.0,784,707506801,387814249,648720900,144,2.4961331514830443,303.6297116514761,286.50005966360106,396.3791456958064,10.188628900078157,9.888018521632196,10.145256567973503
PSID,0.0,28,13,0.0,0.0,1.0,0.0,25470,19693,26599,0,0,331110,256009,0.0,0.0,0.0,0.0,784,707506801,387814249,648720900,169,2.4961331514830443,303.6297116514761,286.50005966360106,396.3791456958064,10.188628900078157,9.888018521632196,10.145256567973503
PSID,0.0,35,12,1.0,0.0,1.0,0.0,25470,21483,26599,0,0,305640,257796,0.0,0.0,0.0,0.0,1225,707506801,461519289,648720900,144,2.6151136517105504,303.6297116514761,299.41724956120265,396.3791456958064,10.188628900078157,9.97501720367505,10.145256567973503
PSID,0.0,27,12,0.0,0.0,0.0,0.0,25470,21483,25121,0,0,305640,257796,0.0,0.0,0.0,0.0,729,631064641,461519289,648720900,144,2.4762782031557764,295.15119692965783,299.41724956120265,396.3791456958064,10.131459428706979,9.97501720367505,10.145256567973503
PSID,0.0,44,12,0.0,0.0,1.0,0.0,25470,21483,25634,0,0,305640,257796,0.0,0.0,0.0,0.0,1936,657101956,461519289,648720900,144,2.7321992888894746,298.122028043024,299.41724956120265,396.3791456958064,10.15167487428977,9.97501720367505,10.145256567973503
PSID,0.0,23,12,0.0,1.0,1.0,0.0,25470,21483,32509,0,0,305640,257796,0.0,0.0,0.0,0.0,529,1056835081,461519289,648720900,144,2.3871493584877808,335.3464820565043,299.41724956120265,396.3791456958064,10.389272253058634,9.97501720367505,10.145256567973503
PSID,0.0,32,12,1.0,0.0,1.0,0.0,25470,22379,31771,0,0,305640,268548,0.0,0.0,0.0,0.0,1024,1009396441,500819641,648720900,144,2.567914113373815,331.55591383629263,305.6821934096822,396.3791456958064,10.366309203003638,10.015878298115155,10.145256567973503
PSID,0.0,24,12,0.0,0.0,1.0,0.0,25470,22737,25121,0,0,305640,272844,0.0,0.0,0.0,0.0,576,631064641,516971169,648720900,144,2.4110617704828803,295.15119692965783,308.15047491481795,396.3791456958064,10.131459428706979,10.031748832480138,10.145256567973503
PSID,0.0,27,12,0.0,0.0,1.0,0.0,25470,23095,31032,0,0,305640,277140,0.0,0.0,0.0,0.0,729,962985024,533379025,648720900,144,2.4762782031557764,327.71512197524424,310.59953412307266,396.3791456958064,10.342774209119803,10.047371422864705,10.145256567973503
PSID,0.0,46,12,0.0,0.0,1.0,0.0,25470,23274,29554,0,0,305640,279288,0.0,0.0,0.0,0.0,2116,873438916,541679076,648720900,144,2.7543807077112348,319.89156496917167,311.81699486016134,396.3791456958064,10.293974377463579,10.055092136668023,10.145256567973503
PSID,0.0,31,12,0.0,0.0,1.0,0.0,25470,23274,22165,0,0,305640,279288,0.0,0.0,0.0,0.0,961,491287225,541679076,648720900,144,2.5510056054252104,277.39728981138563,311.81699486016134,396.3791456958064,10.006269747179154,10.055092136668023,10.145256567973503
PSID,0.0,27,15,1.0,0.0,0.0,0.0,25470,24169,29554,0,0,382050,362535,0.0,0.0,0.0,0.0,729,873438916,584140561,648720900,225,2.4762782031557764,319.89156496917167,317.8357369076341,396.3791456958064,10.293974377463579,10.092826099237977,10.145256567973503
PSID,0.0,51,16,0.0,0.0,0.0,0.0,25470,24169,12708,0,0,407520,386704,0.0,0.0,0.0,0.0,2601,161493264,584140561,648720900,256,2.8051807583705917,210.48684186711887,317.8357369076341,396.3791456958064,9.449986995389407,10.092826099237977,10.145256567973503
PSID,0.0,43,12,1.0,0.0,1.0,0.0,25470,25064,25121,0,0,305640,300768,0.0,0.0,0.0,0.0,1849,631064641,628204096,648720900,144,2.7206566836989348,295.15119692965783,323.74479543799265,396.3791456958064,10.131459428706979,10.129187832632027,10.145256567973503
PSID,0.0,32,16,1.0,0.0,1.0,0.0,25470,25422,30145,0,0,407520,406752,0.0,0.0,0.0,0.0,1024,908721025,646278084,648720900,256,2.567914113373815,323.04325335209575,326.079026725091,396.3791456958064,10.313774350923506,10.143370219854614,10.145256567973503
PSID,0.0,37,12,0.0,0.0,0.0,0.0,25470,25780,22461,0,0,305640,309360,0.0,0.0,0.0,0.0,1369,504496521,664608400,648720900,144,2.643997137307219,279.22723853031056,328.3969930692828,396.3791456958064,10.019535750898795,10.157354276493178,10.145256567973503
PSID,0.0,37,12,0.0,0.0,0.0,0.0,25470,25780,22461,0,0,305640,309360,0.0,0.0,0.0,0.0,1369,504496521,664608400,648720900,144,2.643997137307219,279.22723853031056,328.3969930692828,396.3791456958064,10.019535750898795,10.157354276493178,10.145256567973503
PSID,0.0,30,12,0.0,0.0,1.0,0.0,25470,25959,28076,0,0,305640,311508,0.0,0.0,0.0,0.0,900,788261776,673869681,648720900,144,2.5334394036668626,311.86661591065626,329.549982615572,396.3791456958064,10.242670397850311,10.164273649274849,10.145256567973503
PSID,0.0,45,12,1.0,0.0,1.0,0.0,25470,26695,27898,0,0,305640,320340,0.0,0.0,0.0,0.0,2025,778298404,712623025,648720900,144,2.7434357441916153,310.88580846069163,334.24978783964343,396.3791456958064,10.23631028065218,10.192231560934287,10.145256567973503
PSID,0.0,45,12,1.0,0.0,1.0,0.0,25470,26695,27898,0,0,305640,320340,0.0,0.0,0.0,0.0,2025,778298404,712623025,648720900,144,2.7434357441916153,310.88580846069163,334.24978783964343,396.3791456958064,10.23631028065218,10.192231560934287,10.145256567973503
PSID,0.0,49,17,0.0,0.0,1.0,0.0,25470,26854,29554,0,0,432990,456518,0.0,0.0,0.0,0.0,2401,873438916,721137316,648720900,289,2.7855987260506447,319.89156496917167,335.256614310936,396.3791456958064,10.293974377463579,10.198170064632654,10.145256567973503
PSID,0.0,49,17,0.0,0.0,1.0,0.0,25470,26854,29554,0,0,432990,456518,0.0,0.0,0.0,0.0,2401,873438916,721137316,648720900,289,2.7855987260506447,319.89156496917167,335.256614310936,396.3791456958064,10.293974377463579,10.198170064632654,10.145256567973503
PSID,0.0,26,17,0.0,0.0,1.0,0.0,25470,26854,44331,0,0,432990,456518,0.0,0.0,0.0,0.0,676,1965237561,721137316,648720900,289,2.455533930511051,390.9732383928911,335.256614310936,396.3791456958064,10.699439485571743,10.198170064632654,10.145256567973503
PSID,0.0,37,13,0.0,0.0,1.0,0.0,25470,30435,32509,0,0,331110,395655,0.0,0.0,0.0,0.0,1369,1056835081,926289225,648720900,169,2.643997137307219,335.3464820565043,357.19546920906134,396.3791456958064,10.389272253058634,10.323348540928025,10.145256567973503
PSID,0.0,44,17,0.0,0.0,1.0,0.0,25470,30435,21427,0,0,432990,517395,0.0,0.0,0.0,0.0,1936,459116329,926289225,648720900,289,2.7321992888894746,272.77998485582475,357.19546920906134,396.3791456958064,9.972407088000725,10.323348540928025,10.145256567973503
PSID,0.0,30,17,0.0,0.0,1.0,0.0,25470,31330,38420,0,0,432990,532610,0.0,0.0,0.0,0.0,900,1476096400,981568900,648720900,289,2.5334394036668626,364.25153594199094,362.47519872782544,396.3791456958064,10.556333436322548,10.352331383946238,10.145256567973503
PSID,0.0,51,12,0.0,0.0,1.0,0.0,25470,32225,29554,0,0,305640,386700,0.0,0.0,0.0,0.0,2601,873438916,1038450625,648720900,144,2.8051807583705917,319.89156496917167,367.680556821827,396.3791456958064,10.293974377463579,10.380497827807389,10.145256567973503
PSID,0.0,28,17,0.0,0.0,1.0,0.0,25607,18091,22165,0,0,435319,307547,0.0,0.0,0.0,0.0,784,491287225,327284281,655718449,289,2.4961331514830443,277.39728981138563,274.4355224929747,397.506706389857,10.006269747179154,9.803169856021261,10.150621030590434
PSID,0.0,29,16,0.0,0.0,1.0,0.0,25666,28287,35465,0,0,410656,452592,0.0,0.0,0.0,0.0,841,1257766225,800154369,658743556,256,2.5151666841835545,350.10774680896395,344.2004171637515,397.9914190037198,10.476301573636187,10.250157614133787,10.152922437804406
PSID,0.0,40,12,0.0,0.0,1.0,0.0,25707,20409,23052,0,0,308484,244908,0.0,0.0,0.0,0.0,1600,531394704,416527281,660849849,144,2.684028203435882,282.84466644383093,291.7341662662444,398.327942881268,10.045507812556558,9.92373125901317,10.154518607337229
PSID,0.0,34,16,0.0,0.0,1.0,0.0,25862,1,1,0,1,413792,0,0.0,0.0,0.0,0.0,1156,1,1,668843044,256,2.599930091885787,0.0,0.0,399.5978791270288,0.0,0.0,10.160529988855798
PSID,0.0,51,12,0.0,0.0,1.0,0.0,25862,20588,24825,0,0,310344,247056,0.0,0.0,0.0,0.0,2601,616280625,423865744,668843044,144,2.8051807583705917,293.4230003680665,293.0283823930823,399.5978791270288,10.119606488913373,9.932463660772646,10.160529988855798
PSID,0.0,26,16,0.0,0.0,1.0,0.0,25862,22379,35465,0,0,413792,358064,0.0,0.0,0.0,0.0,676,1257766225,500819641,668843044,256,2.455533930511051,350.10774680896395,305.6821934096822,399.5978791270288,10.476301573636187,10.015878298115155,10.160529988855798
PSID,0.0,46,12,0.0,0.0,1.0,0.0,25862,23274,35465,0,0,310344,279288,0.0,0.0,0.0,0.0,2116,1257766225,541679076,668843044,144,2.7543807077112348,350.10774680896395,311.81699486016134,399.5978791270288,10.476301573636187,10.055092136668023,10.160529988855798
PSID,0.0,45,14,0.0,0.0,1.0,0.0,25862,28645,26599,0,0,362068,401030,0.0,0.0,0.0,0.0,2025,707506801,820536025,668843044,196,2.7434357441916153,303.6297116514761,346.3994528825401,399.5978791270288,10.188628900078157,10.262734186842678,10.160529988855798
PSID,0.0,49,12,0.0,0.0,1.0,0.0,25862,28645,26599,0,0,310344,343740,0.0,0.0,0.0,0.0,2401,707506801,820536025,668843044,144,2.7855987260506447,303.6297116514761,346.3994528825401,399.5978791270288,10.188628900078157,10.262734186842678,10.160529988855798
PSID,0.0,26,16,0.0,0.0,0.0,0.0,25862,31790,15646,0,0,413792,508640,0.0,0.0,0.0,0.0,676,244797316,1010604100,668843044,256,2.455533930511051,233.38746198515912,365.1596688703504,399.5978791270288,9.657970572245025,10.366907053904848,10.160529988855798
PSID,0.0,30,16,0.0,0.0,1.0,0.0,26058,28645,29258,0,0,416928,458320,0.0,0.0,0.0,0.0,900,856030564,820536025,679019364,256,2.5334394036668626,318.3010208607366,346.3994528825401,401.1985908455162,10.283908319538032,10.262734186842678,10.168080101762877
PSID,0.0,50,12,0.0,0.0,1.0,0.0,26254,1,1,0,1,315048,0,0.0,0.0,0.0,0.0,2500,1,1,689272516,144,2.795505540251163,0.0,0.0,402.79361773610003,0.0,0.0,10.175573637363353
PSID,0.0,25,12,0.0,0.0,0.0,0.0,26254,21483,26599,0,0,315048,257796,0.0,0.0,0.0,0.0,625,707506801,461519289,689272516,144,2.433823915251168,303.6297116514761,299.41724956120265,402.79361773610003,10.188628900078157,9.97501720367505,10.175573637363353
PSID,0.0,27,17,0.0,0.0,0.0,0.0,26254,29540,31032,0,0,446318,502180,0.0,0.0,0.0,0.0,729,962985024,872611600,689272516,289,2.4762782031557764,327.71512197524424,351.83807037178684,402.79361773610003,10.342774209119803,10.293500556085371,10.175573637363353
PSID,0.0,46,16,0.0,0.0,1.0,0.0,26293,65160,17732,0,0,420688,1042560,0.0,0.0,0.0,0.0,2116,314423824,4245825600,691321849,256,2.7543807077112348,248.34095422130784,524.9635974389558,403.1103228906757,9.783126195864945,11.084601062715981,10.17705802304326
PSID,0.0,46,16,0.0,0.0,1.0,0.0,26293,65160,17732,0,0,420688,1042560,0.0,0.0,0.0,0.0,2116,314423824,4245825600,691321849,256,2.7543807077112348,248.34095422130784,524.9635974389558,403.1103228906757,9.783126195864945,11.084601062715981,10.17705802304326
PSID,0.0,43,12,1.0,0.0,1.0,0.0,26450,14322,29554,0,0,317400,171864,0.0,0.0,0.0,0.0,1849,873438916,205119684,699602500,144,2.7206566836989348,319.89156496917167,243.76148440642535,404.3830222039663,10.293974377463579,9.569552095566886,10.183011437286446
PSID,0.0,27,12,1.0,0.0,1.0,0.0,26450,18798,31032,0,0,317400,225576,0.0,0.0,0.0,0.0,729,962985024,353364804,699602500,144,2.4762782031557764,327.71512197524424,279.8226821799218,404.3830222039663,10.342774209119803,9.841505760180247,10.183011437286446
PSID,0.0,22,12,0.0,0.0,0.0,0.0,26450,23274,19210,0,0,317400,279288,0.0,0.0,0.0,0.0,484,369024100,541679076,699602500,144,2.3619745959915805,258.40086935798206,311.81699486016134,404.3830222039663,9.863186255762603,10.055092136668023,10.183011437286446
PSID,0.0,55,12,0.0,0.0,1.0,0.0,26450,23990,29554,0,0,317400,287880,0.0,0.0,0.0,0.0,3025,873438916,575520100,699602500,144,2.841753022490376,319.89156496917167,316.640958625012,404.3830222039663,10.293974377463579,10.08539235583374,10.183011437286446
PSID,0.0,53,12,0.0,0.0,1.0,0.0,26450,25064,26007,0,0,317400,300768,0.0,0.0,0.0,0.0,2809,676364049,628204096,699602500,144,2.8238750082774082,300.26318741057156,323.74479543799265,404.3830222039663,10.16612101153675,10.129187832632027,10.183011437286446
PSID,0.0,44,12,0.0,0.0,1.0,0.0,26450,25959,26746,0,0,317400,311508,0.0,0.0,0.0,0.0,1936,715348516,673869681,699602500,144,2.7321992888894746,304.45974087297543,329.549982615572,404.3830222039663,10.194140208432742,10.164273649274849,10.183011437286446
