treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,ageboxcox,agesq,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,re78sq,re75sq,re74sq,educsq
1,20,11,1,0,0,1,16318,1484,6943,0,0,179498,16324,0,0,0,0,0.973046674,400,21.94168903,3.316781824,2.403779973,8.845489237,7.302496424,9.700024072,48205249,2202256,266277124,121
1,24,11,1,0,1,1,824,1666,4032,0,0,9064,18326,0,0,0,0,0.982137733,576,19.3620506,3.334556872,2.292315802,8.30201781,7.418180823,6.71417053,16257024,2775556,678976,121
1,31,9,1,0,0,1,1,1698,10363,1,0,0,15282,0,0,0,1,0.992464722,961,24.01248863,3.337430388,0,9.245997049,7.437206367,0,107391769,2883204,1,81
1,23,8,0,0,1,1,1,1713,4232,1,0,0,13704,0,0,0,0,0.980157371,529,19.58165411,3.338754062,0,8.350429974,7.446001498,0,17909824,2934369,1,64
1,18,10,1,0,0,1,2143,1784,11141,0,0,21430,17840,0,0,0,0,0.967010209,324,24.40311628,3.344827893,2.343428038,9.318387276,7.486613313,7.669961995,124121881,3182656,4592449,100
1,29,12,1,0,0,0,10881,1817,1,0,0,130572,21804,0,0,0,0,0.990015998,841,0,3.347548618,2.395364532,0,7.504942068,9.294773428,1,3301489,118396161,144
1,26,11,0,0,0,1,1,2226,13385,1,0,0,24486,0,0,0,0,0.985647479,676,25.41663897,3.376851163,0,9.501889956,7.707961532,0,179158225,4955076,1,121
1,24,9,1,0,0,1,9154,2288,4849,0,0,82386,20592,0,0,0,0,0.982137733,576,20.20945458,3.38070125,2.391330081,8.486527777,7.735433352,9.121946221,23512801,5234944,83795716,81
1,25,12,1,0,0,0,14426,2409,1,0,0,173112,28908,0,0,0,0,0.983961811,625,0,3.387851319,2.401366432,0,7.786967003,9.576787413,1,5803281,208109476,144
1,24,10,1,0,0,1,4250,2421,1660,0,0,42500,24210,0,0,0,0,0.982137733,576,15.66045045,3.388535796,2.369547623,7.414572881,7.791935957,8.354674262,2755600,5861241,18062500,100
1,46,8,1,0,0,1,3165,2594,1,0,0,25320,20752,0,0,0,0,1.004114462,2116,0,3.397954437,2.35919067,0,7.860956365,8.059908335,1,6728836,10017225,64
1,31,12,0,0,0,0,1,2611,2484,1,0,0,31332,0,0,0,0,0.992464722,961,17.26789122,3.398837293,0,7.817625443,7.867488569,0,6170256,6817321,1,144
1,19,11,1,0,0,1,2305,2615,4146,0,0,25355,28765,0,0,0,0,0.970185058,361,19.4882886,3.399043976,2.346567464,8.329899293,7.869019376,7.742835955,17189316,6838225,5313025,121
1,19,8,1,0,0,1,1,2657,9970,1,0,0,21256,0,0,0,1,0.970185058,361,23.80596169,3.401190485,0,9.207335863,7.884952946,0,99400900,7059649,1,64
1,27,11,1,0,0,1,2206,2666,1,0,0,24266,29326,0,0,0,0,0.987209979,729,0,3.401644917,2.344687445,0,7.888334501,7.6989362,1,7107556,4866436,121
1,26,11,1,0,1,1,1,2754,26372,1,0,0,30294,0,0,0,1,0.985647479,676,29.46950723,3.405989252,0,10.18005812,7.920809679,0,695482384,7584516,1,121
1,20,10,1,0,0,1,5005,2777,5615,0,0,50050,27770,0,0,0,0,0.973046674,400,20.90361799,3.407096062,2.37477798,8.633196867,7.929126487,8.518192692,31528225,7711729,25050025,100
1,28,10,1,0,0,1,1,2836,3196,1,0,0,28360,0,0,0,1,0.988662389,784,18.33448538,3.409883456,0,8.069655307,7.950149888,0,10214416,8042896,1,100
1,24,12,1,0,0,0,13765,2842,6167,0,0,165180,34104,0,0,0,0,0.982137733,576,21.35720991,3.41016284,2.400415493,8.726967775,7.952263309,9.529884418,38031889,8076964,189475225,144
1,19,8,1,0,0,1,2636,2937,7535,0,0,21088,23496,0,0,0,0,0.970185058,361,22.3526055,3.414490208,2.352109415,8.927314111,7.985143931,7.877017896,56776225,8625969,6948496,64
1,23,12,1,0,0,0,6269,3039,8484,0,0,75228,36468,0,0,0,0,0.980157371,529,22.95926759,3.41894515,2.381432594,9.045937316,8.019283793,8.743372131,71978256,9235521,39300361,144
1,42,9,1,0,1,1,1,3058,1294,1,0,0,27522,0,0,0,1,1.001810867,1764,14.72432382,3.419754278,0,7.165493475,8.025516386,0,1674436,9351364,1,81
1,25,13,1,0,0,0,12362,3090,1,0,0,160706,40170,0,0,0,0,0.983961811,625,0,3.421102863,2.398166035,0,8.03592637,9.42238253,1,9548100,152819044,169
1,18,9,1,0,0,1,1,3287,5010,1,0,0,29583,0,0,0,1,0.967010209,324,20.36244941,3.429036276,0,8.519191194,8.097730574,0,25100100,10804369,1,81
1,21,12,1,0,0,0,6473,3332,9371,0,0,77676,39984,0,0,0,0,0.975639416,441,23.47797837,3.430765009,2.382330256,9.145375093,8.111328003,8.775394959,87815641,11102224,41899729,144
1,27,10,1,0,0,1,1001,3550,1,0,0,10010,35500,0,0,0,0,0.987209979,729,0,3.438743837,2.304396314,0,8.174702882,6.908754779,1,12602500,1002001,100
1,21,8,1,0,0,1,989,3695,4279,0,0,7912,29560,0,0,0,0,0.975639416,441,19.63202502,3.443718026,2.303675117,8.361474616,8.214735833,6.896694332,18309841,13653025,978121,64
1,22,9,1,0,0,1,2192,3836,3462,0,0,19728,34524,0,0,0,0,0.977999627,484,18.68314651,3.448325575,2.344411988,8.149601736,8.252185436,7.692569648,11985444,14714896,4804864,81
1,24,10,1,0,1,1,11703,4078,1,0,0,117030,40780,0,0,0,0,0.982137733,576,0,3.455758504,2.39698121,0,8.313361951,9.367600498,1,16630084,136960209,100
1,29,10,1,0,0,1,1,4398,1,1,0,0,43980,0,0,0,1,0.990015998,841,0,3.464778737,0,0,8.388905171,0,1,19342404,1,100
1,29,12,1,0,0,0,9748,4878,10976,0,0,116976,58536,0,0,0,0,0.990015998,841,24.32218021,3.476868783,2.392830765,9.30346635,8.492490579,9.184817415,120472576,23794884,95023504,144
1,19,10,0,0,0,1,1,5324,13829,1,0,0,53240,0,0,0,0,0.970185058,361,25.60044255,3.486834835,0,9.534523115,8.57998018,0,191241241,28344976,1,100
1,19,11,0,1,1,1,5424,5463,6788,0,0,59664,60093,0,0,0,0,0.970185058,361,21.82937723,3.48972863,2.377224368,8.822911626,8.605753368,8.59858883,46076944,29844369,29419776,121
1,31,9,1,0,0,1,10717,5517,9558,0,0,96453,49653,0,0,0,0,0.992464722,961,23.58216853,3.490828031,2.395021303,9.165133779,8.615589513,9.279586545,91355364,30437289,114854089,81
1,22,10,1,0,1,1,1468,5588,13228,0,0,14680,55880,0,0,0,0,0.977999627,484,25.35045041,3.492253168,2.325541955,9.490091074,8.62837672,7.291656209,174979984,31225744,2155024,100
1,21,9,1,0,0,1,6416,5749,743,0,0,57744,51741,0,0,0,0,0.975639416,441,12.78532622,3.49540231,2.38208349,6.610696045,8.656781206,8.76655015,552049,33051001,41165056,81
1,17,10,1,0,0,1,1291,5793,5522,0,0,12910,57930,0,0,0,0,0.963467415,289,20.82363631,3.496243739,2.318811472,8.616495392,8.664405571,7.163172391,30492484,33558849,1666681,100
1,26,12,1,0,1,0,8408,5794,1424,0,0,100896,69528,0,0,0,0,0.985647479,676,15.07911548,3.496262769,2.389238825,7.261225092,8.664578178,9.036938913,2027776,33570436,70694464,144
1,20,9,0,1,0,1,12260,5875,1358,0,0,110340,52875,0,0,0,0,0.973046674,400,14.90246457,3.497790667,2.397988536,7.213768308,8.678461339,9.414097209,1844164,34515625,150307600,81
1,19,10,1,0,0,1,4121,6056,1,0,0,41210,60560,0,0,0,0,0.970185058,361,0,3.501111355,2.368522008,0,8.708804795,8.323851131,1,36675136,16982641,100
1,28,11,1,0,0,1,1929,6871,1,0,0,21219,75581,0,0,0,0,0.988662389,784,0,3.514656783,2.338727895,0,8.835064935,7.564757013,1,47210641,3721041,121
1,22,12,0,1,1,0,492,7055,10092,0,0,5904,84660,0,0,0,0,0.977999627,484,23.87077687,3.517437249,2.255248338,9.21949831,8.861491864,6.198478716,101848464,49773025,242064,144
1,33,11,1,0,0,1,1,7867,6281,1,0,0,86537,0,0,0,1,0.994620561,1089,21.44671747,3.528703819,0,8.745284482,8.970432074,0,39450961,61889689,1,121
1,22,12,0,0,0,0,6759,8455,12590,0,0,81108,101460,0,0,0,0,0.977999627,484,25.07468146,3.535988562,2.383523765,9.440658127,9.042513261,8.818630229,158508100,71487025,45684081,144
1,29,10,0,1,0,1,1,8853,5112,1,0,0,88530,0,1,0,0,0.990015998,841,20.45730789,3.540567937,0,8.539345996,9.088511664,0,26132544,78375609,1,100
1,33,12,1,0,1,0,20279,10941,15952,0,0,243348,131292,0,0,0,0,0.994620561,1089,26.41778336,3.560971927,2.407751234,9.677339492,9.300272479,9.917341147,254466304,119705481,411237841,144
1,35,9,1,0,1,1,13602,13830,12803,0,0,122418,124470,0,0,0,0,0.996533292,1225,25.16799519,3.58230459,2.400171064,9.457434797,9.534595425,9.51797212,163916809,191268900,185014404,81
