treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
0.0,29,12,0.0,0.0,1.0,0.0,2670,4021,20711,0,0,32040,48252,0.0,0.0,0.0,0.0,841,428945521,16168441,7128900,144,4.044473696577313,15064574753.72523,237713.0597528392,5126.158231785674,9.938420239076152,8.299285906897275,7.8898337513942955
0.0,51,12,0.0,0.0,1.0,0.0,25862,23766,25564,0,0,310344,285192,0.0,0.0,0.0,0.0,2601,653518096,564822756,668843044,144,4.874879482432002,25222470717.295174,3692733.1209021485,61489.968144956496,10.148940390770173,10.07601126684997,10.160529988855798
0.0,22,9,0.0,0.0,1.0,1.0,11592,13395,24011,0,0,104328,120555,0.0,0.0,0.0,0.0,484,576528121,179426025,134374464,81,3.655819537720448,21634752548.931015,1523703.3023679997,25556.38961098231,10.086267337660777,9.502636781978708,9.358070484000518
0.0,39,12,0.0,0.0,1.0,0.0,21504,22128,25048,0,0,258048,265536,0.0,0.0,0.0,0.0,1521,627402304,489648384,462422016,144,4.474090045989656,23994252512.00074,3307242.554508784,50248.030194083156,10.128549263006242,10.00459905390454,9.975994243322877
0.0,28,18,0.0,0.0,1.0,0.0,9819,22402,25564,0,0,176742,403236,0.0,0.0,0.0,0.0,784,653518096,501849604,96412761,324,3.99447303907873,25222470717.295174,3370680.04707763,21311.890958196032,10.148940390770173,10.016905519571685,9.19207456316929
0.0,46,10,0.0,0.0,0.0,1.0,13356,14356,14743,0,0,133560,143560,0.0,0.0,0.0,0.0,2116,217356049,206094736,178382736,100,4.719374618960816,6554953349.431161,1695731.0918558957,29840.645904276513,9.59852367284982,9.571923252267498,9.499721001063545
0.0,53,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2809,653518096,637209049,668843044,144,4.93328586599267,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,841,653518096,637209049,668843044,196,4.044473696577313,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,13,1.0,0.0,1.0,0.0,17171,17367,19838,0,0,223223,225771,0.0,0.0,0.0,0.0,784,393546244,301612689,294843241,169,3.99447303907873,13557146393.22236,2275216.690687207,39282.39930459417,9.895354569305939,9.762327132747114,9.750977193313803
0.0,27,12,0.0,0.0,1.0,0.0,19057,19081,11976,0,0,228684,228972,0.0,0.0,0.0,0.0,729,143424576,364084561,363169249,144,3.9428491189875468,3940607844.0902257,2631061.684467801,44026.748806002746,9.390659926099465,9.856448354530341,9.855189767128376
0.0,31,17,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,439654,429131,0.0,0.0,0.0,0.0,961,653518096,637209049,668843044,289,4.140013112459153,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,30,16,0.0,0.0,1.0,0.0,24733,25243,25564,0,0,395728,403888,0.0,0.0,0.0,0.0,900,653518096,637209049,611721289,256,4.0929555470373336,25222470717.295174,4052978.4944004347,58559.12817135652,10.148940390770173,10.136304168546024,10.115893663307597
0.0,28,12,1.0,0.0,1.0,0.0,25862,23270,14298,0,0,310344,279240,0.0,0.0,0.0,0.0,784,204432804,541492900,668843044,144,3.99447303907873,6081112610.710435,3574426.7658246234,61489.968144956496,9.567874946326796,10.054920256296338,10.160529988855798
0.0,46,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2116,653518096,637209049,668843044,144,4.719374618960816,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,40,14,1.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1600,653518096,637209049,668843044,196,4.511431321799078,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,35,12,1.0,0.0,1.0,0.0,15458,15074,7339,0,0,185496,180888,0.0,0.0,0.0,0.0,1225,53860921,227225476,238949764,144,4.315607265026968,1188224979.8594751,1828435.650549959,35015.460664869956,8.900957872545062,9.620726684403415,9.645881947666817
0.0,55,8,1.0,0.0,1.0,1.0,10922,10509,8621,0,0,87376,84072,0.0,0.0,0.0,0.0,3025,74321641,110439081,119290084,64,4.989753440508289,1762287069.1037633,1047620.3707912117,23944.697389537458,9.061956366209925,9.259987311865597,9.298534382712099
0.0,36,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1296,653518096,637209049,668843044,144,4.356690176505218,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,21,12,0.0,0.0,0.0,0.0,11418,16882,8025,0,0,137016,202584,0.0,0.0,0.0,0.0,441,64400625,285001924,130370724,144,3.5914808996671113,1478793990.7985044,2177868.2404381502,25136.966685135198,8.990316947998217,9.734003244543665,9.342946336524205
0.0,35,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1225,653518096,637209049,668843044,256,4.315607265026968,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,37,12,0.0,0.0,1.0,0.0,25862,25243,22216,0,0,310344,302916,0.0,0.0,0.0,0.0,1369,493550656,637209049,668843044,144,4.396764911015355,17887099156.3501,4052978.4944004347,61489.968144956496,10.008568028986636,10.136304168546024,10.160529988855798
0.0,46,13,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,336206,328159,0.0,0.0,0.0,0.0,2116,653518096,637209049,668843044,169,4.719374618960816,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,27,12,0.0,0.0,1.0,0.0,7014,6860,18409,0,0,84168,82320,0.0,0.0,0.0,0.0,729,338891281,47059600,49196196,144,3.9428491189875468,11289685149.075247,542274.3789197832,14749.081992099402,9.820594954446562,8.83346272071993,8.855663430700124
0.0,22,12,0.0,0.0,0.0,0.0,7768,7277,11433,0,0,93216,87324,0.0,0.0,0.0,0.0,484,130713489,52954729,60341824,144,3.655819537720448,3517456155.0457587,593999.6006569634,16492.394834097155,9.34425918954197,8.892473968347087,8.957768009971161
0.0,30,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,900,653518096,637209049,668843044,144,4.0929555470373336,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,55,10,0.0,1.0,1.0,1.0,16240,16753,15024,0,0,162400,167530,0.0,0.0,0.0,0.0,3025,225720576,280663009,263737600,100,4.989753440508289,6865053034.453031,2152228.8699914436,36958.117611550275,9.617404201448045,9.726332625693532,9.69523261371567
0.0,27,12,0.0,0.0,0.0,0.0,18430,17697,15994,0,0,221160,212364,0.0,0.0,0.0,0.0,729,255808036,313183809,339664900,144,3.9428491189875468,8001371191.394893,2342306.758694445,42444.35877604874,9.679968930891835,9.781150412671185,9.821735050663868
0.0,30,11,0.0,1.0,1.0,1.0,16064,19149,20778,0,0,176704,210639,0.0,0.0,0.0,0.0,900,431725284,366684201,258052096,121,4.0929555470373336,15184163130.926018,2645551.8595967786,36520.112206612765,9.941650013630477,9.860005773924167,9.684336022491456
0.0,48,10,1.0,0.0,1.0,1.0,25862,25243,25564,0,0,258620,252430,0.0,0.0,0.0,0.0,2304,653518096,637209049,668843044,100,4.783309076454443,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,55,12,1.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,3025,653518096,637209049,668843044,144,4.989753440508289,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,51,8,0.0,1.0,1.0,1.0,25862,25243,23786,0,0,206896,201944,0.0,0.0,0.0,0.0,2601,565773796,637209049,668843044,64,4.874879482432002,21141790698.811886,4052978.4944004347,61489.968144956496,10.076852451287191,10.136304168546024,10.160529988855798
0.0,28,12,0.0,0.0,1.0,0.0,18889,18744,21985,0,0,226668,224928,0.0,0.0,0.0,0.0,784,483340225,351337536,356794321,144,3.99447303907873,17435190404.8325,2559665.0729412716,43602.271771789725,9.99811568161491,9.838628980187632,9.84633502103182
0.0,39,12,0.0,0.0,1.0,0.0,23850,22457,21877,0,0,286200,269484,0.0,0.0,0.0,0.0,1521,478603129,504316849,568822500,144,4.474090045989656,17226251491.754402,3383464.9525848473,56275.62475383762,9.993191135617908,10.019357648578541,10.079539496316487
0.0,23,11,0.0,0.0,1.0,1.0,4619,8033,8805,0,0,50809,88363,0.0,0.0,0.0,0.0,529,77528025,64529089,21335161,121,3.7175940127607134,1855797487.995485,691923.3452740558,9338.160864873269,9.083075020930307,8.991313336173812,8.437933510430605
0.0,26,16,0.0,0.0,0.0,0.0,22559,25243,17141,0,0,360944,403888,0.0,0.0,0.0,0.0,676,293813881,637209049,508908481,256,3.889486089449956,9479885917.737877,4052978.4944004347,52951.3746718436,9.749228533507058,10.136304168546024,10.023889378388423
0.0,27,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,729,653518096,637209049,668843044,324,3.9428491189875468,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,37,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1369,653518096,637209049,668843044,144,4.396764911015355,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,53,11,0.0,0.0,1.0,1.0,25862,25241,25564,0,0,284482,277651,0.0,0.0,0.0,0.0,2809,653518096,637108081,668843044,121,4.93328586599267,25222470717.295174,4052482.7380357375,61489.968144956496,10.148940390770173,10.136224935521659,10.160529988855798
0.0,27,12,0.0,0.0,1.0,0.0,22970,20581,21463,0,0,275640,246972,0.0,0.0,0.0,0.0,729,460660369,423577561,527620900,144,3.9428491189875468,16439078619.487465,2957135.797210452,54007.781591640654,9.974085801381666,9.93212359907246,10.041944295683145
0.0,39,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1521,653518096,637209049,668843044,144,4.474090045989656,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,36,11,0.0,0.0,1.0,1.0,25862,25241,25564,0,0,284482,277651,0.0,0.0,0.0,0.0,1296,653518096,637108081,668843044,121,4.356690176505218,25222470717.295174,4052482.7380357375,61489.968144956496,10.148940390770173,10.136224935521659,10.160529988855798
0.0,52,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2704,653518096,637209049,668843044,144,4.904333808688736,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,26,14,0.0,0.0,1.0,0.0,10094,8145,14704,0,0,141316,114030,0.0,0.0,0.0,0.0,676,216207616,66341025,101888836,196,3.889486089449956,6512583416.445903,706873.7508791744,21965.815445584976,9.595874844595468,9.005159521036145,9.219696466900208
0.0,55,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,3025,653518096,637209049,668843044,144,4.989753440508289,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,38,11,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,284482,277673,0.0,0.0,0.0,0.0,1444,653518096,637209049,668843044,121,4.435882478010559,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,15,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,387930,378645,0.0,0.0,0.0,0.0,784,653518096,637209049,668843044,225,3.99447303907873,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,49,14,0.0,0.0,1.0,0.0,25862,24205,25564,0,0,362068,338870,0.0,0.0,0.0,0.0,2401,653518096,585882025,668843044,196,4.814387632507769,25222470717.295174,3798570.9032212333,61489.968144956496,10.148940390770173,10.094314502373795,10.160529988855798
0.0,37,12,0.0,0.0,1.0,0.0,23401,25243,25564,0,0,280812,302916,0.0,0.0,0.0,0.0,1369,653518096,637209049,547606801,144,4.396764911015355,25222470717.295174,4052978.4944004347,55117.50688514345,10.148940390770173,10.136304168546024,10.060534035475412
0.0,32,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,324,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,33,15,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,387930,378645,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,225,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,144,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,12,1.0,0.0,0.0,0.0,14837,13124,25564,0,0,178044,157488,0.0,0.0,0.0,0.0,841,653518096,172239376,220136569,144,4.044473696577313,25222470717.295174,1476373.139554917,33479.3158435797,10.148940390770173,9.482197894080992,9.604879339950793
0.0,24,12,1.0,0.0,1.0,0.0,11675,15758,7861,0,0,140100,189096,0.0,0.0,0.0,0.0,576,61795321,248314564,136305625,144,3.7770115885337576,1405899665.818067,1958097.4358939861,25756.668498188683,8.969669103793757,9.665103451805633,9.365205082537098
0.0,28,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,784,653518096,637209049,668843044,324,3.99447303907873,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,32,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,324,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,32,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,256,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,45,12,0.0,0.0,1.0,0.0,9788,12766,20652,0,0,117456,153192,0.0,0.0,0.0,0.0,2025,426505104,162970756,95804944,144,4.686469630430979,14959728428.968128,1414659.643497443,21238.28297280236,9.93556744599954,9.454540665816003,9.188912424562563
0.0,37,11,0.0,0.0,1.0,1.0,25862,22389,25564,0,0,284482,246279,0.0,0.0,0.0,0.0,1369,653518096,501267321,668843044,121,4.396764911015355,25222470717.295174,3367660.6524014366,61489.968144956496,10.148940390770173,10.016325045799498,10.160529988855798
0.0,34,16,0.0,0.0,0.0,0.0,25862,25243,17132,0,0,413792,403888,0.0,0.0,0.0,0.0,1156,293505424,637209049,668843044,256,4.273460893121376,9467704829.24932,4052978.4944004347,61489.968144956496,9.748703338735261,10.136304168546024,10.160529988855798
0.0,47,8,0.0,1.0,1.0,1.0,8062,22423,19349,0,0,64496,179384,0.0,0.0,0.0,0.0,2209,374383801,502790929,64995844,64,4.751646001177712,12753567197.810661,3375559.5440833536,17176.565293770684,9.87039601753593,10.01784249677353,8.994916943677111
0.0,35,12,0.0,0.0,1.0,0.0,7076,11425,16665,0,0,84912,137100,0.0,0.0,0.0,0.0,1225,277722225,130530625,50069776,144,4.315607265026968,8848301851.3356,1191897.4793718527,14891.79132727543,9.72106599074184,9.343559215762406,8.864464055279676
0.0,26,14,0.0,0.0,1.0,0.0,16375,17042,19599,0,0,229250,238588,0.0,0.0,0.0,0.0,676,384120801,290429764,268140625,196,3.889486089449956,13160766357.23829,2209817.320418909,37294.39075119889,9.88323382350886,9.743436164387901,9.703511060503452
0.0,30,12,0.0,0.0,1.0,0.0,25862,24330,20932,0,0,310344,291960,0.0,0.0,0.0,0.0,900,438148624,591948900,668843044,144,4.0929555470373336,15461161148.99082,3828899.2333717085,61489.968144956496,9.949034367492098,10.099465435777569,10.160529988855798
0.0,52,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2704,653518096,637209049,668843044,144,4.904333808688736,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,30,16,0.0,0.0,1.0,0.0,21598,21730,22864,0,0,345568,347680,0.0,0.0,0.0,0.0,900,522762496,472192900,466473604,256,4.0929555470373336,19191486838.88682,3215855.22464498,50488.3996010112,10.037318900169648,9.986449073250474,9.980355996792705
0.0,33,17,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,439654,429131,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,289,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,24,12,0.0,0.0,1.0,0.0,23838,20805,25564,0,0,286056,249660,0.0,0.0,0.0,0.0,576,653518096,432848025,568250244,144,3.7770115885337576,25222470717.295174,3006972.4155177358,56244.64596601657,10.148940390770173,9.942948621417042,10.079036225042653
0.0,51,12,0.0,0.0,1.0,0.0,9610,14553,14403,0,0,115320,174636,0.0,0.0,0.0,0.0,2601,207446409,211789809,92352100,144,4.874879482432002,6191024470.59635,1731790.4902844816,20816.057134898405,9.57519179719905,9.585552436913327,9.170559501964338
0.0,41,14,0.0,0.0,1.0,0.0,24030,25243,21830,0,0,336420,353402,0.0,0.0,0.0,0.0,1681,476548900,637209049,577440900,196,4.547946884021249,17135789376.665127,4052978.4944004347,56740.48219653006,9.99104044954399,10.136304168546024,10.087058328730514
0.0,29,12,0.0,0.0,1.0,0.0,17008,17047,22047,0,0,204096,204564,0.0,0.0,0.0,0.0,841,486070209,290600209,289272064,144,4.044473696577313,17555810585.414417,2210818.3682991075,38874.58727886223,10.000931817196982,9.743729514150925,9.74143910058173
0.0,37,12,0.0,0.0,1.0,0.0,14222,13996,13020,0,0,170664,167952,0.0,0.0,0.0,0.0,1369,169520400,195888016,202265284,144,4.396764911015355,4835371669.837556,1630529.6460295895,31963.964544305414,9.47424191576256,9.54652685348758,9.562545340443464
0.0,47,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,2209,653518096,637209049,668843044,196,4.751646001177712,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,784,653518096,637209049,668843044,144,3.99447303907873,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,31,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,961,653518096,637209049,668843044,144,4.140013112459153,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,45,10,0.0,0.0,1.0,1.0,8328,9649,8625,0,0,83280,96490,0.0,0.0,0.0,0.0,2025,74390625,93103201,69355584,100,4.686469630430979,1764289542.0498219,918244.0934489734,17797.605555733604,9.062420241899561,9.174609562020384,9.027378610294805
0.0,36,9,0.0,0.0,1.0,1.0,15164,16650,18740,0,0,136476,149850,0.0,0.0,0.0,0.0,1296,351187600,277222500,229946896,81,4.356690176505218,11793132506.335264,2131834.0405997788,34287.46526414877,9.838415555792412,9.72016549540859,9.626679476636225
0.0,34,9,0.0,0.0,1.0,1.0,24849,19732,19884,0,0,223641,177588,0.0,0.0,0.0,0.0,1156,395373456,389351824,617472801,81,4.273460893121376,13634236529.741089,2770928.796806692,58859.689232986115,9.897670667214562,9.88999696235363,10.120572789266374
0.0,31,7,0.0,0.0,1.0,1.0,11663,11289,11111,0,0,81641,79023,0.0,0.0,0.0,0.0,961,123454321,127441521,136025569,49,4.140013112459153,3279850868.3578343,1170063.8772652983,25727.704206720377,9.315690887584008,9.331584079261546,9.36417671669105
0.0,25,16,0.0,0.0,1.0,0.0,13730,14605,14939,0,0,219680,233680,0.0,0.0,0.0,0.0,625,223173721,213306025,188512900,256,3.8342549751423434,6770355703.481315,1741353.2259333492,30756.103386060277,9.611730522042317,9.58911921482184,9.527338498762017
0.0,35,9,0.0,0.0,1.0,1.0,11475,9397,11087,0,0,103275,84573,0.0,0.0,0.0,0.0,1225,122921569,88303609,131675625,81,4.315607265026968,3262533799.301024,881483.4559759474,25274.298061528472,9.313528529772352,9.148145768383065,9.347926034928745
0.0,46,10,0.0,0.0,1.0,1.0,13910,14358,12132,0,0,139100,143580,0.0,0.0,0.0,0.0,2116,147185424,206152164,193488100,100,4.719374618960816,4067461425.388275,1696095.8327066335,31197.53900824936,9.403601868808472,9.572062557136428,9.540363284917488
0.0,30,18,0.0,0.0,1.0,0.0,9719,19799,25564,0,0,174942,356382,0.0,0.0,0.0,0.0,900,653518096,392000401,94458961,324,4.0929555470373336,25222470717.295174,2785468.1152318977,21074.524674617052,10.148940390770173,9.8933867103567,9.181838011503471
0.0,19,12,0.0,0.0,1.0,0.0,2868,9395,11094,0,0,34416,112740,0.0,0.0,0.0,0.0,361,123076836,88266025,8225424,144,3.454130202691573,3267579009.8350163,881193.8254220891,5543.563296573196,9.31415970061518,9.147932911847565,7.961370201719511
0.0,25,12,0.0,0.0,1.0,0.0,17506,16642,17615,0,0,210072,199704,0.0,0.0,0.0,0.0,625,310288225,276956164,306460036,144,3.8342549751423434,10134570580.959549,2130252.840697628,40121.681300454606,9.776506090775339,9.719684899460376,9.770298958292383
0.0,36,12,0.0,0.0,1.0,0.0,9451,14678,13339,0,0,113412,176136,0.0,0.0,0.0,0.0,1296,177928921,215443684,89321401,144,4.356690176505218,5130571471.4530525,1754809.1044292774,20439.521705467876,9.498447354141044,9.594105053105007,9.153875834995056
0.0,33,12,0.0,0.0,0.0,0.0,24753,10473,17282,0,0,297036,125676,0.0,0.0,0.0,0.0,1089,298667524,109683729,612711009,144,4.230191007074496,9671934047.241442,1042084.8996031858,58610.93959880467,9.757420776401345,9.256555795773146,10.116701972772454
0.0,25,12,0.0,0.0,1.0,0.0,11516,7263,19588,0,0,138192,87156,0.0,0.0,0.0,0.0,625,383689744,52751169,132618256,144,3.8342549751423434,13142690237.942366,592236.2072762847,25373.11999584232,9.882672412822208,8.890548245606167,9.351492651732066
0.0,27,14,0.0,0.0,1.0,0.0,14821,13991,25564,0,0,207494,195874,0.0,0.0,0.0,0.0,729,653518096,195748081,219662041,196,3.9428491189875468,25222470717.295174,1629630.4238599753,33439.816058183285,10.148940390770173,9.546169544733285,9.603800372956915
0.0,29,12,0.0,0.0,1.0,0.0,17431,18533,23155,0,0,209172,222396,0.0,0.0,0.0,0.0,841,536154025,343472089,303839761,144,4.044473696577313,19794994392.537403,2515316.067305259,39933.64999612569,10.049966018914853,9.82730820579731,9.766005509214866
0.0,54,12,0.0,0.0,1.0,0.0,15127,12247,13698,0,0,181524,146964,0.0,0.0,0.0,0.0,2916,187635204,149989009,228826129,144,4.961753457661524,5475233892.717939,1326854.4323737384,34195.94031996524,9.52500511575785,9.413036288021287,9.6242365055622
0.0,50,10,0.0,0.0,1.0,1.0,16847,25243,25564,0,0,168470,252430,0.0,0.0,0.0,0.0,2500,653518096,637209049,283821409,100,4.844904064474438,25222470717.295174,4052978.4944004347,38472.13992193485,10.148940390770173,10.136304168546024,9.731927878386204
0.0,26,11,0.0,0.0,1.0,1.0,6639,10502,19457,0,0,73029,115522,0.0,0.0,0.0,0.0,676,378574849,110292004,44076321,121,3.889486089449956,12928548578.998652,1046543.2201922459,13888.48474597193,9.875962181471376,9.259320994197804,8.80071662871916
0.0,24,12,0.0,0.0,0.0,0.0,10576,11044,12585,0,0,126912,132528,0.0,0.0,0.0,0.0,576,158382225,121969936,111851776,144,3.7770115885337576,4449388517.9845295,1131091.6356088957,23115.991807543352,9.440260907569415,9.309642573050045,9.266342562091468
0.0,51,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2601,653518096,637209049,668843044,144,4.874879482432002,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,47,12,0.0,0.0,1.0,0.0,23131,23227,23432,0,0,277572,278724,0.0,0.0,0.0,0.0,2209,549058624,539493529,535043161,144,4.751646001177712,20379763608.361103,3564234.412776087,54422.092069168495,10.06185788850757,10.053070674075617,10.0489289881863
0.0,30,12,0.0,0.0,0.0,0.0,18685,18612,22445,0,0,224220,223344,0.0,0.0,0.0,0.0,900,503778025,346406544,349129225,144,4.0929555470373336,18341862747.89914,2531888.685166939,43087.31302758781,10.018823151216033,9.831561812964539,9.835476341919584
0.0,39,12,0.0,0.0,1.0,0.0,13609,13717,9871,0,0,163308,164604,0.0,0.0,0.0,0.0,1521,97436641,188156089,185204881,144,4.474090045989656,2454922009.184393,1580621.0353520466,30459.66603186052,9.197356444417888,9.526391218478407,9.518486617560317
0.0,19,11,0.0,0.0,0.0,1.0,4868,12820,10788,0,0,53548,141020,0.0,0.0,0.0,0.0,361,116380944,164352400,23697424,121,3.454130202691573,3051319016.3942122,1423908.846397665,9890.35567512986,9.28618968425962,9.458761730474661,8.490438454107418
0.0,53,9,0.0,0.0,1.0,1.0,22525,22928,24397,0,0,202725,206352,0.0,0.0,0.0,0.0,2809,595213609,525693184,507375625,81,4.93328586599267,22496160509.459675,3493646.1215120093,52864.063973947734,10.10221545290255,10.040114150067954,10.022381082476539
0.0,31,12,0.0,0.0,0.0,0.0,23979,19877,23738,0,0,287748,238524,0.0,0.0,0.0,0.0,961,563492644,395095129,574992441,144,4.140013112459153,21037494497.207577,2802428.2245637723,56608.73921437446,10.07483241861645,9.897318563390598,10.084933726294128
0.0,51,14,0.0,0.0,1.0,0.0,22345,25243,24245,0,0,312830,353402,0.0,0.0,0.0,0.0,2601,587820025,637209049,499299025,196,4.874879482432002,22154578085.043884,4052978.4944004347,52402.03786330897,10.095965689539453,10.136304168546024,10.014357861367552
0.0,26,16,0.0,0.0,1.0,0.0,10029,14412,16105,0,0,160464,230592,0.0,0.0,0.0,0.0,676,259371025,207705744,100580841,256,3.889486089449956,8138002831.555722,1705954.2755432867,21811.098433660896,9.686885061765299,9.575816471867984,9.213236175088209
0.0,28,12,0.0,0.0,1.0,0.0,19919,16999,23485,0,0,239028,203988,0.0,0.0,0.0,0.0,784,551545225,288966001,396766561,144,3.99447303907873,20492800018.10827,2201214.90436304,46210.201122972045,10.064117198461096,9.74090979777877,9.899429329075273
0.0,47,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2209,653518096,637209049,668843044,144,4.751646001177712,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
